chrom,start,end,num,list,ENCFF042WXA_CTCF_sorted.bed,ENCFF090ZJH_CTCF_sorted.bed,ENCFF153CDM_CTCF_sorted.bed,ENCFF179UDP_CTCF_sorted.bed,ENCFF374VTS_CTCF_sorted.bed,ENCFF406IQL_CTCF_sorted.bed,ENCFF447AYX_CTCF_sorted.bed,ENCFF697VGB_CTCF_sorted.bed,ENCFF770ZIZ_CTCF_sorted.bed,ENCFF933UDR_CTCF_sorted.bed,ENCFF942DXM_CTCF_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chrX,23907543,23907563,4,"1,3,11,12",1,0,1,0,0,0,0,0,0,0,1,1
chrX,23907563,23907565,5,"1,3,9,11,12",1,0,1,0,0,0,0,0,1,0,1,1
chrX,23907565,23907764,6,"1,3,8,9,11,12",1,0,1,0,0,0,0,1,1,0,1,1
chrX,23907764,23907765,5,"3,8,9,11,12",0,0,1,0,0,0,0,1,1,0,1,1
chrX,23907765,23907776,4,"3,9,11,12",0,0,1,0,0,0,0,0,1,0,1,1
chrX,23907776,23907793,3,"3,9,12",0,0,1,0,0,0,0,0,1,0,0,1
chrX,23907793,23907803,2,"9,12",0,0,0,0,0,0,0,0,1,0,0,1
chrX,23907933,23907964,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chrX,23907964,23907978,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chrX,23907978,23907987,4,"5,9,10,12",0,0,0,0,1,0,0,0,1,1,0,1
chrX,23907987,23908006,5,"4,5,9,10,12",0,0,0,1,1,0,0,0,1,1,0,1
chrX,23908006,23908008,6,"4,5,9,10,11,12",0,0,0,1,1,0,0,0,1,1,1,1
chrX,23908008,23908012,8,"2,3,4,5,9,10,11,12",0,1,1,1,1,0,0,0,1,1,1,1
chrX,23908012,23908026,9,"2,3,4,5,8,9,10,11,12",0,1,1,1,1,0,0,1,1,1,1,1
chrX,23908026,23908032,10,"2,3,4,5,6,8,9,10,11,12",0,1,1,1,1,1,0,1,1,1,1,1
chrX,23908032,23908081,11,"2,3,4,5,6,7,8,9,10,11,12",0,1,1,1,1,1,1,1,1,1,1,1
chrX,23908081,23908196,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chrX,23908196,23908202,11,"2,3,4,5,6,7,8,9,10,11,12",0,1,1,1,1,1,1,1,1,1,1,1
chrX,23908202,23908204,10,"2,3,4,5,6,8,9,10,11,12",0,1,1,1,1,1,0,1,1,1,1,1
chrX,23908204,23908212,9,"3,4,5,6,8,9,10,11,12",0,0,1,1,1,1,0,1,1,1,1,1
chrX,23908212,23908232,8,"3,4,5,6,9,10,11,12",0,0,1,1,1,1,0,0,1,1,1,1
chrX,23908232,23908241,6,"4,5,9,10,11,12",0,0,0,1,1,0,0,0,1,1,1,1
chrX,24054183,24054198,3,"10,11,12",0,0,0,0,0,0,0,0,0,1,1,1
chrX,24054198,24054216,4,"3,10,11,12",0,0,1,0,0,0,0,0,0,1,1,1
chrX,24054216,24054237,5,"3,6,10,11,12",0,0,1,0,0,1,0,0,0,1,1,1
chrX,24054237,24054246,6,"3,4,6,10,11,12",0,0,1,1,0,1,0,0,0,1,1,1
chrX,24054246,24054253,7,"3,4,6,9,10,11,12",0,0,1,1,0,1,0,0,1,1,1,1
chrX,24054253,24054267,9,"2,3,4,5,6,9,10,11,12",0,1,1,1,1,1,0,0,1,1,1,1
chrX,24054267,24054277,10,"1,2,3,4,5,6,9,10,11,12",1,1,1,1,1,1,0,0,1,1,1,1
chrX,24054277,24054302,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
chrX,24054302,24054437,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chrX,24054437,24054446,11,"1,2,3,4,5,6,7,8,9,10,12",1,1,1,1,1,1,1,1,1,1,0,1
chrX,24054446,24054447,10,"1,2,3,4,5,7,8,9,10,12",1,1,1,1,1,0,1,1,1,1,0,1
chrX,24054447,24054449,9,"1,2,3,4,5,8,9,10,12",1,1,1,1,1,0,0,1,1,1,0,1
chrX,24054449,24054451,8,"1,3,4,5,8,9,10,12",1,0,1,1,1,0,0,1,1,1,0,1
chrX,24054451,24054486,7,"1,4,5,8,9,10,12",1,0,0,1,1,0,0,1,1,1,0,1
chrX,24054486,24054502,5,"1,4,8,10,12",1,0,0,1,0,0,0,1,0,1,0,1
chrX,24054502,24054517,4,"1,4,10,12",1,0,0,1,0,0,0,0,0,1,0,1
chrX,24054517,24054541,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chrX,24054541,24054556,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chrX,24149348,24149564,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chrX,24150293,24150343,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chrX,24150343,24150364,3,"3,6,12",0,0,1,0,0,1,0,0,0,0,0,1
chrX,24150364,24150377,4,"2,3,6,12",0,1,1,0,0,1,0,0,0,0,0,1
chrX,24150377,24150384,6,"1,2,3,6,11,12",1,1,1,0,0,1,0,0,0,0,1,1
chrX,24150384,24150389,7,"1,2,3,5,6,11,12",1,1,1,0,1,1,0,0,0,0,1,1
chrX,24150389,24150413,8,"1,2,3,5,6,8,11,12",1,1,1,0,1,1,0,1,0,0,1,1
chrX,24150413,24150424,9,"1,2,3,5,6,8,9,11,12",1,1,1,0,1,1,0,1,1,0,1,1
chrX,24150424,24150560,10,"1,2,3,5,6,7,8,9,11,12",1,1,1,0,1,1,1,1,1,0,1,1
chrX,24150560,24150589,9,"1,3,5,6,7,8,9,11,12",1,0,1,0,1,1,1,1,1,0,1,1
chrX,24150589,24150593,8,"1,3,5,6,7,9,11,12",1,0,1,0,1,1,1,0,1,0,1,1
chrX,24150593,24150594,7,"1,5,6,7,9,11,12",1,0,0,0,1,1,1,0,1,0,1,1
chrX,24150594,24150613,6,"1,5,6,9,11,12",1,0,0,0,1,1,0,0,1,0,1,1
chrX,24150613,24150626,5,"1,5,6,9,12",1,0,0,0,1,1,0,0,1,0,0,1
chrX,24693395,24693400,5,"6,8,9,11,12",0,0,0,0,0,1,0,1,1,0,1,1
chrX,24693400,24693401,6,"3,6,8,9,11,12",0,0,1,0,0,1,0,1,1,0,1,1
chrX,24693401,24693407,7,"3,5,6,8,9,11,12",0,0,1,0,1,1,0,1,1,0,1,1
chrX,24693407,24693415,8,"1,3,5,6,8,9,11,12",1,0,1,0,1,1,0,1,1,0,1,1
chrX,24693415,24693434,9,"1,2,3,5,6,8,9,11,12",1,1,1,0,1,1,0,1,1,0,1,1
chrX,24693434,24693583,10,"1,2,3,5,6,7,8,9,11,12",1,1,1,0,1,1,1,1,1,0,1,1
chrX,24693583,24693604,9,"1,2,3,5,6,7,9,11,12",1,1,1,0,1,1,1,0,1,0,1,1
chrX,24693604,24693611,8,"1,2,3,5,6,9,11,12",1,1,1,0,1,1,0,0,1,0,1,1
chrX,24693611,24693620,7,"1,3,5,6,9,11,12",1,0,1,0,1,1,0,0,1,0,1,1
chrX,24693620,24693623,6,"1,3,5,6,9,12",1,0,1,0,1,1,0,0,1,0,0,1
chrX,24693623,24693645,5,"1,3,5,6,12",1,0,1,0,1,1,0,0,0,0,0,1
chrX,24693645,24693650,4,"1,3,6,12",1,0,1,0,0,1,0,0,0,0,0,1
chrX,24693650,24693657,3,"1,6,12",1,0,0,0,0,1,0,0,0,0,0,1
chrX,24693657,24693663,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chrX,30215318,30215325,6,"1,3,4,9,10,12",1,0,1,1,0,0,0,0,1,1,0,1
chrX,30215325,30215328,7,"1,3,4,8,9,10,12",1,0,1,1,0,0,0,1,1,1,0,1
chrX,30215328,30215334,8,"1,2,3,4,8,9,10,12",1,1,1,1,0,0,0,1,1,1,0,1
chrX,30215334,30215372,9,"1,2,3,4,7,8,9,10,12",1,1,1,1,0,0,1,1,1,1,0,1
chrX,30215372,30215376,10,"1,2,3,4,6,7,8,9,10,12",1,1,1,1,0,1,1,1,1,1,0,1
chrX,30215376,30215395,11,"1,2,3,4,5,6,7,8,9,10,12",1,1,1,1,1,1,1,1,1,1,0,1
chrX,30215395,30215488,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chrX,30215488,30215497,11,"1,2,3,4,5,6,7,8,9,10,12",1,1,1,1,1,1,1,1,1,1,0,1
chrX,30215497,30215504,10,"1,2,3,4,6,7,8,9,10,12",1,1,1,1,0,1,1,1,1,1,0,1
chrX,30215504,30215524,9,"1,2,3,4,6,8,9,10,12",1,1,1,1,0,1,0,1,1,1,0,1
chrX,30215524,30215525,8,"1,3,4,6,8,9,10,12",1,0,1,1,0,1,0,1,1,1,0,1
chrX,30215525,30215540,7,"1,3,4,6,9,10,12",1,0,1,1,0,1,0,0,1,1,0,1
chrX,30215540,30215542,6,"1,3,4,6,10,12",1,0,1,1,0,1,0,0,0,1,0,1
chrX,30215542,30215548,5,"1,4,6,10,12",1,0,0,1,0,1,0,0,0,1,0,1
chrX,30215548,30215550,4,"1,4,10,12",1,0,0,1,0,0,0,0,0,1,0,1
chrX,30215550,30215569,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chrX,30215569,30215579,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chrX,40735822,40735845,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chrX,40735845,40735846,3,"4,6,12",0,0,0,1,0,1,0,0,0,0,0,1
chrX,40735846,40735866,4,"3,4,6,12",0,0,1,1,0,1,0,0,0,0,0,1
chrX,40735866,40735870,5,"3,4,6,8,12",0,0,1,1,0,1,0,1,0,0,0,1
chrX,40735870,40735876,6,"3,4,6,8,9,12",0,0,1,1,0,1,0,1,1,0,0,1
chrX,40735876,40735878,7,"3,4,6,8,9,11,12",0,0,1,1,0,1,0,1,1,0,1,1
chrX,40735878,40735895,8,"1,3,4,6,8,9,11,12",1,0,1,1,0,1,0,1,1,0,1,1
chrX,40735895,40735911,9,"1,2,3,4,6,8,9,11,12",1,1,1,1,0,1,0,1,1,0,1,1
chrX,40735911,40735918,10,"1,2,3,4,6,8,9,10,11,12",1,1,1,1,0,1,0,1,1,1,1,1
chrX,40735918,40735988,11,"1,2,3,4,6,7,8,9,10,11,12",1,1,1,1,0,1,1,1,1,1,1,1
chrX,40735988,40736029,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chrX,40736029,40736066,11,"1,2,3,4,5,6,7,8,9,11,12",1,1,1,1,1,1,1,1,1,0,1,1
chrX,40736066,40736073,10,"1,2,3,4,5,6,7,9,11,12",1,1,1,1,1,1,1,0,1,0,1,1
chrX,40736073,40736088,9,"1,2,3,4,6,7,9,11,12",1,1,1,1,0,1,1,0,1,0,1,1
chrX,40736088,40736091,8,"1,2,3,4,6,9,11,12",1,1,1,1,0,1,0,0,1,0,1,1
chrX,40736091,40736096,7,"1,3,4,6,9,11,12",1,0,1,1,0,1,0,0,1,0,1,1
chrX,40736096,40736110,6,"1,4,6,9,11,12",1,0,0,1,0,1,0,0,1,0,1,1
chrX,40736110,40736112,5,"1,4,6,11,12",1,0,0,1,0,1,0,0,0,0,1,1
chrX,40736112,40736128,4,"1,4,6,12",1,0,0,1,0,1,0,0,0,0,0,1
chrX,40736128,40736131,3,"4,6,12",0,0,0,1,0,1,0,0,0,0,0,1
chrX,41334022,41334042,3,"3,10,12",0,0,1,0,0,0,0,0,0,1,0,1
chrX,41334042,41334048,4,"3,10,11,12",0,0,1,0,0,0,0,0,0,1,1,1
chrX,41334048,41334057,5,"2,3,10,11,12",0,1,1,0,0,0,0,0,0,1,1,1
chrX,41334057,41334061,6,"2,3,8,10,11,12",0,1,1,0,0,0,0,1,0,1,1,1
chrX,41334061,41334084,7,"2,3,8,9,10,11,12",0,1,1,0,0,0,0,1,1,1,1,1
chrX,41334084,41334244,8,"2,3,7,8,9,10,11,12",0,1,1,0,0,0,1,1,1,1,1,1
chrX,41334244,41334254,7,"3,7,8,9,10,11,12",0,0,1,0,0,0,1,1,1,1,1,1
chrX,41334254,41334257,6,"3,8,9,10,11,12",0,0,1,0,0,0,0,1,1,1,1,1
chrX,41334257,41334263,5,"3,9,10,11,12",0,0,1,0,0,0,0,0,1,1,1,1
chrX,41334263,41334278,4,"9,10,11,12",0,0,0,0,0,0,0,0,1,1,1,1
chrX,41334278,41334301,3,"9,10,12",0,0,0,0,0,0,0,0,1,1,0,1
chrX,41334301,41334303,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chrX,41442191,41442219,2,"4,12",0,0,0,1,0,0,0,0,0,0,0,1
chrX,41442219,41442221,3,"4,6,12",0,0,0,1,0,1,0,0,0,0,0,1
chrX,41442221,41442235,4,"4,6,10,12",0,0,0,1,0,1,0,0,0,1,0,1
chrX,41442235,41442239,5,"1,4,6,10,12",1,0,0,1,0,1,0,0,0,1,0,1
chrX,41442239,41442247,6,"1,4,6,9,10,12",1,0,0,1,0,1,0,0,1,1,0,1
chrX,41442247,41442252,7,"1,3,4,6,9,10,12",1,0,1,1,0,1,0,0,1,1,0,1
chrX,41442252,41442275,9,"1,2,3,4,6,8,9,10,12",1,1,1,1,0,1,0,1,1,1,0,1
chrX,41442275,41442291,10,"1,2,3,4,5,6,8,9,10,12",1,1,1,1,1,1,0,1,1,1,0,1
chrX,41442291,41442350,11,"1,2,3,4,5,6,7,8,9,10,12",1,1,1,1,1,1,1,1,1,1,0,1
chrX,41442350,41442412,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chrX,41442412,41442447,11,"1,2,3,4,5,6,7,8,9,10,12",1,1,1,1,1,1,1,1,1,1,0,1
chrX,41442447,41442448,10,"1,2,3,4,6,7,8,9,10,12",1,1,1,1,0,1,1,1,1,1,0,1
chrX,41442448,41442452,9,"1,3,4,6,7,8,9,10,12",1,0,1,1,0,1,1,1,1,1,0,1
chrX,41442452,41442461,8,"1,3,4,6,7,9,10,12",1,0,1,1,0,1,1,0,1,1,0,1
chrX,41442461,41442479,7,"1,3,4,6,9,10,12",1,0,1,1,0,1,0,0,1,1,0,1
chrX,41442479,41442485,6,"1,3,4,6,10,12",1,0,1,1,0,1,0,0,0,1,0,1
chrX,41442485,41442495,5,"3,4,6,10,12",0,0,1,1,0,1,0,0,0,1,0,1
chrX,41442495,41442497,4,"3,6,10,12",0,0,1,0,0,1,0,0,0,1,0,1
chrX,41442497,41442519,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chrX,41442519,41442579,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chrX,47144927,47144931,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chrX,47144994,47144997,9,"1,2,3,4,6,9,10,11,12",1,1,1,1,0,1,0,0,1,1,1,1
chrX,47144997,47144999,10,"1,2,3,4,6,7,9,10,11,12",1,1,1,1,0,1,1,0,1,1,1,1
chrX,47144999,47145103,11,"1,2,3,4,6,7,8,9,10,11,12",1,1,1,1,0,1,1,1,1,1,1,1
chrX,47145103,47145164,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chrX,47145164,47145167,11,"1,2,3,4,6,7,8,9,10,11,12",1,1,1,1,0,1,1,1,1,1,1,1
chrX,47145167,47145176,10,"1,2,3,4,6,8,9,10,11,12",1,1,1,1,0,1,0,1,1,1,1,1
chrX,47145176,47145199,9,"1,3,4,6,8,9,10,11,12",1,0,1,1,0,1,0,1,1,1,1,1
chrX,47145199,47145208,8,"1,3,4,6,9,10,11,12",1,0,1,1,0,1,0,0,1,1,1,1
chrX,47145208,47145217,7,"1,3,4,6,9,10,12",1,0,1,1,0,1,0,0,1,1,0,1
chrX,47145217,47145231,6,"1,3,4,6,10,12",1,0,1,1,0,1,0,0,0,1,0,1
chrX,47145231,47145239,4,"4,6,10,12",0,0,0,1,0,1,0,0,0,1,0,1
chrX,47145239,47145265,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chrX,47145265,47145287,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chrX,47193539,47193552,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chrX,47193552,47193559,4,"1,4,10,12",1,0,0,1,0,0,0,0,0,1,0,1
chrX,47193559,47193560,5,"1,3,4,10,12",1,0,1,1,0,0,0,0,0,1,0,1
chrX,47193560,47193571,6,"1,3,4,9,10,12",1,0,1,1,0,0,0,0,1,1,0,1
chrX,47193571,47193584,7,"1,3,4,6,9,10,12",1,0,1,1,0,1,0,0,1,1,0,1
chrX,47193584,47193618,8,"1,3,4,6,7,9,10,12",1,0,1,1,0,1,1,0,1,1,0,1
chrX,47193618,47193632,9,"1,3,4,6,7,9,10,11,12",1,0,1,1,0,1,1,0,1,1,1,1
chrX,47193632,47193634,10,"1,3,4,5,6,7,9,10,11,12",1,0,1,1,1,1,1,0,1,1,1,1
chrX,47193634,47193656,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
chrX,47193656,47193718,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chrX,47193718,47193729,11,"1,3,4,5,6,7,8,9,10,11,12",1,0,1,1,1,1,1,1,1,1,1,1
chrX,47193729,47193740,10,"1,3,4,5,6,7,9,10,11,12",1,0,1,1,1,1,1,0,1,1,1,1
chrX,47193740,47193743,9,"1,3,4,5,6,7,9,10,12",1,0,1,1,1,1,1,0,1,1,0,1
chrX,47193743,47193754,8,"1,3,4,6,7,9,10,12",1,0,1,1,0,1,1,0,1,1,0,1
chrX,47193754,47193764,7,"1,3,4,6,9,10,12",1,0,1,1,0,1,0,0,1,1,0,1
chrX,47193764,47193800,6,"1,3,4,9,10,12",1,0,1,1,0,0,0,0,1,1,0,1
chrX,47193800,47193802,5,"1,3,4,10,12",1,0,1,1,0,0,0,0,0,1,0,1
chrX,47193802,47193809,4,"3,4,10,12",0,0,1,1,0,0,0,0,0,1,0,1
chrX,47193809,47193827,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chrX,47193827,47193843,2,"4,12",0,0,0,1,0,0,0,0,0,0,0,1
chrX,47619947,47619949,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chrX,47619949,47620163,3,"3,11,12",0,0,1,0,0,0,0,0,0,0,1,1
chrX,47650951,47651187,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chrX,48539656,48539657,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chrX,48539657,48539687,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chrX,48539687,48539712,4,"4,6,10,12",0,0,0,1,0,1,0,0,0,1,0,1
chrX,48539712,48539727,5,"4,6,9,10,12",0,0,0,1,0,1,0,0,1,1,0,1
chrX,48539727,48539728,6,"1,4,6,9,10,12",1,0,0,1,0,1,0,0,1,1,0,1
chrX,48539728,48539729,7,"1,4,6,9,10,11,12",1,0,0,1,0,1,0,0,1,1,1,1
chrX,48539729,48539760,8,"1,3,4,6,9,10,11,12",1,0,1,1,0,1,0,0,1,1,1,1
chrX,48539760,48539769,9,"1,2,3,4,6,9,10,11,12",1,1,1,1,0,1,0,0,1,1,1,1
chrX,48539769,48539892,10,"1,2,3,4,5,6,9,10,11,12",1,1,1,1,1,1,0,0,1,1,1,1
chrX,48539892,48539952,9,"1,2,3,4,6,9,10,11,12",1,1,1,1,0,1,0,0,1,1,1,1
chrX,48539952,48539956,8,"1,2,3,4,6,10,11,12",1,1,1,1,0,1,0,0,0,1,1,1
chrX,48539956,48539964,7,"1,3,4,6,10,11,12",1,0,1,1,0,1,0,0,0,1,1,1
chrX,48539964,48539977,6,"1,3,4,6,10,12",1,0,1,1,0,1,0,0,0,1,0,1
chrX,48539977,48539979,5,"3,4,6,10,12",0,0,1,1,0,1,0,0,0,1,0,1
chrX,48539979,48539991,4,"4,6,10,12",0,0,0,1,0,1,0,0,0,1,0,1
chrX,48539991,48540016,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chrX,48540016,48540266,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chrX,48631398,48631401,4,"1,4,9,12",1,0,0,1,0,0,0,0,1,0,0,1
chrX,48631401,48631409,5,"1,4,9,10,12",1,0,0,1,0,0,0,0,1,1,0,1
chrX,48631409,48631444,6,"1,4,6,9,10,12",1,0,0,1,0,1,0,0,1,1,0,1
chrX,48631444,48631449,7,"1,4,6,8,9,10,12",1,0,0,1,0,1,0,1,1,1,0,1
chrX,48631449,48631462,8,"1,4,6,8,9,10,11,12",1,0,0,1,0,1,0,1,1,1,1,1
chrX,48631462,48631463,9,"1,4,5,6,8,9,10,11,12",1,0,0,1,1,1,0,1,1,1,1,1
chrX,48631463,48631465,10,"1,3,4,5,6,8,9,10,11,12",1,0,1,1,1,1,0,1,1,1,1,1
chrX,48631465,48631505,11,"1,2,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1
chrX,48631505,48631543,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chrX,48631543,48631556,11,"1,3,4,5,6,7,8,9,10,11,12",1,0,1,1,1,1,1,1,1,1,1,1
chrX,48631556,48631561,9,"1,3,4,6,8,9,10,11,12",1,0,1,1,0,1,0,1,1,1,1,1
chrX,48631561,48631571,8,"1,3,4,6,9,10,11,12",1,0,1,1,0,1,0,0,1,1,1,1
chrX,48631571,48631580,7,"1,3,4,6,9,10,12",1,0,1,1,0,1,0,0,1,1,0,1
chrX,48631580,48631598,6,"1,4,6,9,10,12",1,0,0,1,0,1,0,0,1,1,0,1
chrX,48631598,48631613,5,"1,4,9,10,12",1,0,0,1,0,0,0,0,1,1,0,1
chrX,48631613,48631626,4,"1,4,9,12",1,0,0,1,0,0,0,0,1,0,0,1
chrX,48631626,48631634,3,"4,9,12",0,0,0,1,0,0,0,0,1,0,0,1
chrX,48631634,48631658,2,"4,12",0,0,0,1,0,0,0,0,0,0,0,1
chrX,48891693,48891718,2,"4,12",0,0,0,1,0,0,0,0,0,0,0,1
chrX,48891718,48891722,3,"1,4,12",1,0,0,1,0,0,0,0,0,0,0,1
chrX,48891722,48891733,4,"1,4,5,12",1,0,0,1,1,0,0,0,0,0,0,1
chrX,48891733,48891749,6,"1,4,5,8,10,12",1,0,0,1,1,0,0,1,0,1,0,1
chrX,48891749,48891752,7,"1,4,5,7,8,10,12",1,0,0,1,1,0,1,1,0,1,0,1
chrX,48891752,48891753,8,"1,4,5,7,8,9,10,12",1,0,0,1,1,0,1,1,1,1,0,1
chrX,48891753,48891785,9,"1,2,4,5,7,8,9,10,12",1,1,0,1,1,0,1,1,1,1,0,1
chrX,48891785,48891789,10,"1,2,4,5,7,8,9,10,11,12",1,1,0,1,1,0,1,1,1,1,1,1
chrX,48891789,48891806,11,"1,2,3,4,5,7,8,9,10,11,12",1,1,1,1,1,0,1,1,1,1,1,1
chrX,48891806,48891905,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chrX,48891905,48891919,11,"1,2,3,4,5,7,8,9,10,11,12",1,1,1,1,1,0,1,1,1,1,1,1
chrX,48891919,48891928,10,"1,2,3,4,5,8,9,10,11,12",1,1,1,1,1,0,0,1,1,1,1,1
chrX,48891928,48891933,9,"1,2,4,5,8,9,10,11,12",1,1,0,1,1,0,0,1,1,1,1,1
chrX,48891933,48891934,8,"1,2,4,5,9,10,11,12",1,1,0,1,1,0,0,0,1,1,1,1
chrX,48891934,48891936,7,"1,2,4,5,9,10,12",1,1,0,1,1,0,0,0,1,1,0,1
chrX,48891936,48891949,6,"1,2,4,5,10,12",1,1,0,1,1,0,0,0,0,1,0,1
chrX,48891949,48891962,5,"1,4,5,10,12",1,0,0,1,1,0,0,0,0,1,0,1
chrX,48891962,48891967,4,"1,4,10,12",1,0,0,1,0,0,0,0,0,1,0,1
chrX,48891967,48891968,3,"1,4,12",1,0,0,1,0,0,0,0,0,0,0,1
chrX,48891968,48891997,2,"4,12",0,0,0,1,0,0,0,0,0,0,0,1
chrX,48917194,48917195,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chrX,48917195,48917205,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chrX,48917205,48917222,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chrX,48917222,48917253,5,"5,6,10,11,12",0,0,0,0,1,1,0,0,0,1,1,1
chrX,48917253,48917260,6,"5,6,8,10,11,12",0,0,0,0,1,1,0,1,0,1,1,1
chrX,48917260,48917267,7,"2,5,6,8,10,11,12",0,1,0,0,1,1,0,1,0,1,1,1
chrX,48917267,48917292,8,"2,3,5,6,8,10,11,12",0,1,1,0,1,1,0,1,0,1,1,1
chrX,48917292,48917296,10,"1,2,3,5,6,8,9,10,11,12",1,1,1,0,1,1,0,1,1,1,1,1
chrX,48917296,48917326,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chrX,48917326,48917351,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chrX,48917351,48917359,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
chrX,48917359,48917411,10,"1,2,3,4,5,6,9,10,11,12",1,1,1,1,1,1,0,0,1,1,1,1
chrX,48917411,48917428,9,"1,2,3,4,5,6,10,11,12",1,1,1,1,1,1,0,0,0,1,1,1
chrX,48917428,48917429,8,"2,3,4,5,6,10,11,12",0,1,1,1,1,1,0,0,0,1,1,1
chrX,48917429,48917456,7,"2,3,5,6,10,11,12",0,1,1,0,1,1,0,0,0,1,1,1
chrX,48917456,48917478,6,"3,5,6,10,11,12",0,0,1,0,1,1,0,0,0,1,1,1
chrX,48917478,48917482,5,"3,5,6,10,12",0,0,1,0,1,1,0,0,0,1,0,1
chrX,48917482,48917498,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chrX,48917498,48917534,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chrX,48917534,48917588,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chrX,49043734,49043741,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chrX,49043741,49043761,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chrX,49043761,49043774,4,"4,9,10,12",0,0,0,1,0,0,0,0,1,1,0,1
chrX,49043774,49043779,5,"2,4,9,10,12",0,1,0,1,0,0,0,0,1,1,0,1
chrX,49043779,49043792,6,"1,2,4,9,10,12",1,1,0,1,0,0,0,0,1,1,0,1
chrX,49043792,49043794,7,"1,2,4,9,10,11,12",1,1,0,1,0,0,0,0,1,1,1,1
chrX,49043794,49043801,8,"1,2,4,6,9,10,11,12",1,1,0,1,0,1,0,0,1,1,1,1
chrX,49043801,49043808,9,"1,2,4,6,8,9,10,11,12",1,1,0,1,0,1,0,1,1,1,1,1
chrX,49043808,49043810,10,"1,2,3,4,6,8,9,10,11,12",1,1,1,1,0,1,0,1,1,1,1,1
chrX,49043810,49043816,11,"1,2,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1
chrX,49043816,49043891,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chrX,49043891,49043938,11,"1,2,4,5,6,7,8,9,10,11,12",1,1,0,1,1,1,1,1,1,1,1,1
