chrom,start,end,num,list,ENCFF046UEE_RFX5_sorted.bed,ENCFF404XDD_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr17,81223121,81223143,2,"1,3",1,0,1
chr17,81238955,81239167,2,"1,3",1,0,1
chr17,81239167,81239319,3,"1,2,3",1,1,1
chr17,81239319,81239531,2,"2,3",0,1,1
chr17,81487776,81488140,2,"1,3",1,0,1
chr17,81553362,81553558,2,"2,3",0,1,1
chr17,81553626,81553726,2,"2,3",0,1,1
chr17,81636365,81636403,2,"1,3",1,0,1
chr17,81636403,81636599,3,"1,2,3",1,1,1
chr17,81636599,81636651,2,"1,3",1,0,1
chr17,81636952,81637279,2,"2,3",0,1,1
chr17,81712358,81712944,2,"2,3",0,1,1
chr17,81860635,81860646,2,"2,3",0,1,1
chr17,81860646,81860999,3,"1,2,3",1,1,1
chr17,81860999,81861010,2,"1,3",1,0,1
chr17,81977484,81977848,2,"2,3",0,1,1
chr17,82022989,82023353,2,"1,3",1,0,1
chr17,82098632,82098720,2,"2,3",0,1,1
chr17,82098720,82098924,3,"1,2,3",1,1,1
chr17,82098924,82099194,2,"2,3",0,1,1
chr17,82351699,82351709,2,"2,3",0,1,1
chr17,82351709,82352074,3,"1,2,3",1,1,1
chr17,82352074,82352124,2,"1,3",1,0,1
chr17,82418428,82418792,2,"1,3",1,0,1
chr17,82458422,82458786,2,"1,3",1,0,1
chr17,82519269,82519633,3,"1,2,3",1,1,1
chr17,82751921,82752285,2,"2,3",0,1,1
chr18,3247380,3247575,2,"1,3",1,0,1
chr18,3247649,3247744,2,"1,3",1,0,1
chr18,3593939,3594303,2,"1,3",1,0,1
chr18,21612120,21612484,2,"1,3",1,0,1
chr18,26226136,26226500,2,"1,3",1,0,1
chr18,34979005,34979053,2,"2,3",0,1,1
chr18,34979053,34979341,3,"1,2,3",1,1,1
chr18,34979341,34979416,2,"1,3",1,0,1
chr18,35240805,35241033,2,"2,3",0,1,1
chr18,50307727,50307797,2,"2,3",0,1,1
chr18,50307797,50307928,3,"1,2,3",1,1,1
chr18,50307928,50308007,2,"2,3",0,1,1
chr18,51614034,51614308,3,"1,2,3",1,1,1
chr18,51614308,51614344,2,"1,3",1,0,1
chr18,62522755,62522764,2,"1,3",1,0,1
chr18,62522764,62523119,3,"1,2,3",1,1,1
chr18,62523119,62523128,2,"2,3",0,1,1
chr18,63367467,63367524,2,"2,3",0,1,1
chr18,63367524,63367831,3,"1,2,3",1,1,1
chr18,63367831,63367888,2,"1,3",1,0,1
chr18,79069042,79069285,2,"2,3",0,1,1
chr18,80108809,80109379,2,"2,3",0,1,1
chr19,507138,507502,2,"1,3",1,0,1
chr19,1021562,1021848,2,"2,3",0,1,1
chr19,1103754,1104118,2,"1,3",1,0,1
chr19,1490848,1491212,2,"1,3",1,0,1
chr19,2042039,2042045,2,"1,3",1,0,1
chr19,2042045,2042447,3,"1,2,3",1,1,1
chr19,2463022,2463038,2,"1,3",1,0,1
chr19,2463038,2463350,3,"1,2,3",1,1,1
chr19,2475968,2476332,2,"2,3",0,1,1
chr19,2819616,2819928,2,"1,3",1,0,1
chr19,3500531,3500895,2,"1,3",1,0,1
chr19,3505894,3506258,2,"2,3",0,1,1
chr19,3572459,3572508,2,"1,3",1,0,1
chr19,3572508,3572872,3,"1,2,3",1,1,1
chr19,3572872,3572985,2,"1,3",1,0,1
chr19,3626789,3627153,2,"1,3",1,0,1
chr19,4759741,4760105,2,"1,3",1,0,1
chr19,6066706,6067015,2,"1,3",1,0,1
chr19,6110489,6110853,2,"1,3",1,0,1
chr19,7488823,7488831,2,"2,3",0,1,1
chr19,7488831,7489166,3,"1,2,3",1,1,1
chr19,7489166,7489195,2,"1,3",1,0,1
chr19,7829698,7830062,2,"1,3",1,0,1
chr19,8389820,8390143,2,"2,3",0,1,1
chr19,9834728,9835092,3,"1,2,3",1,1,1
chr19,9835092,9835517,2,"2,3",0,1,1
chr19,10403443,10403807,2,"1,3",1,0,1
chr19,10502742,10502925,2,"1,3",1,0,1
chr19,10568907,10568933,2,"1,3",1,0,1
chr19,10568933,10569295,3,"1,2,3",1,1,1
chr19,10717573,10717937,2,"2,3",0,1,1
chr19,11435007,11435371,2,"2,3",0,1,1
chr19,11528905,11529269,2,"2,3",0,1,1
chr19,12610680,12610702,2,"2,3",0,1,1
chr19,12610702,12610981,3,"1,2,3",1,1,1
chr19,12610981,12611044,2,"2,3",0,1,1
chr19,12789942,12789966,2,"1,3",1,0,1
chr19,12789966,12790306,3,"1,2,3",1,1,1
chr19,12790306,12790330,2,"2,3",0,1,1
chr19,12881199,12881260,2,"2,3",0,1,1
chr19,12881260,12881563,3,"1,2,3",1,1,1
chr19,12881563,12881624,2,"1,3",1,0,1
chr19,13794987,13795351,2,"1,3",1,0,1
chr19,13952124,13952488,2,"1,3",1,0,1
chr19,14006281,14006645,2,"1,3",1,0,1
chr19,14136515,14136614,2,"1,3",1,0,1
chr19,14136614,14136879,3,"1,2,3",1,1,1
chr19,14136879,14136978,2,"2,3",0,1,1
chr19,14136993,14137357,2,"1,3",1,0,1
chr19,14496106,14496136,2,"2,3",0,1,1
chr19,14496136,14496470,3,"1,2,3",1,1,1
chr19,14496470,14496500,2,"1,3",1,0,1
chr19,14518535,14518899,2,"1,3",1,0,1
chr19,14529399,14529763,2,"1,3",1,0,1
chr19,15379690,15380054,2,"1,3",1,0,1
chr19,15836885,15837249,2,"1,3",1,0,1
chr19,17747473,17747837,2,"1,3",1,0,1
chr19,18104249,18104641,3,"1,2,3",1,1,1
chr19,18152494,18152858,2,"2,3",0,1,1
chr19,18192775,18192867,2,"2,3",0,1,1
chr19,18192867,18193104,3,"1,2,3",1,1,1
chr19,18193104,18193113,2,"1,3",1,0,1
chr19,18410625,18410937,2,"2,3",0,1,1
chr19,19385442,19385443,2,"1,3",1,0,1
chr19,19385443,19385988,3,"1,2,3",1,1,1
chr19,24033804,24034033,2,"1,3",1,0,1
chr19,27793597,27793961,2,"2,3",0,1,1
chr19,29213032,29213396,2,"2,3",0,1,1
chr19,29606144,29606602,2,"2,3",0,1,1
chr19,32580758,32581122,2,"1,3",1,0,1
chr19,32675013,32675377,2,"2,3",0,1,1
chr19,32691656,32692020,2,"2,3",0,1,1
chr19,32971876,32971888,2,"1,3",1,0,1
chr19,32971888,32972456,3,"1,2,3",1,1,1
chr19,32972456,32972457,2,"2,3",0,1,1
chr19,33041515,33041520,2,"1,3",1,0,1
chr19,33302368,33302479,2,"1,3",1,0,1
chr19,33302479,33302732,3,"1,2,3",1,1,1
chr19,33302732,33302843,2,"2,3",0,1,1
chr19,33373124,33373364,2,"2,3",0,1,1
chr19,33373431,33373795,2,"2,3",0,1,1
chr19,34134417,34134983,2,"1,3",1,0,1
chr19,34172090,34172256,2,"2,3",0,1,1
chr19,34172256,34172454,3,"1,2,3",1,1,1
chr19,34172454,34172620,2,"1,3",1,0,1
chr19,34359511,34359856,2,"2,3",0,1,1
chr19,34676935,34677494,2,"2,3",0,1,1
chr19,34677616,34677980,2,"2,3",0,1,1
chr19,34733525,34734133,2,"2,3",0,1,1
chr19,34734282,34734646,2,"1,3",1,0,1
chr19,35545369,35545399,2,"1,3",1,0,1
chr19,35545399,35545733,3,"1,2,3",1,1,1
chr19,35545733,35545763,2,"2,3",0,1,1
chr19,35612358,35613037,3,"1,2,3",1,1,1
chr19,35628844,35628893,2,"1,3",1,0,1
chr19,35628893,35629116,3,"1,2,3",1,1,1
chr19,35629116,35629118,2,"2,3",0,1,1
chr19,35648052,35648065,2,"2,3",0,1,1
chr19,35648065,35648416,3,"1,2,3",1,1,1
chr19,35648416,35648417,2,"1,3",1,0,1
chr19,35673425,35673789,2,"1,3",1,0,1
chr19,35702355,35702719,2,"1,3",1,0,1
chr19,35717084,35717448,2,"2,3",0,1,1
chr19,35740529,35740530,2,"2,3",0,1,1
chr19,35740530,35740893,3,"1,2,3",1,1,1
chr19,35740893,35740894,2,"1,3",1,0,1
chr19,35748308,35748672,2,"1,3",1,0,1
chr19,35757931,35758045,2,"1,3",1,0,1
chr19,35758045,35758295,3,"1,2,3",1,1,1
chr19,35758295,35758613,2,"2,3",0,1,1
chr19,35775305,35775319,2,"1,3",1,0,1
chr19,35775319,35775669,3,"1,2,3",1,1,1
chr19,35775669,35775683,2,"2,3",0,1,1
chr19,35931520,35931884,2,"1,3",1,0,1
chr19,35994966,35995287,2,"1,3",1,0,1
chr19,36014167,36014185,2,"2,3",0,1,1
chr19,36014185,36014531,3,"1,2,3",1,1,1
chr19,36014531,36014549,2,"1,3",1,0,1
chr19,36054093,36054457,2,"2,3",0,1,1
chr19,36054544,36054612,2,"1,3",1,0,1
chr19,36054612,36054976,3,"1,2,3",1,1,1
chr19,36054976,36055108,2,"1,3",1,0,1
chr19,36115176,36115177,2,"1,3",1,0,1
chr19,36115177,36115540,3,"1,2,3",1,1,1
chr19,36115540,36115541,2,"2,3",0,1,1
chr19,36139764,36140408,2,"1,3",1,0,1
chr19,36214964,36215328,2,"1,3",1,0,1
chr19,36378994,36379358,2,"2,3",0,1,1
chr19,36528998,36529166,2,"2,3",0,1,1
chr19,36666669,36666761,2,"1,3",1,0,1
chr19,36666761,36667033,3,"1,2,3",1,1,1
chr19,36667033,36667125,2,"2,3",0,1,1
chr19,37217931,37218295,2,"1,3",1,0,1
chr19,37317509,37317692,2,"1,3",1,0,1
chr19,37317692,37318072,3,"1,2,3",1,1,1
chr19,37318072,37318223,2,"2,3",0,1,1
chr19,37370799,37371163,2,"1,3",1,0,1
chr19,37469292,37469656,2,"2,3",0,1,1
chr19,38234035,38234206,2,"2,3",0,1,1
chr19,38301073,38301139,2,"2,3",0,1,1
chr19,38304057,38304421,2,"1,3",1,0,1
chr19,38374276,38374595,2,"1,3",1,0,1
chr19,38619066,38619430,2,"1,3",1,0,1
chr19,38683290,38683654,2,"1,3",1,0,1
chr19,38683973,38684337,2,"1,3",1,0,1
chr19,38849325,38849482,2,"1,3",1,0,1
chr19,38849736,38850045,2,"2,3",0,1,1
chr19,38850223,38850239,2,"2,3",0,1,1
chr19,38850239,38850603,3,"1,2,3",1,1,1
chr19,38850603,38850788,2,"2,3",0,1,1
chr19,38899707,38899804,2,"2,3",0,1,1
chr19,38899804,38900168,3,"1,2,3",1,1,1
chr19,38900168,38900288,2,"2,3",0,1,1
chr19,38930401,38930655,2,"1,3",1,0,1
chr19,38930655,38931019,3,"1,2,3",1,1,1
chr19,38931019,38931101,2,"1,3",1,0,1
chr19,39031142,39031506,2,"1,3",1,0,1
chr19,39125542,39125876,3,"1,2,3",1,1,1
chr19,39125876,39125990,2,"2,3",0,1,1
chr19,39341861,39342154,2,"1,3",1,0,1
chr19,39391076,39391440,2,"1,3",1,0,1
chr19,39401557,39401735,2,"2,3",0,1,1
chr19,39403684,39404048,2,"1,3",1,0,1
chr19,39412181,39412227,2,"1,3",1,0,1
chr19,39412227,39412545,3,"1,2,3",1,1,1
chr19,39412545,39412591,2,"2,3",0,1,1
chr19,39430832,39430879,2,"2,3",0,1,1
chr19,39430879,39431196,3,"1,2,3",1,1,1
chr19,39431196,39431243,2,"1,3",1,0,1
chr19,39435871,39436235,2,"1,3",1,0,1
chr19,39480626,39480723,2,"2,3",0,1,1
chr19,39480723,39480990,3,"1,2,3",1,1,1
chr19,39480990,39481087,2,"1,3",1,0,1
chr19,39506929,39507283,2,"1,3",1,0,1
chr19,39532781,39533084,2,"1,3",1,0,1
chr19,39539671,39540035,2,"2,3",0,1,1
chr19,39833398,39833403,2,"1,3",1,0,1
chr19,39833403,39834006,3,"1,2,3",1,1,1
chr19,39834006,39834020,2,"1,3",1,0,1
chr19,39970949,39971313,2,"1,3",1,0,1
chr19,39996795,39997159,2,"2,3",0,1,1
chr19,40348404,40348461,2,"2,3",0,1,1
chr19,40348461,40348768,3,"1,2,3",1,1,1
chr19,40348768,40348825,2,"1,3",1,0,1
chr19,40421023,40421387,2,"2,3",0,1,1
chr19,40425755,40425812,2,"1,3",1,0,1
chr19,40425812,40426031,3,"1,2,3",1,1,1
chr19,40426031,40426120,2,"1,3",1,0,1
chr19,40443050,40443216,2,"2,3",0,1,1
chr19,40443216,40443302,3,"1,2,3",1,1,1
chr19,40443302,40443548,2,"1,3",1,0,1
chr19,40444209,40444542,2,"1,3",1,0,1
chr19,40444542,40444573,3,"1,2,3",1,1,1
chr19,40444573,40444906,2,"2,3",0,1,1
chr19,40570607,40570670,2,"2,3",0,1,1
chr19,40570670,40570971,3,"1,2,3",1,1,1
chr19,40570971,40571034,2,"1,3",1,0,1
chr19,40576638,40577002,2,"1,3",1,0,1
chr19,40585755,40585873,3,"1,2,3",1,1,1
chr19,40585873,40586005,2,"1,3",1,0,1
chr19,40598285,40598529,2,"2,3",0,1,1
chr19,40598605,40598857,2,"2,3",0,1,1
chr19,40662822,40663131,2,"1,3",1,0,1
chr19,40690911,40691350,2,"1,3",1,0,1
chr19,40714981,40715284,2,"1,3",1,0,1
chr19,40715626,40715990,2,"2,3",0,1,1
chr19,40716243,40716527,2,"2,3",0,1,1
chr19,40716624,40716832,2,"2,3",0,1,1
chr19,40716832,40717098,3,"1,2,3",1,1,1
chr19,40717098,40717196,2,"1,3",1,0,1
chr19,40750534,40750554,2,"1,3",1,0,1
chr19,40750554,40751075,3,"1,2,3",1,1,1
chr19,40751075,40751086,2,"1,3",1,0,1
chr19,40777267,40778458,3,"1,2,3",1,1,1
chr19,40778458,40778492,2,"1,3",1,0,1
chr19,40798695,40799218,2,"1,3",1,0,1
chr19,40921055,40921419,2,"2,3",0,1,1
chr19,41175846,41176536,2,"2,3",0,1,1
chr19,41225391,41225680,2,"2,3",0,1,1
chr19,41225763,41226048,2,"1,3",1,0,1
chr19,41226048,41226389,3,"1,2,3",1,1,1
chr19,41226389,41226412,2,"2,3",0,1,1
chr19,41264033,41264068,2,"1,3",1,0,1
chr19,41264068,41264470,3,"1,2,3",1,1,1
chr19,41264470,41264551,2,"2,3",0,1,1
chr19,41310003,41310231,2,"1,3",1,0,1
chr19,41310231,41310367,3,"1,2,3",1,1,1
chr19,41310367,41310550,2,"2,3",0,1,1
chr19,41363816,41363948,2,"2,3",0,1,1
chr19,41363948,41364180,3,"1,2,3",1,1,1
chr19,41364180,41364312,2,"1,3",1,0,1
chr19,41397497,41397611,2,"1,3",1,0,1
chr19,41397611,41397861,3,"1,2,3",1,1,1
chr19,41397861,41397975,2,"2,3",0,1,1
chr19,41439532,41439550,2,"2,3",0,1,1
chr19,41439550,41440101,3,"1,2,3",1,1,1
chr19,41440101,41440125,2,"1,3",1,0,1
chr19,41501220,41501532,2,"1,3",1,0,1
chr19,41706700,41707064,2,"1,3",1,0,1
chr19,41859912,41860478,2,"2,3",0,1,1
chr19,42075668,42075697,2,"2,3",0,1,1
chr19,42075697,42076461,3,"1,2,3",1,1,1
chr19,42217556,42217920,2,"2,3",0,1,1
chr19,42220069,42220072,2,"2,3",0,1,1
chr19,42220072,42220436,3,"1,2,3",1,1,1
chr19,42220436,42220622,2,"2,3",0,1,1
chr19,42242495,42242792,2,"1,3",1,0,1
chr19,42244610,42244974,2,"2,3",0,1,1
chr19,42268191,42268195,2,"1,3",1,0,1
chr19,42268195,42268397,3,"1,2,3",1,1,1
chr19,42268397,42268453,2,"1,3",1,0,1
chr19,42268872,42269236,2,"1,3",1,0,1
chr19,42396847,42396892,2,"1,3",1,0,1
chr19,42396892,42397211,3,"1,2,3",1,1,1
chr19,42397211,42397256,2,"2,3",0,1,1
chr19,42433606,42433968,2,"1,3",1,0,1
chr19,43575521,43575532,2,"1,3",1,0,1
chr19,43575532,43575911,3,"1,2,3",1,1,1
chr19,44643840,44644204,2,"1,3",1,0,1
chr19,44737705,44737860,2,"1,3",1,0,1
chr19,44890701,44890720,2,"2,3",0,1,1
chr19,44890720,44891065,3,"1,2,3",1,1,1
chr19,44891065,44891084,2,"1,3",1,0,1
chr19,44914641,44914665,2,"1,3",1,0,1
chr19,44914665,44915283,3,"1,2,3",1,1,1
chr19,44926709,44926779,2,"1,3",1,0,1
chr19,44926779,44927451,3,"1,2,3",1,1,1
chr19,44954826,44955190,3,"1,2,3",1,1,1
chr19,45079056,45079334,2,"2,3",0,1,1
chr19,45178170,45178195,2,"1,3",1,0,1
chr19,45178195,45178845,3,"1,2,3",1,1,1
chr19,45178845,45178867,2,"1,3",1,0,1
chr19,45443388,45443407,2,"1,3",1,0,1
chr19,45443407,45443752,3,"1,2,3",1,1,1
chr19,45443752,45443771,2,"2,3",0,1,1
chr19,45469199,45469271,2,"1,3",1,0,1
chr19,45469271,45469635,3,"1,2,3",1,1,1
chr19,45469635,45469765,2,"1,3",1,0,1
chr19,45506442,45506610,2,"2,3",0,1,1
chr19,45584600,45584696,2,"1,3",1,0,1
chr19,45584696,45584964,3,"1,2,3",1,1,1
chr19,45584964,45585270,2,"2,3",0,1,1
chr19,45642170,45642534,2,"2,3",0,1,1
chr19,45645552,45645759,3,"1,2,3",1,1,1
chr19,45645759,45645772,2,"1,3",1,0,1
chr19,45681580,45681944,2,"2,3",0,1,1
chr19,45691930,45691951,2,"1,3",1,0,1
chr19,45691951,45692216,3,"1,2,3",1,1,1
chr19,45692216,45692484,2,"1,3",1,0,1
chr19,45717346,45717710,2,"1,3",1,0,1
chr19,45769368,45769405,2,"1,3",1,0,1
chr19,45769405,45769732,3,"1,2,3",1,1,1
chr19,45769732,45769742,2,"2,3",0,1,1
chr19,45770452,45770534,2,"2,3",0,1,1
chr19,45770534,45770898,3,"1,2,3",1,1,1
chr19,45770898,45770960,2,"2,3",0,1,1
chr19,45792801,45793165,2,"1,3",1,0,1
chr19,45885973,45886337,2,"2,3",0,1,1
chr19,45903214,45903306,3,"1,2,3",1,1,1
chr19,45903306,45903426,2,"1,3",1,0,1
chr19,46211196,46211242,2,"1,3",1,0,1
chr19,46542723,46542866,2,"1,3",1,0,1
chr19,46600820,46601377,2,"2,3",0,1,1
chr19,46661219,46661288,2,"1,3",1,0,1
chr19,46661288,46661652,3,"1,2,3",1,1,1
chr19,46661652,46661764,2,"1,3",1,0,1
chr19,47436730,47437094,2,"1,3",1,0,1
chr19,47514998,47515023,2,"2,3",0,1,1
chr19,47515023,47515362,3,"1,2,3",1,1,1
chr19,47515362,47515387,2,"1,3",1,0,1
chr19,47600486,47600850,2,"2,3",0,1,1
chr19,47743343,47743707,2,"1,3",1,0,1
chr19,47745453,47745817,2,"1,3",1,0,1
chr19,47778366,47778730,2,"1,3",1,0,1
chr19,48107402,48107754,2,"1,3",1,0,1
chr19,48332847,48333211,2,"1,3",1,0,1
chr19,48468973,48469536,2,"1,3",1,0,1
chr19,48619116,48619207,2,"2,3",0,1,1
chr19,48619207,48619699,3,"1,2,3",1,1,1
chr19,48637392,48637756,2,"1,3",1,0,1
chr19,48714175,48714195,2,"1,3",1,0,1
chr19,48714195,48714539,3,"1,2,3",1,1,1
chr19,48714539,48714559,2,"2,3",0,1,1
chr19,48720570,48720627,2,"2,3",0,1,1
chr19,48720627,48720934,3,"1,2,3",1,1,1
chr19,48720934,48721207,2,"1,3",1,0,1
chr19,48735337,48735648,2,"2,3",0,1,1
chr19,48739016,48739207,2,"2,3",0,1,1
chr19,48835905,48836269,2,"2,3",0,1,1
chr19,48872204,48872568,2,"1,3",1,0,1
chr19,48900001,48900365,2,"2,3",0,1,1
chr19,48954549,48954913,2,"1,3",1,0,1
chr19,48993221,48993787,2,"1,3",1,0,1
chr19,49127833,49128254,2,"2,3",0,1,1
chr19,49487367,49487722,2,"1,3",1,0,1
chr19,49496267,49496536,2,"2,3",0,1,1
chr19,49580284,49580648,2,"1,3",1,0,1
chr19,49640276,49640640,2,"1,3",1,0,1
chr19,49676638,49677000,2,"1,3",1,0,1
chr19,49766450,49766814,2,"1,3",1,0,1
chr19,49813504,49813787,2,"1,3",1,0,1
chr19,49817357,49817365,2,"2,3",0,1,1
chr19,49817365,49817664,3,"1,2,3",1,1,1
chr19,49817915,49818201,2,"2,3",0,1,1
chr19,49850889,49851223,2,"1,3",1,0,1
chr19,49867349,49867469,2,"1,3",1,0,1
chr19,49867469,49867713,3,"1,2,3",1,1,1
chr19,49867713,49867731,2,"2,3",0,1,1
chr19,49869204,49869211,2,"2,3",0,1,1
chr19,49869211,49870019,3,"1,2,3",1,1,1
chr19,49870019,49870046,2,"1,3",1,0,1
chr19,49877039,49877154,2,"1,3",1,0,1
chr19,49877240,49877403,2,"1,3",1,0,1
chr19,49929200,49929764,2,"1,3",1,0,1
chr19,50025515,50025535,2,"1,3",1,0,1
chr19,50025535,50025879,3,"1,2,3",1,1,1
chr19,50025879,50026098,2,"2,3",0,1,1
chr19,50329853,50329891,2,"2,3",0,1,1
chr19,50376205,50376394,2,"2,3",0,1,1
chr19,50376394,50376719,3,"1,2,3",1,1,1
chr19,50376719,50376758,2,"1,3",1,0,1
chr19,50431492,50432045,3,"1,2,3",1,1,1
chr19,50432045,50432050,2,"2,3",0,1,1
chr19,50432242,50432256,2,"1,3",1,0,1
chr19,50432256,50432354,3,"1,2,3",1,1,1
chr19,50461260,50461531,2,"1,3",1,0,1
chr19,50476125,50476131,2,"2,3",0,1,1
chr19,50476131,50476489,3,"1,2,3",1,1,1
chr19,50476489,50476696,2,"1,3",1,0,1
chr19,50511255,50511265,2,"1,3",1,0,1
chr19,50511265,50511619,3,"1,2,3",1,1,1
chr19,50511619,50511629,2,"2,3",0,1,1
chr19,50556447,50556811,2,"1,3",1,0,1
chr19,50646400,50646647,2,"1,3",1,0,1
chr19,50658857,50659291,2,"1,3",1,0,1
chr19,50804694,50804717,2,"1,3",1,0,1
chr19,50804717,50805081,3,"1,2,3",1,1,1
chr19,50805081,50805272,2,"1,3",1,0,1
chr19,51340034,51340311,2,"2,3",0,1,1
chr19,51394365,51394729,2,"2,3",0,1,1
chr19,52189911,52190275,2,"2,3",0,1,1
chr19,52269523,52269887,2,"2,3",0,1,1
chr19,53520655,53521019,2,"2,3",0,1,1
chr19,53867284,53867618,2,"1,3",1,0,1
chr19,53879299,53879357,2,"1,3",1,0,1
chr19,53879357,53879663,3,"1,2,3",1,1,1
chr19,53879663,53879721,2,"2,3",0,1,1
chr19,53978337,53978486,2,"2,3",0,1,1
chr19,53978486,53978675,3,"1,2,3",1,1,1
chr19,53978675,53978701,2,"2,3",0,1,1
chr19,54115443,54115807,2,"2,3",0,1,1
chr19,54137182,54137546,2,"1,3",1,0,1
chr19,54159715,54159870,2,"1,3",1,0,1
chr19,54159870,54160027,3,"1,2,3",1,1,1
chr19,54160027,54160288,2,"2,3",0,1,1
chr19,54179925,54179927,2,"2,3",0,1,1
chr19,54179927,54180291,3,"1,2,3",1,1,1
chr19,54180291,54180348,2,"2,3",0,1,1
chr19,54189923,54190287,2,"1,3",1,0,1
chr19,54190337,54190657,2,"2,3",0,1,1
chr19,54190657,54190701,3,"1,2,3",1,1,1
chr19,54190701,54191220,2,"1,3",1,0,1
chr19,54200482,54201047,2,"1,3",1,0,1
chr19,54448983,54449347,2,"2,3",0,1,1
chr19,55166740,55166895,2,"1,3",1,0,1
chr19,55179229,55179593,2,"1,3",1,0,1
chr19,55216465,55216743,3,"1,2,3",1,1,1
chr19,55216743,55216932,2,"2,3",0,1,1
chr19,55259141,55259208,2,"2,3",0,1,1
chr19,55259208,55259505,3,"1,2,3",1,1,1
chr19,55259505,55259572,2,"1,3",1,0,1
chr19,55279809,55279872,2,"1,3",1,0,1
chr19,55279872,55280117,3,"1,2,3",1,1,1
chr19,55280117,55280236,2,"2,3",0,1,1
chr19,55339514,55339587,2,"2,3",0,1,1
chr19,55339587,55339878,3,"1,2,3",1,1,1
chr19,55339878,55339951,2,"1,3",1,0,1
chr19,55407643,55408007,2,"1,3",1,0,1
chr19,55461637,55462001,2,"1,3",1,0,1
chr19,55467819,55468160,2,"1,3",1,0,1
chr19,55476326,55476690,2,"1,3",1,0,1
chr19,55549556,55549719,2,"1,3",1,0,1
chr19,55550113,55550117,2,"2,3",0,1,1
chr19,55550117,55550394,3,"1,2,3",1,1,1
chr19,55587261,55587576,2,"1,3",1,0,1
chr19,55599751,55600115,2,"2,3",0,1,1
chr19,55604645,55605009,2,"1,3",1,0,1
chr19,55606180,55606255,2,"2,3",0,1,1
chr19,55606255,55606475,3,"1,2,3",1,1,1
chr19,55606475,55606488,2,"2,3",0,1,1
chr19,55634813,55635256,2,"1,3",1,0,1
chr19,55653666,55653912,2,"1,3",1,0,1
chr19,57320281,57320847,2,"2,3",0,1,1
chr19,57578484,57578780,2,"2,3",0,1,1
chr19,57578835,57579199,2,"2,3",0,1,1
chr19,57819508,57820104,2,"2,3",0,1,1
chr19,58278654,58278659,2,"2,3",0,1,1
chr19,58278659,58279023,3,"1,2,3",1,1,1
chr19,58279023,58279218,2,"2,3",0,1,1
chr19,58326870,58327433,2,"1,3",1,0,1
chr19,58386426,58386790,2,"2,3",0,1,1
chr19,58401190,58401199,2,"1,3",1,0,1
chr19,58401199,58401706,3,"1,2,3",1,1,1
chr19,58401706,58401719,2,"2,3",0,1,1
chr19,58451540,58451904,2,"1,3",1,0,1
chr19,58475737,58476101,2,"1,3",1,0,1
chr19,58543746,58544110,2,"1,3",1,0,1
chr19,58554864,58555314,2,"1,3",1,0,1
chr19,58559189,58559430,2,"2,3",0,1,1
chr19,58559479,58559553,2,"2,3",0,1,1
chr19,58572740,58573104,2,"1,3",1,0,1
chr2,3519371,3519735,2,"2,3",0,1,1
chr2,3574972,3575328,2,"1,3",1,0,1
chr2,8598135,8598583,2,"1,3",1,0,1
chr2,8678747,8678751,2,"2,3",0,1,1
chr2,8678751,8679020,3,"1,2,3",1,1,1
chr2,8679020,8679058,2,"1,3",1,0,1
chr2,9423247,9423293,2,"1,3",1,0,1
chr2,9423293,9423611,3,"1,2,3",1,1,1
chr2,9423611,9423657,2,"2,3",0,1,1
chr2,9630887,9630909,2,"1,3",1,0,1
chr2,9630909,9631500,3,"1,2,3",1,1,1
chr2,10812566,10812625,2,"1,3",1,0,1
chr2,10812625,10812930,3,"1,2,3",1,1,1
chr2,10812930,10812989,2,"2,3",0,1,1
chr2,10911645,10911885,3,"1,2,3",1,1,1
chr2,10911885,10912065,2,"1,3",1,0,1
chr2,11155521,11155885,2,"2,3",0,1,1
chr2,11391604,11391607,2,"2,3",0,1,1
chr2,11391607,11391971,3,"1,2,3",1,1,1
chr2,11391971,11391998,2,"2,3",0,1,1
chr2,11744145,11744483,2,"1,3",1,0,1
chr2,19348217,19348302,2,"1,3",1,0,1
chr2,19348302,19348581,3,"1,2,3",1,1,1
chr2,19348581,19348666,2,"2,3",0,1,1
chr2,19989925,19990498,2,"2,3",0,1,1
chr2,20051692,20052257,2,"1,3",1,0,1
chr2,20446817,20446849,2,"1,3",1,0,1
chr2,20446849,20447181,3,"1,2,3",1,1,1
chr2,20447181,20447213,2,"2,3",0,1,1
chr2,24084636,24085000,2,"1,3",1,0,1
chr2,24793272,24793753,2,"2,3",0,1,1
chr2,24971945,24972309,2,"2,3",0,1,1
chr2,25997612,25997707,2,"2,3",0,1,1
chr2,25997707,25997876,3,"1,2,3",1,1,1
chr2,25997876,25998071,2,"1,3",1,0,1
chr2,26018208,26018261,2,"1,3",1,0,1
chr2,26184649,26184882,2,"2,3",0,1,1
chr2,26401692,26401973,2,"1,3",1,0,1
chr2,26970251,26970613,3,"1,2,3",1,1,1
chr2,26970613,26970812,2,"1,3",1,0,1
chr2,27212165,27212529,2,"1,3",1,0,1
chr2,27370326,27370690,2,"1,3",1,0,1
chr2,27628818,27629248,2,"1,3",1,0,1
chr2,27663534,27663898,2,"2,3",0,1,1
chr2,27890322,27890369,2,"2,3",0,1,1
chr2,27890369,27890686,3,"1,2,3",1,1,1
