chrom,start,end,num,list,ENCFF359DIP_MAX_sorted.bed,ENCFF545CNM_MAX_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr5,154038723,154039113,2,"2,3",0,1,1
chr5,154445616,154446006,2,"2,3",0,1,1
chr5,154502819,154503243,2,"1,3",1,0,1
chr5,154857395,154857406,2,"1,3",1,0,1
chr5,154857406,154857798,3,"1,2,3",1,1,1
chr5,154857798,154858000,2,"2,3",0,1,1
chr5,154858411,154858835,2,"1,3",1,0,1
chr5,154937640,154937930,2,"2,3",0,1,1
chr5,154938055,154938090,2,"1,3",1,0,1
chr5,154938090,154938479,3,"1,2,3",1,1,1
chr5,154938479,154938480,2,"2,3",0,1,1
chr5,154940922,154941214,2,"2,3",0,1,1
chr5,157142773,157143087,2,"2,3",0,1,1
chr5,157266035,157266628,2,"2,3",0,1,1
chr5,157271670,157271765,2,"1,3",1,0,1
chr5,157271765,157272220,3,"1,2,3",1,1,1
chr5,157272220,157272247,2,"2,3",0,1,1
chr5,157743937,157744361,2,"1,3",1,0,1
chr5,158695519,158695909,2,"2,3",0,1,1
chr5,159209745,159209758,2,"1,3",1,0,1
chr5,159209758,159209901,3,"1,2,3",1,1,1
chr5,159209901,159209902,2,"2,3",0,1,1
chr5,160008940,160009293,2,"2,3",0,1,1
chr5,160419051,160419441,2,"2,3",0,1,1
chr5,163437213,163437395,2,"1,3",1,0,1
chr5,163437395,163437592,3,"1,2,3",1,1,1
chr5,163437592,163437785,2,"2,3",0,1,1
chr5,163459930,163460354,2,"1,3",1,0,1
chr5,163505353,163505549,2,"2,3",0,1,1
chr5,163505549,163505973,3,"1,2,3",1,1,1
chr5,163505973,163506151,2,"2,3",0,1,1
chr5,169637107,169637700,2,"2,3",0,1,1
chr5,169763669,169763941,2,"2,3",0,1,1
chr5,170331305,170331695,2,"2,3",0,1,1
chr5,171388435,171388437,2,"1,3",1,0,1
chr5,171388437,171388694,3,"1,2,3",1,1,1
chr5,171388694,171388705,2,"2,3",0,1,1
chr5,171418658,171419048,2,"2,3",0,1,1
chr5,172187517,172188102,2,"2,3",0,1,1
chr5,172188533,172188923,2,"2,3",0,1,1
chr5,172770513,172770517,2,"1,3",1,0,1
chr5,172770517,172770907,3,"1,2,3",1,1,1
chr5,172770907,172770930,2,"1,3",1,0,1
chr5,172771122,172771512,2,"2,3",0,1,1
chr5,172807132,172807522,2,"2,3",0,1,1
chr5,172834075,172834081,2,"2,3",0,1,1
chr5,172834081,172834443,3,"1,2,3",1,1,1
chr5,172834443,172834505,2,"1,3",1,0,1
chr5,172983584,172983667,2,"1,3",1,0,1
chr5,172983667,172983842,3,"1,2,3",1,1,1
chr5,172983842,172983939,2,"1,3",1,0,1
chr5,173056042,173056129,2,"1,3",1,0,1
chr5,173056129,173056459,3,"1,2,3",1,1,1
chr5,173056459,173056635,2,"2,3",0,1,1
chr5,173057145,173057606,2,"2,3",0,1,1
chr5,173144314,173144670,3,"1,2,3",1,1,1
chr5,173144670,173144684,2,"1,3",1,0,1
chr5,173283759,173284133,3,"1,2,3",1,1,1
chr5,173284133,173284148,2,"1,3",1,0,1
chr5,173615951,173616235,3,"1,2,3",1,1,1
chr5,173616235,173616363,2,"1,3",1,0,1
chr5,173616638,173617006,2,"2,3",0,1,1
chr5,176361590,176361980,2,"2,3",0,1,1
chr5,176388490,176388505,2,"1,3",1,0,1
chr5,176388505,176388687,3,"1,2,3",1,1,1
chr5,176388687,176388779,2,"1,3",1,0,1
chr5,176536532,176536814,3,"1,2,3",1,1,1
chr5,176537278,176537620,2,"1,3",1,0,1
chr5,176537693,176537702,2,"1,3",1,0,1
chr5,176537892,176538196,2,"1,3",1,0,1
chr5,176647055,176647621,2,"1,3",1,0,1
chr5,177022532,177022956,2,"1,3",1,0,1
chr5,177133465,177133889,2,"1,3",1,0,1
chr5,177291401,177291485,2,"2,3",0,1,1
chr5,177303528,177303535,2,"1,3",1,0,1
chr5,177303535,177303925,3,"1,2,3",1,1,1
chr5,177303925,177303952,2,"1,3",1,0,1
chr5,177312095,177312232,2,"1,3",1,0,1
chr5,177312232,177312417,3,"1,2,3",1,1,1
chr5,177312417,177312519,2,"1,3",1,0,1
chr5,177351164,177351534,2,"2,3",0,1,1
chr5,177351700,177352124,2,"1,3",1,0,1
chr5,177357553,177357943,2,"2,3",0,1,1
chr5,177370744,177371134,2,"2,3",0,1,1
chr5,177390395,177390785,2,"2,3",0,1,1
chr5,177403579,177403727,2,"2,3",0,1,1
chr5,177403727,177403969,3,"1,2,3",1,1,1
chr5,177403969,177404151,2,"1,3",1,0,1
chr5,177404360,177404385,2,"1,3",1,0,1
chr5,177404385,177404719,3,"1,2,3",1,1,1
chr5,177431417,177431689,2,"1,3",1,0,1
chr5,177447204,177447594,2,"2,3",0,1,1
chr5,177510187,177510242,2,"1,3",1,0,1
chr5,177510242,177510611,3,"1,2,3",1,1,1
chr5,177510611,177510613,2,"2,3",0,1,1
chr5,177510729,177511000,2,"1,3",1,0,1
chr5,177516904,177517496,2,"2,3",0,1,1
chr5,177591971,177592394,2,"1,3",1,0,1
chr5,177592479,177592816,2,"2,3",0,1,1
chr5,177599569,177599837,2,"2,3",0,1,1
chr5,177599837,177600249,3,"1,2,3",1,1,1
chr5,177600249,177600261,2,"1,3",1,0,1
chr5,178106592,178106920,2,"2,3",0,1,1
chr5,178113239,178113599,2,"1,3",1,0,1
chr5,178116425,178116469,2,"1,3",1,0,1
chr5,178116469,178116849,3,"1,2,3",1,1,1
chr5,178116849,178116859,2,"2,3",0,1,1
chr5,178120919,178121302,2,"2,3",0,1,1
chr5,178153666,178153678,2,"1,3",1,0,1
chr5,178153678,178154068,3,"1,2,3",1,1,1
chr5,178154068,178154090,2,"1,3",1,0,1
chr5,178164133,178164522,2,"1,3",1,0,1
chr5,178204309,178204337,2,"1,3",1,0,1
chr5,178204337,178204727,3,"1,2,3",1,1,1
chr5,178204727,178204733,2,"1,3",1,0,1
chr5,178626418,178626486,2,"2,3",0,1,1
chr5,178626486,178626808,3,"1,2,3",1,1,1
chr5,178626808,178626910,2,"1,3",1,0,1
chr5,178859868,178860258,2,"2,3",0,1,1
chr5,179530638,179530963,2,"2,3",0,1,1
chr5,179550371,179550761,2,"2,3",0,1,1
chr5,179623384,179623401,2,"2,3",0,1,1
chr5,179623401,179623774,3,"1,2,3",1,1,1
chr5,179623774,179623825,2,"1,3",1,0,1
chr5,179678470,179678501,2,"2,3",0,1,1
chr5,179678501,179678860,3,"1,2,3",1,1,1
chr5,179678860,179679175,2,"1,3",1,0,1
chr5,179679175,179679368,3,"1,2,3",1,1,1
chr5,179679368,179679418,2,"1,3",1,0,1
chr5,179732499,179732889,2,"2,3",0,1,1
chr5,179796050,179796644,2,"2,3",0,1,1
chr5,179801877,179802110,2,"2,3",0,1,1
chr5,179858634,179859024,2,"2,3",0,1,1
chr5,180072015,180072183,2,"1,3",1,0,1
chr5,180072183,180072292,3,"1,2,3",1,1,1
chr5,180072292,180072303,2,"1,3",1,0,1
chr5,180494046,180494077,2,"1,3",1,0,1
chr5,180494077,180494467,3,"1,2,3",1,1,1
chr5,180494467,180494470,2,"1,3",1,0,1
chr5,180802726,180802959,2,"1,3",1,0,1
chr5,180803724,180803748,2,"1,3",1,0,1
chr5,180803748,180804138,3,"1,2,3",1,1,1
chr5,180804138,180804148,2,"1,3",1,0,1
chr5,180809755,180810078,2,"2,3",0,1,1
chr5,180810634,180810808,2,"1,3",1,0,1
chr5,180810808,180811058,3,"1,2,3",1,1,1
chr5,180811058,180811079,2,"2,3",0,1,1
chr5,180831545,180831581,2,"1,3",1,0,1
chr5,180831581,180831969,3,"1,2,3",1,1,1
chr5,180831969,180831971,2,"2,3",0,1,1
chr5,181184094,181184441,2,"2,3",0,1,1
chr5,181191173,181191219,2,"1,3",1,0,1
chr5,181191219,181191609,3,"1,2,3",1,1,1
chr5,181191609,181191631,2,"1,3",1,0,1
chr5,181191705,181192129,2,"1,3",1,0,1
chr5,181217150,181217540,2,"2,3",0,1,1
chr5,181222144,181222568,2,"1,3",1,0,1
chr5,181222974,181223346,2,"2,3",0,1,1
chr5,181243661,181243989,3,"1,2,3",1,1,1
chr5,181243989,181244079,2,"1,3",1,0,1
chr5,181246182,181246572,2,"2,3",0,1,1
chr5,181260956,181261346,3,"1,2,3",1,1,1
chr5,181261346,181261380,2,"1,3",1,0,1
chr6,292375,292717,2,"1,3",1,0,1
chr6,292717,293045,3,"1,2,3",1,1,1
chr6,293045,293075,2,"2,3",0,1,1
chr6,711299,711657,2,"2,3",0,1,1
chr6,2245110,2245534,2,"1,3",1,0,1
chr6,2841661,2842051,2,"2,3",0,1,1
chr6,2854465,2854624,2,"1,3",1,0,1
chr6,2857668,2857689,2,"1,3",1,0,1
chr6,2857689,2858028,3,"1,2,3",1,1,1
chr6,2891724,2891773,2,"1,3",1,0,1
chr6,2891773,2892148,3,"1,2,3",1,1,1
chr6,2892148,2892163,2,"2,3",0,1,1
chr6,2903215,2903605,2,"2,3",0,1,1
chr6,2988567,2989272,2,"1,3",1,0,1
chr6,3023739,3023761,2,"2,3",0,1,1
chr6,3023761,3024129,3,"1,2,3",1,1,1
chr6,3024129,3024185,2,"1,3",1,0,1
chr6,3068748,3069138,2,"2,3",0,1,1
chr6,3118303,3118693,2,"2,3",0,1,1
chr6,3258962,3259288,3,"1,2,3",1,1,1
chr6,3259288,3259372,2,"2,3",0,1,1
chr6,4018483,4018901,2,"1,3",1,0,1
chr6,4021101,4021421,2,"2,3",0,1,1
chr6,4021513,4021937,2,"1,3",1,0,1
chr6,4134983,4135577,2,"2,3",0,1,1
chr6,4775464,4775694,2,"1,3",1,0,1
chr6,5003618,5004042,2,"1,3",1,0,1
chr6,5260858,5261192,2,"2,3",0,1,1
chr6,5261192,5261616,3,"1,2,3",1,1,1
chr6,5261616,5261671,2,"2,3",0,1,1
chr6,6588593,6588603,2,"2,3",0,1,1
chr6,6588603,6588983,3,"1,2,3",1,1,1
chr6,6588983,6589027,2,"1,3",1,0,1
chr6,6591896,6592041,2,"2,3",0,1,1
chr6,6592129,6592401,2,"2,3",0,1,1
chr6,6684449,6684458,2,"1,3",1,0,1
chr6,6684458,6684848,3,"1,2,3",1,1,1
chr6,6684848,6684873,2,"1,3",1,0,1
chr6,7107545,7107935,2,"2,3",0,1,1
chr6,7389370,7389654,2,"1,3",1,0,1
chr6,7389654,7389794,3,"1,2,3",1,1,1
chr6,7389794,7390044,2,"2,3",0,1,1
chr6,7589998,7590004,2,"2,3",0,1,1
chr6,7590004,7590370,3,"1,2,3",1,1,1
chr6,7590370,7590428,2,"1,3",1,0,1
chr6,8064077,8064501,2,"1,3",1,0,1
chr6,10403851,10404132,2,"2,3",0,1,1
chr6,10404590,10404744,2,"1,3",1,0,1
chr6,10694776,10695166,2,"2,3",0,1,1
chr6,10722672,10722839,2,"2,3",0,1,1
chr6,10722839,10723261,3,"1,2,3",1,1,1
chr6,10723261,10723289,2,"1,3",1,0,1
chr6,10747454,10747528,2,"2,3",0,1,1
chr6,10747528,10747844,3,"1,2,3",1,1,1
chr6,10747844,10747952,2,"1,3",1,0,1
chr6,11711720,11712028,3,"1,2,3",1,1,1
chr6,11712028,11712034,2,"2,3",0,1,1
chr6,11714378,11714854,2,"2,3",0,1,1
chr6,12009026,12009257,2,"2,3",0,1,1
chr6,12290250,12290545,2,"2,3",0,1,1
chr6,13259470,13259856,2,"2,3",0,1,1
chr6,13273835,13273878,2,"1,3",1,0,1
chr6,13273878,13274259,3,"1,2,3",1,1,1
chr6,13274259,13274283,2,"2,3",0,1,1
chr6,13486052,13486349,2,"2,3",0,1,1
chr6,13486723,13486842,2,"2,3",0,1,1
chr6,13486842,13487066,3,"1,2,3",1,1,1
chr6,13487066,13487266,2,"1,3",1,0,1
chr6,13574144,13574288,2,"2,3",0,1,1
chr6,13574288,13574452,3,"1,2,3",1,1,1
chr6,13574452,13574712,2,"1,3",1,0,1
chr6,13614965,13615019,2,"1,3",1,0,1
chr6,13615019,13615409,3,"1,2,3",1,1,1
chr6,13615409,13615598,2,"1,3",1,0,1
chr6,14109115,14109505,2,"2,3",0,1,1
chr6,15244839,15245039,3,"1,2,3",1,1,1
chr6,15245204,15245215,2,"1,3",1,0,1
chr6,15245450,15245840,2,"2,3",0,1,1
chr6,15248777,15249004,2,"1,3",1,0,1
chr6,15936535,15936954,2,"2,3",0,1,1
chr6,16128722,16129298,2,"2,3",0,1,1
chr6,16205162,16205258,2,"1,3",1,0,1
chr6,16205258,16205321,3,"1,2,3",1,1,1
chr6,16205321,16205366,2,"2,3",0,1,1
chr6,16205366,16205790,3,"1,2,3",1,1,1
chr6,16205790,16205885,2,"2,3",0,1,1
chr6,16305390,16305780,2,"2,3",0,1,1
chr6,16420095,16420485,2,"2,3",0,1,1
chr6,16759951,16760193,3,"1,2,3",1,1,1
chr6,16760193,16760241,2,"1,3",1,0,1
chr6,16771011,16771270,2,"2,3",0,1,1
chr6,17705995,17706037,2,"1,3",1,0,1
chr6,17706037,17706243,3,"1,2,3",1,1,1
chr6,17706243,17706419,2,"1,3",1,0,1
chr6,17706722,17707146,2,"1,3",1,0,1
chr6,20401414,20401952,2,"2,3",0,1,1
chr6,20403346,20403368,2,"2,3",0,1,1
chr6,20403368,20403736,3,"1,2,3",1,1,1
chr6,20403736,20404005,2,"1,3",1,0,1
chr6,21587462,21587852,2,"2,3",0,1,1
chr6,24402933,24403557,2,"1,3",1,0,1
chr6,24495484,24495817,2,"2,3",0,1,1
chr6,25138121,25138786,2,"2,3",0,1,1
chr6,25991900,25992272,2,"1,3",1,0,1
chr6,25992497,25992590,2,"2,3",0,1,1
chr6,25992590,25993014,3,"1,2,3",1,1,1
chr6,25993014,25993106,2,"2,3",0,1,1
chr6,26020329,26020939,2,"1,3",1,0,1
chr6,26021488,26022012,2,"1,3",1,0,1
chr6,26045325,26045749,2,"1,3",1,0,1
chr6,26055579,26055969,2,"2,3",0,1,1
chr6,26103775,26103854,2,"2,3",0,1,1
chr6,26103854,26104165,3,"1,2,3",1,1,1
chr6,26104165,26104487,2,"1,3",1,0,1
chr6,26123440,26124089,2,"1,3",1,0,1
chr6,26156184,26156354,2,"1,3",1,0,1
chr6,26156770,26156808,2,"1,3",1,0,1
chr6,26157447,26157688,3,"1,2,3",1,1,1
chr6,26157688,26157704,2,"1,3",1,0,1
chr6,26158072,26158357,2,"2,3",0,1,1
chr6,26188401,26188564,2,"2,3",0,1,1
chr6,26197003,26197110,2,"1,3",1,0,1
chr6,26197110,26197427,3,"1,2,3",1,1,1
chr6,26197427,26197475,2,"2,3",0,1,1
chr6,26216752,26217142,2,"2,3",0,1,1
chr6,26233575,26233965,2,"2,3",0,1,1
chr6,26234612,26234664,2,"1,3",1,0,1
chr6,26234664,26235036,3,"1,2,3",1,1,1
chr6,26235036,26235054,2,"2,3",0,1,1
chr6,26240281,26240705,2,"1,3",1,0,1
chr6,26249864,26250133,2,"1,3",1,0,1
chr6,26250133,26250523,3,"1,2,3",1,1,1
chr6,26250523,26250716,2,"1,3",1,0,1
chr6,26272769,26273159,2,"2,3",0,1,1
chr6,26285458,26285719,2,"2,3",0,1,1
chr6,26285719,26285848,3,"1,2,3",1,1,1
chr6,26285848,26286030,2,"1,3",1,0,1
chr6,26520505,26520770,2,"2,3",0,1,1
chr6,26521624,26521883,2,"2,3",0,1,1
chr6,26521883,26522236,3,"1,2,3",1,1,1
chr6,26537525,26538186,2,"1,3",1,0,1
chr6,26595794,26596149,2,"1,3",1,0,1
chr6,26596701,26597053,3,"1,2,3",1,1,1
chr6,26597053,26597120,2,"1,3",1,0,1
chr6,27020092,27020463,2,"2,3",0,1,1
chr6,27131872,27132063,2,"2,3",0,1,1
chr6,27133059,27133449,2,"2,3",0,1,1
chr6,27139321,27139351,2,"1,3",1,0,1
chr6,27139351,27139741,3,"1,2,3",1,1,1
chr6,27139741,27139956,2,"1,3",1,0,1
chr6,27807763,27807850,2,"1,3",1,0,1
chr6,27830633,27830986,2,"1,3",1,0,1
chr6,27837310,27837632,2,"2,3",0,1,1
chr6,27838307,27838896,2,"2,3",0,1,1
chr6,27890456,27890880,2,"1,3",1,0,1
chr6,28080722,28081146,2,"1,3",1,0,1
chr6,28141652,28142076,2,"1,3",1,0,1
chr6,28212499,28213089,2,"2,3",0,1,1
chr6,28225053,28225421,2,"2,3",0,1,1
chr6,28383273,28383663,2,"2,3",0,1,1
chr6,28863596,28863817,2,"1,3",1,0,1
chr6,28895926,28896350,2,"1,3",1,0,1
chr6,29748920,29749426,2,"2,3",0,1,1
chr6,29964865,29965246,2,"2,3",0,1,1
chr6,30066796,30066815,2,"1,3",1,0,1
chr6,30066815,30067413,3,"1,2,3",1,1,1
chr6,30067413,30067421,2,"1,3",1,0,1
chr6,30325945,30326004,2,"1,3",1,0,1
chr6,30326004,30326369,3,"1,2,3",1,1,1
chr6,30326369,30326394,2,"2,3",0,1,1
chr6,30326478,30326902,2,"1,3",1,0,1
chr6,30345034,30345424,2,"2,3",0,1,1
chr6,30489181,30489746,2,"2,3",0,1,1
chr6,30516332,30516756,2,"1,3",1,0,1
chr6,30555880,30556175,2,"1,3",1,0,1
chr6,30556327,30556717,2,"2,3",0,1,1
chr6,30557086,30557093,2,"2,3",0,1,1
chr6,30557093,30557380,3,"1,2,3",1,1,1
chr6,30571155,30571294,2,"1,3",1,0,1
chr6,30571294,30571562,3,"1,2,3",1,1,1
chr6,30571562,30571684,2,"2,3",0,1,1
chr6,30617252,30617803,2,"1,3",1,0,1
chr6,30617803,30617982,3,"1,2,3",1,1,1
chr6,30617982,30618135,2,"2,3",0,1,1
chr6,30682525,30682995,2,"2,3",0,1,1
chr6,30717099,30717286,2,"1,3",1,0,1
chr6,30717443,30717801,2,"2,3",0,1,1
chr6,30720060,30720416,2,"1,3",1,0,1
chr6,30721380,30721477,2,"1,3",1,0,1
chr6,30721477,30721626,3,"1,2,3",1,1,1
chr6,30882879,30883017,2,"2,3",0,1,1
chr6,30883192,30883269,2,"2,3",0,1,1
chr6,30914043,30914433,2,"2,3",0,1,1
chr6,31158422,31158763,2,"2,3",0,1,1
chr6,31197000,31197331,3,"1,2,3",1,1,1
chr6,31197331,31197357,2,"1,3",1,0,1
chr6,31203528,31203589,2,"2,3",0,1,1
chr6,31203589,31203918,3,"1,2,3",1,1,1
chr6,31203918,31204013,2,"1,3",1,0,1
chr6,31542063,31542147,2,"1,3",1,0,1
chr6,31542147,31542487,3,"1,2,3",1,1,1
chr6,31542487,31542516,2,"2,3",0,1,1
chr6,31620202,31620239,2,"1,3",1,0,1
chr6,31620239,31620626,3,"1,2,3",1,1,1
chr6,31620626,31620629,2,"2,3",0,1,1
chr6,31620671,31621061,2,"2,3",0,1,1
chr6,31652062,31652486,2,"1,3",1,0,1
chr6,31652929,31653353,2,"1,3",1,0,1
chr6,31664899,31665189,2,"2,3",0,1,1
chr6,31665870,31666260,2,"2,3",0,1,1
chr6,31702927,31703109,2,"1,3",1,0,1
chr6,31703109,31703351,3,"1,2,3",1,1,1
chr6,31703351,31703499,2,"2,3",0,1,1
chr6,31739809,31739853,2,"1,3",1,0,1
chr6,31739853,31740119,3,"1,2,3",1,1,1
chr6,31795484,31795628,2,"1,3",1,0,1
chr6,31795628,31795790,3,"1,2,3",1,1,1
chr6,31795790,31795908,2,"1,3",1,0,1
chr6,31834650,31834731,2,"2,3",0,1,1
chr6,31834811,31834857,2,"2,3",0,1,1
chr6,31834857,31835040,3,"1,2,3",1,1,1
chr6,31835040,31835281,2,"1,3",1,0,1
chr6,31862777,31863188,2,"1,3",1,0,1
chr6,31897541,31897912,3,"1,2,3",1,1,1
chr6,31897912,31897923,2,"1,3",1,0,1
chr6,31958797,31959391,2,"2,3",0,1,1
chr6,31971909,31971929,2,"1,3",1,0,1
chr6,31971929,31972319,3,"1,2,3",1,1,1
chr6,31972319,31972750,2,"1,3",1,0,1
chr6,32177804,32178194,2,"2,3",0,1,1
chr6,32195724,32196114,2,"2,3",0,1,1
chr6,32196450,32196704,2,"2,3",0,1,1
chr6,32838548,32838573,2,"2,3",0,1,1
chr6,32838573,32838938,3,"1,2,3",1,1,1
chr6,32838938,32838985,2,"1,3",1,0,1
chr6,32844631,32845021,2,"2,3",0,1,1
chr6,32853481,32853871,2,"2,3",0,1,1
chr6,32941559,32941842,2,"2,3",0,1,1
chr6,32944349,32944556,2,"1,3",1,0,1
chr6,32945445,32945680,2,"1,3",1,0,1
chr6,32952884,32953512,2,"1,3",1,0,1
chr6,32968499,32968541,2,"2,3",0,1,1
chr6,32968541,32968702,3,"1,2,3",1,1,1
chr6,32968788,32968965,3,"1,2,3",1,1,1
chr6,32968965,32968968,2,"2,3",0,1,1
chr6,32971490,32971802,3,"1,2,3",1,1,1
chr6,32971802,32971870,2,"1,3",1,0,1
chr6,32972023,32972413,2,"2,3",0,1,1
chr6,33075746,33076070,2,"2,3",0,1,1
chr6,33161498,33161888,2,"2,3",0,1,1
chr6,33200275,33200414,2,"2,3",0,1,1
chr6,33200414,33200665,3,"1,2,3",1,1,1
chr6,33200665,33200838,2,"1,3",1,0,1
chr6,33248307,33248613,2,"2,3",0,1,1
chr6,33249067,33249265,3,"1,2,3",1,1,1
chr6,33249265,33249344,2,"2,3",0,1,1
chr6,33249344,33249653,3,"1,2,3",1,1,1
chr6,33249653,33249693,2,"1,3",1,0,1
chr6,33271901,33271939,2,"2,3",0,1,1
chr6,33271939,33272291,3,"1,2,3",1,1,1
chr6,33272291,33272363,2,"1,3",1,0,1
chr6,33276923,33277007,2,"1,3",1,0,1
chr6,33277007,33277307,3,"1,2,3",1,1,1
chr6,33277307,33277397,2,"2,3",0,1,1
chr6,33288934,33289102,2,"1,3",1,0,1
chr6,33289102,33289202,3,"1,2,3",1,1,1
chr6,33289202,33289358,2,"1,3",1,0,1
chr6,33298043,33298452,2,"1,3",1,0,1
chr6,33298611,33298676,2,"1,3",1,0,1
chr6,33298676,33298679,3,"1,2,3",1,1,1
chr6,33298679,33299066,2,"2,3",0,1,1
chr6,33313931,33314321,2,"2,3",0,1,1
chr6,33314532,33314842,2,"2,3",0,1,1
chr6,33318050,33318225,2,"2,3",0,1,1
chr6,33322858,33323368,2,"1,3",1,0,1
chr6,33323368,33323474,3,"1,2,3",1,1,1
chr6,33323474,33323648,2,"2,3",0,1,1
chr6,33391346,33391736,2,"2,3",0,1,1
chr6,33410183,33410204,2,"1,3",1,0,1
chr6,33410204,33410594,3,"1,2,3",1,1,1
chr6,33410594,33410607,2,"1,3",1,0,1
chr6,33418237,33418272,2,"2,3",0,1,1
chr6,33418272,33418398,3,"1,2,3",1,1,1
chr6,33418398,33418479,2,"2,3",0,1,1
chr6,33425681,33426105,2,"1,3",1,0,1
chr6,33454427,33454436,2,"2,3",0,1,1
chr6,33454436,33454817,3,"1,2,3",1,1,1
chr6,33454817,33454860,2,"1,3",1,0,1
chr6,33580106,33580496,2,"2,3",0,1,1
chr6,33585613,33585952,3,"1,2,3",1,1,1
chr6,33585952,33585965,2,"1,3",1,0,1
chr6,33593075,33593499,2,"1,3",1,0,1
chr6,33620869,33620908,2,"1,3",1,0,1
chr6,33620908,33621293,3,"1,2,3",1,1,1
chr6,33621293,33621298,2,"2,3",0,1,1
chr6,33711667,33711754,2,"2,3",0,1,1
chr6,33788925,33789002,2,"1,3",1,0,1
chr6,33789002,33789349,3,"1,2,3",1,1,1
chr6,33789349,33789379,2,"2,3",0,1,1
chr6,34196272,34196695,2,"1,3",1,0,1
chr6,34223964,34224388,2,"1,3",1,0,1
chr6,34236431,34236821,2,"2,3",0,1,1
chr6,34236985,34237327,2,"1,3",1,0,1
chr6,34248759,34248978,2,"1,3",1,0,1
chr6,34248978,34249183,3,"1,2,3",1,1,1
chr6,34249183,34249590,2,"2,3",0,1,1
chr6,34425955,34425959,2,"2,3",0,1,1
chr6,34425959,34426344,3,"1,2,3",1,1,1
chr6,34757282,34757314,2,"1,3",1,0,1
chr6,34757314,34757704,3,"1,2,3",1,1,1
chr6,34757704,34757706,2,"1,3",1,0,1
chr6,34887870,34887884,2,"1,3",1,0,1
chr6,34887884,34888274,3,"1,2,3",1,1,1
chr6,34888274,34888294,2,"1,3",1,0,1
chr6,35297588,35297967,2,"1,3",1,0,1
chr6,35302859,35303249,2,"2,3",0,1,1
chr6,35342314,35342911,2,"2,3",0,1,1
chr6,35468274,35468300,2,"2,3",0,1,1
chr6,35468300,35468664,3,"1,2,3",1,1,1
chr6,35468664,35468724,2,"1,3",1,0,1
chr6,35727683,35728109,2,"1,3",1,0,1
chr6,35728109,35728421,3,"1,2,3",1,1,1
chr6,36027408,36027798,2,"2,3",0,1,1
chr6,36123788,36124141,2,"1,3",1,0,1
chr6,36131170,36131594,2,"1,3",1,0,1
chr6,36197436,36197514,2,"2,3",0,1,1
chr6,36358522,36358900,2,"2,3",0,1,1
chr6,36442758,36443363,2,"2,3",0,1,1
chr6,36593947,36594021,2,"2,3",0,1,1
chr6,36594021,36594560,3,"1,2,3",1,1,1
chr6,36594560,36594650,2,"1,3",1,0,1
chr6,36678562,36678574,2,"2,3",0,1,1
chr6,36678574,36678866,3,"1,2,3",1,1,1
chr6,36680266,36680543,2,"2,3",0,1,1
chr6,36874435,36874501,2,"2,3",0,1,1
chr6,36874501,36874801,3,"1,2,3",1,1,1
chr6,36874801,36875124,2,"1,3",1,0,1
chr6,37007317,37007612,2,"2,3",0,1,1
chr6,37051337,37051385,2,"1,3",1,0,1
chr6,37051385,37051761,3,"1,2,3",1,1,1
chr6,37051761,37051775,2,"2,3",0,1,1
chr6,37169635,37170025,2,"2,3",0,1,1
chr6,37257751,37258175,2,"1,3",1,0,1
chr6,37353763,37354112,3,"1,2,3",1,1,1
chr6,37354112,37354385,2,"1,3",1,0,1
chr6,37433003,37433009,2,"2,3",0,1,1
chr6,37433009,37433393,3,"1,2,3",1,1,1
chr6,37433393,37434009,2,"1,3",1,0,1
chr6,37499590,37499980,2,"2,3",0,1,1
chr6,37516467,37516857,2,"2,3",0,1,1
chr6,37553594,37553993,2,"1,3",1,0,1
chr6,37555967,37556207,2,"1,3",1,0,1
chr6,37556990,37557414,2,"1,3",1,0,1
chr6,37566227,37566617,2,"2,3",0,1,1
chr6,37819176,37819181,2,"1,3",1,0,1
chr6,37819181,37819571,3,"1,2,3",1,1,1
chr6,37819571,37819830,2,"1,3",1,0,1
chr6,38483508,38483835,2,"2,3",0,1,1
chr6,39114469,39114520,2,"2,3",0,1,1
chr6,39114520,39114854,3,"1,2,3",1,1,1
chr6,39114854,39114944,2,"1,3",1,0,1
chr6,39115070,39115451,2,"2,3",0,1,1
chr6,41027979,41028369,2,"2,3",0,1,1
chr6,41072255,41072635,2,"1,3",1,0,1
chr6,41073638,41073967,2,"2,3",0,1,1
chr6,41333635,41334003,2,"1,3",1,0,1
chr6,41334003,41334393,3,"1,2,3",1,1,1
chr6,41334393,41334613,2,"1,3",1,0,1
chr6,41505212,41505602,2,"2,3",0,1,1
chr6,41545939,41546363,2,"1,3",1,0,1
chr6,41683552,41683564,2,"2,3",0,1,1
chr6,41683564,41683942,3,"1,2,3",1,1,1
chr6,41683942,41683988,2,"1,3",1,0,1
chr6,41713622,41714046,2,"1,3",1,0,1
chr6,41723436,41723978,2,"2,3",0,1,1
chr6,41732977,41733127,2,"2,3",0,1,1
chr6,41733772,41734079,2,"1,3",1,0,1
chr6,41735490,41735782,3,"1,2,3",1,1,1
chr6,41779835,41780225,2,"2,3",0,1,1
chr6,41787506,41787786,2,"2,3",0,1,1
chr6,41895354,41895594,2,"1,3",1,0,1
chr6,41895746,41895754,2,"1,3",1,0,1
chr6,41895754,41896144,3,"1,2,3",1,1,1
chr6,41896144,41896169,2,"1,3",1,0,1
