chrom,start,end,num,list,ENCFF148BUA_RFX5_sorted.bed,ENCFF752PVS_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr3,190862871,190862875,2,"1,3",1,0,1
chr3,194134487,194135034,2,"1,3",1,0,1
chr3,195155154,195155458,2,"1,3",1,0,1
chr3,195271174,195271534,2,"2,3",0,1,1
chr3,195915072,195915376,2,"1,3",1,0,1
chr3,196287496,196287856,2,"2,3",0,1,1
chr3,196432411,196432435,2,"2,3",0,1,1
chr3,196432435,196432739,3,"1,2,3",1,1,1
chr3,196432739,196432771,2,"2,3",0,1,1
chr3,196942409,196942713,2,"1,3",1,0,1
chr3,197736924,197736938,2,"2,3",0,1,1
chr3,197736938,197737242,3,"1,2,3",1,1,1
chr3,197737242,197737284,2,"2,3",0,1,1
chr3,197791207,197791567,2,"2,3",0,1,1
chr3,197949721,197949731,2,"1,3",1,0,1
chr3,197949731,197950018,3,"1,2,3",1,1,1
chr3,197959992,197960296,2,"1,3",1,0,1
chr4,498690,499157,3,"1,2,3",1,1,1
chr4,499157,499337,2,"1,3",1,0,1
chr4,674196,674259,2,"2,3",0,1,1
chr4,674259,674556,3,"1,2,3",1,1,1
chr4,674556,674563,2,"1,3",1,0,1
chr4,781831,781875,2,"2,3",0,1,1
chr4,781875,781970,3,"1,2,3",1,1,1
chr4,781970,782006,2,"2,3",0,1,1
chr4,993355,993659,2,"1,3",1,0,1
chr4,1173544,1173848,2,"1,3",1,0,1
chr4,1289606,1289910,2,"1,3",1,0,1
chr4,1346734,1346820,2,"2,3",0,1,1
chr4,1346820,1347094,3,"1,2,3",1,1,1
chr4,1347094,1347124,2,"1,3",1,0,1
chr4,1347430,1347743,2,"2,3",0,1,1
chr4,1712819,1712931,2,"1,3",1,0,1
chr4,1870877,1871107,2,"2,3",0,1,1
chr4,2262199,2262202,2,"2,3",0,1,1
chr4,2262202,2262623,3,"1,2,3",1,1,1
chr4,2262623,2262660,2,"2,3",0,1,1
chr4,2418806,2419110,2,"1,3",1,0,1
chr4,4259440,4259744,2,"1,3",1,0,1
chr4,4859435,4859739,2,"1,3",1,0,1
chr4,6688950,6688979,2,"2,3",0,1,1
chr4,6688979,6689283,3,"1,2,3",1,1,1
chr4,6689283,6689310,2,"2,3",0,1,1
chr4,7042908,7043012,2,"1,3",1,0,1
chr4,7043012,7043147,3,"1,2,3",1,1,1
chr4,7043147,7043212,2,"1,3",1,0,1
chr4,7068017,7068321,2,"1,3",1,0,1
chr4,8440259,8440508,2,"2,3",0,1,1
chr4,8440630,8440934,2,"1,3",1,0,1
chr4,10121684,10121988,2,"1,3",1,0,1
chr4,16250640,16250944,2,"1,3",1,0,1
chr4,17576929,17577233,2,"1,3",1,0,1
chr4,20700235,20700261,2,"2,3",0,1,1
chr4,20700261,20700565,3,"1,2,3",1,1,1
chr4,20700565,20700595,2,"2,3",0,1,1
chr4,25312645,25313005,2,"2,3",0,1,1
chr4,37452984,37453271,2,"1,3",1,0,1
chr4,39458838,39459142,2,"1,3",1,0,1
chr4,39638796,39638838,2,"2,3",0,1,1
chr4,39638838,39639142,3,"1,2,3",1,1,1
chr4,39639142,39639156,2,"2,3",0,1,1
chr4,40057958,40057971,2,"2,3",0,1,1
chr4,40057971,40058065,3,"1,2,3",1,1,1
chr4,40058065,40058077,2,"2,3",0,1,1
chr4,41214444,41214804,2,"2,3",0,1,1
chr4,41934160,41934464,2,"1,3",1,0,1
chr4,41990314,41990315,2,"2,3",0,1,1
chr4,41990315,41990619,3,"1,2,3",1,1,1
chr4,41990619,41990674,2,"2,3",0,1,1
chr4,44016635,44016661,2,"1,3",1,0,1
chr4,44016661,44016837,3,"1,2,3",1,1,1
chr4,47485058,47485062,2,"1,3",1,0,1
chr4,47485062,47485362,3,"1,2,3",1,1,1
chr4,47485362,47485422,2,"2,3",0,1,1
chr4,51909275,51909579,2,"1,3",1,0,1
chr4,52712152,52712512,2,"2,3",0,1,1
chr4,54064437,54064512,2,"1,3",1,0,1
chr4,54064512,54064741,3,"1,2,3",1,1,1
chr4,54064741,54064872,2,"2,3",0,1,1
chr4,55395666,55395731,2,"2,3",0,1,1
chr4,55395731,55396026,3,"1,2,3",1,1,1
chr4,55396026,55396035,2,"1,3",1,0,1
chr4,55545928,55546288,2,"2,3",0,1,1
chr4,56387356,56387655,2,"1,3",1,0,1
chr4,75514301,75514841,2,"2,3",0,1,1
chr4,76251485,76251503,2,"2,3",0,1,1
chr4,76251503,76251754,3,"1,2,3",1,1,1
chr4,76251754,76251776,2,"2,3",0,1,1
chr4,77076130,77076434,2,"1,3",1,0,1
chr4,77156598,77156609,2,"2,3",0,1,1
chr4,77156609,77156949,3,"1,2,3",1,1,1
chr4,77156949,77156953,2,"2,3",0,1,1
chr4,78644784,78645014,3,"1,2,3",1,1,1
chr4,78645014,78645019,2,"2,3",0,1,1
chr4,82284887,82284888,2,"2,3",0,1,1
chr4,82284888,82285071,3,"1,2,3",1,1,1
chr4,82429331,82429373,2,"2,3",0,1,1
chr4,82429373,82429677,3,"1,2,3",1,1,1
chr4,82429677,82429691,2,"2,3",0,1,1
chr4,82900452,82900467,2,"2,3",0,1,1
chr4,82900467,82900771,3,"1,2,3",1,1,1
chr4,82900771,82900812,2,"2,3",0,1,1
chr4,83455772,83456132,2,"2,3",0,1,1
chr4,83484868,83485172,2,"1,3",1,0,1
chr4,88284622,88284982,2,"2,3",0,1,1
chr4,94207454,94207758,2,"1,3",1,0,1
chr4,98929540,98929844,2,"1,3",1,0,1
chr4,99563661,99564176,2,"1,3",1,0,1
chr4,102717551,102717855,2,"1,3",1,0,1
chr4,102828013,102828135,2,"1,3",1,0,1
chr4,102828135,102828317,3,"1,2,3",1,1,1
chr4,102828317,102828604,2,"2,3",0,1,1
chr4,105708514,105708874,2,"2,3",0,1,1
chr4,106316385,106316797,2,"1,3",1,0,1
chr4,108620567,108620871,2,"1,3",1,0,1
chr4,109815280,109815341,2,"2,3",0,1,1
chr4,109815341,109815640,3,"1,2,3",1,1,1
chr4,109815640,109815645,2,"1,3",1,0,1
chr4,112636850,112637069,3,"1,2,3",1,1,1
chr4,112637069,112637306,2,"2,3",0,1,1
chr4,118591614,118591630,2,"1,3",1,0,1
chr4,118591630,118591778,3,"1,2,3",1,1,1
chr4,118591778,118591779,2,"2,3",0,1,1
chr4,119454524,119454534,2,"2,3",0,1,1
chr4,119454534,119454838,3,"1,2,3",1,1,1
chr4,119454838,119454884,2,"2,3",0,1,1
chr4,120066714,120067018,2,"1,3",1,0,1
chr4,121801084,121801444,2,"2,3",0,1,1
chr4,121823810,121824114,2,"1,3",1,0,1
chr4,121870319,121870376,2,"1,3",1,0,1
chr4,121870376,121870623,3,"1,2,3",1,1,1
chr4,121870623,121870736,2,"2,3",0,1,1
chr4,122732444,122732521,2,"2,3",0,1,1
chr4,122732521,122732804,3,"1,2,3",1,1,1
chr4,122732804,122732825,2,"1,3",1,0,1
chr4,123505745,123506049,2,"1,3",1,0,1
chr4,123650082,123650240,2,"2,3",0,1,1
chr4,123650240,123650316,3,"1,2,3",1,1,1
chr4,123650316,123650382,2,"2,3",0,1,1
chr4,125314770,125315336,2,"2,3",0,1,1
chr4,127632765,127633069,2,"1,3",1,0,1
chr4,127880707,127880711,2,"1,3",1,0,1
chr4,127880711,127881011,3,"1,2,3",1,1,1
chr4,127881011,127881071,2,"2,3",0,1,1
chr4,128288163,128288523,2,"2,3",0,1,1
chr4,129093434,129093738,2,"1,3",1,0,1
chr4,140373267,140373571,2,"1,3",1,0,1
chr4,140523834,140523863,2,"2,3",0,1,1
chr4,140523863,140524167,3,"1,2,3",1,1,1
chr4,140524167,140524169,2,"2,3",0,1,1
chr4,143513256,143513373,2,"2,3",0,1,1
chr4,143513373,143513616,3,"1,2,3",1,1,1
chr4,143513616,143513677,2,"1,3",1,0,1
chr4,145098065,145098369,2,"1,3",1,0,1
chr4,147617165,147617469,2,"1,3",1,0,1
chr4,152536068,152536081,2,"1,3",1,0,1
chr4,152536081,152536225,3,"1,2,3",1,1,1
chr4,152536225,152536228,2,"2,3",0,1,1
chr4,154560084,154560388,2,"1,3",1,0,1
chr4,156972061,156972121,2,"2,3",0,1,1
chr4,156972121,156972234,3,"1,2,3",1,1,1
chr4,158672166,158672470,2,"1,3",1,0,1
chr4,165327369,165327403,2,"1,3",1,0,1
chr4,165327403,165327673,3,"1,2,3",1,1,1
chr4,165327673,165327763,2,"2,3",0,1,1
chr4,169010143,169010447,2,"1,3",1,0,1
chr4,169612449,169612753,2,"1,3",1,0,1
chr4,169620343,169620469,2,"2,3",0,1,1
chr4,169620469,169620551,3,"1,2,3",1,1,1
chr4,169620551,169620703,2,"2,3",0,1,1
chr4,170102382,170102417,2,"2,3",0,1,1
chr4,170102417,170102721,3,"1,2,3",1,1,1
chr4,170102721,170102742,2,"2,3",0,1,1
chr4,173334266,173334278,2,"1,3",1,0,1
chr4,173334278,173334570,3,"1,2,3",1,1,1
chr4,173334570,173334638,2,"2,3",0,1,1
chr4,182880599,182880665,2,"2,3",0,1,1
chr4,182880665,182880959,3,"1,2,3",1,1,1
chr4,182880959,182880969,2,"1,3",1,0,1
chr4,184838882,184839186,2,"1,3",1,0,1
chr4,185396579,185396883,2,"1,3",1,0,1
chr4,185425867,185426171,2,"1,3",1,0,1
chr5,271406,271766,2,"2,3",0,1,1
chr5,7868890,7869159,2,"2,3",0,1,1
chr5,31532031,31532335,2,"1,3",1,0,1
chr5,32313194,32313218,2,"2,3",0,1,1
chr5,32313218,32313401,3,"1,2,3",1,1,1
chr5,32313401,32313402,2,"1,3",1,0,1
chr5,33440514,33441029,2,"1,3",1,0,1
chr5,34838987,34839007,2,"2,3",0,1,1
chr5,34839007,34839311,3,"1,2,3",1,1,1
chr5,34839311,34839347,2,"2,3",0,1,1
chr5,34929813,34930117,2,"1,3",1,0,1
chr5,35617740,35618044,2,"1,3",1,0,1
chr5,39716508,39716750,3,"1,2,3",1,1,1
chr5,39716750,39716779,2,"2,3",0,1,1
chr5,40835119,40835423,2,"1,3",1,0,1
chr5,41903868,41903999,2,"2,3",0,1,1
chr5,41903999,41904221,3,"1,2,3",1,1,1
chr5,41904221,41904303,2,"1,3",1,0,1
chr5,41925028,41925332,2,"1,3",1,0,1
chr5,42812068,42812372,2,"1,3",1,0,1
chr5,43017903,43018263,2,"2,3",0,1,1
chr5,44808618,44808700,2,"2,3",0,1,1
chr5,44808700,44809004,3,"1,2,3",1,1,1
chr5,44809004,44809177,2,"2,3",0,1,1
chr5,55933656,55933694,2,"1,3",1,0,1
chr5,55933694,55933792,3,"1,2,3",1,1,1
chr5,55933792,55933814,2,"2,3",0,1,1
chr5,55933980,55934284,2,"1,3",1,0,1
chr5,55995016,55995376,2,"2,3",0,1,1
chr5,57173685,57174045,2,"2,3",0,1,1
chr5,58849967,58850269,2,"1,3",1,0,1
chr5,62412599,62412903,2,"1,3",1,0,1
chr5,65563061,65563421,2,"2,3",0,1,1
chr5,69093879,69093892,2,"2,3",0,1,1
chr5,69093892,69094075,3,"1,2,3",1,1,1
chr5,69094075,69094083,2,"2,3",0,1,1
chr5,69166862,69166905,2,"2,3",0,1,1
chr5,69166905,69167209,3,"1,2,3",1,1,1
chr5,69167209,69167222,2,"2,3",0,1,1
chr5,69218048,69218408,2,"2,3",0,1,1
chr5,71455462,71455766,2,"1,3",1,0,1
chr5,72308283,72308287,2,"1,3",1,0,1
chr5,72308287,72308587,3,"1,2,3",1,1,1
chr5,72308587,72308647,2,"2,3",0,1,1
chr5,72320178,72320482,2,"1,3",1,0,1
chr5,72955797,72956101,2,"1,3",1,0,1
chr5,74640590,74641150,2,"2,3",0,1,1
chr5,74767030,74767390,2,"2,3",0,1,1
chr5,74866756,74867060,2,"1,3",1,0,1
chr5,75336905,75336954,2,"2,3",0,1,1
chr5,75336954,75337258,3,"1,2,3",1,1,1
chr5,75337258,75337265,2,"2,3",0,1,1
chr5,79612343,79612703,2,"2,3",0,1,1
chr5,81301404,81301708,2,"1,3",1,0,1
chr5,87267445,87267805,2,"2,3",0,1,1
chr5,87412765,87412838,2,"1,3",1,0,1
chr5,87412838,87413069,3,"1,2,3",1,1,1
chr5,87413069,87413198,2,"2,3",0,1,1
chr5,93582921,93582928,2,"1,3",1,0,1
chr5,93582928,93583225,3,"1,2,3",1,1,1
chr5,93583225,93583271,2,"2,3",0,1,1
chr5,95621471,95621516,2,"2,3",0,1,1
chr5,95646590,95646894,2,"1,3",1,0,1
chr5,95865220,95865524,2,"1,3",1,0,1
chr5,95961844,95961923,2,"2,3",0,1,1
chr5,95961923,95962204,3,"1,2,3",1,1,1
chr5,95962204,95962227,2,"1,3",1,0,1
chr5,98773401,98773705,2,"1,3",1,0,1
chr5,98929050,98929354,2,"1,3",1,0,1
chr5,100535114,100535135,2,"2,3",0,1,1
chr5,100535135,100535439,3,"1,2,3",1,1,1
chr5,100535439,100535474,2,"2,3",0,1,1
chr5,108748645,108748709,2,"2,3",0,1,1
chr5,108748709,108749005,3,"1,2,3",1,1,1
chr5,108749005,108749013,2,"1,3",1,0,1
chr5,110738773,110738812,2,"1,3",1,0,1
chr5,110738812,110739077,3,"1,2,3",1,1,1
chr5,110739077,110739172,2,"2,3",0,1,1
chr5,111512430,111512529,2,"2,3",0,1,1
chr5,111512529,111512790,3,"1,2,3",1,1,1
chr5,111512790,111512833,2,"1,3",1,0,1
chr5,112160570,112160600,2,"2,3",0,1,1
chr5,112160600,112160904,3,"1,2,3",1,1,1
chr5,112160904,112160930,2,"2,3",0,1,1
chr5,112976505,112976517,2,"2,3",0,1,1
chr5,112976517,112976674,3,"1,2,3",1,1,1
chr5,112976674,112976679,2,"2,3",0,1,1
chr5,113513505,113513809,2,"1,3",1,0,1
chr5,119267982,119268012,2,"2,3",0,1,1
chr5,119268012,119268310,3,"1,2,3",1,1,1
chr5,119268484,119268746,2,"2,3",0,1,1
chr5,122845233,122845537,2,"1,3",1,0,1
chr5,131170754,131171058,2,"1,3",1,0,1
chr5,132466886,132467183,3,"1,2,3",1,1,1
chr5,132467183,132467223,2,"2,3",0,1,1
chr5,132556756,132557060,2,"1,3",1,0,1
chr5,133968507,133968811,2,"1,3",1,0,1
chr5,134225978,134226290,2,"2,3",0,1,1
chr5,134411703,134412063,2,"2,3",0,1,1
chr5,134436971,134437275,2,"1,3",1,0,1
chr5,134758295,134758495,2,"1,3",1,0,1
chr5,134758495,134758561,3,"1,2,3",1,1,1
chr5,134758561,134758647,2,"2,3",0,1,1
chr5,134758647,134758855,3,"1,2,3",1,1,1
chr5,134758855,134758951,2,"1,3",1,0,1
chr5,134905186,134905473,2,"2,3",0,1,1
chr5,137754176,137754248,2,"1,3",1,0,1
chr5,137754248,137754480,3,"1,2,3",1,1,1
chr5,137754480,137754863,2,"2,3",0,1,1
chr5,138331931,138332208,2,"2,3",0,1,1
chr5,139341566,139341926,2,"2,3",0,1,1
chr5,139637511,139637871,2,"2,3",0,1,1
chr5,140174949,140175253,2,"1,3",1,0,1
chr5,140401502,140401563,2,"1,3",1,0,1
chr5,140401563,140401806,3,"1,2,3",1,1,1
chr5,140401806,140401923,2,"2,3",0,1,1
chr5,140547463,140547464,2,"2,3",0,1,1
chr5,140547464,140547768,3,"1,2,3",1,1,1
chr5,140547768,140547823,2,"2,3",0,1,1
chr5,140557170,140557732,2,"2,3",0,1,1
chr5,140647598,140647902,2,"1,3",1,0,1
chr5,140691080,140691440,2,"2,3",0,1,1
chr5,140718714,140718815,2,"1,3",1,0,1
chr5,140718815,140719018,3,"1,2,3",1,1,1
chr5,140719018,140719175,2,"2,3",0,1,1
chr5,140725973,140725993,2,"1,3",1,0,1
chr5,140725993,140726092,3,"1,2,3",1,1,1
chr5,140726092,140726094,2,"2,3",0,1,1
chr5,141524706,141524974,3,"1,2,3",1,1,1
chr5,141524974,141525004,2,"2,3",0,1,1
chr5,141923714,141924018,2,"1,3",1,0,1
chr5,141968896,141969256,2,"2,3",0,1,1
chr5,144170675,144170986,2,"2,3",0,1,1
chr5,146446825,146447071,3,"1,2,3",1,1,1
chr5,146447071,146447139,2,"2,3",0,1,1
chr5,149345253,149345613,2,"2,3",0,1,1
chr5,149551414,149551718,2,"1,3",1,0,1
chr5,150000437,150000450,2,"1,3",1,0,1
chr5,150000450,150000741,3,"1,2,3",1,1,1
chr5,150000741,150000810,2,"2,3",0,1,1
chr5,150409836,150410075,3,"1,2,3",1,1,1
chr5,150449680,150450040,2,"2,3",0,1,1
chr5,151771389,151771723,2,"2,3",0,1,1
chr5,151771723,151771749,3,"1,2,3",1,1,1
chr5,151771749,151772027,2,"1,3",1,0,1
chr5,154858302,154858749,2,"2,3",0,1,1
chr5,157731554,157731914,2,"2,3",0,1,1
chr5,160008954,160009258,2,"1,3",1,0,1
chr5,160476021,160476325,2,"1,3",1,0,1
chr5,163437260,163437564,2,"1,3",1,0,1
chr5,171387475,171388039,2,"1,3",1,0,1
chr5,172188239,172188839,2,"2,3",0,1,1
chr5,172282995,172283049,2,"2,3",0,1,1
chr5,172283049,172283137,3,"1,2,3",1,1,1
chr5,172283137,172283305,2,"2,3",0,1,1
chr5,172772237,172772541,2,"1,3",1,0,1
chr5,172807228,172807532,2,"1,3",1,0,1
chr5,173056064,173056365,3,"1,2,3",1,1,1
chr5,173056365,173056406,2,"2,3",0,1,1
chr5,176537844,176537878,2,"2,3",0,1,1
chr5,176537878,176538182,3,"1,2,3",1,1,1
chr5,176538182,176538186,2,"2,3",0,1,1
chr5,177086968,177087478,2,"1,3",1,0,1
chr5,177454505,177454809,2,"1,3",1,0,1
chr5,177457711,177457724,2,"2,3",0,1,1
chr5,177457724,177457916,3,"1,2,3",1,1,1
chr5,177516996,177517011,2,"2,3",0,1,1
chr5,177517011,177517256,3,"1,2,3",1,1,1
chr5,177517256,177517266,2,"2,3",0,1,1
chr5,178153824,178154128,2,"1,3",1,0,1
chr5,178859831,178860401,2,"2,3",0,1,1
chr5,179732576,179732608,2,"2,3",0,1,1
chr5,179732608,179732912,3,"1,2,3",1,1,1
chr5,179732912,179732936,2,"2,3",0,1,1
chr5,181207665,181207969,2,"1,3",1,0,1
chr5,181223093,181223453,2,"2,3",0,1,1
chr6,900747,900813,2,"2,3",0,1,1
chr6,900813,901107,3,"1,2,3",1,1,1
chr6,901107,901117,2,"1,3",1,0,1
chr6,1311013,1311158,2,"1,3",1,0,1
chr6,1312092,1312396,2,"1,3",1,0,1
chr6,2765308,2765668,2,"2,3",0,1,1
chr6,2989703,2989734,2,"1,3",1,0,1
chr6,3068884,3069188,2,"1,3",1,0,1
chr6,3126448,3126477,2,"1,3",1,0,1
chr6,3126477,3126752,3,"1,2,3",1,1,1
chr6,3126752,3126800,2,"2,3",0,1,1
chr6,3839301,3839325,2,"2,3",0,1,1
chr6,3839325,3839570,3,"1,2,3",1,1,1
chr6,4021156,4021715,2,"2,3",0,1,1
chr6,5003468,5003490,2,"1,3",1,0,1
chr6,5003490,5003850,3,"1,2,3",1,1,1
chr6,5003850,5003997,2,"1,3",1,0,1
chr6,5068247,5068377,2,"2,3",0,1,1
chr6,5068377,5068607,3,"1,2,3",1,1,1
chr6,5068607,5068681,2,"1,3",1,0,1
chr6,5082755,5083115,2,"2,3",0,1,1
chr6,7270888,7271248,2,"2,3",0,1,1
chr6,7543026,7543320,2,"1,3",1,0,1
chr6,8064288,8064592,2,"1,3",1,0,1
chr6,10505513,10505554,2,"2,3",0,1,1
chr6,10505554,10505784,3,"1,2,3",1,1,1
chr6,10505784,10505785,2,"2,3",0,1,1
chr6,11093606,11093966,2,"2,3",0,1,1
chr6,11537319,11537374,2,"2,3",0,1,1
chr6,11537374,11537678,3,"1,2,3",1,1,1
chr6,11537678,11537679,2,"2,3",0,1,1
chr6,13615097,13615634,2,"1,3",1,0,1
chr6,15248596,15248604,2,"2,3",0,1,1
chr6,15248604,15248908,3,"1,2,3",1,1,1
chr6,15248908,15249174,2,"2,3",0,1,1
chr6,16128803,16129163,2,"2,3",0,1,1
chr6,17600104,17600169,2,"2,3",0,1,1
chr6,17600169,17600464,3,"1,2,3",1,1,1
chr6,17600464,17600473,2,"1,3",1,0,1
chr6,17706796,17706820,2,"2,3",0,1,1
chr6,17706820,17707124,3,"1,2,3",1,1,1
chr6,17707124,17707156,2,"2,3",0,1,1
chr6,19804636,19804663,2,"2,3",0,1,1
chr6,19804663,19804967,3,"1,2,3",1,1,1
chr6,19804967,19805201,2,"2,3",0,1,1
chr6,20401523,20401534,2,"1,3",1,0,1
chr6,20401534,20401827,3,"1,2,3",1,1,1
chr6,20401827,20401950,2,"2,3",0,1,1
chr6,21593501,21593613,2,"2,3",0,1,1
chr6,21593613,21593689,3,"1,2,3",1,1,1
chr6,21593689,21593861,2,"2,3",0,1,1
chr6,24403105,24403665,2,"2,3",0,1,1
chr6,24775183,24775487,2,"1,3",1,0,1
chr6,25992572,25992932,2,"2,3",0,1,1
chr6,26026288,26026577,3,"1,2,3",1,1,1
chr6,26026577,26026629,2,"2,3",0,1,1
chr6,26032091,26032320,2,"1,3",1,0,1
chr6,26043632,26043936,2,"1,3",1,0,1
chr6,26045364,26045486,2,"2,3",0,1,1
chr6,26045486,26045724,3,"1,2,3",1,1,1
chr6,26045724,26045790,2,"1,3",1,0,1
chr6,26055256,26055785,2,"1,3",1,0,1
chr6,26056152,26056512,2,"2,3",0,1,1
chr6,26122988,26123016,2,"2,3",0,1,1
chr6,26123016,26123320,3,"1,2,3",1,1,1
chr6,26123320,26123348,2,"2,3",0,1,1
chr6,26123915,26123946,2,"2,3",0,1,1
chr6,26123946,26124250,3,"1,2,3",1,1,1
chr6,26124250,26124275,2,"2,3",0,1,1
chr6,26156280,26156640,2,"2,3",0,1,1
chr6,26157871,26158175,2,"1,3",1,0,1
chr6,26188297,26188893,2,"2,3",0,1,1
chr6,26197145,26197212,2,"2,3",0,1,1
chr6,26197212,26197462,3,"1,2,3",1,1,1
chr6,26199239,26199543,2,"1,3",1,0,1
chr6,26204367,26204644,3,"1,2,3",1,1,1
chr6,26204644,26204645,2,"1,3",1,0,1
chr6,26216627,26216931,2,"1,3",1,0,1
chr6,26285480,26285784,2,"1,3",1,0,1
chr6,26312852,26313137,2,"2,3",0,1,1
chr6,26365009,26365542,3,"1,2,3",1,1,1
chr6,26365542,26365548,2,"2,3",0,1,1
chr6,26382940,26383254,3,"1,2,3",1,1,1
chr6,26383254,26383278,2,"2,3",0,1,1
chr6,26383519,26383542,2,"1,3",1,0,1
chr6,26388092,26388372,3,"1,2,3",1,1,1
chr6,26402078,26402615,3,"1,2,3",1,1,1
chr6,26402615,26402624,2,"1,3",1,0,1
chr6,26421234,26421553,3,"1,2,3",1,1,1
chr6,26421553,26421572,2,"2,3",0,1,1
chr6,26422024,26422273,2,"1,3",1,0,1
chr6,26440311,26440707,3,"1,2,3",1,1,1
chr6,26440707,26440818,2,"2,3",0,1,1
chr6,26457448,26457502,2,"2,3",0,1,1
chr6,26457502,26458084,3,"1,2,3",1,1,1
chr6,26458084,26458100,2,"2,3",0,1,1
chr6,26537359,26537375,2,"2,3",0,1,1
chr6,26537375,26537679,3,"1,2,3",1,1,1
chr6,26537679,26537719,2,"2,3",0,1,1
chr6,26595786,26596146,2,"2,3",0,1,1
chr6,26596744,26597048,2,"1,3",1,0,1
chr6,27132821,27133006,2,"1,3",1,0,1
chr6,27133006,27133125,3,"1,2,3",1,1,1
chr6,27133125,27133366,2,"2,3",0,1,1
chr6,27146810,27147313,2,"1,3",1,0,1
chr6,27809853,27810151,2,"1,3",1,0,1
chr6,27814756,27815035,2,"1,3",1,0,1
chr6,27838263,27838567,2,"1,3",1,0,1
chr6,27893142,27893446,2,"1,3",1,0,1
chr6,27894384,27894688,2,"1,3",1,0,1
chr6,28080035,28080039,2,"2,3",0,1,1
chr6,28080039,28080343,3,"1,2,3",1,1,1
chr6,28080343,28080395,2,"2,3",0,1,1
chr6,28081015,28081024,2,"2,3",0,1,1
chr6,28081024,28081318,3,"1,2,3",1,1,1
chr6,28141684,28141751,2,"2,3",0,1,1
chr6,28141751,28142044,3,"1,2,3",1,1,1
chr6,28142044,28142055,2,"1,3",1,0,1
chr6,28383368,28383728,2,"2,3",0,1,1
chr6,28896285,28896298,2,"1,3",1,0,1
chr6,28896298,28896506,3,"1,2,3",1,1,1
chr6,28923678,28924240,2,"2,3",0,1,1
chr6,29648023,29648219,2,"1,3",1,0,1
chr6,29649943,29649966,2,"2,3",0,1,1
chr6,29649966,29650299,3,"1,2,3",1,1,1
chr6,29723142,29723168,2,"2,3",0,1,1
chr6,29723168,29723540,3,"1,2,3",1,1,1
chr6,29723540,29723560,2,"2,3",0,1,1
chr6,29748924,29748930,2,"2,3",0,1,1
chr6,29748930,29749234,3,"1,2,3",1,1,1
chr6,29749234,29749250,2,"2,3",0,1,1
chr6,29753069,29753096,2,"2,3",0,1,1
chr6,29753096,29753387,3,"1,2,3",1,1,1
chr6,29942239,29942255,2,"2,3",0,1,1
chr6,29942255,29942617,3,"1,2,3",1,1,1
chr6,29942617,29942655,2,"2,3",0,1,1
chr6,29966053,29966357,2,"1,3",1,0,1
chr6,29976516,29977020,2,"1,3",1,0,1
chr6,30061048,30061052,2,"1,3",1,0,1
chr6,30061052,30061352,3,"1,2,3",1,1,1
chr6,30061352,30061412,2,"2,3",0,1,1
chr6,30066987,30066995,2,"1,3",1,0,1
chr6,30066995,30067291,3,"1,2,3",1,1,1
chr6,30067291,30067355,2,"2,3",0,1,1
chr6,30102062,30102366,2,"1,3",1,0,1
chr6,30259165,30259262,2,"2,3",0,1,1
chr6,30259262,30259714,3,"1,2,3",1,1,1
chr6,30259714,30259739,2,"2,3",0,1,1
chr6,30325829,30326031,2,"2,3",0,1,1
chr6,30326133,30326391,2,"2,3",0,1,1
chr6,30489202,30489244,2,"2,3",0,1,1
chr6,30489244,30489625,3,"1,2,3",1,1,1
chr6,30489625,30489703,2,"2,3",0,1,1
chr6,30490160,30490326,2,"1,3",1,0,1
chr6,30516076,30516380,2,"1,3",1,0,1
chr6,30541759,30541792,2,"1,3",1,0,1
chr6,30556813,30556971,2,"1,3",1,0,1
chr6,30556971,30557117,3,"1,2,3",1,1,1
chr6,30557117,30557331,2,"2,3",0,1,1
chr6,30571197,30571501,2,"1,3",1,0,1
chr6,30617181,30617485,3,"1,2,3",1,1,1
chr6,30617485,30617541,2,"2,3",0,1,1
chr6,30626620,30626980,2,"2,3",0,1,1
chr6,30647274,30647578,2,"1,3",1,0,1
chr6,30655129,30655360,2,"1,3",1,0,1
chr6,30679020,30679308,2,"2,3",0,1,1
chr6,30717437,30717524,2,"2,3",0,1,1
chr6,30717524,30717778,3,"1,2,3",1,1,1
chr6,30907865,30908169,2,"1,3",1,0,1
chr6,31158072,31158432,2,"2,3",0,1,1
chr6,31197006,31197285,3,"1,2,3",1,1,1
chr6,31197285,31197319,2,"2,3",0,1,1
chr6,31271958,31271985,2,"2,3",0,1,1
chr6,31271985,31272346,3,"1,2,3",1,1,1
chr6,31272346,31272397,2,"2,3",0,1,1
chr6,31357149,31357165,2,"2,3",0,1,1
chr6,31357165,31357308,3,"1,2,3",1,1,1
chr6,31357308,31357655,2,"2,3",0,1,1
chr6,31366898,31367258,2,"2,3",0,1,1
chr6,31403362,31403722,2,"2,3",0,1,1
chr6,31462807,31462856,2,"2,3",0,1,1
chr6,31462856,31463299,3,"1,2,3",1,1,1
chr6,31542119,31542479,2,"2,3",0,1,1
chr6,31619918,31620179,3,"1,2,3",1,1,1
chr6,31620179,31620211,2,"2,3",0,1,1
chr6,31652543,31653121,2,"2,3",0,1,1
chr6,31739666,31739713,2,"2,3",0,1,1
chr6,31739713,31740017,3,"1,2,3",1,1,1
chr6,31740017,31740026,2,"2,3",0,1,1
