chrom,start,end,num,list,ENCFF684YEX_RFX5_sorted.bed,ENCFF863XXN_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr4,140523824,140524134,3,"1,2,3",1,1,1
chr4,140524134,140524163,2,"1,3",1,0,1
chr4,141220737,141221077,2,"1,3",1,0,1
chr4,141221388,141221406,2,"1,3",1,0,1
chr4,141221406,141221651,3,"1,2,3",1,1,1
chr4,143513339,143513649,2,"2,3",0,1,1
chr4,143559265,143559605,2,"1,3",1,0,1
chr4,145098156,145098466,2,"2,3",0,1,1
chr4,152535983,152535985,2,"1,3",1,0,1
chr4,152535985,152536295,3,"1,2,3",1,1,1
chr4,152536295,152536323,2,"1,3",1,0,1
chr4,155376880,155376956,2,"2,3",0,1,1
chr4,155376956,155377064,3,"1,2,3",1,1,1
chr4,155377064,155377169,2,"2,3",0,1,1
chr4,155758782,155759122,2,"1,3",1,0,1
chr4,158671857,158671871,2,"1,3",1,0,1
chr4,158671871,158672181,3,"1,2,3",1,1,1
chr4,158672181,158672197,2,"1,3",1,0,1
chr4,164937691,164937978,2,"1,3",1,0,1
chr4,164956792,164957285,2,"1,3",1,0,1
chr4,165327342,165327402,2,"1,3",1,0,1
chr4,165327402,165327682,3,"1,2,3",1,1,1
chr4,165327682,165327712,2,"2,3",0,1,1
chr4,169010193,169010533,2,"1,3",1,0,1
chr4,169612203,169612543,2,"1,3",1,0,1
chr4,169620373,169620683,2,"2,3",0,1,1
chr4,173334272,173334867,2,"1,3",1,0,1
chr4,174283064,174283359,3,"1,2,3",1,1,1
chr4,174283359,174283375,2,"1,3",1,0,1
chr4,176319712,176320052,2,"1,3",1,0,1
chr4,183504475,183504815,2,"1,3",1,0,1
chr4,184474427,184474737,2,"2,3",0,1,1
chr4,184849191,184849260,2,"1,3",1,0,1
chr4,184849260,184849372,3,"1,2,3",1,1,1
chr4,184849372,184849397,2,"1,3",1,0,1
chr4,185396417,185396727,2,"2,3",0,1,1
chr4,189940594,189940934,2,"1,3",1,0,1
chr5,271209,271549,2,"1,3",1,0,1
chr5,400013,400323,2,"2,3",0,1,1
chr5,1792838,1793148,2,"2,3",0,1,1
chr5,7868959,7868962,2,"1,3",1,0,1
chr5,7868962,7869159,3,"1,2,3",1,1,1
chr5,14145173,14145488,2,"1,3",1,0,1
chr5,32313072,32313248,2,"1,3",1,0,1
chr5,32313248,32313342,3,"1,2,3",1,1,1
chr5,32313342,32313365,2,"1,3",1,0,1
chr5,36242035,36242375,2,"1,3",1,0,1
chr5,41903894,41903930,2,"1,3",1,0,1
chr5,41903930,41904234,3,"1,2,3",1,1,1
chr5,41904234,41904240,2,"2,3",0,1,1
chr5,41925037,41925377,2,"1,3",1,0,1
chr5,43017987,43018327,2,"1,3",1,0,1
chr5,43042409,43042749,2,"1,3",1,0,1
chr5,43064757,43065097,2,"1,3",1,0,1
chr5,43609832,43610061,3,"1,2,3",1,1,1
chr5,43610061,43610075,2,"1,3",1,0,1
chr5,44808634,44808657,2,"1,3",1,0,1
chr5,44808657,44808967,3,"1,2,3",1,1,1
chr5,44808967,44808974,2,"1,3",1,0,1
chr5,55307789,55308118,2,"1,3",1,0,1
chr5,62403780,62404120,2,"1,3",1,0,1
chr5,65563028,65563368,2,"1,3",1,0,1
chr5,68425174,68425468,2,"1,3",1,0,1
chr5,68434114,68434158,2,"2,3",0,1,1
chr5,68434158,68434424,3,"1,2,3",1,1,1
chr5,68434424,68434491,2,"1,3",1,0,1
chr5,68434491,68434498,3,"1,2,3",1,1,1
chr5,68434498,68434801,2,"2,3",0,1,1
chr5,69093810,69093824,2,"1,3",1,0,1
chr5,69093824,69094134,3,"1,2,3",1,1,1
chr5,69094134,69094150,2,"1,3",1,0,1
chr5,69166864,69166903,2,"1,3",1,0,1
chr5,69166903,69167204,3,"1,2,3",1,1,1
chr5,69167204,69167213,2,"2,3",0,1,1
chr5,69218052,69218063,2,"1,3",1,0,1
chr5,69218063,69218373,3,"1,2,3",1,1,1
chr5,69218373,69218392,2,"1,3",1,0,1
chr5,71455453,71455776,2,"1,3",1,0,1
chr5,72308298,72308303,2,"1,3",1,0,1
chr5,72308303,72308613,3,"1,2,3",1,1,1
chr5,72308613,72308638,2,"1,3",1,0,1
chr5,72320136,72320476,2,"1,3",1,0,1
chr5,73498270,73498610,2,"1,3",1,0,1
chr5,75336956,75337073,2,"1,3",1,0,1
chr5,75337073,75337194,3,"1,2,3",1,1,1
chr5,75337194,75337231,2,"1,3",1,0,1
chr5,75717285,75717625,2,"1,3",1,0,1
chr5,78360348,78360688,2,"1,3",1,0,1
chr5,80110191,80110531,2,"1,3",1,0,1
chr5,81851775,81852115,2,"1,3",1,0,1
chr5,83077285,83077625,2,"1,3",1,0,1
chr5,90409874,90410217,2,"1,3",1,0,1
chr5,95621448,95621487,2,"2,3",0,1,1
chr5,95621487,95621721,3,"1,2,3",1,1,1
chr5,95974199,95974324,3,"1,2,3",1,1,1
chr5,95974324,95974331,2,"2,3",0,1,1
chr5,96808112,96808136,2,"1,3",1,0,1
chr5,96808244,96808452,2,"1,3",1,0,1
chr5,96934908,96935478,2,"1,3",1,0,1
chr5,96935764,96936104,2,"1,3",1,0,1
chr5,100535120,100535167,2,"1,3",1,0,1
chr5,100535167,100535460,3,"1,2,3",1,1,1
chr5,100535460,100535477,2,"2,3",0,1,1
chr5,110738734,110739074,2,"1,3",1,0,1
chr5,111092143,111092446,3,"1,2,3",1,1,1
chr5,111092446,111092460,2,"1,3",1,0,1
chr5,111512496,111512571,2,"1,3",1,0,1
chr5,111512571,111512836,3,"1,2,3",1,1,1
chr5,111512836,111512881,2,"2,3",0,1,1
chr5,112976478,112976520,2,"1,3",1,0,1
chr5,112976520,112976721,3,"1,2,3",1,1,1
chr5,112976721,112976786,2,"1,3",1,0,1
chr5,113513530,113513840,2,"2,3",0,1,1
chr5,114361865,114362205,2,"1,3",1,0,1
chr5,115579722,115579995,2,"2,3",0,1,1
chr5,116574693,116575033,2,"1,3",1,0,1
chr5,119268020,119268041,2,"1,3",1,0,1
chr5,119268041,119268360,3,"1,2,3",1,1,1
chr5,121961685,121961705,2,"1,3",1,0,1
chr5,121961705,121962015,3,"1,2,3",1,1,1
chr5,121962015,121962025,2,"1,3",1,0,1
chr5,131170734,131170771,2,"1,3",1,0,1
chr5,131170771,131171074,3,"1,2,3",1,1,1
chr5,131171074,131171081,2,"2,3",0,1,1
chr5,132466831,132467173,2,"1,3",1,0,1
chr5,132490725,132491065,2,"1,3",1,0,1
chr5,132556549,132556783,2,"1,3",1,0,1
chr5,132663412,132663752,2,"1,3",1,0,1
chr5,132866433,132866743,2,"2,3",0,1,1
chr5,133968503,133968843,2,"1,3",1,0,1
chr5,134411932,134412087,2,"1,3",1,0,1
chr5,134904503,134905044,2,"1,3",1,0,1
chr5,137754217,137754756,2,"1,3",1,0,1
chr5,138178905,138179215,2,"2,3",0,1,1
chr5,138186182,138186189,2,"1,3",1,0,1
chr5,138186189,138186522,3,"1,2,3",1,1,1
chr5,138186522,138186527,2,"2,3",0,1,1
chr5,138543181,138543228,2,"1,3",1,0,1
chr5,138543228,138543521,3,"1,2,3",1,1,1
chr5,138543521,138543538,2,"2,3",0,1,1
chr5,139389810,139389822,2,"2,3",0,1,1
chr5,139389822,139390120,3,"1,2,3",1,1,1
chr5,139390120,139390162,2,"1,3",1,0,1
chr5,139392415,139392755,2,"1,3",1,0,1
chr5,139403874,139403968,2,"1,3",1,0,1
chr5,139403968,139404214,3,"1,2,3",1,1,1
chr5,139404214,139404278,2,"2,3",0,1,1
chr5,139746214,139746517,2,"1,3",1,0,1
chr5,139747521,139747861,2,"1,3",1,0,1
chr5,140174975,140175315,2,"1,3",1,0,1
chr5,140401531,140402105,2,"1,3",1,0,1
chr5,140547467,140547807,2,"1,3",1,0,1
chr5,140557467,140557807,2,"1,3",1,0,1
chr5,140564279,140564619,2,"1,3",1,0,1
chr5,140647544,140647884,2,"1,3",1,0,1
chr5,140725872,140726212,2,"1,3",1,0,1
chr5,141618970,141619310,2,"1,3",1,0,1
chr5,142770141,142770146,2,"1,3",1,0,1
chr5,142770146,142770456,3,"1,2,3",1,1,1
chr5,142770456,142770481,2,"1,3",1,0,1
chr5,146446847,146447135,2,"2,3",0,1,1
chr5,148383675,148384015,2,"1,3",1,0,1
chr5,148826397,148826737,2,"1,3",1,0,1
chr5,149551317,149551859,2,"1,3",1,0,1
chr5,149853009,149853315,2,"2,3",0,1,1
chr5,149960495,149960835,2,"1,3",1,0,1
chr5,150409837,150410061,3,"1,2,3",1,1,1
chr5,150436095,150436354,3,"1,2,3",1,1,1
chr5,150436354,150436383,2,"1,3",1,0,1
chr5,150449777,150450117,2,"1,3",1,0,1
chr5,157142806,157143087,2,"1,3",1,0,1
chr5,157731605,157731881,2,"1,3",1,0,1
chr5,157743426,157743766,2,"1,3",1,0,1
chr5,159100296,159100636,2,"1,3",1,0,1
chr5,160008914,160009254,2,"1,3",1,0,1
chr5,160421683,160422023,2,"1,3",1,0,1
chr5,163437222,163437505,2,"1,3",1,0,1
chr5,163437505,163437774,3,"1,2,3",1,1,1
chr5,163437774,163437815,2,"2,3",0,1,1
chr5,163460089,163460658,2,"1,3",1,0,1
chr5,171387393,171387732,2,"1,3",1,0,1
chr5,173056070,173056410,2,"1,3",1,0,1
chr5,173144380,173144720,2,"1,3",1,0,1
chr5,173680663,173681034,2,"1,3",1,0,1
chr5,176537861,176537875,2,"1,3",1,0,1
chr5,176537875,176538185,3,"1,2,3",1,1,1
chr5,176538185,176538196,2,"1,3",1,0,1
chr5,177390424,177390764,2,"1,3",1,0,1
chr5,177456346,177456654,2,"1,3",1,0,1
chr5,177457712,177457752,2,"1,3",1,0,1
chr5,177457752,177457870,3,"1,2,3",1,1,1
chr5,177457870,177457896,2,"1,3",1,0,1
chr5,177516960,177516969,2,"2,3",0,1,1
chr5,177516969,177517270,3,"1,2,3",1,1,1
chr5,177517270,177517309,2,"1,3",1,0,1
chr5,178153751,178153778,2,"1,3",1,0,1
chr5,178153778,178154088,3,"1,2,3",1,1,1
chr5,178154088,178154091,2,"1,3",1,0,1
chr5,178626704,178627243,2,"1,3",1,0,1
chr5,179559594,179560026,2,"1,3",1,0,1
chr5,179732548,179732858,2,"2,3",0,1,1
chr5,180494143,180494686,2,"1,3",1,0,1
chr5,180810182,180811010,2,"1,3",1,0,1
chr5,180830833,180831374,2,"1,3",1,0,1
chr5,181222134,181222474,2,"1,3",1,0,1
chr6,292767,293075,2,"1,3",1,0,1
chr6,2245509,2245849,2,"1,3",1,0,1
chr6,2891754,2892094,2,"1,3",1,0,1
chr6,3023917,3024257,2,"1,3",1,0,1
chr6,6584766,6584960,2,"2,3",0,1,1
chr6,6588465,6588775,2,"2,3",0,1,1
chr6,6684528,6684838,2,"2,3",0,1,1
chr6,7978745,7978996,3,"1,2,3",1,1,1
chr6,7978996,7979015,2,"1,3",1,0,1
chr6,11537290,11537315,2,"1,3",1,0,1
chr6,11537315,11537625,3,"1,2,3",1,1,1
chr6,11537625,11537630,2,"1,3",1,0,1
chr6,15151189,15151527,2,"1,3",1,0,1
chr6,16128859,16129199,2,"1,3",1,0,1
chr6,16205534,16205570,2,"1,3",1,0,1
chr6,16205570,16205799,3,"1,2,3",1,1,1
chr6,16205799,16205823,2,"1,3",1,0,1
chr6,17600096,17600401,2,"1,3",1,0,1
chr6,17706814,17707154,2,"1,3",1,0,1
chr6,20401525,20401539,2,"1,3",1,0,1
chr6,20401539,20401849,3,"1,2,3",1,1,1
chr6,20401849,20401865,2,"1,3",1,0,1
chr6,21588510,21588727,2,"1,3",1,0,1
chr6,21588815,21588850,2,"1,3",1,0,1
chr6,21593526,21593599,2,"2,3",0,1,1
chr6,21593599,21593742,3,"1,2,3",1,1,1
chr6,21593742,21593836,2,"2,3",0,1,1
chr6,24666885,24667225,2,"1,3",1,0,1
chr6,25992477,25992817,2,"1,3",1,0,1
chr6,26020274,26020520,3,"1,2,3",1,1,1
chr6,26020520,26020553,2,"1,3",1,0,1
chr6,26026294,26026634,2,"1,3",1,0,1
chr6,26123034,26123374,2,"1,3",1,0,1
chr6,26156184,26156468,2,"1,3",1,0,1
chr6,26157965,26158275,2,"2,3",0,1,1
chr6,26171855,26172195,2,"1,3",1,0,1
chr6,26195369,26195563,2,"1,3",1,0,1
chr6,26197203,26197211,2,"1,3",1,0,1
chr6,26197211,26197475,3,"1,2,3",1,1,1
chr6,26204372,26204636,2,"1,3",1,0,1
chr6,26234726,26235066,2,"1,3",1,0,1
chr6,26365036,26365060,2,"1,3",1,0,1
chr6,26365060,26365289,3,"1,2,3",1,1,1
chr6,26365289,26365293,2,"1,3",1,0,1
chr6,26382933,26383193,3,"1,2,3",1,1,1
chr6,26383193,26383242,2,"1,3",1,0,1
chr6,26402050,26402060,2,"1,3",1,0,1
chr6,26402060,26402355,3,"1,2,3",1,1,1
chr6,26402355,26402356,2,"1,3",1,0,1
chr6,26421234,26421499,3,"1,2,3",1,1,1
chr6,26421499,26421541,2,"1,3",1,0,1
chr6,26440282,26440338,2,"1,3",1,0,1
chr6,26440338,26440580,3,"1,2,3",1,1,1
chr6,26440580,26440590,2,"1,3",1,0,1
chr6,26457697,26457713,2,"1,3",1,0,1
chr6,26457713,26458033,3,"1,2,3",1,1,1
chr6,26458033,26458050,2,"1,3",1,0,1
chr6,27807881,27808191,2,"2,3",0,1,1
chr6,27809850,27810104,3,"1,2,3",1,1,1
chr6,27810104,27810166,2,"1,3",1,0,1
chr6,27838268,27838578,2,"2,3",0,1,1
chr6,27872237,27872265,2,"1,3",1,0,1
chr6,27872265,27872526,3,"1,2,3",1,1,1
chr6,28080040,28080380,2,"1,3",1,0,1
chr6,28383341,28383681,2,"1,3",1,0,1
chr6,28896318,28896340,2,"1,3",1,0,1
chr6,28896340,28896500,3,"1,2,3",1,1,1
chr6,28896500,28896526,2,"1,3",1,0,1
chr6,29552623,29552629,2,"1,3",1,0,1
chr6,29552629,29552896,3,"1,2,3",1,1,1
chr6,29552896,29552914,2,"1,3",1,0,1
chr6,29650002,29650035,2,"1,3",1,0,1
chr6,29650035,29650300,3,"1,2,3",1,1,1
chr6,29723149,29723176,2,"1,3",1,0,1
chr6,29723176,29723490,3,"1,2,3",1,1,1
chr6,29723490,29723513,2,"1,3",1,0,1
chr6,29749020,29749360,2,"1,3",1,0,1
chr6,29753067,29753347,2,"1,3",1,0,1
chr6,29887637,29888177,2,"1,3",1,0,1
chr6,29942257,29942305,2,"1,3",1,0,1
chr6,29942305,29942593,3,"1,2,3",1,1,1
chr6,29942593,29942613,2,"1,3",1,0,1
chr6,29964865,29965193,2,"1,3",1,0,1
chr6,30061013,30061353,2,"1,3",1,0,1
chr6,30067037,30067377,2,"1,3",1,0,1
chr6,30259318,30259344,2,"1,3",1,0,1
chr6,30259344,30259622,3,"1,2,3",1,1,1
chr6,30259622,30259644,2,"1,3",1,0,1
chr6,30489241,30489256,2,"1,3",1,0,1
chr6,30489256,30489582,3,"1,2,3",1,1,1
chr6,30489582,30489610,2,"1,3",1,0,1
chr6,30556914,30556959,2,"1,3",1,0,1
chr6,30556959,30557269,3,"1,2,3",1,1,1
chr6,30557269,30557380,2,"1,3",1,0,1
chr6,30571339,30571679,2,"1,3",1,0,1
chr6,30614948,30615206,2,"1,3",1,0,1
chr6,30617204,30617225,2,"1,3",1,0,1
chr6,30617225,30617535,3,"1,2,3",1,1,1
chr6,30617535,30617544,2,"1,3",1,0,1
chr6,30717292,30717632,2,"1,3",1,0,1
chr6,30907910,30908250,2,"1,3",1,0,1
chr6,31158333,31158643,2,"2,3",0,1,1
chr6,31203333,31203345,2,"1,3",1,0,1
chr6,31203345,31203655,3,"1,2,3",1,1,1
chr6,31203655,31203673,2,"1,3",1,0,1
chr6,31203963,31203987,2,"1,3",1,0,1
chr6,31203987,31204297,3,"1,2,3",1,1,1
chr6,31204297,31204303,2,"1,3",1,0,1
chr6,31271995,31272017,2,"1,3",1,0,1
chr6,31272017,31272338,3,"1,2,3",1,1,1
chr6,31272338,31272354,2,"1,3",1,0,1
chr6,31357136,31357153,2,"1,3",1,0,1
chr6,31357153,31357426,3,"1,2,3",1,1,1
chr6,31357426,31357452,2,"1,3",1,0,1
chr6,31403394,31403704,2,"2,3",0,1,1
chr6,31462901,31462920,2,"1,3",1,0,1
chr6,31462920,31463244,3,"1,2,3",1,1,1
chr6,31463244,31463291,2,"1,3",1,0,1
chr6,31497774,31497868,2,"1,3",1,0,1
chr6,31497868,31498114,3,"1,2,3",1,1,1
chr6,31498114,31498178,2,"2,3",0,1,1
chr6,31619918,31620038,2,"2,3",0,1,1
chr6,31620038,31620215,3,"1,2,3",1,1,1
chr6,31620215,31620604,2,"1,3",1,0,1
chr6,31652222,31652771,2,"1,3",1,0,1
chr6,31739668,31739746,2,"2,3",0,1,1
chr6,31739746,31739978,3,"1,2,3",1,1,1
chr6,31739978,31740086,2,"1,3",1,0,1
chr6,31827440,31827780,2,"1,3",1,0,1
chr6,31958806,31959146,2,"1,3",1,0,1
chr6,32128199,32128539,2,"1,3",1,0,1
chr6,32177844,32178169,2,"1,3",1,0,1
chr6,32178169,32178184,3,"1,2,3",1,1,1
chr6,32178184,32178479,2,"2,3",0,1,1
chr6,32195457,32195480,2,"1,3",1,0,1
chr6,32195480,32195716,3,"1,2,3",1,1,1
chr6,32195716,32195790,2,"2,3",0,1,1
chr6,32196439,32196704,2,"1,3",1,0,1
chr6,32437480,32437490,2,"1,3",1,0,1
chr6,32437490,32437784,3,"1,2,3",1,1,1
chr6,32437784,32437807,2,"1,3",1,0,1
chr6,32439615,32439642,2,"1,3",1,0,1
chr6,32439642,32439949,3,"1,2,3",1,1,1
chr6,32439949,32439975,2,"1,3",1,0,1
chr6,32622508,32622806,2,"1,3",1,0,1
chr6,32623170,32623175,2,"1,3",1,0,1
chr6,32623175,32623419,3,"1,2,3",1,1,1
chr6,32628017,32628036,2,"1,3",1,0,1
chr6,32628036,32628126,3,"1,2,3",1,1,1
chr6,32628126,32628180,2,"1,3",1,0,1
chr6,32637168,32637185,2,"1,3",1,0,1
chr6,32637185,32637447,3,"1,2,3",1,1,1
chr6,32637447,32637465,2,"1,3",1,0,1
chr6,32666634,32666644,2,"1,3",1,0,1
chr6,32666644,32666876,3,"1,2,3",1,1,1
chr6,32666876,32666894,2,"1,3",1,0,1
chr6,32668370,32668381,2,"1,3",1,0,1
chr6,32668381,32668663,3,"1,2,3",1,1,1
chr6,32668663,32668680,2,"1,3",1,0,1
chr6,32816967,32816985,2,"1,3",1,0,1
chr6,32816985,32817244,3,"1,2,3",1,1,1
chr6,32838670,32838691,2,"1,3",1,0,1
chr6,32838691,32838985,3,"1,2,3",1,1,1
chr6,32844502,32844581,2,"1,3",1,0,1
chr6,32844581,32844898,3,"1,2,3",1,1,1
chr6,32844898,32844955,2,"1,3",1,0,1
chr6,32853738,32853847,2,"1,3",1,0,1
chr6,32853847,32854217,3,"1,2,3",1,1,1
chr6,32854217,32854258,2,"1,3",1,0,1
chr6,32940925,32940949,2,"1,3",1,0,1
chr6,32940949,32941220,3,"1,2,3",1,1,1
chr6,32944349,32944594,2,"1,3",1,0,1
chr6,32953003,32953036,2,"1,3",1,0,1
chr6,32953036,32953411,3,"1,2,3",1,1,1
chr6,32953411,32953474,2,"1,3",1,0,1
chr6,32971809,32971844,2,"1,3",1,0,1
chr6,32971844,32972112,3,"1,2,3",1,1,1
chr6,32972112,32972125,2,"1,3",1,0,1
chr6,33009514,33009541,2,"1,3",1,0,1
chr6,33009541,33009831,3,"1,2,3",1,1,1
chr6,33009831,33009856,2,"1,3",1,0,1
chr6,33073540,33073568,2,"1,3",1,0,1
chr6,33073568,33073898,3,"1,2,3",1,1,1
chr6,33075689,33075714,2,"1,3",1,0,1
chr6,33075714,33076022,3,"1,2,3",1,1,1
chr6,33076022,33076068,2,"1,3",1,0,1
chr6,33112212,33112215,2,"1,3",1,0,1
chr6,33112215,33112487,3,"1,2,3",1,1,1
chr6,33112487,33112512,2,"1,3",1,0,1
chr6,33204454,33204746,3,"1,2,3",1,1,1
chr6,33204746,33204752,2,"1,3",1,0,1
chr6,33249252,33249278,2,"1,3",1,0,1
chr6,33249278,33249588,3,"1,2,3",1,1,1
chr6,33249588,33249592,2,"1,3",1,0,1
chr6,33322858,33323200,2,"1,3",1,0,1
chr6,33391577,33391917,2,"1,3",1,0,1
chr6,33410148,33410488,2,"1,3",1,0,1
chr6,33418084,33418424,2,"1,3",1,0,1
chr6,33454356,33454696,2,"1,3",1,0,1
chr6,33570786,33571126,2,"1,3",1,0,1
chr6,34889077,34889417,2,"1,3",1,0,1
chr6,35259457,35259797,2,"1,3",1,0,1
chr6,35342319,35342659,2,"1,3",1,0,1
chr6,35728086,35728421,2,"2,3",0,1,1
chr6,36441406,36441740,2,"1,3",1,0,1
chr6,36594150,36594202,2,"1,3",1,0,1
chr6,36594202,36594329,3,"1,2,3",1,1,1
chr6,36594329,36594392,2,"1,3",1,0,1
chr6,37257530,37257590,2,"1,3",1,0,1
chr6,37257590,37257870,3,"1,2,3",1,1,1
chr6,37257870,37257900,2,"2,3",0,1,1
chr6,37432982,37433292,2,"2,3",0,1,1
chr6,39114796,39115136,2,"1,3",1,0,1
chr6,41027961,41028301,2,"1,3",1,0,1
chr6,41072260,41072600,2,"1,3",1,0,1
chr6,41072871,41072881,2,"2,3",0,1,1
chr6,41072881,41073181,3,"1,2,3",1,1,1
chr6,41073181,41073221,2,"1,3",1,0,1
chr6,42050630,42050970,2,"1,3",1,0,1
chr6,42217741,42218081,2,"1,3",1,0,1
chr6,42563720,42564060,2,"1,3",1,0,1
chr6,42745996,42746297,3,"1,2,3",1,1,1
chr6,42746297,42746318,2,"1,3",1,0,1
chr6,42746813,42747153,2,"1,3",1,0,1
chr6,42929137,42929153,2,"1,3",1,0,1
chr6,42929153,42929463,3,"1,2,3",1,1,1
chr6,42929463,42929477,2,"1,3",1,0,1
chr6,42984290,42984354,2,"1,3",1,0,1
chr6,42984354,42984643,3,"1,2,3",1,1,1
chr6,42984643,42984687,2,"1,3",1,0,1
chr6,43059312,43059327,2,"1,3",1,0,1
chr6,43059327,43059637,3,"1,2,3",1,1,1
chr6,43059637,43059853,2,"1,3",1,0,1
chr6,43171011,43171351,2,"1,3",1,0,1
chr6,43174579,43174584,2,"1,3",1,0,1
chr6,43174584,43174894,3,"1,2,3",1,1,1
chr6,43174894,43174919,2,"1,3",1,0,1
chr6,43247158,43247498,2,"1,3",1,0,1
chr6,43510241,43510304,2,"1,3",1,0,1
chr6,43510304,43510443,3,"1,2,3",1,1,1
chr6,43510443,43510503,2,"1,3",1,0,1
chr6,43725258,43725700,2,"1,3",1,0,1
chr6,44245934,44246252,2,"1,3",1,0,1
chr6,44256972,44257484,2,"2,3",0,1,1
chr6,49463135,49463475,2,"1,3",1,0,1
chr6,52497695,52498035,2,"1,3",1,0,1
chr6,53335703,53336035,2,"1,3",1,0,1
chr6,53348827,53348937,2,"1,3",1,0,1
chr6,53348937,53349167,3,"1,2,3",1,1,1
chr6,53349167,53349247,2,"2,3",0,1,1
chr6,53359288,53359628,2,"1,3",1,0,1
chr6,56851127,56851350,2,"2,3",0,1,1
chr6,63572275,63572327,2,"1,3",1,0,1
chr6,63572327,63572615,3,"1,2,3",1,1,1
chr6,63572615,63572637,2,"2,3",0,1,1
chr6,63573370,63573947,2,"1,3",1,0,1
chr6,70667784,70668124,2,"1,3",1,0,1
chr6,78867421,78867761,2,"1,3",1,0,1
chr6,79234600,79234663,2,"1,3",1,0,1
chr6,79234663,79234940,3,"1,2,3",1,1,1
chr6,79234940,79234957,2,"2,3",0,1,1
chr6,79545052,79545386,2,"1,3",1,0,1
chr6,80004414,80004424,2,"2,3",0,1,1
chr6,80004424,80004724,3,"1,2,3",1,1,1
chr6,80004724,80004764,2,"1,3",1,0,1
chr6,80106398,80106447,2,"2,3",0,1,1
chr6,80106447,80106708,3,"1,2,3",1,1,1
chr6,80106708,80106787,2,"1,3",1,0,1
chr6,83067513,83067853,2,"1,3",1,0,1
chr6,87115392,87115397,2,"2,3",0,1,1
chr6,87115397,87115661,3,"1,2,3",1,1,1
chr6,87154901,87155241,2,"1,3",1,0,1
chr6,88141998,88142005,2,"1,3",1,0,1
chr6,88142005,88142315,3,"1,2,3",1,1,1
chr6,88142315,88142338,2,"1,3",1,0,1
chr6,89080497,89081040,2,"1,3",1,0,1
chr6,89081516,89081569,2,"2,3",0,1,1
chr6,89081569,89081803,3,"1,2,3",1,1,1
chr6,89081803,89081826,2,"2,3",0,1,1
chr6,89145507,89145730,3,"1,2,3",1,1,1
chr6,89145730,89145781,2,"1,3",1,0,1
chr6,89372093,89372385,2,"2,3",0,1,1
chr6,89638332,89638801,2,"1,3",1,0,1
chr6,89829674,89830014,2,"1,3",1,0,1
chr6,98834301,98834312,2,"1,3",1,0,1
chr6,98834312,98834622,3,"1,2,3",1,1,1
chr6,98834622,98834641,2,"1,3",1,0,1
chr6,108558407,108558481,2,"1,3",1,0,1
chr6,108558481,108558747,3,"1,2,3",1,1,1
chr6,108558747,108558754,2,"2,3",0,1,1
chr6,110815806,110815809,2,"1,3",1,0,1
chr6,110815809,110816119,3,"1,2,3",1,1,1
chr6,110816119,110816146,2,"1,3",1,0,1
chr6,111483036,111483557,2,"2,3",0,1,1
chr6,112087412,112087752,2,"1,3",1,0,1
chr6,116253981,116254003,2,"1,3",1,0,1
chr6,116254003,116254272,3,"1,2,3",1,1,1
chr6,116254272,116254287,2,"1,3",1,0,1
chr6,116279869,116279892,2,"1,3",1,0,1
chr6,116279892,116280147,3,"1,2,3",1,1,1
chr6,116280147,116280172,2,"1,3",1,0,1
chr6,116616176,116616516,2,"1,3",1,0,1
chr6,117675135,117675648,2,"1,3",1,0,1
chr6,125956559,125957103,2,"1,3",1,0,1
chr6,131628162,131628502,2,"1,3",1,0,1
chr6,135054720,135055060,2,"1,3",1,0,1
chr6,135497634,135497974,2,"1,3",1,0,1
chr6,142147014,142147354,2,"1,3",1,0,1
chr6,143450609,143450949,2,"1,3",1,0,1
chr6,143843183,143843523,2,"1,3",1,0,1
chr6,144095489,144095524,2,"1,3",1,0,1
chr6,144095524,144095829,3,"1,2,3",1,1,1
chr6,144095829,144095834,2,"2,3",0,1,1
chr6,149565588,149565892,2,"1,3",1,0,1
chr6,151822329,151822666,2,"1,3",1,0,1
chr6,154733221,154733561,2,"1,3",1,0,1
chr6,156780428,156780671,2,"1,3",1,0,1
chr6,158814205,158814233,2,"1,3",1,0,1
chr6,158814233,158814370,3,"1,2,3",1,1,1
chr6,158869820,158870160,2,"1,3",1,0,1
chr6,159726782,159727122,2,"1,3",1,0,1
chr6,159762252,159762330,2,"2,3",0,1,1
chr6,159762330,159762472,3,"1,2,3",1,1,1
chr6,159762472,159762562,2,"2,3",0,1,1
chr6,159789546,159789886,2,"1,3",1,0,1
chr6,159790191,159790250,2,"2,3",0,1,1
chr6,159790250,159790501,3,"1,2,3",1,1,1
chr6,159790501,159790590,2,"1,3",1,0,1
chr6,159969918,159969936,2,"2,3",0,1,1
chr6,159969936,159970210,3,"1,2,3",1,1,1
chr6,166382904,166383244,2,"1,3",1,0,1
chr6,167153502,167153784,2,"1,3",1,0,1
chr6,170553876,170554081,2,"2,3",0,1,1
chr6,170554081,170554186,3,"1,2,3",1,1,1
chr6,170554186,170554421,2,"1,3",1,0,1
chr7,604519,604524,2,"1,3",1,0,1
chr7,604524,604823,3,"1,2,3",1,1,1
chr7,726534,726874,2,"1,3",1,0,1
chr7,1160084,1160424,2,"1,3",1,0,1
chr7,2237344,2237401,2,"1,3",1,0,1
chr7,2237401,2237684,3,"1,2,3",1,1,1
