chrom,start,end,num,list,ENCFF053XIP_REST_sorted.bed,ENCFF321FXG_REST_sorted.bed,ENCFF377BCP_REST_sorted.bed,ENCFF462FTK_REST_sorted.bed,ENCFF625JMY_REST_sorted.bed,ENCFF681JCX_REST_sorted.bed,ENCFF800ESB_REST_sorted.bed,ENCFF807IYF_REST_sorted.bed,ENCFF873JLN_REST_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr4,74157898,74158083,4,"5,8,9,10",0,0,0,0,1,0,0,1,1,1
chr4,74158083,74158142,3,"8,9,10",0,0,0,0,0,0,0,1,1,1
chr4,74158142,74158400,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr4,74445356,74445661,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,75514165,75514221,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,75514221,75514224,3,"7,9,10",0,0,0,0,0,0,1,0,1,1
chr4,75514224,75514409,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr4,75514409,75514601,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,75514601,75514628,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,75573456,75573808,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,75573808,75573909,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,75724060,75724212,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,75724222,75724257,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,75724324,75724521,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,75724521,75724602,3,"7,9,10",0,0,0,0,0,0,1,0,1,1
chr4,75724602,75724765,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,76213718,76213850,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,76213850,76214032,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,76214032,76214098,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,77075904,77075969,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,77075969,77075980,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr4,77075980,77076131,4,"6,8,9,10",0,0,0,0,0,1,0,1,1,1
chr4,77076131,77076148,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr4,77076238,77076349,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr4,77076349,77076360,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr4,77156967,77156972,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,77156972,77157276,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,77862577,77862643,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,77862643,77862821,3,"2,9,10",0,1,0,0,0,0,0,0,1,1
chr4,77862821,77862955,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,78775872,78776070,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,78776070,78776114,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,80073026,80073183,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,80073183,80073196,3,"7,9,10",0,0,0,0,0,0,1,0,1,1
chr4,80073196,80073297,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr4,80073297,80073404,3,"7,9,10",0,0,0,0,0,0,1,0,1,1
chr4,80073404,80073427,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,80335694,80335718,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr4,80335718,80335749,3,"1,8,10",1,0,0,0,0,0,0,1,0,1
chr4,80335749,80335755,4,"1,7,8,10",1,0,0,0,0,0,1,1,0,1
chr4,80335755,80335840,5,"1,4,7,8,10",1,0,0,1,0,0,1,1,0,1
chr4,80335840,80335864,6,"1,4,7,8,9,10",1,0,0,1,0,0,1,1,1,1
chr4,80335864,80336064,7,"1,4,5,7,8,9,10",1,0,0,1,1,0,1,1,1,1
chr4,80336064,80336074,6,"1,4,7,8,9,10",1,0,0,1,0,0,1,1,1,1
chr4,80336074,80336084,5,"1,4,7,9,10",1,0,0,1,0,0,1,0,1,1
chr4,80336084,80336091,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr4,81421556,81421800,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,82373907,82374127,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,82374127,82374133,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,82374133,82374135,3,"1,7,10",1,0,0,0,0,0,1,0,0,1
chr4,82374135,82374296,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr4,82374296,82374335,3,"1,6,10",1,0,0,0,0,1,0,0,0,1
chr4,82374335,82374372,4,"1,4,6,10",1,0,0,1,0,1,0,0,0,1
chr4,82374372,82374389,5,"1,4,6,7,10",1,0,0,1,0,1,1,0,0,1
chr4,82374389,82374397,6,"1,4,6,7,9,10",1,0,0,1,0,1,1,0,1,1
chr4,82374397,82374597,7,"1,4,5,6,7,9,10",1,0,0,1,1,1,1,0,1,1
chr4,82374597,82374632,6,"1,4,6,7,9,10",1,0,0,1,0,1,1,0,1,1
chr4,82374632,82374633,5,"1,4,6,9,10",1,0,0,1,0,1,0,0,1,1
chr4,82374633,82374644,4,"1,4,6,10",1,0,0,1,0,1,0,0,0,1
chr4,82429799,82429812,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,82429812,82429835,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,82429835,82430079,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr4,82430079,82430196,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,82430196,82430205,4,"2,4,7,10",0,1,0,1,0,0,1,0,0,1
chr4,82430205,82430228,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr4,82430228,82430407,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,82430407,82430410,3,"2,7,10",0,1,0,0,0,0,1,0,0,1
chr4,82430410,82430668,4,"2,4,7,10",0,1,0,1,0,0,1,0,0,1
chr4,82890969,82891213,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,82900435,82900565,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr4,82900565,82900574,4,"2,5,9,10",0,1,0,0,1,0,0,0,1,1
chr4,82900574,82900581,3,"2,5,10",0,1,0,0,1,0,0,0,0,1
chr4,82900581,82901294,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,83012709,83012860,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr4,83012938,83012981,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,83012981,83013113,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,83013113,83013194,4,"4,5,7,10",0,0,0,1,1,0,1,0,0,1
chr4,83013194,83013285,5,"4,5,7,9,10",0,0,0,1,1,0,1,0,1,1
chr4,83013285,83013313,4,"4,5,7,10",0,0,0,1,1,0,1,0,0,1
chr4,83013313,83013318,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,83013318,83013377,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,83034754,83034762,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,83034762,83034790,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr4,83034790,83035006,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr4,83035006,83035160,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,83035160,83035230,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,83284349,83284394,4,"1,7,9,10",1,0,0,0,0,0,1,0,1,1
chr4,83284394,83284434,5,"1,5,7,9,10",1,0,0,0,1,0,1,0,1,1
chr4,83284434,83284466,6,"1,4,5,7,9,10",1,0,0,1,1,0,1,0,1,1
chr4,83284466,83284538,7,"1,2,4,5,7,9,10",1,1,0,1,1,0,1,0,1,1
chr4,83284538,83284545,6,"1,2,4,5,7,10",1,1,0,1,1,0,1,0,0,1
chr4,83284545,83284594,5,"1,2,5,7,10",1,1,0,0,1,0,1,0,0,1
chr4,83284594,83284843,4,"1,2,7,10",1,1,0,0,0,0,1,0,0,1
chr4,83284843,83284945,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr4,83455611,83455733,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr4,83455733,83455771,3,"1,4,10",1,0,0,1,0,0,0,0,0,1
chr4,83455771,83455829,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr4,83455829,83455835,5,"1,2,4,7,10",1,1,0,1,0,0,1,0,0,1
chr4,83455835,83455942,6,"1,2,3,4,7,10",1,1,1,1,0,0,1,0,0,1
chr4,83455942,83455992,7,"1,2,3,4,7,8,10",1,1,1,1,0,0,1,1,0,1
chr4,83455992,83455995,6,"1,2,3,4,8,10",1,1,1,1,0,0,0,1,0,1
chr4,83455995,83456148,5,"1,2,3,8,10",1,1,1,0,0,0,0,1,0,1
chr4,83456148,83456159,4,"1,3,8,10",1,0,1,0,0,0,0,1,0,1
chr4,83456159,83456183,3,"1,8,10",1,0,0,0,0,0,0,1,0,1
chr4,83484568,83484907,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,84582731,84583025,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,84966578,84966887,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,86922455,86922744,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,86922744,86922798,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,86934920,86935017,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr4,86935017,86935164,4,"4,8,9,10",0,0,0,1,0,0,0,1,1,1
chr4,86935164,86935324,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr4,86935324,86935397,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr4,86936235,86936353,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,87391140,87391157,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,87391157,87391520,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,87391520,87391561,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,87422428,87422469,3,"8,9,10",0,0,0,0,0,0,0,1,1,1
chr4,87422469,87422511,4,"7,8,9,10",0,0,0,0,0,0,1,1,1,1
chr4,87422511,87422577,3,"7,9,10",0,0,0,0,0,0,1,0,1,1
chr4,87422577,87422644,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr4,87422644,87422726,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,87422726,87422849,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,88523631,88523875,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,89111069,89111473,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,94207446,94207657,4,"2,4,7,10",0,1,0,1,0,0,1,0,0,1
chr4,94207657,94207699,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,94207699,94207724,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,94207804,94208048,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,94451676,94451828,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,94451828,94451845,4,"4,5,7,10",0,0,0,1,1,0,1,0,0,1
chr4,94451845,94451902,5,"4,5,7,9,10",0,0,0,1,1,0,1,0,1,1
chr4,94451902,94451903,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr4,94451903,94452028,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr4,94452028,94452063,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,98260845,98260861,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,98260861,98261118,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,98261118,98261157,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,98929055,98929078,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,98929078,98929316,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,98929316,98929343,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr4,98929343,98929466,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr4,98929466,98929534,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,98995140,98995505,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,98995505,98995523,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,98995646,98995890,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,99842395,99842428,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,99842428,99842478,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr4,99842478,99842628,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr4,99842628,99842662,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr4,99842662,99842741,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,99946548,99946552,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,99946552,99946744,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,99946744,99946825,4,"4,6,7,10",0,0,0,1,0,1,1,0,0,1
chr4,99950428,99950460,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,99950460,99950808,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,99950808,99950864,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,101347720,101347897,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr4,102257800,102258003,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,102345430,102345476,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,102345476,102345667,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,102345667,102345709,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,102501574,102501978,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,102760807,102761156,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,102827353,102827733,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr4,102827791,102827798,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,102827798,102827876,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr4,102827876,102828016,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr4,102828016,102828034,5,"1,2,3,7,10",1,1,1,0,0,0,1,0,0,1
chr4,102828034,102828200,6,"1,2,3,4,7,10",1,1,1,1,0,0,1,0,0,1
chr4,102828200,102828202,5,"1,2,4,7,10",1,1,0,1,0,0,1,0,0,1
chr4,102828202,102828228,4,"2,4,7,10",0,1,0,1,0,0,1,0,0,1
chr4,102828228,102828303,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr4,102868827,102868859,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,102868859,102869135,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,102869135,102869419,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,103019417,103019458,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr4,103019458,103019617,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr4,103019617,103019702,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,103076348,103076468,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,103076468,103076592,3,"2,9,10",0,1,0,0,0,0,0,0,1,1
chr4,103076592,103076874,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,103099754,103100070,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,105146526,105146970,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,107989661,107990021,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,109433441,109433775,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,109703007,109703073,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,109703073,109703142,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr4,109703142,109703247,4,"4,6,8,10",0,0,0,1,0,1,0,1,0,1
chr4,109703247,109703453,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr4,109703453,109703522,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr4,110248826,110248861,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,110248861,110248893,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr4,110248893,110249093,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr4,110249093,110249105,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr4,110249105,110249173,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,118278690,118278858,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,118685171,118685458,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,119212273,119212358,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,119212358,119212422,3,"2,5,10",0,1,0,0,1,0,0,0,0,1
chr4,119212422,119212512,4,"2,5,9,10",0,1,0,0,1,0,0,0,1,1
chr4,119212512,119212513,5,"2,5,7,9,10",0,1,0,0,1,0,1,0,1,1
chr4,119212513,119212552,4,"2,5,7,10",0,1,0,0,1,0,1,0,0,1
chr4,119212552,119212558,3,"5,7,10",0,0,0,0,1,0,1,0,0,1
chr4,119212558,119212576,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,119212576,119212776,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,119212776,119212892,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,120066454,120066463,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,120066463,120066544,3,"1,7,10",1,0,0,0,0,0,1,0,0,1
chr4,120066544,120066659,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr4,120066659,120066674,5,"1,2,4,7,10",1,1,0,1,0,0,1,0,0,1
chr4,120066674,120066834,6,"1,2,4,7,9,10",1,1,0,1,0,0,1,0,1,1
chr4,120066834,120066918,5,"1,2,4,9,10",1,1,0,1,0,0,0,0,1,1
chr4,120066918,120066948,4,"1,2,4,10",1,1,0,1,0,0,0,0,0,1
chr4,120066948,120067016,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr4,120067016,120067189,4,"1,2,7,10",1,1,0,0,0,0,1,0,0,1
chr4,120067189,120067199,3,"1,7,10",1,0,0,0,0,0,1,0,0,1
chr4,120067199,120067325,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,120067325,120067333,3,"7,9,10",0,0,0,0,0,0,1,0,1,1
chr4,121794555,121794572,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr4,121794572,121794755,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr4,121794755,121794816,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,121869990,121870026,4,"1,2,6,10",1,1,0,0,0,1,0,0,0,1
chr4,121870026,121870406,5,"1,2,6,7,10",1,1,0,0,0,1,1,0,0,1
chr4,121870406,121870590,4,"1,2,6,10",1,1,0,0,0,1,0,0,0,1
chr4,121870590,121870664,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr4,121870664,121870707,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr4,122732334,122732337,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,122732337,122732599,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,122732599,122732609,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,127782087,127782100,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,127782100,127782468,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,127782468,127782527,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,127880648,127880866,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,127880947,127881380,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,127881380,127881394,3,"2,9,10",0,1,0,0,0,0,0,0,1,1
chr4,127881394,127881477,4,"2,5,9,10",0,1,0,0,1,0,0,0,1,1
chr4,127881477,127881594,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr4,127881594,127881624,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,127965059,127965228,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr4,127965228,127965298,5,"1,2,3,7,10",1,1,1,0,0,0,1,0,0,1
chr4,127965298,127965330,6,"1,2,3,4,7,10",1,1,1,1,0,0,1,0,0,1
chr4,127965330,127965350,5,"1,2,4,7,10",1,1,0,1,0,0,1,0,0,1
chr4,127965350,127965608,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr4,127965608,127965611,3,"1,4,10",1,0,0,1,0,0,0,0,0,1
chr4,127965611,127965702,4,"1,4,8,10",1,0,0,1,0,0,0,1,0,1
chr4,127965702,127965724,3,"1,8,10",1,0,0,0,0,0,0,1,0,1
chr4,127965724,127965757,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr4,128060904,128060931,3,"6,7,10",0,0,0,0,0,1,1,0,0,1
chr4,128060931,128061033,4,"2,6,7,10",0,1,0,0,0,1,1,0,0,1
chr4,128061033,128061119,5,"2,4,6,7,10",0,1,0,1,0,1,1,0,0,1
chr4,128061119,128061167,4,"2,4,7,10",0,1,0,1,0,0,1,0,0,1
chr4,128061167,128061268,3,"2,7,10",0,1,0,0,0,0,1,0,0,1
chr4,128061268,128061461,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,128288144,128288153,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,128288153,128288268,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,128288268,128288468,4,"4,6,7,10",0,0,0,1,0,1,1,0,0,1
chr4,128553250,128553623,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,128811871,128811945,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,128811945,128812139,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,128812139,128812251,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,128812331,128812431,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,129093197,129093577,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr4,139015648,139015673,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,139015673,139015873,4,"2,5,9,10",0,1,0,0,1,0,0,0,1,1
chr4,139015873,139015917,3,"2,9,10",0,1,0,0,0,0,0,0,1,1
chr4,139015917,139016093,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,139176389,139176428,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,139176428,139176696,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,139176696,139176762,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,139177852,139177874,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,139177874,139177997,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,139177997,139178241,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr4,139178241,139178256,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,139266662,139266703,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,139266703,139266738,3,"7,9,10",0,0,0,0,0,0,1,0,1,1
chr4,139266738,139266947,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr4,139266947,139267002,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,139267002,139267009,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,139295648,139295654,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,139295654,139295718,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,139295718,139295962,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr4,139295962,139295965,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,139295965,139295978,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,139301195,139301502,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,139301502,139301514,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,139453139,139453521,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,139453521,139453579,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr4,139453579,139453614,4,"2,3,4,10",0,1,1,1,0,0,0,0,0,1
chr4,139453614,139453619,5,"1,2,3,4,10",1,1,1,1,0,0,0,0,0,1
chr4,139453619,139453830,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr4,139453830,139453903,3,"2,3,10",0,1,1,0,0,0,0,0,0,1
chr4,139453903,139453952,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,140373322,140373436,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,140523834,140524033,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,140524033,140524136,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr4,140524136,140524563,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,140529448,140529753,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,141220727,141220913,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,143513078,143513269,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr4,143513269,143513319,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr4,143513319,143513643,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr4,143513643,143513814,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr4,143513814,143513945,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,145619206,145619450,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,146175586,146175966,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,147617420,147617733,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,151099269,151099305,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr4,151099305,151099447,3,"1,4,10",1,0,0,1,0,0,0,0,0,1
chr4,151099447,151099540,4,"1,3,4,10",1,0,1,1,0,0,0,0,0,1
chr4,151099540,151099709,5,"1,2,3,4,10",1,1,1,1,0,0,0,0,0,1
chr4,151099709,151099737,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr4,151671841,151671849,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,151671849,151671976,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,151671976,151672012,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,152536247,152536709,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr4,153344507,153344653,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,153466010,153466064,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr4,153466064,153466074,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,154550276,154550591,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,154550591,154550599,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,158210442,158210455,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,158210455,158210593,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,158210593,158210665,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,158671807,158672288,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,158902640,158902981,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,159103667,159103692,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,159103692,159104071,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,159104071,159104072,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,163494397,163494597,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,163494597,163494797,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr4,163494797,163494843,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,165207856,165208058,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,165327247,165327443,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,169010402,169010539,2,"8,10",0,0,0,0,0,0,0,1,0,1
