chrom,start,end,num,list,ENCFF100OVE_SIN3A_sorted.bed,ENCFF368XPS_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr4,39458889,39458890,2,"1,3",1,0,1
chr4,39458890,39459140,3,"1,2,3",1,1,1
chr4,39459140,39459525,2,"1,3",1,0,1
chr4,39527311,39527507,2,"1,3",1,0,1
chr4,39638644,39639053,2,"1,3",1,0,1
chr4,39639053,39639298,3,"1,2,3",1,1,1
chr4,39697828,39698264,2,"1,3",1,0,1
chr4,39977951,39978316,2,"1,3",1,0,1
chr4,40056700,40057136,2,"1,3",1,0,1
chr4,41213854,41214194,2,"1,3",1,0,1
chr4,41214535,41214971,2,"1,3",1,0,1
chr4,41216322,41216758,2,"1,3",1,0,1
chr4,41934194,41934505,2,"1,3",1,0,1
chr4,41990373,41991008,2,"1,3",1,0,1
chr4,42656687,42657123,2,"1,3",1,0,1
chr4,44678121,44678557,2,"1,3",1,0,1
chr4,44678567,44679003,2,"1,3",1,0,1
chr4,47914334,47915014,2,"1,3",1,0,1
chr4,48341061,48341703,2,"1,3",1,0,1
chr4,48341934,48342234,2,"1,3",1,0,1
chr4,51844622,51844662,2,"1,3",1,0,1
chr4,51844662,51844912,3,"1,2,3",1,1,1
chr4,51844912,51844990,2,"1,3",1,0,1
chr4,51909086,51909259,2,"1,3",1,0,1
chr4,51909259,51909509,3,"1,2,3",1,1,1
chr4,51909509,51909522,2,"1,3",1,0,1
chr4,52051944,52051979,2,"1,3",1,0,1
chr4,52051979,52052186,3,"1,2,3",1,1,1
chr4,52052186,52052217,2,"2,3",0,1,1
chr4,52712292,52712728,2,"1,3",1,0,1
chr4,52712790,52712888,2,"1,3",1,0,1
chr4,52712888,52713059,3,"1,2,3",1,1,1
chr4,54064355,54064791,2,"1,3",1,0,1
chr4,55346464,55346900,2,"1,3",1,0,1
chr4,55395814,55396454,2,"1,3",1,0,1
chr4,55545797,55546233,2,"1,3",1,0,1
chr4,55853488,55853924,2,"1,3",1,0,1
chr4,55948804,55949117,2,"1,3",1,0,1
chr4,56387050,56387181,2,"2,3",0,1,1
chr4,56387181,56387300,3,"1,2,3",1,1,1
chr4,56387300,56387617,2,"1,3",1,0,1
chr4,56434904,56435016,2,"2,3",0,1,1
chr4,56435016,56435154,3,"1,2,3",1,1,1
chr4,56435154,56435654,2,"1,3",1,0,1
chr4,56436089,56436513,2,"1,3",1,0,1
chr4,56467385,56467821,2,"1,3",1,0,1
chr4,56908119,56908555,2,"1,3",1,0,1
chr4,56976434,56976864,2,"1,3",1,0,1
chr4,56977403,56977839,2,"1,3",1,0,1
chr4,56978694,56979130,2,"1,3",1,0,1
chr4,67700664,67701100,2,"1,3",1,0,1
chr4,70704474,70704836,2,"1,3",1,0,1
chr4,70839648,70840054,2,"1,3",1,0,1
chr4,70902191,70902627,2,"1,3",1,0,1
chr4,70993558,70993563,2,"2,3",0,1,1
chr4,70993563,70993800,3,"1,2,3",1,1,1
chr4,70993800,70993808,2,"2,3",0,1,1
chr4,73069850,73070100,2,"2,3",0,1,1
chr4,73104248,73104498,2,"2,3",0,1,1
chr4,73257974,73258298,2,"1,3",1,0,1
chr4,73259034,73259489,2,"1,3",1,0,1
chr4,74157953,74158389,2,"1,3",1,0,1
chr4,75724243,75724679,2,"1,3",1,0,1
chr4,75990724,75990790,2,"1,3",1,0,1
chr4,76148737,76148839,2,"1,3",1,0,1
chr4,76213280,76213519,2,"1,3",1,0,1
chr4,76251485,76251829,2,"1,3",1,0,1
chr4,76306221,76306657,2,"1,3",1,0,1
chr4,76948945,76949381,2,"1,3",1,0,1
chr4,77075856,77076292,2,"1,3",1,0,1
chr4,77156910,77156924,2,"1,3",1,0,1
chr4,77156924,77157061,3,"1,2,3",1,1,1
chr4,77157061,77157373,2,"2,3",0,1,1
chr4,77157844,77158280,2,"1,3",1,0,1
chr4,77862563,77862640,2,"1,3",1,0,1
chr4,77862640,77862890,3,"1,2,3",1,1,1
chr4,77862890,77863119,2,"1,3",1,0,1
chr4,78056294,78057520,2,"1,3",1,0,1
chr4,78775684,78776120,2,"1,3",1,0,1
chr4,80073026,80073462,2,"1,3",1,0,1
chr4,82374100,82374536,2,"1,3",1,0,1
chr4,82430393,82430829,2,"1,3",1,0,1
chr4,82890948,82890981,2,"1,3",1,0,1
chr4,82890981,82891231,3,"1,2,3",1,1,1
chr4,82891231,82891596,2,"1,3",1,0,1
chr4,82900292,82900368,2,"1,3",1,0,1
chr4,82900368,82900618,3,"1,2,3",1,1,1
chr4,82900618,82900958,2,"1,3",1,0,1
chr4,83010643,83010822,2,"1,3",1,0,1
chr4,83010835,83010905,2,"1,3",1,0,1
chr4,83010905,83011100,3,"1,2,3",1,1,1
chr4,83012738,83012918,2,"1,3",1,0,1
chr4,83012918,83013040,3,"1,2,3",1,1,1
chr4,83013040,83013049,2,"2,3",0,1,1
chr4,83013049,83013175,3,"1,2,3",1,1,1
chr4,83013175,83013370,2,"2,3",0,1,1
chr4,83034899,83035480,2,"1,3",1,0,1
chr4,83284338,83284367,2,"2,3",0,1,1
chr4,83284367,83284476,3,"1,2,3",1,1,1
chr4,83284476,83284588,2,"2,3",0,1,1
chr4,83455535,83456211,2,"1,3",1,0,1
chr4,83484830,83485266,2,"1,3",1,0,1
chr4,86935447,86935564,2,"1,3",1,0,1
chr4,87391094,87391095,2,"1,3",1,0,1
chr4,87391095,87391345,3,"1,2,3",1,1,1
chr4,87391345,87391447,2,"1,3",1,0,1
chr4,87422282,87423025,2,"1,3",1,0,1
chr4,88283762,88284089,2,"1,3",1,0,1
chr4,88284573,88285009,2,"1,3",1,0,1
chr4,88523745,88523859,2,"1,3",1,0,1
chr4,88592316,88592752,2,"1,3",1,0,1
chr4,89111386,89111822,2,"1,3",1,0,1
chr4,89112297,89112547,2,"2,3",0,1,1
chr4,94207436,94207647,3,"1,2,3",1,1,1
chr4,94207647,94208050,2,"1,3",1,0,1
chr4,94451766,94452202,2,"1,3",1,0,1
chr4,94452655,94452933,2,"1,3",1,0,1
chr4,98260945,98261381,2,"1,3",1,0,1
chr4,98928148,98928328,3,"1,2,3",1,1,1
chr4,98928328,98928354,2,"1,3",1,0,1
chr4,98928910,98929944,2,"1,3",1,0,1
chr4,98995048,98995460,2,"1,3",1,0,1
chr4,98996159,98996417,2,"1,3",1,0,1
chr4,99088679,99089115,2,"1,3",1,0,1
chr4,99894160,99894261,2,"1,3",1,0,1
chr4,99894261,99894511,3,"1,2,3",1,1,1
chr4,99894511,99894596,2,"1,3",1,0,1
chr4,99946080,99946847,2,"1,3",1,0,1
chr4,99950207,99950382,3,"1,2,3",1,1,1
chr4,99950382,99950928,2,"1,3",1,0,1
chr4,101346856,101347178,2,"1,3",1,0,1
chr4,101347591,101348243,2,"1,3",1,0,1
chr4,101348367,101348444,2,"1,3",1,0,1
chr4,102344999,102345720,2,"1,3",1,0,1
chr4,102501699,102502135,2,"1,3",1,0,1
chr4,102760515,102761166,2,"1,3",1,0,1
chr4,102826839,102827089,2,"2,3",0,1,1
chr4,102828013,102828449,2,"1,3",1,0,1
chr4,102868814,102869250,2,"1,3",1,0,1
chr4,103019443,103019876,2,"1,3",1,0,1
chr4,103075475,103075725,2,"2,3",0,1,1
chr4,103076065,103076861,2,"1,3",1,0,1
chr4,105708594,105708619,2,"2,3",0,1,1
chr4,105708619,105708844,3,"1,2,3",1,1,1
chr4,105708844,105708880,2,"1,3",1,0,1
chr4,106315980,106316416,2,"1,3",1,0,1
chr4,107824821,107825257,2,"1,3",1,0,1
chr4,107989490,107989926,2,"1,3",1,0,1
chr4,108620384,108620820,2,"1,3",1,0,1
chr4,109560151,109560786,2,"1,3",1,0,1
chr4,109815256,109815344,2,"1,3",1,0,1
chr4,109815344,109815594,3,"1,2,3",1,1,1
chr4,109815594,109815692,2,"1,3",1,0,1
chr4,112145256,112146064,2,"1,3",1,0,1
chr4,112231286,112231451,2,"2,3",0,1,1
chr4,112231924,112232360,2,"1,3",1,0,1
chr4,112636850,112636877,3,"1,2,3",1,1,1
chr4,112636877,112636976,2,"1,3",1,0,1
chr4,112637407,112637412,2,"2,3",0,1,1
chr4,112637412,112637567,3,"1,2,3",1,1,1
chr4,112637567,112637644,2,"2,3",0,1,1
chr4,118278544,118278980,2,"1,3",1,0,1
chr4,118685405,118685774,2,"1,3",1,0,1
chr4,119212540,119212976,2,"1,3",1,0,1
chr4,119300400,119300768,2,"1,3",1,0,1
chr4,120066650,120066669,2,"1,3",1,0,1
chr4,120066669,120066913,3,"1,2,3",1,1,1
chr4,120066913,120066919,2,"2,3",0,1,1
chr4,120067174,120067585,2,"1,3",1,0,1
chr4,121676594,121677030,2,"1,3",1,0,1
chr4,121801135,121801571,2,"1,3",1,0,1
chr4,121823741,121823755,2,"1,3",1,0,1
chr4,121823755,121824005,3,"1,2,3",1,1,1
chr4,121824005,121824063,2,"1,3",1,0,1
chr4,121870183,121870619,2,"1,3",1,0,1
chr4,122152136,122152465,2,"1,3",1,0,1
chr4,122732310,122732554,2,"1,3",1,0,1
chr4,122732554,122732804,3,"1,2,3",1,1,1
chr4,122732804,122732931,2,"1,3",1,0,1
chr4,122922948,122922971,2,"2,3",0,1,1
chr4,122922971,122923126,3,"1,2,3",1,1,1
chr4,122923126,122923198,2,"2,3",0,1,1
chr4,123396657,123396924,2,"1,3",1,0,1
chr4,127632662,127633098,2,"1,3",1,0,1
chr4,127782178,127782819,2,"1,3",1,0,1
chr4,127880812,127880833,2,"2,3",0,1,1
chr4,127880833,127881062,3,"1,2,3",1,1,1
chr4,127881062,127881101,2,"1,3",1,0,1
chr4,127964936,127964999,2,"1,3",1,0,1
chr4,127964999,127965249,3,"1,2,3",1,1,1
chr4,127965249,127965891,2,"1,3",1,0,1
chr4,128061458,128061894,2,"1,3",1,0,1
chr4,128288160,128288200,2,"1,3",1,0,1
chr4,128288200,128288450,3,"1,2,3",1,1,1
chr4,128288450,128288596,2,"1,3",1,0,1
chr4,128809584,128809916,2,"1,3",1,0,1
chr4,128810966,128811513,2,"1,3",1,0,1
chr4,128811983,128812622,2,"1,3",1,0,1
chr4,129093448,129093471,2,"2,3",0,1,1
chr4,129093471,129093628,3,"1,2,3",1,1,1
chr4,129093628,129093698,2,"2,3",0,1,1
chr4,139015327,139015338,2,"2,3",0,1,1
chr4,139015338,139015523,3,"1,2,3",1,1,1
chr4,139015523,139015555,2,"2,3",0,1,1
chr4,139015637,139016008,2,"1,3",1,0,1
chr4,139176594,139177030,2,"1,3",1,0,1
chr4,139295514,139295550,2,"2,3",0,1,1
chr4,139295550,139295764,3,"1,2,3",1,1,1
chr4,139295764,139295986,2,"1,3",1,0,1
chr4,139301509,139301643,2,"1,3",1,0,1
chr4,139302030,139302620,2,"1,3",1,0,1
chr4,139453429,139454467,2,"1,3",1,0,1
chr4,139665839,139666089,2,"2,3",0,1,1
chr4,140373240,140373861,2,"1,3",1,0,1
chr4,140523924,140523927,2,"1,3",1,0,1
chr4,140523927,140524177,3,"1,2,3",1,1,1
chr4,140524177,140524447,2,"1,3",1,0,1
chr4,140641825,140642261,2,"1,3",1,0,1
chr4,140756658,140757094,2,"1,3",1,0,1
chr4,143184543,143185190,2,"1,3",1,0,1
chr4,143336081,143336733,2,"1,3",1,0,1
chr4,143513320,143513961,2,"1,3",1,0,1
chr4,143558942,143559378,2,"1,3",1,0,1
chr4,145097969,145098615,2,"1,3",1,0,1
chr4,145619022,145619458,2,"1,3",1,0,1
chr4,146175747,146176401,2,"1,3",1,0,1
chr4,151099316,151099752,2,"1,3",1,0,1
chr4,151324348,151324548,2,"2,3",0,1,1
chr4,151324619,151325055,2,"1,3",1,0,1
chr4,151325412,151325848,2,"1,3",1,0,1
chr4,152535872,152536308,2,"1,3",1,0,1
chr4,153344555,153344796,2,"1,3",1,0,1
chr4,154550232,154550588,2,"1,3",1,0,1
chr4,154560116,154560366,2,"2,3",0,1,1
chr4,154612539,154612559,2,"1,3",1,0,1
chr4,154612559,154612809,3,"1,2,3",1,1,1
chr4,154612809,154612845,2,"1,3",1,0,1
chr4,156970795,156971121,2,"1,3",1,0,1
chr4,156971212,156971218,2,"1,3",1,0,1
chr4,158170587,158171023,2,"1,3",1,0,1
chr4,158671652,158672303,2,"1,3",1,0,1
chr4,158768578,158769215,2,"1,3",1,0,1
chr4,158769465,158769713,2,"1,3",1,0,1
chr4,163494690,163494806,2,"1,3",1,0,1
chr4,165207337,165207773,2,"1,3",1,0,1
chr4,165327363,165327374,2,"2,3",0,1,1
chr4,165327374,165327613,3,"1,2,3",1,1,1
chr4,165327613,165327925,2,"1,3",1,0,1
chr4,165378836,165379272,2,"1,3",1,0,1
chr4,169010046,169010482,2,"1,3",1,0,1
chr4,169612331,169612351,2,"1,3",1,0,1
chr4,169612351,169612601,3,"1,2,3",1,1,1
chr4,169612601,169612767,2,"1,3",1,0,1
chr4,173334623,173335507,2,"1,3",1,0,1
chr4,173370889,173371110,2,"1,3",1,0,1
chr4,173371329,173371976,2,"1,3",1,0,1
chr4,174283379,174284175,2,"1,3",1,0,1
chr4,176319845,176320281,2,"1,3",1,0,1
chr4,177309750,177309760,2,"1,3",1,0,1
chr4,177309760,177310010,3,"1,2,3",1,1,1
chr4,177310010,177310024,2,"1,3",1,0,1
chr4,177442117,177442553,2,"1,3",1,0,1
chr4,182895781,182895827,2,"1,3",1,0,1
chr4,182895827,182896077,3,"1,2,3",1,1,1
chr4,182896077,182896128,2,"1,3",1,0,1
chr4,183098391,183098827,2,"1,3",1,0,1
chr4,183099328,183099572,2,"1,3",1,0,1
chr4,183444242,183444678,2,"1,3",1,0,1
chr4,183504207,183504864,2,"1,3",1,0,1
chr4,183506283,183506299,2,"1,3",1,0,1
chr4,183506299,183506461,3,"1,2,3",1,1,1
chr4,183658606,183659042,2,"1,3",1,0,1
chr4,184364116,184364754,2,"1,3",1,0,1
chr4,184474481,184474570,2,"1,3",1,0,1
chr4,184474570,184474820,3,"1,2,3",1,1,1
chr4,184474820,184474931,2,"1,3",1,0,1
chr4,184648749,184649030,2,"1,3",1,0,1
chr4,184649515,184649925,2,"1,3",1,0,1
chr4,185142994,185143430,2,"1,3",1,0,1
chr4,185204159,185204326,2,"1,3",1,0,1
chr4,185209215,185209268,2,"1,3",1,0,1
chr4,185209268,185209518,3,"1,2,3",1,1,1
chr4,185209518,185209651,2,"1,3",1,0,1
chr4,185210661,185210719,2,"1,3",1,0,1
chr4,185396273,185396523,2,"2,3",0,1,1
chr4,185396639,185397274,2,"1,3",1,0,1
chr4,185426119,185426122,2,"2,3",0,1,1
chr4,185426122,185426369,3,"1,2,3",1,1,1
chr4,185426369,185426376,2,"1,3",1,0,1
chr4,185471330,185471985,2,"1,3",1,0,1
chr4,185504402,185504781,2,"1,3",1,0,1
chr4,186191916,186192352,2,"1,3",1,0,1
chr4,189940724,189940727,2,"2,3",0,1,1
chr4,189940727,189940974,3,"1,2,3",1,1,1
chr4,189940974,189940993,2,"1,3",1,0,1
chr5,218680,218979,2,"1,3",1,0,1
chr5,219115,219116,2,"1,3",1,0,1
chr5,271333,271558,2,"2,3",0,1,1
chr5,271558,271583,3,"1,2,3",1,1,1
chr5,271583,271755,2,"1,3",1,0,1
chr5,442863,443279,2,"1,3",1,0,1
chr5,472492,472928,2,"1,3",1,0,1
chr5,612154,612590,2,"1,3",1,0,1
chr5,671614,672050,2,"1,3",1,0,1
chr5,892716,892775,2,"1,3",1,0,1
chr5,892775,893025,3,"1,2,3",1,1,1
chr5,893025,893037,2,"1,3",1,0,1
chr5,1182840,1183141,2,"1,3",1,0,1
chr5,1594401,1594837,2,"1,3",1,0,1
chr5,1799798,1800067,2,"1,3",1,0,1
chr5,5421978,5422530,2,"1,3",1,0,1
chr5,6378297,6378733,2,"1,3",1,0,1
chr5,6632967,6633081,2,"1,3",1,0,1
chr5,6633391,6633914,2,"1,3",1,0,1
chr5,6712727,6713086,2,"1,3",1,0,1
chr5,7851048,7851193,2,"1,3",1,0,1
chr5,7868982,7869159,2,"1,3",1,0,1
chr5,10249585,10249935,2,"1,3",1,0,1
chr5,10250130,10250768,2,"1,3",1,0,1
chr5,10353214,10353313,2,"2,3",0,1,1
chr5,10353313,10353630,3,"1,2,3",1,1,1
chr5,10353630,10353966,2,"1,3",1,0,1
chr5,10441837,10442346,2,"1,3",1,0,1
chr5,10760178,10760421,2,"1,3",1,0,1
chr5,14142824,14143361,2,"1,3",1,0,1
chr5,14143479,14143550,2,"1,3",1,0,1
chr5,14148743,14149179,2,"1,3",1,0,1
chr5,14664421,14664857,2,"1,3",1,0,1
chr5,16465677,16465695,2,"2,3",0,1,1
chr5,16465695,16465927,3,"1,2,3",1,1,1
chr5,16465927,16466202,2,"1,3",1,0,1
chr5,27472192,27472628,2,"1,3",1,0,1
chr5,31532167,31532298,2,"1,3",1,0,1
chr5,31532298,31532548,3,"1,2,3",1,1,1
chr5,31532548,31532603,2,"1,3",1,0,1
chr5,32173680,32174116,2,"1,3",1,0,1
chr5,32312222,32312233,2,"1,3",1,0,1
chr5,32312675,32313111,2,"1,3",1,0,1
chr5,32531640,32532327,2,"1,3",1,0,1
chr5,33440349,33440480,2,"1,3",1,0,1
chr5,33440480,33440730,3,"1,2,3",1,1,1
chr5,33440730,33440901,2,"1,3",1,0,1
chr5,34656152,34656588,2,"1,3",1,0,1
chr5,34839005,34839221,2,"1,3",1,0,1
chr5,34915003,34915961,2,"1,3",1,0,1
chr5,34929163,34929674,2,"1,3",1,0,1
chr5,34929960,34930331,2,"1,3",1,0,1
chr5,35617690,35617758,2,"1,3",1,0,1
chr5,35617758,35618008,3,"1,2,3",1,1,1
chr5,35618008,35618126,2,"1,3",1,0,1
chr5,36151719,36152155,2,"1,3",1,0,1
chr5,36240917,36241161,3,"1,2,3",1,1,1
chr5,36241161,36241208,2,"1,3",1,0,1
chr5,36875843,36876100,2,"1,3",1,0,1
chr5,36876188,36876224,2,"1,3",1,0,1
chr5,36876540,36876976,2,"1,3",1,0,1
chr5,37249093,37249760,2,"1,3",1,0,1
chr5,37370851,37371287,2,"1,3",1,0,1
chr5,37379100,37379536,2,"1,3",1,0,1
chr5,38845744,38846440,2,"1,3",1,0,1
chr5,40834986,40835622,2,"1,3",1,0,1
chr5,41903868,41903904,2,"2,3",0,1,1
chr5,41903904,41904110,3,"1,2,3",1,1,1
chr5,41904110,41904150,2,"1,3",1,0,1
chr5,41904150,41904168,3,"1,2,3",1,1,1
chr5,41904168,41904262,2,"2,3",0,1,1
chr5,41904262,41904379,3,"1,2,3",1,1,1
chr5,41904379,41904400,2,"2,3",0,1,1
chr5,42811731,42811799,2,"2,3",0,1,1
chr5,42811799,42811927,3,"1,2,3",1,1,1
chr5,42811927,42811981,2,"2,3",0,1,1
chr5,43008547,43008606,2,"1,3",1,0,1
chr5,43008606,43008856,3,"1,2,3",1,1,1
chr5,43008856,43008868,2,"1,3",1,0,1
chr5,43017874,43018233,2,"1,3",1,0,1
chr5,43039484,43039920,2,"1,3",1,0,1
chr5,43042628,43042702,2,"1,3",1,0,1
chr5,43064832,43065201,2,"1,3",1,0,1
chr5,43066760,43066838,2,"1,3",1,0,1
chr5,43066838,43067088,3,"1,2,3",1,1,1
chr5,43067088,43067196,2,"1,3",1,0,1
chr5,43191907,43192343,2,"1,3",1,0,1
chr5,43483761,43483767,2,"1,3",1,0,1
chr5,43483767,43484017,3,"1,2,3",1,1,1
chr5,43484017,43484197,2,"1,3",1,0,1
chr5,43514970,43515223,2,"1,3",1,0,1
chr5,43603005,43603560,2,"1,3",1,0,1
chr5,44808975,44809611,2,"1,3",1,0,1
chr5,52788118,52788554,2,"1,3",1,0,1
chr5,52989005,52989441,2,"1,3",1,0,1
chr5,53477013,53477263,2,"2,3",0,1,1
chr5,53482791,53482881,2,"1,3",1,0,1
chr5,53482986,53483296,2,"1,3",1,0,1
chr5,53483296,53483546,3,"1,2,3",1,1,1
chr5,53483546,53483628,2,"1,3",1,0,1
chr5,53560549,53561053,2,"1,3",1,0,1
chr5,54310944,54310978,2,"1,3",1,0,1
chr5,55173185,55173607,2,"1,3",1,0,1
chr5,55534802,55535449,2,"1,3",1,0,1
chr5,55994654,55995090,2,"1,3",1,0,1
chr5,56116535,56116910,2,"1,3",1,0,1
chr5,56814887,56815428,2,"1,3",1,0,1
chr5,56910072,56910187,2,"1,3",1,0,1
chr5,57173302,57173783,2,"1,3",1,0,1
chr5,60944828,60945264,2,"1,3",1,0,1
chr5,61331423,61331859,2,"1,3",1,0,1
chr5,62305755,62306393,2,"1,3",1,0,1
chr5,62403628,62404172,2,"1,3",1,0,1
chr5,62412561,62412997,2,"1,3",1,0,1
chr5,65481849,65482184,2,"1,3",1,0,1
chr5,65563027,65563686,2,"1,3",1,0,1
chr5,65624042,65624478,2,"1,3",1,0,1
chr5,65624820,65625153,2,"1,3",1,0,1
chr5,65722030,65722466,2,"1,3",1,0,1
chr5,65924944,65925955,2,"1,3",1,0,1
chr5,65926249,65926550,2,"1,3",1,0,1
chr5,66143993,66144429,2,"1,3",1,0,1
chr5,66144718,66144852,2,"1,3",1,0,1
chr5,66144852,66145102,3,"1,2,3",1,1,1
chr5,66145102,66145115,2,"1,3",1,0,1
chr5,68215940,68216585,2,"1,3",1,0,1
chr5,69093865,69094561,2,"1,3",1,0,1
chr5,69166978,69167089,2,"1,3",1,0,1
chr5,69167089,69167168,3,"1,2,3",1,1,1
chr5,69167168,69167299,2,"1,3",1,0,1
chr5,69189483,69189701,2,"1,3",1,0,1
chr5,69234539,69234569,2,"2,3",0,1,1
chr5,69234569,69234789,3,"1,2,3",1,1,1
chr5,69234789,69234932,2,"1,3",1,0,1
chr5,69332116,69332203,2,"1,3",1,0,1
chr5,69332578,69332952,2,"1,3",1,0,1
chr5,69369190,69369395,2,"1,3",1,0,1
chr5,69369636,69369789,2,"1,3",1,0,1
chr5,69369789,69370039,3,"1,2,3",1,1,1
chr5,69370039,69370072,2,"1,3",1,0,1
chr5,69492582,69493018,2,"1,3",1,0,1
chr5,69493107,69493543,2,"1,3",1,0,1
chr5,71455456,71455479,2,"1,3",1,0,1
chr5,71455479,71455729,3,"1,2,3",1,1,1
chr5,71455729,71455827,2,"1,3",1,0,1
chr5,71586526,71586957,2,"1,3",1,0,1
chr5,71587041,71587576,2,"1,3",1,0,1
chr5,72308095,72308725,2,"1,3",1,0,1
chr5,72816390,72816826,2,"1,3",1,0,1
chr5,72955783,72956219,2,"1,3",1,0,1
chr5,73498092,73498528,2,"1,3",1,0,1
chr5,73565670,73565675,2,"1,3",1,0,1
chr5,73565675,73565893,3,"1,2,3",1,1,1
chr5,73565893,73565925,2,"2,3",0,1,1
chr5,73623962,73624212,2,"2,3",0,1,1
chr5,73625803,73626239,2,"1,3",1,0,1
chr5,74640500,74640936,2,"1,3",1,0,1
chr5,74641230,74641607,2,"1,3",1,0,1
chr5,74766952,74767388,2,"1,3",1,0,1
chr5,74916784,74917034,2,"2,3",0,1,1
chr5,74917088,74917309,2,"2,3",0,1,1
chr5,75336871,75336967,2,"2,3",0,1,1
chr5,75336967,75337121,3,"1,2,3",1,1,1
chr5,75337121,75337139,2,"1,3",1,0,1
chr5,75337174,75337312,2,"1,3",1,0,1
chr5,75717332,75717505,2,"1,3",1,0,1
chr5,76403094,76403375,2,"1,3",1,0,1
chr5,76404239,76404675,2,"1,3",1,0,1
chr5,77030176,77030810,2,"1,3",1,0,1
chr5,77775776,77776212,2,"1,3",1,0,1
chr5,78647943,78648440,2,"1,3",1,0,1
chr5,79235748,79235989,2,"1,3",1,0,1
chr5,79235989,79236239,3,"1,2,3",1,1,1
chr5,79236239,79236384,2,"1,3",1,0,1
chr5,79237060,79237496,2,"1,3",1,0,1
chr5,79513899,79514631,2,"1,3",1,0,1
chr5,79612560,79612996,2,"1,3",1,0,1
chr5,79991090,79991407,2,"1,3",1,0,1
chr5,80407620,80408056,2,"1,3",1,0,1
chr5,80487981,80488417,2,"1,3",1,0,1
chr5,80654902,80655077,2,"1,3",1,0,1
chr5,80655077,80655191,3,"1,2,3",1,1,1
chr5,80960121,80960557,2,"1,3",1,0,1
chr5,80961016,80961323,2,"1,3",1,0,1
chr5,81232972,81233611,2,"1,3",1,0,1
chr5,81301315,81301751,2,"1,3",1,0,1
chr5,81971864,81972559,2,"1,3",1,0,1
chr5,83077487,83077540,2,"2,3",0,1,1
chr5,83077540,83077661,3,"1,2,3",1,1,1
chr5,83077661,83077737,2,"2,3",0,1,1
chr5,86618416,86618496,2,"1,3",1,0,1
chr5,87268528,87268964,2,"1,3",1,0,1
chr5,87412226,87412499,2,"1,3",1,0,1
chr5,87412714,87413150,2,"1,3",1,0,1
chr5,88268580,88269216,2,"1,3",1,0,1
chr5,90409803,90410205,2,"1,3",1,0,1
chr5,90474131,90474888,2,"1,3",1,0,1
chr5,90529342,90530332,2,"1,3",1,0,1
chr5,93582745,93583100,2,"1,3",1,0,1
chr5,94618469,94618476,2,"2,3",0,1,1
chr5,94618476,94618719,3,"1,2,3",1,1,1
chr5,94618719,94619179,2,"1,3",1,0,1
chr5,95554559,95554995,2,"1,3",1,0,1
chr5,95646639,95647075,2,"1,3",1,0,1
chr5,95759699,95759988,2,"1,3",1,0,1
chr5,95834856,95835257,2,"1,3",1,0,1
chr5,95858790,95859226,2,"1,3",1,0,1
chr5,95961257,95961387,2,"1,3",1,0,1
chr5,95961595,95961596,2,"1,3",1,0,1
chr5,95961682,95962031,2,"1,3",1,0,1
chr5,96808123,96808559,2,"1,3",1,0,1
chr5,96935069,96935505,2,"1,3",1,0,1
chr5,96935768,96935880,2,"1,3",1,0,1
chr5,96935880,96936130,3,"1,2,3",1,1,1
chr5,96936130,96936204,2,"1,3",1,0,1
chr5,98773196,98773927,2,"1,3",1,0,1
chr5,98928748,98929707,2,"1,3",1,0,1
chr5,100535139,100535270,2,"1,3",1,0,1
chr5,100535270,100535520,3,"1,2,3",1,1,1
chr5,100535520,100535776,2,"1,3",1,0,1
chr5,103120077,103120614,2,"1,3",1,0,1
chr5,108728128,108728509,2,"1,3",1,0,1
chr5,109689022,109690005,2,"1,3",1,0,1
chr5,110738802,110739620,2,"1,3",1,0,1
chr5,111092214,111092293,2,"1,3",1,0,1
chr5,111092293,111092543,3,"1,2,3",1,1,1
chr5,111092543,111092895,2,"1,3",1,0,1
chr5,111512610,111513046,2,"1,3",1,0,1
chr5,112160687,112161123,2,"1,3",1,0,1
chr5,112976571,112977213,2,"1,3",1,0,1
chr5,115262742,115263178,2,"1,3",1,0,1
chr5,115841455,115841779,2,"1,3",1,0,1
chr5,115842040,115842476,2,"1,3",1,0,1
chr5,119268484,119268753,2,"1,3",1,0,1
chr5,119452435,119453070,2,"1,3",1,0,1
chr5,121961795,121961880,2,"2,3",0,1,1
chr5,121961880,121962045,3,"1,2,3",1,1,1
chr5,121962045,121962344,2,"1,3",1,0,1
chr5,122845208,122845595,2,"1,3",1,0,1
chr5,126594964,126595400,2,"1,3",1,0,1
chr5,126776567,126776643,2,"2,3",0,1,1
chr5,126776643,126776817,3,"1,2,3",1,1,1
chr5,126776817,126777114,2,"1,3",1,0,1
chr5,126778270,126778384,2,"1,3",1,0,1
chr5,127073286,127073681,2,"1,3",1,0,1
chr5,128082859,128083295,2,"1,3",1,0,1
chr5,129094466,129094902,2,"1,3",1,0,1
chr5,129095064,129095193,2,"1,3",1,0,1
chr5,129095193,129095438,3,"1,2,3",1,1,1
chr5,131170803,131171314,2,"1,3",1,0,1
chr5,131635055,131635082,2,"2,3",0,1,1
chr5,131635082,131635305,3,"1,2,3",1,1,1
chr5,131635305,131635634,2,"1,3",1,0,1
chr5,131797066,131797502,2,"1,3",1,0,1
chr5,132012615,132012849,2,"1,3",1,0,1
