chrom,start,end,num,list,ENCFF181MKU_RCOR1_sorted.bed,ENCFF204NAG_RCOR1_sorted.bed,ENCFF360FBK_RCOR1_sorted.bed,ENCFF757RIY_RCOR1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr5,34929198,34929488,2,"2,5",0,1,0,0,1
chr5,36875874,36876100,2,"2,5",0,1,0,0,1
chr5,36876549,36876599,2,"3,5",0,0,1,0,1
chr5,36876599,36876888,3,"3,4,5",0,0,1,1,1
chr5,36876888,36876895,2,"4,5",0,0,0,1,1
chr5,37371061,37371351,2,"2,5",0,1,0,0,1
chr5,37379073,37379363,2,"2,5",0,1,0,0,1
chr5,40755836,40755869,2,"3,5",0,0,1,0,1
chr5,40755869,40755894,3,"3,4,5",0,0,1,1,1
chr5,40755894,40756146,4,"2,3,4,5",0,1,1,1,1
chr5,40756146,40756165,3,"2,4,5",0,1,0,1,1
chr5,40756165,40756184,2,"2,5",0,1,0,0,1
chr5,40797632,40797805,2,"4,5",0,0,0,1,1
chr5,40798186,40798201,2,"3,5",0,0,1,0,1
chr5,40798201,40798479,3,"2,3,5",0,1,1,0,1
chr5,40835188,40835194,2,"4,5",0,0,0,1,1
chr5,40835194,40835203,3,"3,4,5",0,0,1,1,1
chr5,40835203,40835484,4,"2,3,4,5",0,1,1,1,1
chr5,40835484,40835493,3,"2,3,5",0,1,1,0,1
chr5,40835493,40835504,2,"3,5",0,0,1,0,1
chr5,41903875,41903993,2,"4,5",0,0,0,1,1
chr5,41903993,41904084,3,"2,4,5",0,1,0,1,1
chr5,41904084,41904486,2,"2,5",0,1,0,0,1
chr5,41925019,41925020,2,"4,5",0,0,0,1,1
chr5,41925020,41925310,3,"2,4,5",0,1,0,1,1
chr5,41925310,41925315,2,"4,5",0,0,0,1,1
chr5,42889377,42889381,2,"4,5",0,0,0,1,1
chr5,42889381,42889637,3,"2,4,5",0,1,0,1,1
chr5,43007493,43007783,2,"2,5",0,1,0,0,1
chr5,43008532,43008782,5,"1,2,3,4,5",1,1,1,1,1
chr5,43008782,43008806,4,"2,3,4,5",0,1,1,1,1
chr5,43008806,43008807,3,"3,4,5",0,0,1,1,1
chr5,43008807,43008816,2,"4,5",0,0,0,1,1
chr5,43040340,43040585,4,"2,3,4,5",0,1,1,1,1
chr5,43040585,43040600,3,"2,3,5",0,1,1,0,1
chr5,43040600,43040610,2,"3,5",0,0,1,0,1
chr5,43064899,43064971,2,"4,5",0,0,0,1,1
chr5,43064971,43065067,3,"2,4,5",0,1,0,1,1
chr5,43065067,43065195,2,"4,5",0,0,0,1,1
chr5,43483658,43484018,2,"1,5",1,0,0,0,1
chr5,43484280,43484287,2,"4,5",0,0,0,1,1
chr5,43484287,43484533,3,"2,4,5",0,1,0,1,1
chr5,43515058,43515115,2,"1,5",1,0,0,0,1
chr5,43515115,43515123,3,"1,2,5",1,1,0,0,1
chr5,43515123,43515349,4,"1,2,4,5",1,1,0,1,1
chr5,44808619,44808669,2,"2,5",0,1,0,0,1
chr5,44808669,44808890,3,"2,4,5",0,1,0,1,1
chr5,44808890,44808965,2,"4,5",0,0,0,1,1
chr5,53560883,53561131,2,"2,5",0,1,0,0,1
chr5,54325670,54325692,2,"3,5",0,0,1,0,1
chr5,54325692,54325733,3,"3,4,5",0,0,1,1,1
chr5,54325733,54325878,4,"2,3,4,5",0,1,1,1,1
chr5,54325878,54325980,3,"3,4,5",0,0,1,1,1
chr5,54325980,54325988,2,"4,5",0,0,0,1,1
chr5,54517498,54517532,2,"4,5",0,0,0,1,1
chr5,54517532,54517794,3,"2,4,5",0,1,0,1,1
chr5,54517794,54517822,2,"2,5",0,1,0,0,1
chr5,55176442,55176732,2,"2,5",0,1,0,0,1
chr5,55226482,55226761,2,"2,5",0,1,0,0,1
chr5,55227229,55227515,2,"2,5",0,1,0,0,1
chr5,55307846,55308076,2,"2,5",0,1,0,0,1
chr5,55994828,55995359,2,"2,5",0,1,0,0,1
chr5,56123731,56123773,2,"1,5",1,0,0,0,1
chr5,56123773,56123806,3,"1,4,5",1,0,0,1,1
chr5,56123806,56123837,4,"1,2,4,5",1,1,0,1,1
chr5,56123837,56124014,5,"1,2,3,4,5",1,1,1,1,1
chr5,56124014,56124091,4,"1,2,4,5",1,1,0,1,1
chr5,56124091,56124113,3,"2,4,5",0,1,0,1,1
chr5,56124113,56124119,2,"2,5",0,1,0,0,1
chr5,56270590,56270849,2,"2,5",0,1,0,0,1
chr5,61162440,61162736,2,"4,5",0,0,0,1,1
chr5,61332050,61332340,2,"2,5",0,1,0,0,1
chr5,62305788,62305810,2,"3,5",0,0,1,0,1
chr5,62305810,62305839,3,"2,3,5",0,1,1,0,1
chr5,62305839,62306066,4,"2,3,4,5",0,1,1,1,1
chr5,62306066,62306100,3,"2,4,5",0,1,0,1,1
chr5,62306100,62306135,2,"4,5",0,0,0,1,1
chr5,62403874,62404164,2,"2,5",0,1,0,0,1
chr5,65562927,65562953,2,"3,5",0,0,1,0,1
chr5,65562953,65563249,3,"3,4,5",0,0,1,1,1
chr5,65563249,65563394,2,"3,5",0,0,1,0,1
chr5,65624166,65624340,2,"2,5",0,1,0,0,1
chr5,65925128,65925138,3,"1,4,5",1,0,0,1,1
chr5,65925138,65925419,4,"1,2,4,5",1,1,0,1,1
chr5,65925419,65925423,3,"2,4,5",0,1,0,1,1
chr5,65925423,65925428,2,"2,5",0,1,0,0,1
chr5,65925673,65926045,2,"4,5",0,0,0,1,1
chr5,66144131,66144635,2,"2,5",0,1,0,0,1
chr5,67004420,67004465,2,"3,5",0,0,1,0,1
chr5,67004465,67004505,3,"1,3,5",1,0,1,0,1
chr5,67004505,67004730,4,"1,2,3,5",1,1,1,0,1
chr5,67004730,67004795,3,"1,2,5",1,1,0,0,1
chr5,67004795,67004799,2,"1,5",1,0,0,0,1
chr5,68420670,68420683,2,"3,5",0,0,1,0,1
chr5,68420683,68420809,3,"3,4,5",0,0,1,1,1
chr5,68420809,68420903,4,"2,3,4,5",0,1,1,1,1
chr5,68420903,68420979,3,"3,4,5",0,0,1,1,1
chr5,68420979,68420980,2,"3,5",0,0,1,0,1
chr5,68434242,68434532,2,"2,5",0,1,0,0,1
chr5,69093695,69093768,2,"4,5",0,0,0,1,1
chr5,69093768,69094058,3,"2,4,5",0,1,0,1,1
chr5,69094058,69094163,2,"4,5",0,0,0,1,1
chr5,69166979,69167269,2,"2,5",0,1,0,0,1
chr5,69189745,69190035,2,"2,5",0,1,0,0,1
chr5,69334808,69335066,2,"4,5",0,0,0,1,1
chr5,71455529,71456039,2,"3,5",0,0,1,0,1
chr5,71587017,71587313,2,"4,5",0,0,0,1,1
chr5,72166410,72166419,2,"4,5",0,0,0,1,1
chr5,72166419,72166497,3,"3,4,5",0,0,1,1,1
chr5,72166497,72166605,4,"2,3,4,5",0,1,1,1,1
chr5,72166605,72166706,3,"3,4,5",0,0,1,1,1
chr5,72166706,72166729,2,"3,5",0,0,1,0,1
chr5,72227005,72227258,3,"2,3,5",0,1,1,0,1
chr5,72227258,72227289,2,"3,5",0,0,1,0,1
chr5,72308456,72308708,2,"4,5",0,0,0,1,1
chr5,72320119,72320409,2,"2,5",0,1,0,0,1
chr5,72816513,72816543,2,"4,5",0,0,0,1,1
chr5,72816543,72816809,3,"2,4,5",0,1,0,1,1
chr5,72816809,72816833,2,"2,5",0,1,0,0,1
chr5,72955803,72956099,2,"4,5",0,0,0,1,1
chr5,72956533,72956778,2,"4,5",0,0,0,1,1
chr5,73488744,73489034,2,"2,5",0,1,0,0,1
chr5,73498160,73498456,2,"4,5",0,0,0,1,1
chr5,75336856,75336889,2,"2,5",0,1,0,0,1
chr5,75336889,75336976,3,"2,4,5",0,1,0,1,1
chr5,75336976,75336987,2,"4,5",0,0,0,1,1
chr5,75511671,75511708,2,"4,5",0,0,0,1,1
chr5,75511708,75511998,3,"2,4,5",0,1,0,1,1
chr5,75511998,75512177,2,"4,5",0,0,0,1,1
chr5,75717058,75717193,2,"3,5",0,0,1,0,1
chr5,75717193,75717327,3,"2,3,5",0,1,1,0,1
chr5,75717327,75717483,2,"2,5",0,1,0,0,1
chr5,75717520,75717786,2,"4,5",0,0,0,1,1
chr5,76372704,76372707,2,"3,5",0,0,1,0,1
chr5,76372707,76372779,3,"2,3,5",0,1,1,0,1
chr5,76372779,76372938,2,"3,5",0,0,1,0,1
chr5,76403081,76403097,2,"4,5",0,0,0,1,1
chr5,76403097,76403377,3,"2,4,5",0,1,0,1,1
chr5,76403377,76403387,2,"2,5",0,1,0,0,1
chr5,76849959,76850086,2,"3,5",0,0,1,0,1
chr5,76850086,76850091,3,"3,4,5",0,0,1,1,1
chr5,76850091,76850165,4,"2,3,4,5",0,1,1,1,1
chr5,76850165,76850193,3,"2,3,5",0,1,1,0,1
chr5,76850193,76850233,2,"3,5",0,0,1,0,1
chr5,77030232,77030512,2,"2,5",0,1,0,0,1
chr5,77077598,77077864,2,"2,5",0,1,0,0,1
chr5,77775775,77776048,2,"2,5",0,1,0,0,1
chr5,78359881,78360107,3,"2,4,5",0,1,0,1,1
chr5,78360107,78360121,2,"2,5",0,1,0,0,1
chr5,78360326,78360616,2,"2,5",0,1,0,0,1
chr5,79514403,79514494,2,"4,5",0,0,0,1,1
chr5,79514494,79514699,3,"2,4,5",0,1,0,1,1
chr5,79514699,79514784,2,"2,5",0,1,0,0,1
chr5,80408335,80408625,2,"2,5",0,1,0,0,1
chr5,80655006,80655179,2,"2,5",0,1,0,0,1
chr5,81301412,81301513,3,"3,4,5",0,0,1,1,1
chr5,81301513,81301648,4,"2,3,4,5",0,1,1,1,1
chr5,81301648,81301803,3,"2,3,5",0,1,1,0,1
chr5,81301803,81301814,2,"3,5",0,0,1,0,1
chr5,81851829,81851871,2,"4,5",0,0,0,1,1
chr5,81851871,81852125,3,"2,4,5",0,1,0,1,1
chr5,81852125,81852154,2,"2,5",0,1,0,0,1
chr5,86617838,86618118,2,"3,5",0,0,1,0,1
chr5,86618118,86618191,3,"2,3,5",0,1,1,0,1
chr5,87267630,87267839,2,"4,5",0,0,0,1,1
chr5,87267839,87267926,3,"2,4,5",0,1,0,1,1
chr5,87267926,87268129,2,"2,5",0,1,0,0,1
chr5,90409898,90410186,2,"2,5",0,1,0,0,1
chr5,90474668,90474958,2,"2,5",0,1,0,0,1
chr5,91280414,91280424,2,"3,5",0,0,1,0,1
chr5,91280424,91280430,3,"3,4,5",0,0,1,1,1
chr5,91280430,91280720,4,"2,3,4,5",0,1,1,1,1
chr5,91280720,91280724,3,"3,4,5",0,0,1,1,1
chr5,91280724,91280930,2,"4,5",0,0,0,1,1
chr5,91314349,91314374,2,"4,5",0,0,0,1,1
chr5,91314374,91314384,3,"1,4,5",1,0,0,1,1
chr5,91314384,91314583,4,"1,2,4,5",1,1,0,1,1
chr5,91314583,91314642,3,"1,4,5",1,0,0,1,1
chr5,95554896,95555186,2,"2,5",0,1,0,0,1
chr5,95712396,95712430,2,"1,5",1,0,0,0,1
chr5,95712430,95712504,3,"1,3,5",1,0,1,0,1
chr5,95712504,95712570,4,"1,2,3,5",1,1,1,0,1
chr5,95712570,95712683,5,"1,2,3,4,5",1,1,1,1,1
chr5,95712683,95712709,4,"1,2,3,5",1,1,1,0,1
chr5,95712709,95712722,3,"1,3,5",1,0,1,0,1
chr5,95712722,95712740,2,"3,5",0,0,1,0,1
chr5,95858774,95859029,3,"2,4,5",0,1,0,1,1
chr5,95859029,95859052,2,"2,5",0,1,0,0,1
chr5,95961253,95961519,2,"2,5",0,1,0,0,1
chr5,95961906,95961932,2,"2,5",0,1,0,0,1
chr5,95961932,95962228,3,"2,4,5",0,1,0,1,1
chr5,95962228,95962427,2,"2,5",0,1,0,0,1
chr5,96741961,96741974,3,"2,3,5",0,1,1,0,1
chr5,96741974,96742233,4,"2,3,4,5",0,1,1,1,1
chr5,96742233,96742245,3,"2,4,5",0,1,0,1,1
chr5,96742245,96742261,2,"4,5",0,0,0,1,1
chr5,96808370,96808377,2,"4,5",0,0,0,1,1
chr5,96808377,96808608,3,"2,4,5",0,1,0,1,1
chr5,96934843,96935049,2,"1,5",1,0,0,0,1
chr5,96935049,96935203,3,"1,2,5",1,1,0,0,1
chr5,96935203,96935339,2,"2,5",0,1,0,0,1
chr5,96935785,96935826,2,"3,5",0,0,1,0,1
chr5,96935826,96935855,3,"3,4,5",0,0,1,1,1
chr5,96935855,96936095,4,"2,3,4,5",0,1,1,1,1
chr5,96936095,96936122,3,"2,4,5",0,1,0,1,1
chr5,96936122,96936131,2,"2,5",0,1,0,0,1
chr5,98929502,98929505,2,"4,5",0,0,0,1,1
chr5,98929505,98929795,3,"2,4,5",0,1,0,1,1
chr5,98929795,98929798,2,"4,5",0,0,0,1,1
chr5,103119999,103120309,2,"3,5",0,0,1,0,1
chr5,103258442,103258732,2,"2,5",0,1,0,0,1
chr5,108727647,108727928,3,"2,4,5",0,1,0,1,1
chr5,108727928,108728015,2,"2,5",0,1,0,0,1
chr5,108728185,108728187,2,"2,5",0,1,0,0,1
chr5,108728187,108728475,3,"2,4,5",0,1,0,1,1
chr5,108728475,108728483,2,"4,5",0,0,0,1,1
chr5,109689050,109689281,2,"2,5",0,1,0,0,1
chr5,109689281,109689340,3,"2,4,5",0,1,0,1,1
chr5,109689340,109689577,2,"4,5",0,0,0,1,1
chr5,109703851,109703870,2,"2,5",0,1,0,0,1
chr5,109703870,109704141,3,"2,3,5",0,1,1,0,1
chr5,109704141,109704170,2,"3,5",0,0,1,0,1
chr5,110738795,110739085,2,"2,5",0,1,0,0,1
chr5,111092126,111092171,2,"2,5",0,1,0,0,1
chr5,111092171,111092401,3,"1,2,5",1,1,0,0,1
chr5,111092401,111092531,2,"1,5",1,0,0,0,1
chr5,111512406,111512902,2,"4,5",0,0,0,1,1
chr5,112160624,112160914,2,"2,5",0,1,0,0,1
chr5,112548314,112548348,2,"4,5",0,0,0,1,1
chr5,112548348,112548610,3,"2,4,5",0,1,0,1,1
chr5,112548610,112548634,2,"2,5",0,1,0,0,1
chr5,112861106,112861396,2,"2,5",0,1,0,0,1
chr5,113513543,113513833,2,"2,5",0,1,0,0,1
chr5,119268478,119268756,3,"2,4,5",0,1,0,1,1
chr5,119268756,119268920,2,"2,5",0,1,0,0,1
chr5,119452963,119452966,2,"2,5",0,1,0,0,1
chr5,121961749,121962039,2,"2,5",0,1,0,0,1
chr5,123511980,123512270,2,"2,5",0,1,0,0,1
chr5,124629107,124629201,2,"4,5",0,0,0,1,1
chr5,124629201,124629283,3,"2,4,5",0,1,0,1,1
chr5,124629283,124629403,2,"4,5",0,0,0,1,1
chr5,126776674,126776970,2,"4,5",0,0,0,1,1
chr5,126778235,126778263,2,"4,5",0,0,0,1,1
chr5,126778263,126778531,3,"2,4,5",0,1,0,1,1
chr5,126778531,126778553,2,"2,5",0,1,0,0,1
chr5,128083237,128083249,2,"3,5",0,0,1,0,1
chr5,128083249,128083545,3,"3,4,5",0,0,1,1,1
chr5,128083545,128083547,2,"3,5",0,0,1,0,1
chr5,131164562,131164587,2,"2,5",0,1,0,0,1
chr5,131164587,131164852,3,"2,4,5",0,1,0,1,1
chr5,131164852,131164883,2,"4,5",0,0,0,1,1
chr5,131165109,131165399,2,"2,5",0,1,0,0,1
chr5,131170856,131171146,2,"2,5",0,1,0,0,1
chr5,131634832,131635122,2,"2,5",0,1,0,0,1
chr5,131635368,131635408,2,"2,5",0,1,0,0,1
chr5,131635408,131635658,3,"2,4,5",0,1,0,1,1
chr5,131635658,131635704,2,"4,5",0,0,0,1,1
chr5,131994676,131994699,2,"2,5",0,1,0,0,1
chr5,131994699,131994713,3,"2,3,5",0,1,1,0,1
chr5,131994713,131994784,4,"2,3,4,5",0,1,1,1,1
chr5,131994784,131994834,3,"2,4,5",0,1,0,1,1
chr5,132293202,132293414,2,"2,5",0,1,0,0,1
chr5,132293535,132293561,2,"3,5",0,0,1,0,1
chr5,132293561,132293845,3,"3,4,5",0,0,1,1,1
chr5,132293845,132293991,2,"4,5",0,0,0,1,1
chr5,132294052,132294065,2,"4,5",0,0,0,1,1
chr5,132410915,132410954,2,"4,5",0,0,0,1,1
chr5,132410954,132411211,3,"2,4,5",0,1,0,1,1
chr5,132411211,132411244,2,"2,5",0,1,0,0,1
chr5,132422702,132422747,2,"3,5",0,0,1,0,1
chr5,132422747,132422770,3,"2,3,5",0,1,1,0,1
chr5,132422770,132422909,4,"2,3,4,5",0,1,1,1,1
chr5,132422909,132422953,3,"2,3,5",0,1,1,0,1
chr5,132422953,132423002,2,"3,5",0,0,1,0,1
chr5,132426624,132426686,2,"1,5",1,0,0,0,1
chr5,132426686,132426690,3,"1,4,5",1,0,0,1,1
chr5,132426690,132426818,4,"1,2,4,5",1,1,0,1,1
chr5,132426818,132426834,3,"1,4,5",1,0,0,1,1
chr5,132426834,132426892,2,"1,5",1,0,0,0,1
chr5,132490782,132491078,2,"4,5",0,0,0,1,1
chr5,132496420,132496427,2,"2,5",0,1,0,0,1
chr5,132496427,132496442,3,"2,3,5",0,1,1,0,1
chr5,132496442,132496596,4,"2,3,4,5",0,1,1,1,1
chr5,132556741,132556745,2,"3,5",0,0,1,0,1
chr5,132556745,132556826,3,"2,3,5",0,1,1,0,1
chr5,132556826,132557051,4,"2,3,4,5",0,1,1,1,1
chr5,132557051,132557254,3,"2,4,5",0,1,0,1,1
chr5,132557254,132557266,2,"4,5",0,0,0,1,1
chr5,132820162,132820234,2,"2,5",0,1,0,0,1
chr5,132820234,132820452,3,"2,3,5",0,1,1,0,1
chr5,132820452,132820497,2,"3,5",0,0,1,0,1
chr5,132866240,132866530,2,"2,5",0,1,0,0,1
chr5,132963510,132963800,2,"2,5",0,1,0,0,1
chr5,132972149,132972332,2,"2,5",0,1,0,0,1
chr5,133240541,133240601,2,"4,5",0,0,0,1,1
chr5,133240601,133240722,3,"2,4,5",0,1,0,1,1
chr5,133240722,133240837,2,"4,5",0,0,0,1,1
chr5,133968534,133968824,2,"2,5",0,1,0,0,1
chr5,134140542,134140593,2,"2,5",0,1,0,0,1
chr5,134140593,134140827,3,"2,4,5",0,1,0,1,1
chr5,134140827,134140881,2,"4,5",0,0,0,1,1
chr5,134176741,134177031,2,"2,5",0,1,0,0,1
chr5,134187569,134187592,2,"1,5",1,0,0,0,1
chr5,134187592,134187654,3,"1,3,5",1,0,1,0,1
chr5,134187654,134187688,4,"1,2,3,5",1,1,1,0,1
chr5,134187688,134187845,5,"1,2,3,4,5",1,1,1,1,1
chr5,134187845,134187848,4,"1,2,3,5",1,1,1,0,1
chr5,134226144,134226434,2,"2,5",0,1,0,0,1
chr5,134367123,134367322,2,"4,5",0,0,0,1,1
chr5,134370936,134371169,2,"2,5",0,1,0,0,1
chr5,134411775,134411806,2,"4,5",0,0,0,1,1
chr5,134411806,134411809,3,"3,4,5",0,0,1,1,1
chr5,134411809,134412071,4,"2,3,4,5",0,1,1,1,1
chr5,134412071,134412087,3,"2,3,5",0,1,1,0,1
chr5,134438012,134438102,2,"4,5",0,0,0,1,1
chr5,134438102,134438212,3,"2,4,5",0,1,0,1,1
chr5,134438212,134438308,2,"4,5",0,0,0,1,1
chr5,134527090,134527221,2,"4,5",0,0,0,1,1
chr5,134527221,134527386,3,"2,4,5",0,1,0,1,1
chr5,134527386,134527511,2,"2,5",0,1,0,0,1
chr5,134648426,134648896,2,"4,5",0,0,0,1,1
chr5,134738259,134738549,2,"2,5",0,1,0,0,1
chr5,134758526,134758590,2,"4,5",0,0,0,1,1
chr5,134758590,134758733,3,"2,4,5",0,1,0,1,1
chr5,134758733,134758822,2,"4,5",0,0,0,1,1
chr5,134845769,134846065,2,"4,5",0,0,0,1,1
chr5,134904535,134904823,2,"2,5",0,1,0,0,1
chr5,135134043,135134071,2,"1,5",1,0,0,0,1
chr5,135134071,135134076,3,"1,2,5",1,1,0,0,1
chr5,135134076,135134086,4,"1,2,4,5",1,1,0,1,1
chr5,135134086,135134332,5,"1,2,3,4,5",1,1,1,1,1
chr5,135134332,135134380,4,"1,2,4,5",1,1,0,1,1
chr5,135456232,135456234,2,"2,5",0,1,0,0,1
chr5,135456234,135456502,3,"2,4,5",0,1,0,1,1
chr5,135456502,135456526,2,"4,5",0,0,0,1,1
chr5,135457530,135457772,3,"2,4,5",0,1,0,1,1
chr5,136080462,136080752,2,"2,5",0,1,0,0,1
chr5,136132723,136133019,2,"4,5",0,0,0,1,1
chr5,137889529,137889536,2,"1,5",1,0,0,0,1
chr5,137889536,137889548,3,"1,3,5",1,0,1,0,1
chr5,137889548,137889585,4,"1,2,3,5",1,1,1,0,1
chr5,138036030,138036262,3,"2,4,5",0,1,0,1,1
chr5,138036262,138036302,2,"4,5",0,0,0,1,1
chr5,138178944,138179232,2,"2,5",0,1,0,0,1
chr5,138331728,138331928,2,"2,5",0,1,0,0,1
chr5,138337662,138337705,2,"1,5",1,0,0,0,1
chr5,138338157,138338447,2,"2,5",0,1,0,0,1
chr5,138352401,138352410,2,"4,5",0,0,0,1,1
chr5,138352410,138352423,3,"3,4,5",0,0,1,1,1
chr5,138352423,138352697,4,"2,3,4,5",0,1,1,1,1
chr5,138352697,138352713,3,"2,3,5",0,1,1,0,1
chr5,138352713,138352720,2,"3,5",0,0,1,0,1
chr5,138464027,138464030,2,"2,5",0,1,0,0,1
chr5,138464030,138464086,3,"2,4,5",0,1,0,1,1
chr5,138464086,138464317,4,"2,3,4,5",0,1,1,1,1
chr5,138464317,138464326,3,"3,4,5",0,0,1,1,1
chr5,138464326,138464381,2,"3,5",0,0,1,0,1
chr5,138465128,138465620,2,"2,5",0,1,0,0,1
chr5,138542863,138543347,2,"2,5",0,1,0,0,1
chr5,139273584,139273880,2,"4,5",0,0,0,1,1
chr5,139293468,139293712,3,"2,4,5",0,1,0,1,1
chr5,139293712,139293938,2,"2,5",0,1,0,0,1
chr5,139341557,139341601,2,"4,5",0,0,0,1,1
chr5,139341601,139341853,3,"2,4,5",0,1,0,1,1
chr5,139341853,139341891,2,"2,5",0,1,0,0,1
chr5,139403835,139404125,2,"2,5",0,1,0,0,1
chr5,139439226,139439281,2,"2,5",0,1,0,0,1
chr5,139439281,139439516,3,"1,2,5",1,1,0,0,1
chr5,139439516,139439641,2,"1,5",1,0,0,0,1
chr5,139475453,139475487,2,"2,5",0,1,0,0,1
chr5,139475487,139475499,3,"2,4,5",0,1,0,1,1
chr5,139475499,139475743,4,"2,3,4,5",0,1,1,1,1
chr5,139475743,139475754,3,"3,4,5",0,0,1,1,1
chr5,139482210,139482235,2,"4,5",0,0,0,1,1
chr5,139482235,139482500,3,"2,4,5",0,1,0,1,1
chr5,139517955,139518471,2,"2,5",0,1,0,0,1
chr5,139637567,139637877,2,"3,5",0,0,1,0,1
chr5,139709051,139709245,2,"4,5",0,0,0,1,1
chr5,139709245,139709535,3,"2,4,5",0,1,0,1,1
chr5,139709535,139709545,2,"4,5",0,0,0,1,1
chr5,139765690,139765717,2,"4,5",0,0,0,1,1
chr5,139765717,139765986,3,"2,4,5",0,1,0,1,1
chr5,139765986,139766007,2,"2,5",0,1,0,0,1
chr5,139775098,139775359,2,"3,5",0,0,1,0,1
chr5,140113944,140114234,2,"2,5",0,1,0,0,1
chr5,140157157,140157430,3,"2,4,5",0,1,0,1,1
chr5,140175596,140175860,2,"2,5",0,1,0,0,1
chr5,140346668,140346678,2,"2,5",0,1,0,0,1
chr5,140346678,140346958,3,"2,4,5",0,1,0,1,1
chr5,140346958,140346968,2,"4,5",0,0,0,1,1
chr5,140401061,140401225,2,"4,5",0,0,0,1,1
chr5,140547514,140547804,2,"2,5",0,1,0,0,1
chr5,140557345,140557635,2,"2,5",0,1,0,0,1
chr5,140564293,140564788,2,"4,5",0,0,0,1,1
chr5,140639091,140639158,2,"2,5",0,1,0,0,1
chr5,140639158,140639381,3,"2,4,5",0,1,0,1,1
chr5,140639381,140639454,2,"4,5",0,0,0,1,1
chr5,140664335,140664643,2,"3,5",0,0,1,0,1
chr5,140691211,140691218,2,"4,5",0,0,0,1,1
chr5,140691218,140691252,3,"3,4,5",0,0,1,1,1
chr5,140691252,140691507,4,"2,3,4,5",0,1,1,1,1
chr5,140691507,140691542,3,"2,3,5",0,1,1,0,1
chr5,140691542,140691751,2,"3,5",0,0,1,0,1
chr5,140710971,140711049,2,"2,5",0,1,0,0,1
chr5,140711049,140711409,3,"1,2,5",1,1,0,0,1
chr5,140711409,140711470,2,"2,5",0,1,0,0,1
chr5,140718841,140719131,2,"2,5",0,1,0,0,1
chr5,140725876,140725906,2,"4,5",0,0,0,1,1
chr5,140725906,140726168,3,"2,4,5",0,1,0,1,1
chr5,140726168,140726402,2,"2,5",0,1,0,0,1
chr5,141320211,141320483,2,"2,5",0,1,0,0,1
chr5,141619017,141619103,2,"3,5",0,0,1,0,1
chr5,141619103,141619327,3,"2,3,5",0,1,1,0,1
chr5,141619327,141619378,2,"2,5",0,1,0,0,1
chr5,141914284,141914574,2,"2,5",0,1,0,0,1
chr5,141923634,141923890,2,"4,5",0,0,0,1,1
chr5,141960770,141961060,2,"2,5",0,1,0,0,1
chr5,141968879,141969120,2,"4,5",0,0,0,1,1
chr5,142324624,142324839,2,"4,5",0,0,0,1,1
chr5,143200836,143200868,2,"3,5",0,0,1,0,1
chr5,143200868,143200907,3,"3,4,5",0,0,1,1,1
chr5,143200907,143201133,4,"2,3,4,5",0,1,1,1,1
chr5,143201133,143201164,3,"2,4,5",0,1,0,1,1
chr5,143201164,143201197,2,"2,5",0,1,0,0,1
chr5,145854703,145854712,2,"3,5",0,0,1,0,1
chr5,145854712,145854741,3,"2,3,5",0,1,1,0,1
chr5,145854741,145855002,4,"2,3,4,5",0,1,1,1,1
chr5,145855002,145855013,3,"3,4,5",0,0,1,1,1
chr5,145855013,145855037,2,"4,5",0,0,0,1,1
chr5,146203385,146203675,2,"2,5",0,1,0,0,1
chr5,146446924,146446931,2,"2,5",0,1,0,0,1
chr5,146446931,146446961,3,"1,2,5",1,1,0,0,1
chr5,146446961,146447214,4,"1,2,4,5",1,1,0,1,1
chr5,146447214,146447257,3,"1,4,5",1,0,0,1,1
chr5,146447257,146447291,2,"1,5",1,0,0,0,1
chr5,148383671,148383943,2,"2,5",0,1,0,0,1
chr5,148639136,148639148,2,"3,5",0,0,1,0,1
chr5,148639148,148639167,3,"3,4,5",0,0,1,1,1
chr5,148639167,148639444,4,"2,3,4,5",0,1,1,1,1
chr5,148639444,148639446,3,"2,3,5",0,1,1,0,1
chr5,148639446,148639457,2,"2,5",0,1,0,0,1
chr5,149345262,149345552,2,"2,5",0,1,0,0,1
chr5,149345610,149345622,2,"4,5",0,0,0,1,1
chr5,149345622,149345673,4,"2,3,4,5",0,1,1,1,1
chr5,149357459,149357702,2,"2,5",0,1,0,0,1
chr5,149367551,149367841,2,"2,5",0,1,0,0,1
chr5,149551335,149551351,2,"1,5",1,0,0,0,1
chr5,149551351,149551530,3,"1,3,5",1,0,1,0,1
chr5,149551530,149551661,4,"1,2,3,5",1,1,1,0,1
chr5,149551661,149551695,3,"1,2,5",1,1,0,0,1
chr5,149551695,149552006,2,"2,5",0,1,0,0,1
chr5,149731531,149731796,3,"2,4,5",0,1,0,1,1
chr5,149731796,149731803,2,"4,5",0,0,0,1,1
chr5,149960634,149960924,2,"2,5",0,1,0,0,1
chr5,150000453,150000743,2,"2,5",0,1,0,0,1
chr5,150050293,150050299,2,"2,5",0,1,0,0,1
chr5,150050299,150050303,3,"2,4,5",0,1,0,1,1
chr5,150050303,150050581,4,"1,2,4,5",1,1,0,1,1
chr5,150058814,150058823,3,"1,4,5",1,0,0,1,1
chr5,150058823,150059050,4,"1,2,4,5",1,1,0,1,1
chr5,150161233,150161491,2,"4,5",0,0,0,1,1
