chrom,start,end,num,list,ENCFF377FLV_EP300_sorted.bed,ENCFF449XHW_EP300_sorted.bed,ENCFF695SHP_EP300_sorted.bed,ENCFF764WUM_EP300_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr7,6024241,6024279,2,"4,5",0,0,0,1,1
chr7,6104502,6104822,2,"2,5",0,1,0,0,1
chr7,6374298,6374602,2,"3,5",0,0,1,0,1
chr7,6448385,6448635,2,"3,5",0,0,1,0,1
chr7,6577280,6577576,2,"3,5",0,0,1,0,1
chr7,6589796,6590100,2,"3,5",0,0,1,0,1
chr7,6706892,6707196,2,"3,5",0,0,1,0,1
chr7,7566929,7567233,2,"3,5",0,0,1,0,1
chr7,7640354,7640635,2,"2,5",0,1,0,0,1
chr7,10940489,10940795,2,"2,5",0,1,0,0,1
chr7,10973157,10973372,2,"3,5",0,0,1,0,1
chr7,12686688,12687007,2,"2,5",0,1,0,0,1
chr7,12687692,12687730,2,"3,5",0,0,1,0,1
chr7,19708983,19709287,2,"3,5",0,0,1,0,1
chr7,20219810,20219816,3,"1,3,5",1,0,1,0,1
chr7,20219816,20219829,4,"1,3,4,5",1,0,1,1,1
chr7,20219829,20220080,5,"1,2,3,4,5",1,1,1,1,1
chr7,20220080,20220148,4,"1,2,3,5",1,1,1,0,1
chr7,20220148,20220150,3,"1,3,5",1,0,1,0,1
chr7,20220150,20220183,2,"3,5",0,0,1,0,1
chr7,21427030,21427535,2,"3,5",0,0,1,0,1
chr7,23181773,23182077,2,"3,5",0,0,1,0,1
chr7,23474542,23474567,2,"2,5",0,1,0,0,1
chr7,23474567,23474825,3,"2,3,5",0,1,1,0,1
chr7,25125247,25125251,2,"2,5",0,1,0,0,1
chr7,25125251,25125555,3,"2,3,5",0,1,1,0,1
chr7,25125555,25125567,2,"2,5",0,1,0,0,1
chr7,26200632,26200922,2,"2,5",0,1,0,0,1
chr7,29647079,29647242,2,"2,5",0,1,0,0,1
chr7,29647242,29647350,3,"2,3,5",0,1,1,0,1
chr7,29647350,29647535,2,"2,5",0,1,0,0,1
chr7,30028134,30028438,2,"3,5",0,0,1,0,1
chr7,30504707,30504778,2,"2,5",0,1,0,0,1
chr7,30504778,30505026,3,"2,3,5",0,1,1,0,1
chr7,30505026,30505082,2,"3,5",0,0,1,0,1
chr7,30761225,30761282,2,"3,5",0,0,1,0,1
chr7,30761282,30761313,3,"2,3,5",0,1,1,0,1
chr7,30761313,30761512,4,"2,3,4,5",0,1,1,1,1
chr7,30761512,30761577,3,"3,4,5",0,0,1,1,1
chr7,30761577,30761615,2,"3,5",0,0,1,0,1
chr7,32490306,32490592,2,"2,5",0,1,0,0,1
chr7,32727934,32728334,2,"3,5",0,0,1,0,1
chr7,32846683,32846966,2,"3,5",0,0,1,0,1
chr7,35694990,35695294,2,"3,5",0,0,1,0,1
chr7,36389531,36389835,2,"3,5",0,0,1,0,1
chr7,38335670,38335683,2,"2,5",0,1,0,0,1
chr7,38335683,38335987,3,"2,3,5",0,1,1,0,1
chr7,38335987,38335990,2,"2,5",0,1,0,0,1
chr7,38341287,38341607,2,"2,5",0,1,0,0,1
chr7,39810211,39810277,2,"2,5",0,1,0,0,1
chr7,39810277,39810290,3,"2,4,5",0,1,0,1,1
chr7,39810290,39810496,4,"2,3,4,5",0,1,1,1,1
chr7,39810496,39810528,3,"2,4,5",0,1,0,1,1
chr7,39810528,39810541,2,"4,5",0,0,0,1,1
chr7,39949338,39949433,2,"2,5",0,1,0,0,1
chr7,40134475,40134998,2,"2,5",0,1,0,0,1
chr7,43577525,43577821,2,"3,5",0,0,1,0,1
chr7,43583377,43583438,2,"3,5",0,0,1,0,1
chr7,43583438,43583681,3,"2,3,5",0,1,1,0,1
chr7,43583681,43583744,2,"2,5",0,1,0,0,1
chr7,43869401,43869705,2,"3,5",0,0,1,0,1
chr7,44748123,44748320,2,"2,5",0,1,0,0,1
chr7,44847456,44847629,4,"2,3,4,5",0,1,1,1,1
chr7,44847629,44847635,3,"3,4,5",0,0,1,1,1
chr7,44847635,44847687,2,"3,5",0,0,1,0,1
chr7,44848068,44848388,2,"2,5",0,1,0,0,1
chr7,44856973,44857023,2,"3,5",0,0,1,0,1
chr7,44857023,44857277,3,"2,3,5",0,1,1,0,1
chr7,44857277,44857294,2,"2,5",0,1,0,0,1
chr7,44885536,44885561,2,"2,5",0,1,0,0,1
chr7,44885561,44885856,3,"2,3,5",0,1,1,0,1
chr7,44885856,44885865,2,"3,5",0,0,1,0,1
chr7,44921697,44921951,2,"3,5",0,0,1,0,1
chr7,44986628,44986669,2,"2,5",0,1,0,0,1
chr7,44986669,44986948,3,"2,3,5",0,1,1,0,1
chr7,44986948,44986973,2,"3,5",0,0,1,0,1
chr7,44999834,45000305,2,"3,5",0,0,1,0,1
chr7,45111612,45112075,2,"3,5",0,0,1,0,1
chr7,48088483,48088729,2,"3,5",0,0,1,0,1
chr7,50534906,50535019,2,"2,5",0,1,0,0,1
chr7,50535019,50535152,3,"2,3,5",0,1,1,0,1
chr7,50535152,50535213,2,"2,5",0,1,0,0,1
chr7,51376462,51376481,2,"2,5",0,1,0,0,1
chr7,51376481,51376503,3,"2,4,5",0,1,0,1,1
chr7,51376503,51376742,4,"2,3,4,5",0,1,1,1,1
chr7,51376742,51376745,3,"2,4,5",0,1,0,1,1
chr7,51376745,51376782,2,"2,5",0,1,0,0,1
chr7,55365764,55366084,2,"2,5",0,1,0,0,1
chr7,56051316,56051563,2,"3,5",0,0,1,0,1
chr7,56106539,56106843,2,"3,5",0,0,1,0,1
chr7,56107228,56107246,2,"2,5",0,1,0,0,1
chr7,56107246,56107254,3,"2,4,5",0,1,0,1,1
chr7,56107254,56107450,4,"2,3,4,5",0,1,1,1,1
chr7,56107450,56107510,3,"2,4,5",0,1,0,1,1
chr7,56107510,56107542,2,"2,5",0,1,0,0,1
chr7,64945022,64945031,2,"2,5",0,1,0,0,1
chr7,64945031,64945335,3,"2,3,5",0,1,1,0,1
chr7,64945335,64945336,2,"2,5",0,1,0,0,1
chr7,64999479,64999517,3,"2,3,5",0,1,1,0,1
chr7,64999517,64999781,4,"2,3,4,5",0,1,1,1,1
chr7,64999781,64999949,3,"2,3,5",0,1,1,0,1
chr7,65558694,65558969,2,"3,5",0,0,1,0,1
chr7,66075701,66076005,2,"3,5",0,0,1,0,1
chr7,66115357,66115585,2,"3,5",0,0,1,0,1
chr7,66493442,66493456,2,"3,5",0,0,1,0,1
chr7,66493456,66493746,3,"2,3,5",0,1,1,0,1
chr7,66493746,66493776,2,"2,5",0,1,0,0,1
chr7,66654280,66654600,2,"2,5",0,1,0,0,1
chr7,66844914,66845195,2,"3,5",0,0,1,0,1
chr7,66920963,66921006,2,"2,5",0,1,0,0,1
chr7,66921006,66921283,3,"2,3,5",0,1,1,0,1
chr7,66921283,66921310,2,"3,5",0,0,1,0,1
chr7,67129102,67129142,2,"2,5",0,1,0,0,1
chr7,67129142,67129422,3,"2,3,5",0,1,1,0,1
chr7,67129422,67129446,2,"3,5",0,0,1,0,1
chr7,72828338,72828546,2,"2,5",0,1,0,0,1
chr7,73308702,73308760,2,"2,5",0,1,0,0,1
chr7,73308760,73308997,3,"2,3,5",0,1,1,0,1
chr7,73572850,73572876,2,"2,5",0,1,0,0,1
chr7,73572876,73572899,3,"2,4,5",0,1,0,1,1
chr7,73572899,73573086,4,"2,3,4,5",0,1,1,1,1
chr7,73573086,73573140,3,"2,4,5",0,1,0,1,1
chr7,73573140,73573163,2,"2,5",0,1,0,0,1
chr7,73578474,73578488,2,"2,5",0,1,0,0,1
chr7,73578488,73578533,3,"2,3,5",0,1,1,0,1
chr7,73578533,73578792,4,"2,3,4,5",0,1,1,1,1
chr7,73578792,73578794,3,"2,4,5",0,1,0,1,1
chr7,73578794,73578797,2,"4,5",0,0,0,1,1
chr7,73587872,73587877,2,"2,5",0,1,0,0,1
chr7,73587877,73587908,3,"2,3,5",0,1,1,0,1
chr7,73587908,73588172,4,"2,3,4,5",0,1,1,1,1
chr7,73588172,73588181,3,"2,3,5",0,1,1,0,1
chr7,73588181,73588192,2,"2,5",0,1,0,0,1
chr7,73612737,73612786,2,"2,5",0,1,0,0,1
chr7,73612786,73612934,3,"2,3,5",0,1,1,0,1
chr7,73612934,73613042,2,"2,5",0,1,0,0,1
chr7,73715786,73715803,2,"2,5",0,1,0,0,1
chr7,73715803,73716074,3,"2,3,5",0,1,1,0,1
chr7,73793609,73793695,2,"2,5",0,1,0,0,1
chr7,73793695,73793817,3,"2,3,5",0,1,1,0,1
chr7,73793817,73793901,2,"2,5",0,1,0,0,1
chr7,74279613,74279917,2,"3,5",0,0,1,0,1
chr7,75486224,75486517,2,"3,5",0,0,1,0,1
chr7,75914888,75914935,2,"3,5",0,0,1,0,1
chr7,75914935,75915192,3,"2,3,5",0,1,1,0,1
chr7,75915192,75915255,2,"2,5",0,1,0,0,1
chr7,75990992,75991026,2,"2,5",0,1,0,0,1
chr7,75991026,75991031,3,"2,4,5",0,1,0,1,1
chr7,75991031,75991255,4,"2,3,4,5",0,1,1,1,1
chr7,75991255,75991290,3,"2,4,5",0,1,0,1,1
chr7,75991290,75991312,2,"2,5",0,1,0,0,1
chr7,76047893,76048197,2,"3,5",0,0,1,0,1
chr7,76166407,76166711,2,"3,5",0,0,1,0,1
chr7,76201701,76202005,2,"3,5",0,0,1,0,1
chr7,76303485,76303538,2,"2,5",0,1,0,0,1
chr7,76303538,76303805,3,"2,3,5",0,1,1,0,1
chr7,76303805,76303826,2,"3,5",0,0,1,0,1
chr7,76317926,76318200,2,"3,5",0,0,1,0,1
chr7,76359287,76359316,2,"2,5",0,1,0,0,1
chr7,76359316,76359607,3,"2,3,5",0,1,1,0,1
chr7,76359607,76359620,2,"3,5",0,0,1,0,1
chr7,76379986,76380096,2,"4,5",0,0,0,1,1
chr7,76380096,76380127,3,"2,4,5",0,1,0,1,1
chr7,76380127,76380250,4,"2,3,4,5",0,1,1,1,1
chr7,76380250,76380395,3,"2,3,5",0,1,1,0,1
chr7,77798728,77799032,2,"3,5",0,0,1,0,1
chr7,78019716,78020020,2,"3,5",0,0,1,0,1
chr7,87152371,87152400,2,"4,5",0,0,0,1,1
chr7,87152400,87152422,3,"3,4,5",0,0,1,1,1
chr7,87152422,87152635,4,"2,3,4,5",0,1,1,1,1
chr7,87152635,87152704,3,"2,3,5",0,1,1,0,1
chr7,87152704,87152742,2,"2,5",0,1,0,0,1
chr7,87876316,87876620,2,"3,5",0,0,1,0,1
chr7,90245048,90245270,2,"4,5",0,0,0,1,1
chr7,90346404,90346955,2,"2,5",0,1,0,0,1
chr7,91264214,91264231,2,"3,5",0,0,1,0,1
chr7,91264231,91264327,3,"2,3,5",0,1,1,0,1
chr7,91264327,91264518,4,"2,3,4,5",0,1,1,1,1
chr7,91264518,91264551,3,"2,4,5",0,1,0,1,1
chr7,91264551,91264591,2,"4,5",0,0,0,1,1
chr7,92134631,92134951,2,"2,5",0,1,0,0,1
chr7,92447238,92447269,2,"2,5",0,1,0,0,1
chr7,92447269,92447558,3,"2,3,5",0,1,1,0,1
chr7,92447558,92447573,2,"3,5",0,0,1,0,1
chr7,92528492,92528497,2,"3,5",0,0,1,0,1
chr7,92528497,92528796,3,"2,3,5",0,1,1,0,1
chr7,92528796,92528817,2,"2,5",0,1,0,0,1
chr7,92836489,92836728,2,"3,5",0,0,1,0,1
chr7,97117404,97117452,2,"2,5",0,1,0,0,1
chr7,97117452,97117724,3,"2,3,5",0,1,1,0,1
chr7,97117724,97117756,2,"3,5",0,0,1,0,1
chr7,97126507,97126785,2,"3,5",0,0,1,0,1
chr7,97872292,97872612,2,"2,5",0,1,0,0,1
chr7,97972255,97972259,2,"3,5",0,0,1,0,1
chr7,97972259,97972499,3,"2,3,5",0,1,1,0,1
chr7,98218293,98218330,2,"2,5",0,1,0,0,1
chr7,98218330,98218582,3,"2,3,5",0,1,1,0,1
chr7,99408692,99409012,2,"2,5",0,1,0,0,1
chr7,99466054,99466092,2,"3,5",0,0,1,0,1
chr7,99466092,99466314,3,"2,3,5",0,1,1,0,1
chr7,99466314,99466348,2,"2,5",0,1,0,0,1
chr7,99505041,99505088,2,"2,5",0,1,0,0,1
chr7,99505088,99505357,3,"2,3,5",0,1,1,0,1
chr7,99558433,99558722,2,"3,5",0,0,1,0,1
chr7,99616469,99616701,2,"2,5",0,1,0,0,1
chr7,99693484,99693493,2,"2,5",0,1,0,0,1
chr7,99693493,99693797,3,"2,3,5",0,1,1,0,1
chr7,99693797,99693804,2,"2,5",0,1,0,0,1
chr7,99835250,99835291,2,"3,5",0,0,1,0,1
chr7,99835291,99835441,3,"2,3,5",0,1,1,0,1
chr7,99835441,99835480,2,"3,5",0,0,1,0,1
chr7,99919402,99919409,2,"3,5",0,0,1,0,1
chr7,99919409,99919706,3,"2,3,5",0,1,1,0,1
chr7,99919706,99919729,2,"2,5",0,1,0,0,1
chr7,99990959,99990973,2,"2,5",0,1,0,0,1
chr7,99990973,99991229,3,"2,3,5",0,1,1,0,1
chr7,100049607,100049626,2,"2,5",0,1,0,0,1
chr7,100049626,100049927,3,"2,3,5",0,1,1,0,1
chr7,100049927,100049930,2,"3,5",0,0,1,0,1
chr7,100081680,100081693,2,"3,5",0,0,1,0,1
chr7,100081693,100081709,3,"2,3,5",0,1,1,0,1
chr7,100081709,100081973,4,"2,3,4,5",0,1,1,1,1
chr7,100081973,100081984,3,"2,3,5",0,1,1,0,1
chr7,100081984,100082013,2,"2,5",0,1,0,0,1
chr7,100082534,100082854,2,"2,5",0,1,0,0,1
chr7,100088837,100089106,2,"2,5",0,1,0,0,1
chr7,100100643,100100947,2,"3,5",0,0,1,0,1
chr7,100101340,100101447,2,"3,5",0,0,1,0,1
chr7,100101447,100101644,3,"2,3,5",0,1,1,0,1
chr7,100101644,100101767,2,"2,5",0,1,0,0,1
chr7,100119278,100119766,2,"3,5",0,0,1,0,1
chr7,100148574,100149026,2,"3,5",0,0,1,0,1
chr7,100158692,100158989,2,"2,5",0,1,0,0,1
chr7,100335959,100335967,2,"2,5",0,1,0,0,1
chr7,100335967,100336271,3,"2,3,5",0,1,1,0,1
chr7,100336271,100336279,2,"2,5",0,1,0,0,1
chr7,100344830,100345116,3,"2,3,5",0,1,1,0,1
chr7,100428698,100428978,2,"3,5",0,0,1,0,1
chr7,100429132,100429182,2,"2,5",0,1,0,0,1
chr7,100429182,100429452,3,"2,3,5",0,1,1,0,1
chr7,100429452,100429486,2,"3,5",0,0,1,0,1
chr7,100436382,100436391,2,"3,5",0,0,1,0,1
chr7,100436391,100436711,3,"2,3,5",0,1,1,0,1
chr7,100436711,100436781,2,"3,5",0,0,1,0,1
chr7,100444424,100444555,2,"3,5",0,0,1,0,1
chr7,100444555,100444684,3,"2,3,5",0,1,1,0,1
chr7,100444684,100444768,2,"2,5",0,1,0,0,1
chr7,100444768,100444875,3,"2,3,5",0,1,1,0,1
chr7,100444875,100445072,2,"3,5",0,0,1,0,1
chr7,100450484,100450701,2,"2,5",0,1,0,0,1
chr7,100479143,100479197,2,"3,5",0,0,1,0,1
chr7,100479197,100479447,3,"2,3,5",0,1,1,0,1
chr7,100479447,100479517,2,"2,5",0,1,0,0,1
chr7,100483305,100483587,2,"2,5",0,1,0,0,1
chr7,100586057,100586066,3,"2,3,5",0,1,1,0,1
chr7,100586066,100586323,4,"2,3,4,5",0,1,1,1,1
chr7,100586323,100586330,3,"2,4,5",0,1,0,1,1
chr7,100586330,100586367,2,"2,5",0,1,0,0,1
chr7,100611918,100612156,2,"2,5",0,1,0,0,1
chr7,100626638,100626926,2,"3,5",0,0,1,0,1
chr7,100802188,100802324,2,"4,5",0,0,0,1,1
chr7,100802324,100802452,3,"3,4,5",0,0,1,1,1
chr7,100802452,100802504,2,"3,5",0,0,1,0,1
chr7,100867124,100867138,2,"3,5",0,0,1,0,1
chr7,100867138,100867148,3,"2,3,5",0,1,1,0,1
chr7,100867148,100867412,4,"2,3,4,5",0,1,1,1,1
chr7,100867412,100867428,3,"2,3,5",0,1,1,0,1
chr7,100867428,100867440,2,"2,5",0,1,0,0,1
chr7,100874812,100874847,2,"3,5",0,0,1,0,1
chr7,100874847,100874958,3,"3,4,5",0,0,1,1,1
chr7,100874958,100875111,4,"2,3,4,5",0,1,1,1,1
chr7,100875111,100875116,3,"2,3,5",0,1,1,0,1
chr7,100875116,100875261,2,"2,5",0,1,0,0,1
chr7,100966286,100966606,2,"2,5",0,1,0,0,1
chr7,101100191,101100200,2,"4,5",0,0,0,1,1
chr7,101100200,101100253,3,"3,4,5",0,0,1,1,1
chr7,101100253,101100337,4,"2,3,4,5",0,1,1,1,1
chr7,101100337,101100382,3,"3,4,5",0,0,1,1,1
chr7,101100382,101100455,2,"4,5",0,0,0,1,1
chr7,101154278,101154593,2,"2,5",0,1,0,0,1
chr7,101244268,101244488,2,"3,5",0,0,1,0,1
chr7,102363618,102363922,2,"3,5",0,0,1,0,1
chr7,102396208,102396439,2,"3,5",0,0,1,0,1
chr7,102420947,102420993,2,"2,5",0,1,0,0,1
chr7,102420993,102421038,3,"2,4,5",0,1,0,1,1
chr7,102421038,102421198,4,"2,3,4,5",0,1,1,1,1
chr7,102421198,102421257,3,"2,4,5",0,1,0,1,1
chr7,102421257,102421265,2,"2,5",0,1,0,0,1
chr7,102464803,102464825,2,"3,5",0,0,1,0,1
chr7,102464825,102465107,3,"2,3,5",0,1,1,0,1
chr7,102465107,102465145,2,"2,5",0,1,0,0,1
chr7,103074940,103075260,2,"2,5",0,1,0,0,1
chr7,103149069,103149373,2,"3,5",0,0,1,0,1
chr7,103297236,103297506,2,"2,5",0,1,0,0,1
chr7,103344702,103344712,2,"2,5",0,1,0,0,1
chr7,103344712,103344927,3,"2,3,5",0,1,1,0,1
chr7,104943522,104943533,2,"2,5",0,1,0,0,1
chr7,104943533,104943837,3,"2,3,5",0,1,1,0,1
chr7,104943837,104943842,2,"2,5",0,1,0,0,1
chr7,105012479,105012519,2,"4,5",0,0,0,1,1
chr7,105012519,105012528,3,"3,4,5",0,0,1,1,1
chr7,105012528,105012743,4,"2,3,4,5",0,1,1,1,1
chr7,105012743,105012763,3,"2,3,5",0,1,1,0,1
chr7,105012763,105012993,2,"2,5",0,1,0,0,1
chr7,105013259,105013273,2,"2,5",0,1,0,0,1
chr7,105013519,105013789,2,"2,5",0,1,0,0,1
chr7,105531983,105531987,2,"2,5",0,1,0,0,1
chr7,105531987,105532291,3,"2,3,5",0,1,1,0,1
chr7,105532291,105532512,2,"2,5",0,1,0,0,1
chr7,106216506,106216533,2,"3,5",0,0,1,0,1
chr7,106216533,106216615,3,"2,3,5",0,1,1,0,1
chr7,106216615,106216716,2,"3,5",0,0,1,0,1
chr7,106284885,106285438,2,"3,5",0,0,1,0,1
chr7,106568758,106568802,2,"3,5",0,0,1,0,1
chr7,106568802,106568970,3,"2,3,5",0,1,1,0,1
chr7,106568970,106569070,4,"1,2,3,5",1,1,1,0,1
chr7,106569070,106569151,5,"1,2,3,4,5",1,1,1,1,1
chr7,106569151,106569310,4,"1,2,3,5",1,1,1,0,1
chr7,106569310,106569325,3,"2,3,5",0,1,1,0,1
chr7,106569325,106569339,2,"3,5",0,0,1,0,1
chr7,106659993,106660020,2,"2,5",0,1,0,0,1
chr7,106660020,106660313,3,"2,3,5",0,1,1,0,1
chr7,106660313,106660324,2,"3,5",0,0,1,0,1
chr7,106660927,106660932,2,"3,5",0,0,1,0,1
chr7,106660932,106661231,3,"2,3,5",0,1,1,0,1
chr7,106661231,106661252,2,"2,5",0,1,0,0,1
chr7,106774735,106774744,2,"2,5",0,1,0,0,1
chr7,106774744,106774798,3,"2,3,5",0,1,1,0,1
chr7,106774798,106775048,4,"2,3,4,5",0,1,1,1,1
chr7,106775048,106775055,3,"2,4,5",0,1,0,1,1
chr7,106775055,106775062,2,"4,5",0,0,0,1,1
chr7,107044368,107044638,2,"3,5",0,0,1,0,1
chr7,107168378,107168859,2,"3,5",0,0,1,0,1
chr7,107168935,107169074,2,"3,5",0,0,1,0,1
chr7,107169661,107169688,2,"3,5",0,0,1,0,1
chr7,107169688,107169965,3,"2,3,5",0,1,1,0,1
chr7,107169965,107170008,2,"2,5",0,1,0,0,1
chr7,107579956,107579998,2,"2,5",0,1,0,0,1
chr7,107579998,107580276,3,"2,3,5",0,1,1,0,1
chr7,107580276,107580302,2,"3,5",0,0,1,0,1
chr7,107743503,107743799,2,"3,5",0,0,1,0,1
chr7,107743999,107744250,2,"3,5",0,0,1,0,1
chr7,108569626,108569660,2,"2,5",0,1,0,0,1
chr7,108569660,108569684,3,"2,3,5",0,1,1,0,1
chr7,108569684,108569946,4,"2,3,4,5",0,1,1,1,1
chr7,108569946,108569948,3,"3,4,5",0,0,1,1,1
chr7,108569948,108569964,2,"3,5",0,0,1,0,1
chr7,112206294,112206598,2,"3,5",0,0,1,0,1
chr7,112450155,112450235,2,"3,5",0,0,1,0,1
chr7,112450235,112450555,3,"2,3,5",0,1,1,0,1
chr7,112450555,112450621,2,"3,5",0,0,1,0,1
chr7,112450832,112450840,2,"3,5",0,0,1,0,1
chr7,112450840,112451136,3,"2,3,5",0,1,1,0,1
chr7,112451136,112451160,2,"2,5",0,1,0,0,1
chr7,113118502,113118755,2,"3,5",0,0,1,0,1
chr7,116210973,116211277,2,"3,5",0,0,1,0,1
chr7,116211427,116211660,2,"3,5",0,0,1,0,1
chr7,116876865,116876911,2,"3,5",0,0,1,0,1
chr7,116876911,116876948,3,"2,3,5",0,1,1,0,1
chr7,116876948,116877178,4,"2,3,4,5",0,1,1,1,1
chr7,116877178,116877196,3,"3,4,5",0,0,1,1,1
chr7,116877196,116877212,2,"4,5",0,0,0,1,1
chr7,116953503,116953527,2,"3,5",0,0,1,0,1
chr7,116953527,116953807,3,"2,3,5",0,1,1,0,1
chr7,116953807,116953847,2,"2,5",0,1,0,0,1
chr7,116954195,116954220,2,"2,5",0,1,0,0,1
chr7,116954220,116954515,3,"2,3,5",0,1,1,0,1
chr7,116954515,116954521,2,"3,5",0,0,1,0,1
chr7,117124668,117124673,2,"3,5",0,0,1,0,1
chr7,117124673,117124972,3,"2,3,5",0,1,1,0,1
chr7,117124972,117124993,2,"2,5",0,1,0,0,1
chr7,120950460,120950723,2,"3,5",0,0,1,0,1
chr7,120950997,120951012,2,"3,5",0,0,1,0,1
chr7,120951012,120951301,3,"2,3,5",0,1,1,0,1
chr7,120951301,120951332,2,"2,5",0,1,0,0,1
chr7,120987691,120987995,2,"3,5",0,0,1,0,1
chr7,121076351,121076372,2,"4,5",0,0,0,1,1
chr7,121076372,121076429,3,"3,4,5",0,0,1,1,1
chr7,121076429,121076564,4,"2,3,4,5",0,1,1,1,1
chr7,121076564,121076593,3,"3,4,5",0,0,1,1,1
chr7,121076593,121076598,2,"4,5",0,0,0,1,1
chr7,121396187,121396259,2,"3,5",0,0,1,0,1
chr7,121396259,121396491,3,"2,3,5",0,1,1,0,1
chr7,121396491,121396579,2,"2,5",0,1,0,0,1
chr7,123748974,123749278,2,"3,5",0,0,1,0,1
chr7,124929732,124929751,2,"2,5",0,1,0,0,1
chr7,124929751,124929777,3,"2,4,5",0,1,0,1,1
chr7,124929777,124930015,4,"2,3,4,5",0,1,1,1,1
chr7,124930015,124930052,3,"2,3,5",0,1,1,0,1
chr7,124930052,124930081,2,"3,5",0,0,1,0,1
chr7,128343797,128343801,2,"2,5",0,1,0,0,1
chr7,128343801,128344103,3,"2,3,5",0,1,1,0,1
chr7,128455539,128455724,2,"3,5",0,0,1,0,1
chr7,128455724,128455843,3,"2,3,5",0,1,1,0,1
chr7,128455843,128456044,2,"2,5",0,1,0,0,1
chr7,128476581,128476901,2,"2,5",0,1,0,0,1
chr7,128738949,128738959,2,"2,5",0,1,0,0,1
chr7,128738959,128739263,3,"2,3,5",0,1,1,0,1
chr7,128739263,128739269,2,"2,5",0,1,0,0,1
chr7,128783276,128783287,2,"3,5",0,0,1,0,1
chr7,128783287,128783580,3,"2,3,5",0,1,1,0,1
chr7,128783580,128783607,2,"2,5",0,1,0,0,1
chr7,128860461,128860485,2,"2,5",0,1,0,0,1
chr7,128860485,128860494,3,"2,4,5",0,1,0,1,1
chr7,128860494,128860627,4,"2,3,4,5",0,1,1,1,1
chr7,128860627,128860729,3,"2,4,5",0,1,0,1,1
chr7,129054454,129054667,2,"3,5",0,0,1,0,1
chr7,129054782,129054805,2,"2,5",0,1,0,0,1
chr7,129054805,129054927,3,"2,4,5",0,1,0,1,1
chr7,129054927,129055069,4,"2,3,4,5",0,1,1,1,1
chr7,129055069,129055102,3,"2,3,5",0,1,1,0,1
chr7,129055102,129055231,2,"3,5",0,0,1,0,1
chr7,129066345,129066522,3,"2,3,5",0,1,1,0,1
chr7,129066522,129066611,2,"3,5",0,0,1,0,1
chr7,129218582,129218883,2,"3,5",0,0,1,0,1
chr7,129224460,129224958,2,"2,5",0,1,0,0,1
chr7,129401500,129401540,2,"4,5",0,0,0,1,1
chr7,129401540,129401619,3,"2,4,5",0,1,0,1,1
chr7,129401619,129401749,4,"2,3,4,5",0,1,1,1,1
chr7,129401749,129401764,3,"2,4,5",0,1,0,1,1
chr7,129401764,129401768,2,"2,5",0,1,0,0,1
chr7,129438979,129439017,2,"4,5",0,0,0,1,1
chr7,129439017,129439087,3,"3,4,5",0,0,1,1,1
chr7,129439087,129439228,4,"2,3,4,5",0,1,1,1,1
chr7,129439228,129439243,3,"3,4,5",0,0,1,1,1
chr7,129439243,129439290,2,"3,5",0,0,1,0,1
chr7,129611489,129611793,2,"3,5",0,0,1,0,1
chr7,129780349,129780722,2,"3,5",0,0,1,0,1
chr7,129952921,129953143,2,"3,5",0,0,1,0,1
chr7,129958679,129958690,2,"4,5",0,0,0,1,1
chr7,129958690,129958708,3,"3,4,5",0,0,1,1,1
chr7,129958708,129958943,4,"2,3,4,5",0,1,1,1,1
chr7,129958943,129958947,3,"2,3,5",0,1,1,0,1
chr7,129958947,129958984,2,"3,5",0,0,1,0,1
chr7,130009921,130010241,2,"2,5",0,1,0,0,1
chr7,130026007,130026263,3,"2,3,5",0,1,1,0,1
chr7,130026263,130026280,2,"2,5",0,1,0,0,1
chr7,130070189,130070214,2,"2,5",0,1,0,0,1
chr7,130070214,130070509,3,"2,3,5",0,1,1,0,1
chr7,130070509,130070518,2,"3,5",0,0,1,0,1
chr7,130135723,130135745,2,"2,5",0,1,0,0,1
chr7,130135745,130135756,3,"2,3,5",0,1,1,0,1
chr7,130135756,130136008,4,"2,3,4,5",0,1,1,1,1
chr7,130136008,130136020,3,"2,4,5",0,1,0,1,1
chr7,130136020,130136039,2,"2,5",0,1,0,0,1
chr7,130205624,130205631,2,"2,5",0,1,0,0,1
chr7,130205669,130205935,3,"2,3,5",0,1,1,0,1
chr7,130205935,130205944,2,"2,5",0,1,0,0,1
chr7,131109900,131110133,3,"2,3,5",0,1,1,0,1
chr7,131110133,131110135,2,"2,5",0,1,0,0,1
chr7,133252847,133253151,2,"3,5",0,0,1,0,1
chr7,133253301,133253391,2,"3,5",0,0,1,0,1
chr7,134646503,134646533,2,"3,5",0,0,1,0,1
chr7,134646533,134646602,3,"2,3,5",0,1,1,0,1
chr7,134646602,134646853,2,"2,5",0,1,0,0,1
chr7,134986607,134986911,2,"3,5",0,0,1,0,1
chr7,135170680,135170984,2,"3,5",0,0,1,0,1
chr7,135558518,135558748,2,"3,5",0,0,1,0,1
chr7,135650899,135651219,2,"2,5",0,1,0,0,1
chr7,135662220,135662222,2,"3,5",0,0,1,0,1
chr7,135662222,135662542,3,"2,3,5",0,1,1,0,1
chr7,135662542,135662727,2,"3,5",0,0,1,0,1
chr7,137882293,137882597,2,"3,5",0,0,1,0,1
