chrom,start,end,num,list,ENCFF081XKA_EP300_sorted.bed,ENCFF264QTE_EP300_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr5,2758011,2758295,2,"2,3",0,1,1
chr5,2779598,2779701,2,"2,3",0,1,1
chr5,2780374,2780469,2,"1,3",1,0,1
chr5,2780469,2780591,3,"1,2,3",1,1,1
chr5,2780591,2780710,2,"1,3",1,0,1
chr5,4028801,4028830,2,"1,3",1,0,1
chr5,4028830,4029114,3,"1,2,3",1,1,1
chr5,4029114,4029137,2,"1,3",1,0,1
chr5,5135980,5135988,2,"1,3",1,0,1
chr5,5135988,5136272,3,"1,2,3",1,1,1
chr5,5136272,5136316,2,"1,3",1,0,1
chr5,9855155,9855295,2,"2,3",0,1,1
chr5,10441714,10442250,2,"1,3",1,0,1
chr5,10555339,10555348,2,"2,3",0,1,1
chr5,10555348,10555623,3,"1,2,3",1,1,1
chr5,10555623,10555684,2,"1,3",1,0,1
chr5,16894538,16894822,2,"2,3",0,1,1
chr5,17249284,17249568,2,"2,3",0,1,1
chr5,17302159,17302443,2,"2,3",0,1,1
chr5,17305988,17306027,2,"1,3",1,0,1
chr5,17306027,17306215,3,"1,2,3",1,1,1
chr5,17306215,17306233,2,"1,3",1,0,1
chr5,17375478,17375762,2,"2,3",0,1,1
chr5,18048460,18048796,2,"1,3",1,0,1
chr5,19735144,19735150,2,"2,3",0,1,1
chr5,19735150,19735284,3,"1,2,3",1,1,1
chr5,19735284,19735289,2,"1,3",1,0,1
chr5,34526839,34527143,2,"1,3",1,0,1
chr5,36667056,36667065,2,"1,3",1,0,1
chr5,36667065,36667349,3,"1,2,3",1,1,1
chr5,36667349,36667392,2,"1,3",1,0,1
chr5,36667795,36667821,2,"2,3",0,1,1
chr5,36667821,36668157,3,"1,2,3",1,1,1
chr5,36668157,36668287,2,"2,3",0,1,1
chr5,39716600,39716884,2,"2,3",0,1,1
chr5,43008575,43008859,2,"2,3",0,1,1
chr5,43066832,43066844,2,"1,3",1,0,1
chr5,43066844,43067128,3,"1,2,3",1,1,1
chr5,43067128,43067168,2,"1,3",1,0,1
chr5,52922475,52922528,2,"1,3",1,0,1
chr5,52922528,52922811,3,"1,2,3",1,1,1
chr5,52922811,52922812,2,"2,3",0,1,1
chr5,54330070,54330354,2,"2,3",0,1,1
chr5,55934183,55934238,2,"1,3",1,0,1
chr5,55934238,55934519,3,"1,2,3",1,1,1
chr5,55934519,55934522,2,"2,3",0,1,1
chr5,56142645,56142929,2,"2,3",0,1,1
chr5,56302250,56302534,2,"2,3",0,1,1
chr5,56454113,56454397,2,"2,3",0,1,1
chr5,56764067,56764351,2,"2,3",0,1,1
chr5,66143940,66144482,2,"1,3",1,0,1
chr5,68534330,68534387,2,"1,3",1,0,1
chr5,68534387,68534666,3,"1,2,3",1,1,1
chr5,68534666,68534671,2,"2,3",0,1,1
chr5,69330074,69330428,2,"1,3",1,0,1
chr5,69369297,69369861,2,"1,3",1,0,1
chr5,69415069,69415405,2,"1,3",1,0,1
chr5,69528134,69528418,2,"2,3",0,1,1
chr5,71748495,71748556,2,"1,3",1,0,1
chr5,71748556,71748831,3,"1,2,3",1,1,1
chr5,71748831,71748840,2,"2,3",0,1,1
chr5,71752890,71753115,2,"2,3",0,1,1
chr5,74316265,74316306,2,"1,3",1,0,1
chr5,74316306,74316590,3,"1,2,3",1,1,1
chr5,74316590,74316601,2,"1,3",1,0,1
chr5,74624613,74624897,2,"2,3",0,1,1
chr5,74632197,74632286,2,"1,3",1,0,1
chr5,74632286,74632533,3,"1,2,3",1,1,1
chr5,74632533,74632570,2,"2,3",0,1,1
chr5,77282328,77282612,2,"2,3",0,1,1
chr5,77426023,77426081,2,"1,3",1,0,1
chr5,77426081,77426365,3,"1,2,3",1,1,1
chr5,77426365,77426608,2,"1,3",1,0,1
chr5,77775435,77775688,2,"1,3",1,0,1
chr5,78638429,78638445,2,"2,3",0,1,1
chr5,78638445,78638781,3,"1,2,3",1,1,1
chr5,78638781,78638881,2,"2,3",0,1,1
chr5,79193746,79193775,2,"1,3",1,0,1
chr5,79193775,79194059,3,"1,2,3",1,1,1
chr5,79194059,79194082,2,"1,3",1,0,1
chr5,81851928,81851929,2,"2,3",0,1,1
chr5,81851929,81852082,3,"1,2,3",1,1,1
chr5,81852082,81852089,2,"2,3",0,1,1
chr5,86749909,86750185,2,"2,3",0,1,1
chr5,91219162,91219165,2,"1,3",1,0,1
chr5,91219165,91219449,3,"1,2,3",1,1,1
chr5,91219449,91219498,2,"1,3",1,0,1
chr5,91314351,91314635,2,"2,3",0,1,1
chr5,95646461,95646745,2,"2,3",0,1,1
chr5,95698317,95698372,2,"2,3",0,1,1
chr5,95698372,95698533,3,"1,2,3",1,1,1
chr5,95698533,95698601,2,"2,3",0,1,1
chr5,95712427,95712438,2,"1,3",1,0,1
chr5,95712438,95712671,3,"1,2,3",1,1,1
chr5,95712671,95712724,2,"1,3",1,0,1
chr5,96734063,96734347,2,"2,3",0,1,1
chr5,96823856,96824028,2,"2,3",0,1,1
chr5,100647664,100647761,2,"1,3",1,0,1
chr5,100647761,100647832,3,"1,2,3",1,1,1
chr5,100647832,100647873,2,"1,3",1,0,1
chr5,100822679,100822963,2,"2,3",0,1,1
chr5,101292305,101292589,2,"2,3",0,1,1
chr5,103409266,103409402,3,"1,2,3",1,1,1
chr5,103409402,103409550,2,"2,3",0,1,1
chr5,104910924,104910948,2,"1,3",1,0,1
chr5,104910948,104911232,3,"1,2,3",1,1,1
chr5,104911232,104911260,2,"1,3",1,0,1
chr5,112160609,112160627,2,"1,3",1,0,1
chr5,112160627,112160911,3,"1,2,3",1,1,1
chr5,112160911,112160945,2,"1,3",1,0,1
chr5,112823696,112823980,2,"2,3",0,1,1
chr5,119274362,119274646,2,"2,3",0,1,1
chr5,122479049,122479119,2,"1,3",1,0,1
chr5,122479119,122479385,3,"1,2,3",1,1,1
chr5,122479385,122479403,2,"2,3",0,1,1
chr5,122849273,122849345,2,"1,3",1,0,1
chr5,122849345,122849445,3,"1,2,3",1,1,1
chr5,122849445,122849513,2,"1,3",1,0,1
chr5,125027499,125027783,2,"2,3",0,1,1
chr5,125043814,125043995,2,"1,3",1,0,1
chr5,125043995,125044150,3,"1,2,3",1,1,1
chr5,125044150,125044279,2,"2,3",0,1,1
chr5,126368518,126368802,2,"2,3",0,1,1
chr5,127934884,127935220,2,"1,3",1,0,1
chr5,130526762,130527046,2,"2,3",0,1,1
chr5,132378666,132378703,2,"1,3",1,0,1
chr5,132378703,132378911,3,"1,2,3",1,1,1
chr5,132378911,132378930,2,"1,3",1,0,1
chr5,132495746,132496196,2,"1,3",1,0,1
chr5,132866422,132866706,2,"2,3",0,1,1
chr5,132963481,132963817,2,"1,3",1,0,1
chr5,133052654,133052961,2,"1,3",1,0,1
chr5,133245681,133245722,2,"1,3",1,0,1
chr5,133245722,133246006,3,"1,2,3",1,1,1
chr5,133246006,133246017,2,"1,3",1,0,1
chr5,133249364,133249445,2,"2,3",0,1,1
chr5,133249445,133249603,3,"1,2,3",1,1,1
chr5,133249603,133249648,2,"2,3",0,1,1
chr5,134279763,134280038,2,"2,3",0,1,1
chr5,134371268,134371604,2,"1,3",1,0,1
chr5,134411510,134411846,2,"1,3",1,0,1
chr5,134506304,134506588,2,"2,3",0,1,1
chr5,134511899,134512183,2,"2,3",0,1,1
chr5,135127429,135127765,2,"1,3",1,0,1
chr5,135641970,135642306,2,"1,3",1,0,1
chr5,137754477,137754516,2,"1,3",1,0,1
chr5,137754516,137754800,3,"1,2,3",1,1,1
chr5,137754800,137754813,2,"1,3",1,0,1
chr5,137761026,137761310,2,"2,3",0,1,1
chr5,138337840,138338176,2,"1,3",1,0,1
chr5,138609491,138609591,2,"1,3",1,0,1
chr5,138609591,138609875,3,"1,2,3",1,1,1
chr5,138609875,138610247,2,"1,3",1,0,1
chr5,138752975,138753189,2,"2,3",0,1,1
chr5,138753189,138753424,3,"1,2,3",1,1,1
chr5,138753424,138753459,2,"2,3",0,1,1
chr5,139492702,139493038,2,"1,3",1,0,1
chr5,139638352,139638387,2,"1,3",1,0,1
chr5,139638387,139638671,3,"1,2,3",1,1,1
chr5,139638671,139638688,2,"1,3",1,0,1
chr5,139642928,139643249,2,"1,3",1,0,1
chr5,139643462,139643487,2,"1,3",1,0,1
chr5,139643487,139643681,3,"1,2,3",1,1,1
chr5,139643681,139643686,2,"1,3",1,0,1
chr5,139644178,139644193,2,"1,3",1,0,1
chr5,139644193,139644240,3,"1,2,3",1,1,1
chr5,139651209,139651455,2,"2,3",0,1,1
chr5,139655732,139655773,2,"2,3",0,1,1
chr5,139655773,139656016,3,"1,2,3",1,1,1
chr5,139656016,139656109,2,"1,3",1,0,1
chr5,139708949,139708991,2,"2,3",0,1,1
chr5,139708991,139709209,3,"1,2,3",1,1,1
chr5,139709209,139709526,2,"1,3",1,0,1
chr5,140647501,140647837,2,"1,3",1,0,1
chr5,141849547,141849831,2,"2,3",0,1,1
chr5,143183221,143183505,2,"2,3",0,1,1
chr5,145428062,145428346,2,"2,3",0,1,1
chr5,149482703,149482768,2,"1,3",1,0,1
chr5,149482768,149483039,3,"1,2,3",1,1,1
chr5,149483039,149483052,2,"2,3",0,1,1
chr5,149485790,149486074,2,"2,3",0,1,1
chr5,149857544,149857828,2,"2,3",0,1,1
chr5,149937646,149937930,2,"2,3",0,1,1
chr5,149938968,149939252,2,"2,3",0,1,1
chr5,150616122,150616406,2,"2,3",0,1,1
chr5,151779722,151780006,2,"2,3",0,1,1
chr5,154829885,154829893,2,"1,3",1,0,1
chr5,154829893,154830177,3,"1,2,3",1,1,1
chr5,154830177,154830221,2,"1,3",1,0,1
chr5,160260901,160261237,2,"1,3",1,0,1
chr5,160923992,160924276,2,"2,3",0,1,1
chr5,160937593,160937861,2,"2,3",0,1,1
chr5,169641425,169641721,2,"1,3",1,0,1
chr5,170745701,170745985,2,"2,3",0,1,1
chr5,170749927,170750166,3,"1,2,3",1,1,1
chr5,170750166,170750190,2,"1,3",1,0,1
chr5,170752212,170752243,2,"1,3",1,0,1
chr5,170752243,170752527,3,"1,2,3",1,1,1
chr5,170752527,170752548,2,"1,3",1,0,1
chr5,172688753,172688971,2,"1,3",1,0,1
chr5,172688971,172689255,3,"1,2,3",1,1,1
chr5,172689255,172689290,2,"1,3",1,0,1
chr5,173299182,173299466,2,"2,3",0,1,1
chr5,173302511,173302517,2,"1,3",1,0,1
chr5,173453500,173453529,3,"1,2,3",1,1,1
chr5,173453529,173453534,2,"1,3",1,0,1
chr5,173454369,173454705,2,"1,3",1,0,1
chr5,173455142,173455265,2,"1,3",1,0,1
chr5,173455265,173455374,3,"1,2,3",1,1,1
chr5,173455374,173455478,2,"1,3",1,0,1
chr5,173472695,173472698,2,"2,3",0,1,1
chr5,173472698,173472857,3,"1,2,3",1,1,1
chr5,173472857,173473195,2,"1,3",1,0,1
chr5,174503568,174503842,2,"1,3",1,0,1
chr5,174611068,174611352,2,"2,3",0,1,1
chr5,175706463,175706479,2,"1,3",1,0,1
chr5,175706479,175706763,3,"1,2,3",1,1,1
chr5,175706763,175706766,2,"1,3",1,0,1
chr5,176352259,176352543,2,"2,3",0,1,1
chr5,176438983,176439319,2,"1,3",1,0,1
chr5,177301835,177302119,2,"2,3",0,1,1
chr5,180084763,180085099,2,"1,3",1,0,1
chr5,180085245,180085529,2,"2,3",0,1,1
chr5,180289539,180289800,2,"2,3",0,1,1
chr5,180494093,180494429,2,"1,3",1,0,1
chr5,181187652,181187988,2,"1,3",1,0,1
chr5,181221833,181222378,2,"1,3",1,0,1
chr6,3226613,3226949,2,"1,3",1,0,1
chr6,3913054,3913333,2,"2,3",0,1,1
chr6,3913652,3913893,2,"1,3",1,0,1
chr6,4489585,4489651,2,"2,3",0,1,1
chr6,4489651,4489792,3,"1,2,3",1,1,1
chr6,4489792,4489869,2,"2,3",0,1,1
chr6,4490055,4490499,2,"2,3",0,1,1
chr6,4607443,4607485,2,"1,3",1,0,1
chr6,4607485,4607735,3,"1,2,3",1,1,1
chr6,6758836,6758899,2,"1,3",1,0,1
chr6,6758899,6759172,3,"1,2,3",1,1,1
chr6,6759172,6759183,2,"2,3",0,1,1
chr6,7107547,7107883,2,"1,3",1,0,1
chr6,7479971,7480255,2,"2,3",0,1,1
chr6,7532299,7532583,2,"2,3",0,1,1
chr6,10418958,10419185,2,"2,3",0,1,1
chr6,10423254,10423363,2,"1,3",1,0,1
chr6,10423363,10423532,3,"1,2,3",1,1,1
chr6,11053494,11053524,2,"2,3",0,1,1
chr6,12288254,12288566,2,"1,3",1,0,1
chr6,12324256,12324296,2,"2,3",0,1,1
chr6,12324296,12324540,3,"1,2,3",1,1,1
chr6,12324540,12324632,2,"1,3",1,0,1
chr6,15248629,15249120,2,"1,3",1,0,1
chr6,16754937,16755273,2,"1,3",1,0,1
chr6,16769351,16769687,2,"1,3",1,0,1
chr6,17389364,17389388,2,"1,3",1,0,1
chr6,17389388,17389600,3,"1,2,3",1,1,1
chr6,17393994,17394083,2,"1,3",1,0,1
chr6,22141266,22141602,2,"1,3",1,0,1
chr6,25194329,25194331,2,"1,3",1,0,1
chr6,25194331,25194615,3,"1,2,3",1,1,1
chr6,25194615,25194665,2,"1,3",1,0,1
chr6,26027167,26027197,2,"1,3",1,0,1
chr6,26027197,26027481,3,"1,2,3",1,1,1
chr6,26027481,26027488,2,"1,3",1,0,1
chr6,26103725,26103909,2,"1,3",1,0,1
chr6,26103909,26104061,3,"1,2,3",1,1,1
chr6,26104061,26104193,2,"2,3",0,1,1
chr6,26122902,26123035,2,"2,3",0,1,1
chr6,26123035,26123186,3,"1,2,3",1,1,1
chr6,26123186,26123371,2,"1,3",1,0,1
chr6,26188929,26189008,2,"1,3",1,0,1
chr6,26189008,26189265,3,"1,2,3",1,1,1
chr6,26189265,26189292,2,"2,3",0,1,1
chr6,26204377,26204713,2,"1,3",1,0,1
chr6,26285443,26285727,3,"1,2,3",1,1,1
chr6,26285727,26285779,2,"1,3",1,0,1
chr6,28079962,28080176,2,"2,3",0,1,1
chr6,30095488,30095824,2,"1,3",1,0,1
chr6,30742826,30743110,2,"2,3",0,1,1
chr6,30751579,30751630,2,"1,3",1,0,1
chr6,30751630,30751832,3,"1,2,3",1,1,1
chr6,30751832,30751877,2,"1,3",1,0,1
chr6,30752318,30752393,2,"1,3",1,0,1
chr6,30752393,30752654,3,"1,2,3",1,1,1
chr6,30752654,30752677,2,"2,3",0,1,1
chr6,30769158,30769494,2,"1,3",1,0,1
chr6,30790921,30791034,2,"1,3",1,0,1
chr6,30791034,30791140,3,"1,2,3",1,1,1
chr6,30791140,30791257,2,"1,3",1,0,1
chr6,30799202,30799486,2,"2,3",0,1,1
chr6,31510063,31510067,2,"1,3",1,0,1
chr6,31510067,31510351,3,"1,2,3",1,1,1
chr6,31510351,31510399,2,"1,3",1,0,1
chr6,32562977,32562990,2,"1,3",1,0,1
chr6,33717273,33717557,3,"1,2,3",1,1,1
chr6,33717557,33717609,2,"1,3",1,0,1
chr6,33762125,33762159,2,"2,3",0,1,1
chr6,33762159,33762409,3,"1,2,3",1,1,1
chr6,33762409,33762495,2,"1,3",1,0,1
chr6,33896841,33896912,2,"1,3",1,0,1
chr6,33896912,33897177,3,"1,2,3",1,1,1
chr6,33897177,33897196,2,"2,3",0,1,1
chr6,34536597,34536933,2,"1,3",1,0,1
chr6,34546760,34547096,2,"1,3",1,0,1
chr6,35782469,35782805,2,"1,3",1,0,1
chr6,36118403,36118687,2,"2,3",0,1,1
chr6,36122136,36122208,2,"1,3",1,0,1
chr6,36122208,36122472,3,"1,2,3",1,1,1
chr6,36122472,36122492,2,"2,3",0,1,1
chr6,36154383,36154719,2,"1,3",1,0,1
chr6,36320497,36320508,2,"1,3",1,0,1
chr6,36320508,36320792,3,"1,2,3",1,1,1
chr6,36320792,36320833,2,"1,3",1,0,1
chr6,36617000,36617029,2,"1,3",1,0,1
chr6,36617029,36617212,3,"1,2,3",1,1,1
chr6,36617212,36617241,2,"1,3",1,0,1
chr6,36667075,36667359,2,"2,3",0,1,1
chr6,37819204,37819540,2,"1,3",1,0,1
chr6,40396716,40397000,2,"2,3",0,1,1
chr6,40708571,40708860,2,"1,3",1,0,1
chr6,40714764,40715100,2,"1,3",1,0,1
chr6,41022448,41022732,2,"2,3",0,1,1
chr6,42226826,42227162,2,"1,3",1,0,1
chr6,42747204,42747346,2,"1,3",1,0,1
chr6,42890697,42890756,2,"1,3",1,0,1
chr6,42890756,42891033,3,"1,2,3",1,1,1
chr6,42891033,42891040,2,"2,3",0,1,1
chr6,44110375,44110659,2,"2,3",0,1,1
chr6,44156476,44156812,2,"1,3",1,0,1
chr6,49542048,49542058,2,"1,3",1,0,1
chr6,49542058,49542342,3,"1,2,3",1,1,1
chr6,49542342,49542384,2,"1,3",1,0,1
chr6,49556602,49556886,2,"2,3",0,1,1
chr6,52503824,52503854,2,"2,3",0,1,1
chr6,52503854,52504108,3,"1,2,3",1,1,1
chr6,52504108,52504424,2,"1,3",1,0,1
chr6,52567307,52567339,2,"2,3",0,1,1
chr6,53464990,53465056,2,"1,3",1,0,1
chr6,53465056,53465163,3,"1,2,3",1,1,1
chr6,53465163,53465231,2,"1,3",1,0,1
chr6,53465834,53465921,2,"2,3",0,1,1
chr6,53744355,53744639,2,"2,3",0,1,1
chr6,53927249,53927533,2,"2,3",0,1,1
chr6,55758602,55758886,2,"2,3",0,1,1
chr6,57029144,57029428,2,"2,3",0,1,1
chr6,63571826,63571853,2,"2,3",0,1,1
chr6,63571853,63572093,3,"1,2,3",1,1,1
chr6,63572093,63572189,2,"1,3",1,0,1
chr6,75350838,75351122,2,"2,3",0,1,1
chr6,79570515,79570799,2,"2,3",0,1,1
chr6,81767300,81767336,2,"2,3",0,1,1
chr6,81767336,81767584,3,"1,2,3",1,1,1
chr6,81767584,81767672,2,"1,3",1,0,1
chr6,85678844,85679392,2,"1,3",1,0,1
chr6,86723769,86723793,2,"1,3",1,0,1
chr6,86723793,86723988,3,"1,2,3",1,1,1
chr6,86723988,86724105,2,"1,3",1,0,1
chr6,87421595,87421879,2,"2,3",0,1,1
chr6,89081586,89081922,2,"1,3",1,0,1
chr6,91744615,91744899,2,"2,3",0,1,1
chr6,92023573,92023639,2,"1,3",1,0,1
chr6,92023639,92023842,3,"1,2,3",1,1,1
chr6,92892555,92892839,2,"2,3",0,1,1
chr6,105608821,105609105,2,"2,3",0,1,1
chr6,105896177,105896513,2,"1,3",1,0,1
chr6,106688217,106688501,2,"2,3",0,1,1
chr6,106746230,106746514,2,"2,3",0,1,1
chr6,106782510,106782794,2,"2,3",0,1,1
chr6,107028161,107028497,2,"1,3",1,0,1
chr6,108127872,108128156,2,"2,3",0,1,1
chr6,109172177,109172461,2,"2,3",0,1,1
chr6,111276695,111277031,2,"1,3",1,0,1
chr6,113352181,113352217,2,"1,3",1,0,1
chr6,113352217,113352501,3,"1,2,3",1,1,1
chr6,113352501,113352517,2,"1,3",1,0,1
chr6,113433455,113433559,2,"1,3",1,0,1
chr6,113433559,113433639,3,"1,2,3",1,1,1
chr6,113433639,113433791,2,"1,3",1,0,1
chr6,113433845,113434120,2,"2,3",0,1,1
chr6,113530780,113531064,2,"2,3",0,1,1
chr6,113971125,113971461,2,"1,3",1,0,1
chr6,119261289,119261317,2,"1,3",1,0,1
chr6,119261317,119261601,3,"1,2,3",1,1,1
chr6,119261601,119261625,2,"1,3",1,0,1
chr6,122789011,122789338,2,"1,3",1,0,1
chr6,125584800,125584803,2,"1,3",1,0,1
chr6,125584803,125584969,3,"1,2,3",1,1,1
chr6,125584969,125585007,2,"2,3",0,1,1
chr6,131823362,131823646,2,"2,3",0,1,1
chr6,132894206,132894280,2,"2,3",0,1,1
chr6,132894280,132894411,3,"1,2,3",1,1,1
chr6,132894411,132894490,2,"2,3",0,1,1
chr6,134017902,134018238,2,"1,3",1,0,1
chr6,134109577,134109861,2,"2,3",0,1,1
chr6,134117308,134117310,2,"2,3",0,1,1
chr6,134117310,134117575,3,"1,2,3",1,1,1
chr6,134117575,134117592,2,"2,3",0,1,1
chr6,134529959,134530007,2,"1,3",1,0,1
chr6,134530007,134530152,3,"1,2,3",1,1,1
chr6,135054650,135054986,2,"1,3",1,0,1
chr6,135173783,135173792,2,"1,3",1,0,1
chr6,135173792,135174076,3,"1,2,3",1,1,1
chr6,135174076,135174119,2,"1,3",1,0,1
chr6,135251496,135251780,2,"2,3",0,1,1
chr6,135254427,135254508,2,"1,3",1,0,1
chr6,135254508,135254705,3,"1,2,3",1,1,1
chr6,135254705,135254763,2,"1,3",1,0,1
chr6,135259019,135259127,2,"1,3",1,0,1
chr6,135259127,135259280,3,"1,2,3",1,1,1
chr6,135259280,135259355,2,"1,3",1,0,1
chr6,135498295,135498562,2,"2,3",0,1,1
chr6,136566057,136566126,2,"1,3",1,0,1
chr6,136566126,136566393,3,"1,2,3",1,1,1
chr6,136566393,136566410,2,"2,3",0,1,1
chr6,138088231,138088240,2,"1,3",1,0,1
chr6,138088240,138088524,3,"1,2,3",1,1,1
chr6,138088524,138088567,2,"1,3",1,0,1
chr6,138468982,138469518,2,"1,3",1,0,1
chr6,138817881,138818165,2,"2,3",0,1,1
chr6,139375348,139375404,2,"1,3",1,0,1
chr6,139375404,139375684,3,"1,2,3",1,1,1
chr6,139375684,139375688,2,"2,3",0,1,1
chr6,139656105,139656133,2,"1,3",1,0,1
chr6,139656133,139656417,3,"1,2,3",1,1,1
chr6,139656417,139656441,2,"1,3",1,0,1
chr6,139858489,139858773,2,"2,3",0,1,1
chr6,140062474,140062758,2,"2,3",0,1,1
chr6,142302382,142302774,2,"1,3",1,0,1
chr6,142756347,142756631,2,"2,3",0,1,1
chr6,142946311,142946647,2,"1,3",1,0,1
chr6,149032993,149033030,3,"1,2,3",1,1,1
chr6,149717477,149717523,2,"1,3",1,0,1
chr6,149717523,149717813,3,"1,2,3",1,1,1
chr6,149717813,149718038,2,"2,3",0,1,1
chr6,151616226,151616231,2,"2,3",0,1,1
chr6,151616231,151616433,3,"1,2,3",1,1,1
chr6,151616433,151616443,2,"2,3",0,1,1
chr6,151658076,151658088,2,"2,3",0,1,1
chr6,151658088,151658420,3,"1,2,3",1,1,1
chr6,151658420,151658425,2,"1,3",1,0,1
chr6,151807105,151807363,3,"1,2,3",1,1,1
chr6,151807363,151807390,2,"1,3",1,0,1
chr6,152983408,152983744,2,"1,3",1,0,1
chr6,154167630,154167693,2,"1,3",1,0,1
chr6,154167693,154167966,3,"1,2,3",1,1,1
chr6,154167966,154167977,2,"2,3",0,1,1
chr6,157989811,157990147,2,"1,3",1,0,1
chr6,169070537,169070873,2,"1,3",1,0,1
chr6,170186676,170186692,2,"1,3",1,0,1
chr6,170186692,170186976,3,"1,2,3",1,1,1
chr6,170186976,170187012,2,"1,3",1,0,1
chr6,170279982,170280012,2,"1,3",1,0,1
chr6,170280012,170280296,3,"1,2,3",1,1,1
chr6,170280296,170280318,2,"1,3",1,0,1
chr6,170306504,170306840,2,"1,3",1,0,1
chr7,234855,234882,2,"1,3",1,0,1
chr7,234882,235166,3,"1,2,3",1,1,1
chr7,235166,235191,2,"1,3",1,0,1
chr7,539864,540148,2,"2,3",0,1,1
chr7,726582,726918,2,"1,3",1,0,1
chr7,867242,867278,2,"2,3",0,1,1
chr7,867278,867526,3,"1,2,3",1,1,1
chr7,867526,867614,2,"1,3",1,0,1
chr7,876265,876601,2,"1,3",1,0,1
chr7,1506920,1507252,2,"1,3",1,0,1
chr7,1537266,1537602,2,"1,3",1,0,1
chr7,1558949,1558975,2,"1,3",1,0,1
chr7,1558975,1559259,3,"1,2,3",1,1,1
chr7,1559259,1559285,2,"1,3",1,0,1
chr7,2437170,2437175,2,"1,3",1,0,1
chr7,2437175,2437459,3,"1,2,3",1,1,1
chr7,2437459,2437699,2,"1,3",1,0,1
chr7,2440627,2440645,2,"1,3",1,0,1
chr7,2440645,2440929,3,"1,2,3",1,1,1
chr7,2440929,2441201,2,"1,3",1,0,1
chr7,2524145,2524169,2,"2,3",0,1,1
chr7,2524169,2524429,3,"1,2,3",1,1,1
chr7,2524429,2524501,2,"1,3",1,0,1
chr7,2527852,2528188,2,"1,3",1,0,1
chr7,2689132,2689251,2,"2,3",0,1,1
chr7,2689251,2689360,3,"1,2,3",1,1,1
chr7,2689360,2689416,2,"2,3",0,1,1
chr7,3272627,3272911,2,"2,3",0,1,1
chr7,5418481,5418524,2,"1,3",1,0,1
chr7,5418524,5418808,3,"1,2,3",1,1,1
chr7,5418808,5419084,2,"1,3",1,0,1
chr7,6630324,6630359,2,"1,3",1,0,1
chr7,6630359,6630643,3,"1,2,3",1,1,1
chr7,6630643,6630660,2,"1,3",1,0,1
chr7,7354700,7354753,2,"1,3",1,0,1
chr7,7354753,7355013,3,"1,2,3",1,1,1
chr7,7355013,7355037,2,"2,3",0,1,1
chr7,7911369,7911495,2,"1,3",1,0,1
chr7,7911495,7911642,3,"1,2,3",1,1,1
chr7,7911642,7911705,2,"1,3",1,0,1
chr7,7968930,7969266,2,"1,3",1,0,1
chr7,11261537,11261541,2,"1,3",1,0,1
chr7,11261541,11261673,3,"1,2,3",1,1,1
chr7,11261673,11261699,2,"2,3",0,1,1
chr7,12647666,12648002,2,"1,3",1,0,1
chr7,16652918,16653202,2,"2,3",0,1,1
chr7,16794634,16794918,2,"2,3",0,1,1
chr7,16847445,16847498,2,"2,3",0,1,1
chr7,16847498,16847592,3,"1,2,3",1,1,1
chr7,16847592,16847649,2,"2,3",0,1,1
chr7,16880548,16880625,2,"1,3",1,0,1
chr7,16880625,16880824,3,"1,2,3",1,1,1
chr7,16880824,16880884,2,"1,3",1,0,1
chr7,17304921,17305236,2,"1,3",1,0,1
chr7,19708819,19709155,2,"1,3",1,0,1
chr7,20217658,20217942,2,"2,3",0,1,1
chr7,22573038,22573322,2,"2,3",0,1,1
chr7,23190952,23191288,2,"1,3",1,0,1
chr7,26665076,26665302,2,"2,3",0,1,1
chr7,27136000,27136336,2,"1,3",1,0,1
chr7,27260263,27260547,2,"2,3",0,1,1
chr7,27277578,27277607,2,"1,3",1,0,1
chr7,27277607,27277891,3,"1,2,3",1,1,1
chr7,27277891,27277914,2,"1,3",1,0,1
chr7,27372382,27372718,2,"1,3",1,0,1
chr7,29606246,29606522,2,"1,3",1,0,1
chr7,30012820,30013118,2,"1,3",1,0,1
chr7,30594627,30594963,2,"1,3",1,0,1
chr7,30778269,30778553,2,"2,3",0,1,1
chr7,34748295,34748332,2,"1,3",1,0,1
chr7,34748332,34748616,3,"1,2,3",1,1,1
chr7,34748616,34748631,2,"1,3",1,0,1
chr7,36037341,36037625,2,"2,3",0,1,1
chr7,36084431,36084745,2,"1,3",1,0,1
chr7,38306117,38306453,2,"1,3",1,0,1
chr7,38368167,38368488,2,"1,3",1,0,1
chr7,42832701,42832744,2,"1,3",1,0,1
chr7,42832744,42833028,3,"1,2,3",1,1,1
chr7,42833028,42833037,2,"1,3",1,0,1
chr7,43765029,43765313,2,"2,3",0,1,1
chr7,44150481,44150520,2,"1,3",1,0,1
chr7,44150520,44150804,3,"1,2,3",1,1,1
chr7,44150804,44150817,2,"1,3",1,0,1
chr7,44153425,44153961,2,"1,3",1,0,1
chr7,44582131,44582678,2,"1,3",1,0,1
chr7,45457616,45457632,2,"2,3",0,1,1
chr7,45457632,45457900,3,"1,2,3",1,1,1
chr7,45457900,45457968,2,"1,3",1,0,1
chr7,45543517,45543557,2,"1,3",1,0,1
chr7,45543557,45543765,3,"1,2,3",1,1,1
chr7,45543765,45543799,2,"1,3",1,0,1
chr7,45544329,45544423,2,"1,3",1,0,1
chr7,46886629,46886723,2,"1,3",1,0,1
