chrom,start,end,num,list,ENCFF304EAE_SIN3A_sorted.bed,ENCFF544UFD_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr7,38178555,38178872,2,"1,3",1,0,1
chr7,39623315,39623819,2,"1,3",1,0,1
chr7,39733329,39733747,2,"2,3",0,1,1
chr7,39949270,39949559,3,"1,2,3",1,1,1
chr7,39949559,39949566,2,"2,3",0,1,1
chr7,39950200,39950407,2,"1,3",1,0,1
chr7,39951550,39951824,2,"1,3",1,0,1
chr7,40134297,40134889,2,"2,3",0,1,1
chr7,42932147,42932597,2,"2,3",0,1,1
chr7,43582942,43583346,2,"1,3",1,0,1
chr7,43583346,43583648,3,"1,2,3",1,1,1
chr7,43583648,43583796,2,"2,3",0,1,1
chr7,43758811,43758929,2,"2,3",0,1,1
chr7,43758929,43759261,3,"1,2,3",1,1,1
chr7,43759261,43759346,2,"1,3",1,0,1
chr7,43869254,43869704,2,"2,3",0,1,1
chr7,43926156,43926809,2,"2,3",0,1,1
chr7,44044378,44044811,2,"2,3",0,1,1
chr7,44082251,44082639,2,"2,3",0,1,1
chr7,44123498,44124002,2,"1,3",1,0,1
chr7,44200755,44200782,2,"1,3",1,0,1
chr7,44200782,44201232,3,"1,2,3",1,1,1
chr7,44201232,44201259,2,"1,3",1,0,1
chr7,44573661,44573678,2,"1,3",1,0,1
chr7,44573678,44574349,3,"1,2,3",1,1,1
chr7,44574349,44574372,2,"1,3",1,0,1
chr7,44606359,44606529,3,"1,2,3",1,1,1
chr7,44606529,44606569,2,"2,3",0,1,1
chr7,44606887,44607259,2,"2,3",0,1,1
chr7,44751136,44751539,2,"2,3",0,1,1
chr7,44796089,44796511,2,"1,3",1,0,1
chr7,44796990,44797440,2,"2,3",0,1,1
chr7,44847607,44847902,2,"2,3",0,1,1
chr7,44847902,44848295,3,"1,2,3",1,1,1
chr7,44848295,44848406,2,"1,3",1,0,1
chr7,44884664,44885192,2,"2,3",0,1,1
chr7,44978940,44979146,2,"2,3",0,1,1
chr7,44986124,44986752,2,"1,3",1,0,1
chr7,44999597,45000047,2,"2,3",0,1,1
chr7,45111442,45111615,2,"1,3",1,0,1
chr7,45111615,45111803,3,"1,2,3",1,1,1
chr7,45111803,45111946,2,"1,3",1,0,1
chr7,50450072,50450077,2,"1,3",1,0,1
chr7,50450077,50450527,3,"1,2,3",1,1,1
chr7,50450527,50450571,2,"1,3",1,0,1
chr7,54758934,54759181,2,"2,3",0,1,1
chr7,54759181,54759655,3,"1,2,3",1,1,1
chr7,54759655,54759685,2,"1,3",1,0,1
chr7,55366078,55366118,2,"1,3",1,0,1
chr7,55366118,55366568,3,"1,2,3",1,1,1
chr7,55366568,55366646,2,"1,3",1,0,1
chr7,55951648,55951674,2,"1,3",1,0,1
chr7,55951674,55952124,3,"1,2,3",1,1,1
chr7,55952124,55952314,2,"1,3",1,0,1
chr7,56051356,56051806,2,"2,3",0,1,1
chr7,56064139,56064140,2,"2,3",0,1,1
chr7,56064140,56064589,3,"1,2,3",1,1,1
chr7,56064589,56064644,2,"1,3",1,0,1
chr7,64313756,64313833,2,"1,3",1,0,1
chr7,64313833,64314283,3,"1,2,3",1,1,1
chr7,64314283,64314460,2,"1,3",1,0,1
chr7,64562796,64563246,2,"2,3",0,1,1
chr7,64665942,64666627,2,"2,3",0,1,1
chr7,64794217,64794225,2,"2,3",0,1,1
chr7,64794225,64794667,3,"1,2,3",1,1,1
chr7,64794667,64794888,2,"1,3",1,0,1
chr7,65269198,65269210,2,"1,3",1,0,1
chr7,65269210,65269937,3,"1,2,3",1,1,1
chr7,65269937,65269943,2,"1,3",1,0,1
chr7,65373643,65373666,2,"1,3",1,0,1
chr7,65373666,65374116,3,"1,2,3",1,1,1
chr7,65374116,65374147,2,"1,3",1,0,1
chr7,65750651,65751395,2,"2,3",0,1,1
chr7,66075597,66076195,2,"2,3",0,1,1
chr7,66114669,66114681,2,"1,3",1,0,1
chr7,66114681,66115131,3,"1,2,3",1,1,1
chr7,66115131,66115619,2,"1,3",1,0,1
chr7,66205011,66205150,2,"1,3",1,0,1
chr7,66205150,66205515,3,"1,2,3",1,1,1
chr7,66205515,66205600,2,"2,3",0,1,1
chr7,66628349,66628350,2,"1,3",1,0,1
chr7,66628350,66628800,3,"1,2,3",1,1,1
chr7,66628800,66628853,2,"1,3",1,0,1
chr7,66629257,66629350,2,"2,3",0,1,1
chr7,66740279,66740659,3,"1,2,3",1,1,1
chr7,66740659,66740669,2,"1,3",1,0,1
chr7,66920876,66921326,2,"2,3",0,1,1
chr7,66921836,66922286,2,"2,3",0,1,1
chr7,67302104,67302950,2,"2,3",0,1,1
chr7,72924821,72925271,2,"2,3",0,1,1
chr7,73308540,73308549,2,"2,3",0,1,1
chr7,73308549,73308990,3,"1,2,3",1,1,1
chr7,73308990,73309024,2,"1,3",1,0,1
chr7,73667591,73667997,2,"1,3",1,0,1
chr7,73683362,73683366,2,"1,3",1,0,1
chr7,73683366,73683816,3,"1,2,3",1,1,1
chr7,73683816,73683866,2,"1,3",1,0,1
chr7,74092930,74092933,2,"2,3",0,1,1
chr7,74173905,74174355,2,"2,3",0,1,1
chr7,74661038,74661272,2,"2,3",0,1,1
chr7,75528004,75528422,2,"2,3",0,1,1
chr7,75914665,75915452,2,"1,3",1,0,1
chr7,75915648,75915897,2,"1,3",1,0,1
chr7,76047942,76047969,2,"1,3",1,0,1
chr7,76047969,76048446,3,"1,2,3",1,1,1
chr7,76048446,76048572,2,"2,3",0,1,1
chr7,76201640,76202021,2,"2,3",0,1,1
chr7,76318181,76318409,2,"2,3",0,1,1
chr7,76318633,76318953,3,"1,2,3",1,1,1
chr7,76318953,76318989,2,"1,3",1,0,1
chr7,76358283,76358419,2,"2,3",0,1,1
chr7,76358424,76358499,2,"1,3",1,0,1
chr7,76358623,76359157,2,"1,3",1,0,1
chr7,77122049,77122180,2,"1,3",1,0,1
chr7,77122180,77122553,3,"1,2,3",1,1,1
chr7,77122553,77122630,2,"2,3",0,1,1
chr7,77536592,77537042,2,"2,3",0,1,1
chr7,77798077,77798301,2,"2,3",0,1,1
chr7,87152033,87152266,2,"2,3",0,1,1
chr7,87152266,87152752,3,"1,2,3",1,1,1
chr7,87152752,87152770,2,"1,3",1,0,1
chr7,87345136,87345640,2,"1,3",1,0,1
chr7,87628005,87628455,2,"2,3",0,1,1
chr7,87876287,87876296,2,"2,3",0,1,1
chr7,87876296,87876737,3,"1,2,3",1,1,1
chr7,87876737,87876790,2,"1,3",1,0,1
chr7,90154258,90154972,2,"1,3",1,0,1
chr7,90244932,90245110,2,"1,3",1,0,1
chr7,90245110,90245290,3,"1,2,3",1,1,1
chr7,90245290,90245455,2,"1,3",1,0,1
chr7,90346451,90346507,2,"1,3",1,0,1
chr7,90346507,90346955,3,"1,2,3",1,1,1
chr7,90346955,90347087,2,"2,3",0,1,1
chr7,90403297,90403339,2,"2,3",0,1,1
chr7,90403339,90404030,3,"1,2,3",1,1,1
chr7,90404030,90404051,2,"1,3",1,0,1
chr7,92134399,92134506,2,"1,3",1,0,1
chr7,92134506,92134956,3,"1,2,3",1,1,1
chr7,92134956,92135013,2,"1,3",1,0,1
chr7,92447216,92447293,2,"2,3",0,1,1
chr7,92447293,92447613,3,"1,2,3",1,1,1
chr7,92447613,92447997,2,"1,3",1,0,1
chr7,92528715,92528978,2,"2,3",0,1,1
chr7,92832988,92833312,3,"1,2,3",1,1,1
chr7,92833312,92833424,2,"1,3",1,0,1
chr7,92833965,92834264,2,"1,3",1,0,1
chr7,93232098,93232282,2,"1,3",1,0,1
chr7,93232282,93232415,3,"1,2,3",1,1,1
chr7,93232415,93232602,2,"1,3",1,0,1
chr7,94509759,94510263,2,"1,3",1,0,1
chr7,94510560,94510803,2,"2,3",0,1,1
chr7,96322022,96322472,2,"2,3",0,1,1
chr7,97972114,97972564,2,"2,3",0,1,1
chr7,98106663,98106701,2,"2,3",0,1,1
chr7,98106701,98107113,3,"1,2,3",1,1,1
chr7,98107113,98107205,2,"1,3",1,0,1
chr7,98252155,98252605,2,"2,3",0,1,1
chr7,98281651,98282160,2,"2,3",0,1,1
chr7,99380185,99380781,2,"2,3",0,1,1
chr7,99381146,99381334,2,"1,3",1,0,1
chr7,99408357,99409038,2,"1,3",1,0,1
chr7,99438645,99438646,2,"2,3",0,1,1
chr7,99438646,99439095,3,"1,2,3",1,1,1
chr7,99439095,99439150,2,"1,3",1,0,1
chr7,99465903,99466353,2,"2,3",0,1,1
chr7,99499953,99500403,2,"2,3",0,1,1
chr7,99504483,99504987,2,"1,3",1,0,1
chr7,99551883,99551991,2,"2,3",0,1,1
chr7,99551991,99552333,3,"1,2,3",1,1,1
chr7,99552333,99552491,2,"1,3",1,0,1
chr7,99558201,99558315,2,"1,3",1,0,1
chr7,99558315,99558765,3,"1,2,3",1,1,1
chr7,99558765,99558960,2,"1,3",1,0,1
chr7,99918989,99919240,2,"2,3",0,1,1
chr7,99919240,99919282,3,"1,2,3",1,1,1
chr7,99919282,99919423,2,"1,3",1,0,1
chr7,99919423,99919744,3,"1,2,3",1,1,1
chr7,99919744,99919873,2,"2,3",0,1,1
chr7,100015396,100015846,2,"2,3",0,1,1
chr7,100049556,100049700,2,"2,3",0,1,1
chr7,100049700,100050006,3,"1,2,3",1,1,1
chr7,100050006,100050094,2,"1,3",1,0,1
chr7,100081444,100081463,2,"1,3",1,0,1
chr7,100081463,100081948,3,"1,2,3",1,1,1
chr7,100081948,100082105,2,"2,3",0,1,1
chr7,100082460,100082876,3,"1,2,3",1,1,1
chr7,100082876,100082881,2,"1,3",1,0,1
chr7,100100506,100100510,2,"1,3",1,0,1
chr7,100100510,100100761,3,"1,2,3",1,1,1
chr7,100100761,100100804,2,"2,3",0,1,1
chr7,100101256,100101476,3,"1,2,3",1,1,1
chr7,100101476,100101637,2,"1,3",1,0,1
chr7,100101702,100102109,2,"2,3",0,1,1
chr7,100119100,100119550,2,"2,3",0,1,1
chr7,100126677,100127127,2,"2,3",0,1,1
chr7,100428210,100428457,2,"1,3",1,0,1
chr7,100429011,100429287,2,"1,3",1,0,1
chr7,100429287,100429515,3,"1,2,3",1,1,1
chr7,100429515,100429942,2,"2,3",0,1,1
chr7,100430227,100430554,2,"2,3",0,1,1
chr7,100436242,100436692,2,"2,3",0,1,1
chr7,100479061,100479081,2,"2,3",0,1,1
chr7,100479081,100479428,3,"1,2,3",1,1,1
chr7,100479428,100479666,2,"1,3",1,0,1
chr7,100538718,100538893,3,"1,2,3",1,1,1
chr7,100538893,100539036,2,"1,3",1,0,1
chr7,100545623,100546073,2,"2,3",0,1,1
chr7,100585741,100585918,2,"1,3",1,0,1
chr7,100586048,100586409,2,"2,3",0,1,1
chr7,100612055,100612505,2,"2,3",0,1,1
chr7,100705714,100706218,2,"1,3",1,0,1
chr7,100874773,100875223,2,"2,3",0,1,1
chr7,100889400,100890181,2,"2,3",0,1,1
chr7,101126252,101126581,2,"1,3",1,0,1
chr7,101126751,101126756,2,"1,3",1,0,1
chr7,101154133,101154578,2,"2,3",0,1,1
chr7,101165442,101165797,3,"1,2,3",1,1,1
chr7,101165797,101165809,2,"1,3",1,0,1
chr7,101217777,101218426,2,"2,3",0,1,1
chr7,101244249,101244538,2,"2,3",0,1,1
chr7,101244661,101244913,2,"2,3",0,1,1
chr7,101321505,101322009,2,"1,3",1,0,1
chr7,102287224,102287366,2,"2,3",0,1,1
chr7,102287500,102287851,2,"2,3",0,1,1
chr7,102396138,102396156,2,"1,3",1,0,1
chr7,102396156,102396606,3,"1,2,3",1,1,1
chr7,102396606,102396642,2,"1,3",1,0,1
chr7,102415704,102415742,2,"2,3",0,1,1
chr7,102464786,102465236,2,"2,3",0,1,1
chr7,102748699,102748775,2,"2,3",0,1,1
chr7,102748775,102749149,3,"1,2,3",1,1,1
chr7,102749149,102749279,2,"1,3",1,0,1
chr7,103074566,103074672,2,"1,3",1,0,1
chr7,103074672,103074827,3,"1,2,3",1,1,1
chr7,103074827,103075070,2,"1,3",1,0,1
chr7,103297281,103297785,2,"1,3",1,0,1
chr7,103344591,103344608,2,"2,3",0,1,1
chr7,103344608,103344932,3,"1,2,3",1,1,1
chr7,103347513,103348171,2,"2,3",0,1,1
chr7,105012427,105012691,3,"1,2,3",1,1,1
chr7,105012691,105012749,2,"2,3",0,1,1
chr7,105013159,105013291,2,"1,3",1,0,1
chr7,105013517,105013663,2,"1,3",1,0,1
chr7,105014110,105014164,2,"1,3",1,0,1
chr7,105014164,105014324,3,"1,2,3",1,1,1
chr7,105015030,105015212,2,"2,3",0,1,1
chr7,105522011,105522461,2,"2,3",0,1,1
chr7,105531972,105532040,2,"1,3",1,0,1
chr7,105532040,105532476,3,"1,2,3",1,1,1
chr7,105532476,105532490,2,"2,3",0,1,1
chr7,107168490,107168511,2,"2,3",0,1,1
chr7,107168511,107168638,3,"1,2,3",1,1,1
chr7,107168638,107169046,2,"2,3",0,1,1
chr7,107169664,107170049,2,"2,3",0,1,1
chr7,107563606,107564318,2,"1,3",1,0,1
chr7,107579834,107580273,2,"2,3",0,1,1
chr7,107743043,107743296,2,"2,3",0,1,1
chr7,107743315,107743819,2,"1,3",1,0,1
chr7,107744067,107744106,2,"2,3",0,1,1
chr7,107744106,107744651,3,"1,2,3",1,1,1
chr7,108569588,108570237,2,"2,3",0,1,1
chr7,112450389,112450679,2,"1,3",1,0,1
chr7,112450679,112450893,3,"1,2,3",1,1,1
chr7,112450893,112451129,2,"2,3",0,1,1
chr7,118183934,118184115,2,"2,3",0,1,1
chr7,118184115,118184384,3,"1,2,3",1,1,1
chr7,118184384,118184497,2,"1,3",1,0,1
chr7,120950403,120950725,2,"1,3",1,0,1
chr7,120950725,120951132,3,"1,2,3",1,1,1
chr7,120951132,120951357,2,"2,3",0,1,1
chr7,121395962,121396627,2,"2,3",0,1,1
chr7,123557623,123558073,2,"2,3",0,1,1
chr7,127585325,127585782,2,"2,3",0,1,1
chr7,127588796,127589069,2,"2,3",0,1,1
chr7,127652070,127652497,2,"2,3",0,1,1
chr7,128343546,128343619,2,"1,3",1,0,1
chr7,128343619,128344009,3,"1,2,3",1,1,1
chr7,128344009,128344069,2,"2,3",0,1,1
chr7,128456069,128456287,2,"1,3",1,0,1
chr7,128459247,128459625,2,"2,3",0,1,1
chr7,128476593,128477043,2,"2,3",0,1,1
chr7,128933243,128933507,2,"2,3",0,1,1
chr7,128954913,128955416,2,"2,3",0,1,1
chr7,129054960,129055464,2,"1,3",1,0,1
chr7,129948895,129949226,3,"1,2,3",1,1,1
chr7,129949226,129949427,2,"2,3",0,1,1
chr7,129949815,129949829,2,"1,3",1,0,1
chr7,129952275,129952367,2,"1,3",1,0,1
chr7,129952367,129952817,3,"1,2,3",1,1,1
chr7,129952817,129953022,2,"1,3",1,0,1
chr7,130070160,130070866,2,"1,3",1,0,1
chr7,130205703,130205819,2,"2,3",0,1,1
chr7,130668415,130668865,2,"2,3",0,1,1
chr7,131106017,131106057,2,"1,3",1,0,1
chr7,131106226,131106562,2,"2,3",0,1,1
chr7,131107908,131107914,2,"2,3",0,1,1
chr7,131107914,131108316,3,"1,2,3",1,1,1
chr7,133252884,133252901,2,"1,3",1,0,1
chr7,133252901,133253351,3,"1,2,3",1,1,1
chr7,133253351,133253410,2,"1,3",1,0,1
chr7,134127157,134127607,2,"2,3",0,1,1
chr7,134646487,134647030,3,"1,2,3",1,1,1
chr7,134647030,134647074,2,"2,3",0,1,1
chr7,134986548,134987276,2,"1,3",1,0,1
chr7,134995337,134995787,2,"2,3",0,1,1
chr7,135147822,135148669,2,"2,3",0,1,1
chr7,135170452,135170902,2,"2,3",0,1,1
chr7,135211170,135211355,2,"2,3",0,1,1
chr7,135557782,135558232,2,"2,3",0,1,1
chr7,135661919,135662648,2,"1,3",1,0,1
chr7,137992708,137993158,2,"2,3",0,1,1
chr7,138001458,138001509,2,"2,3",0,1,1
chr7,138001509,138001908,3,"1,2,3",1,1,1
chr7,138001908,138002218,2,"1,3",1,0,1
chr7,139035653,139036157,2,"1,3",1,0,1
chr7,139133474,139133512,2,"1,3",1,0,1
chr7,139133512,139133962,3,"1,2,3",1,1,1
chr7,139133962,139133978,2,"1,3",1,0,1
chr7,139230806,139230850,2,"1,3",1,0,1
chr7,139230850,139231300,3,"1,2,3",1,1,1
chr7,139231300,139231310,2,"1,3",1,0,1
chr7,139341428,139341899,2,"2,3",0,1,1
chr7,139359387,139360049,2,"1,3",1,0,1
chr7,139360147,139360558,2,"1,3",1,0,1
chr7,139360691,139360810,2,"2,3",0,1,1
chr7,139778052,139778502,2,"2,3",0,1,1
chr7,140696802,140697520,2,"1,3",1,0,1
chr7,141014676,141015180,2,"1,3",1,0,1
chr7,141649829,141649835,2,"2,3",0,1,1
chr7,141649947,141650219,2,"2,3",0,1,1
chr7,141701379,141701829,2,"2,3",0,1,1
chr7,141738182,141738632,2,"2,3",0,1,1
chr7,143263344,143263794,2,"2,3",0,1,1
chr7,149028278,149028368,2,"1,3",1,0,1
chr7,149028368,149029017,3,"1,2,3",1,1,1
chr7,149029017,149029108,2,"1,3",1,0,1
chr7,149125927,149126431,2,"1,3",1,0,1
chr7,149195330,149195780,2,"2,3",0,1,1
chr7,149261918,149261989,2,"2,3",0,1,1
chr7,149261989,149262368,3,"1,2,3",1,1,1
chr7,149262368,149262493,2,"1,3",1,0,1
chr7,149838088,149838430,3,"1,2,3",1,1,1
chr7,149838430,149838471,2,"1,3",1,0,1
chr7,150368763,150369275,2,"2,3",0,1,1
chr7,150369448,150369748,2,"2,3",0,1,1
chr7,150435669,150435749,2,"1,3",1,0,1
chr7,150435749,150436107,3,"1,2,3",1,1,1
chr7,150632096,150632634,2,"2,3",0,1,1
chr7,151057738,151058435,2,"1,3",1,0,1
chr7,151083372,151083756,2,"2,3",0,1,1
chr7,151087426,151087473,2,"1,3",1,0,1
chr7,151087473,151087679,3,"1,2,3",1,1,1
chr7,151087679,151087923,2,"2,3",0,1,1
chr7,151227090,151227100,2,"2,3",0,1,1
chr7,151227100,151227540,3,"1,2,3",1,1,1
chr7,151227540,151227604,2,"1,3",1,0,1
chr7,151233114,151233421,2,"2,3",0,1,1
chr7,152436305,152436755,2,"2,3",0,1,1
chr7,152463985,152464489,2,"1,3",1,0,1
chr7,155070007,155070274,3,"1,2,3",1,1,1
chr7,155070274,155070289,2,"2,3",0,1,1
chr7,155205364,155205814,2,"2,3",0,1,1
chr7,155297374,155297779,2,"2,3",0,1,1
chr7,155298825,155298844,2,"1,3",1,0,1
chr7,155298844,155299301,3,"1,2,3",1,1,1
chr7,155299301,155299332,2,"2,3",0,1,1
chr7,155644001,155644451,2,"2,3",0,1,1
chr7,155644610,155645346,2,"2,3",0,1,1
chr7,156640482,156640932,2,"2,3",0,1,1
chr7,156949511,156949552,2,"1,3",1,0,1
chr7,156949552,156950002,3,"1,2,3",1,1,1
chr7,156950002,156950015,2,"1,3",1,0,1
chr7,157139117,157139452,2,"2,3",0,1,1
chr7,158856342,158856514,2,"1,3",1,0,1
chr7,158856514,158856733,3,"1,2,3",1,1,1
chr7,158856733,158856846,2,"1,3",1,0,1
chr8,406723,406753,2,"1,3",1,0,1
chr8,406753,407083,3,"1,2,3",1,1,1
chr8,730987,731437,2,"2,3",0,1,1
chr8,1745778,1746423,2,"2,3",0,1,1
chr8,6708442,6708475,2,"1,3",1,0,1
chr8,6708475,6708925,3,"1,2,3",1,1,1
chr8,6708925,6708946,2,"1,3",1,0,1
chr8,9002712,9002783,2,"1,3",1,0,1
chr8,9002783,9003216,3,"1,2,3",1,1,1
chr8,9003216,9003233,2,"2,3",0,1,1
chr8,9555620,9555855,2,"2,3",0,1,1
chr8,10054741,10055255,2,"2,3",0,1,1
chr8,10839646,10839681,2,"1,3",1,0,1
chr8,10839681,10840131,3,"1,2,3",1,1,1
chr8,10840131,10840150,2,"1,3",1,0,1
chr8,11284269,11284579,2,"1,3",1,0,1
chr8,11421742,11422523,2,"1,3",1,0,1
chr8,11491999,11492449,2,"2,3",0,1,1
chr8,11493489,11493749,2,"2,3",0,1,1
chr8,11498914,11499355,2,"2,3",0,1,1
chr8,11545910,11546360,2,"2,3",0,1,1
chr8,11802215,11802230,2,"1,3",1,0,1
chr8,11802230,11802680,3,"1,2,3",1,1,1
chr8,11802680,11802719,2,"1,3",1,0,1
chr8,17246544,17246644,2,"1,3",1,0,1
chr8,17246644,17247048,3,"1,2,3",1,1,1
chr8,17247048,17247094,2,"2,3",0,1,1
chr8,17922399,17922425,2,"1,3",1,0,1
chr8,17922425,17922875,3,"1,2,3",1,1,1
chr8,17922875,17922903,2,"1,3",1,0,1
chr8,17922999,17923449,2,"2,3",0,1,1
chr8,18083870,18084320,2,"2,3",0,1,1
chr8,18210000,18210450,2,"2,3",0,1,1
chr8,19817088,19817901,2,"2,3",0,1,1
chr8,21919336,21919663,2,"2,3",0,1,1
chr8,22109051,22109501,2,"2,3",0,1,1
chr8,22141643,22141654,2,"1,3",1,0,1
chr8,22141654,22142104,3,"1,2,3",1,1,1
chr8,22142104,22142111,2,"1,3",1,0,1
chr8,22244919,22245053,2,"1,3",1,0,1
chr8,22245053,22245503,3,"1,2,3",1,1,1
chr8,22245503,22245674,2,"1,3",1,0,1
chr8,22245949,22246244,2,"2,3",0,1,1
chr8,22440923,22441373,2,"2,3",0,1,1
chr8,22604502,22604759,2,"1,3",1,0,1
chr8,22604759,22604915,3,"1,2,3",1,1,1
chr8,22604915,22605311,2,"2,3",0,1,1
chr8,22669013,22669331,3,"1,2,3",1,1,1
chr8,22669331,22669380,2,"1,3",1,0,1
chr8,22694355,22694416,2,"1,3",1,0,1
chr8,23064911,23065408,2,"2,3",0,1,1
chr8,23068692,23069395,2,"1,3",1,0,1
chr8,23224759,23224890,2,"2,3",0,1,1
chr8,23224890,23225429,3,"1,2,3",1,1,1
chr8,23225429,23225502,2,"1,3",1,0,1
chr8,23246499,23247003,2,"1,3",1,0,1
chr8,23287834,23288487,2,"2,3",0,1,1
chr8,25459119,25459158,2,"1,3",1,0,1
chr8,25459158,25459239,3,"1,2,3",1,1,1
chr8,25459239,25459329,2,"2,3",0,1,1
chr8,26382633,26382696,2,"1,3",1,0,1
chr8,26382696,26383355,3,"1,2,3",1,1,1
chr8,26383355,26383459,2,"1,3",1,0,1
chr8,27310933,27311670,2,"2,3",0,1,1
chr8,27772354,27772839,2,"2,3",0,1,1
chr8,27774434,27774442,2,"2,3",0,1,1
chr8,27774442,27774762,3,"1,2,3",1,1,1
chr8,27774762,27774763,2,"2,3",0,1,1
chr8,27837626,27837655,2,"2,3",0,1,1
chr8,27837655,27837934,3,"1,2,3",1,1,1
chr8,27837934,27837950,2,"2,3",0,1,1
chr8,28092898,28093539,2,"2,3",0,1,1
chr8,28493692,28494142,2,"2,3",0,1,1
chr8,28701598,28702048,2,"2,3",0,1,1
chr8,28890196,28890684,2,"1,3",1,0,1
chr8,29350325,29350829,2,"1,3",1,0,1
chr8,30082310,30082807,2,"1,3",1,0,1
chr8,30082807,30082917,3,"1,2,3",1,1,1
chr8,30082917,30083257,2,"2,3",0,1,1
chr8,30156134,30156584,2,"2,3",0,1,1
chr8,30744236,30744413,3,"1,2,3",1,1,1
chr8,30744413,30744561,2,"1,3",1,0,1
chr8,31033663,31033748,2,"2,3",0,1,1
chr8,31033748,31034252,3,"1,2,3",1,1,1
chr8,31034252,31034311,2,"2,3",0,1,1
chr8,33472805,33473255,2,"2,3",0,1,1
chr8,33484967,33484988,2,"2,3",0,1,1
chr8,33484988,33485491,3,"1,2,3",1,1,1
chr8,33513010,33513366,2,"2,3",0,1,1
chr8,37736437,37737095,2,"2,3",0,1,1
chr8,37737715,37737918,2,"2,3",0,1,1
chr8,37762364,37762868,2,"1,3",1,0,1
chr8,37849551,37849582,2,"1,3",1,0,1
chr8,37849582,37850032,3,"1,2,3",1,1,1
chr8,37850032,37850050,2,"1,3",1,0,1
chr8,38030710,38031160,2,"2,3",0,1,1
chr8,38105194,38105660,2,"1,3",1,0,1
chr8,38176144,38176290,2,"2,3",0,1,1
chr8,38176290,38176888,3,"1,2,3",1,1,1
chr8,38176888,38177152,2,"1,3",1,0,1
chr8,38231218,38231872,2,"2,3",0,1,1
chr8,38231911,38232069,2,"1,3",1,0,1
chr8,38232069,38232378,3,"1,2,3",1,1,1
chr8,38268495,38269004,2,"1,3",1,0,1
chr8,38269004,38269010,3,"1,2,3",1,1,1
chr8,38269010,38269454,2,"2,3",0,1,1
chr8,38386055,38386336,3,"1,2,3",1,1,1
chr8,38386336,38386411,2,"2,3",0,1,1
chr8,38996764,38997214,2,"2,3",0,1,1
chr8,41490361,41490398,2,"1,3",1,0,1
chr8,41490398,41490848,3,"1,2,3",1,1,1
chr8,41490848,41490865,2,"1,3",1,0,1
chr8,41529028,41529112,2,"2,3",0,1,1
chr8,41529112,41529478,3,"1,2,3",1,1,1
chr8,41529478,41529504,2,"1,3",1,0,1
chr8,41828394,41828844,2,"2,3",0,1,1
chr8,42140031,42140126,2,"2,3",0,1,1
chr8,42140126,42140830,3,"1,2,3",1,1,1
chr8,42140830,42140895,2,"2,3",0,1,1
chr8,42152560,42152859,2,"2,3",0,1,1
chr8,42153101,42153212,2,"2,3",0,1,1
chr8,42153212,42153663,3,"1,2,3",1,1,1
chr8,42338372,42338822,2,"2,3",0,1,1
chr8,42391308,42391758,2,"2,3",0,1,1
chr8,42843041,42843135,2,"1,3",1,0,1
chr8,42843135,42843585,3,"1,2,3",1,1,1
chr8,42843585,42843621,2,"1,3",1,0,1
chr8,43140099,43140603,2,"1,3",1,0,1
chr8,47960606,47960701,2,"1,3",1,0,1
chr8,47960701,47961033,3,"1,2,3",1,1,1
chr8,47961033,47961151,2,"2,3",0,1,1
chr8,48008280,48008730,2,"2,3",0,1,1
chr8,51898325,51898946,2,"2,3",0,1,1
chr8,51899127,51899631,2,"1,3",1,0,1
chr8,53843035,53843096,2,"1,3",1,0,1
chr8,53843096,53843539,3,"1,2,3",1,1,1
chr8,53843539,53843546,2,"2,3",0,1,1
chr8,54134773,54135223,2,"2,3",0,1,1
chr8,55102741,55103127,2,"2,3",0,1,1
chr8,55773276,55773380,2,"1,3",1,0,1
chr8,55773380,55773759,3,"1,2,3",1,1,1
chr8,55879537,55879598,2,"1,3",1,0,1
chr8,55879598,55879981,3,"1,2,3",1,1,1
chr8,55880561,55880784,2,"2,3",0,1,1
chr8,56074237,56074687,2,"2,3",0,1,1
chr8,56211624,56211650,2,"2,3",0,1,1
chr8,56211650,56211998,3,"1,2,3",1,1,1
chr8,58410966,58411590,2,"2,3",0,1,1
chr8,58553492,58553936,2,"1,3",1,0,1
chr8,58595940,58596386,2,"2,3",0,1,1
chr8,60517147,60517597,2,"2,3",0,1,1
chr8,60652241,60652722,2,"1,3",1,0,1
chr8,61714268,61714772,2,"1,3",1,0,1
chr8,63038601,63038614,2,"1,3",1,0,1
chr8,63038614,63038897,3,"1,2,3",1,1,1
chr8,63038897,63038904,2,"2,3",0,1,1
chr8,63168106,63168610,2,"1,3",1,0,1
chr8,64581419,64581869,2,"2,3",0,1,1
chr8,64694947,64695451,2,"1,3",1,0,1
chr8,64798328,64798778,2,"2,3",0,1,1
chr8,65644404,65644854,2,"2,3",0,1,1
chr8,65644959,65645327,2,"2,3",0,1,1
chr8,65842010,65842514,2,"1,3",1,0,1
chr8,66112917,66113565,2,"2,3",0,1,1
chr8,66428782,66428834,2,"1,3",1,0,1
chr8,66428834,66429284,3,"1,2,3",1,1,1
chr8,66429284,66429286,2,"1,3",1,0,1
chr8,66666338,66666713,2,"2,3",0,1,1
chr8,66666966,66667167,2,"1,3",1,0,1
chr8,66667167,66667671,3,"1,2,3",1,1,1
chr8,66667671,66667882,2,"2,3",0,1,1
