chrom,start,end,num,list,ENCFF184VLV_ESRRA_sorted.bed,ENCFF701CIO_ESRRA_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr5,131164667,131165044,2,"2,3",0,1,1
chr5,131170755,131170809,2,"1,3",1,0,1
chr5,131170809,131171125,3,"1,2,3",1,1,1
chr5,131171125,131171229,2,"2,3",0,1,1
chr5,131635227,131635597,2,"1,3",1,0,1
chr5,131797032,131797402,2,"1,3",1,0,1
chr5,131994647,131994899,2,"1,3",1,0,1
chr5,132293615,132293736,2,"1,3",1,0,1
chr5,132293736,132293991,3,"1,2,3",1,1,1
chr5,132294052,132294126,3,"1,2,3",1,1,1
chr5,132294126,132294201,2,"2,3",0,1,1
chr5,132410853,132411223,2,"1,3",1,0,1
chr5,132419704,132419946,2,"1,3",1,0,1
chr5,132422702,132423073,3,"1,2,3",1,1,1
chr5,132423073,132423091,2,"2,3",0,1,1
chr5,132426624,132426745,3,"1,2,3",1,1,1
chr5,132426745,132426913,2,"1,3",1,0,1
chr5,132490798,132491097,2,"1,3",1,0,1
chr5,132495745,132495760,2,"2,3",0,1,1
chr5,132495760,132496016,3,"1,2,3",1,1,1
chr5,132496016,132496130,2,"1,3",1,0,1
chr5,132496425,132496596,2,"1,3",1,0,1
chr5,132556842,132557212,2,"1,3",1,0,1
chr5,132737445,132737658,2,"2,3",0,1,1
chr5,132820194,132820497,2,"1,3",1,0,1
chr5,132829983,132830306,2,"1,3",1,0,1
chr5,132830566,132831028,2,"1,3",1,0,1
chr5,132866378,132866754,2,"2,3",0,1,1
chr5,132972149,132972376,3,"1,2,3",1,1,1
chr5,132972376,132972420,2,"1,3",1,0,1
chr5,133240565,133240746,2,"1,3",1,0,1
chr5,133968478,133968848,2,"1,3",1,0,1
chr5,134140658,134140766,2,"1,3",1,0,1
chr5,134176635,134177005,2,"1,3",1,0,1
chr5,134367095,134367322,2,"1,3",1,0,1
chr5,134411774,134411894,2,"2,3",0,1,1
chr5,134411894,134411997,3,"1,2,3",1,1,1
chr5,134411997,134412087,2,"2,3",0,1,1
chr5,134527511,134527821,2,"1,3",1,0,1
chr5,134632686,134633056,2,"1,3",1,0,1
chr5,134648426,134648952,2,"1,3",1,0,1
chr5,134738227,134738245,2,"2,3",0,1,1
chr5,134738245,134738615,3,"1,2,3",1,1,1
chr5,134738615,134738627,2,"2,3",0,1,1
chr5,134758555,134758910,2,"1,3",1,0,1
chr5,134845728,134845940,2,"1,3",1,0,1
chr5,134845940,134846298,3,"1,2,3",1,1,1
chr5,134846298,134846360,2,"2,3",0,1,1
chr5,134904630,134905000,2,"1,3",1,0,1
chr5,134905359,134905468,2,"1,3",1,0,1
chr5,135134023,135134058,2,"2,3",0,1,1
chr5,135134058,135134380,3,"1,2,3",1,1,1
chr5,135399293,135399472,2,"1,3",1,0,1
chr5,135456286,135456526,2,"1,3",1,0,1
chr5,135457530,135457758,3,"1,2,3",1,1,1
chr5,135457758,135457772,2,"1,3",1,0,1
chr5,136080521,136080825,2,"1,3",1,0,1
chr5,136132720,136132862,2,"1,3",1,0,1
chr5,136132862,136133090,3,"1,2,3",1,1,1
chr5,136133090,136133232,2,"2,3",0,1,1
chr5,137754391,137754392,2,"2,3",0,1,1
chr5,137754392,137754762,3,"1,2,3",1,1,1
chr5,137754762,137754811,2,"2,3",0,1,1
chr5,137889419,137889524,2,"2,3",0,1,1
chr5,137889524,137889585,3,"1,2,3",1,1,1
chr5,138036030,138036059,2,"2,3",0,1,1
chr5,138036059,138036159,3,"1,2,3",1,1,1
chr5,138036159,138036302,2,"2,3",0,1,1
chr5,138178954,138179232,2,"1,3",1,0,1
chr5,138337662,138337719,3,"1,2,3",1,1,1
chr5,138337719,138337843,2,"2,3",0,1,1
chr5,138338163,138338508,2,"1,3",1,0,1
chr5,138352480,138352634,2,"1,3",1,0,1
chr5,138352885,138353250,2,"1,3",1,0,1
chr5,138463999,138464313,2,"1,3",1,0,1
chr5,138464625,138464995,2,"1,3",1,0,1
chr5,138542913,138542968,2,"2,3",0,1,1
chr5,138542968,138543338,3,"1,2,3",1,1,1
chr5,138543338,138543481,2,"2,3",0,1,1
chr5,138543481,138543534,3,"1,2,3",1,1,1
chr5,138543534,138543596,2,"1,3",1,0,1
chr5,138543633,138543817,2,"1,3",1,0,1
chr5,138753237,138753347,2,"2,3",0,1,1
chr5,139273485,139273508,2,"1,3",1,0,1
chr5,139273508,139273846,3,"1,2,3",1,1,1
chr5,139273846,139273928,2,"2,3",0,1,1
chr5,139293468,139293789,2,"1,3",1,0,1
chr5,139341589,139341895,2,"1,3",1,0,1
chr5,139341895,139341959,3,"1,2,3",1,1,1
chr5,139341959,139342038,2,"2,3",0,1,1
chr5,139342096,139342315,2,"2,3",0,1,1
chr5,139475430,139475752,2,"1,3",1,0,1
chr5,139482207,139482500,2,"1,3",1,0,1
chr5,139518030,139518134,2,"1,3",1,0,1
chr5,139518134,139518498,3,"1,2,3",1,1,1
chr5,139637487,139637857,2,"1,3",1,0,1
chr5,139709197,139709206,2,"2,3",0,1,1
chr5,139709206,139709633,3,"1,2,3",1,1,1
chr5,139765589,139765610,2,"2,3",0,1,1
chr5,139765610,139765980,3,"1,2,3",1,1,1
chr5,139765980,139766009,2,"2,3",0,1,1
chr5,139775098,139775298,2,"2,3",0,1,1
chr5,140107455,140108036,2,"1,3",1,0,1
chr5,140346619,140346968,2,"1,3",1,0,1
chr5,140401372,140401442,2,"1,3",1,0,1
chr5,140401442,140401734,3,"1,2,3",1,1,1
chr5,140401734,140401862,2,"2,3",0,1,1
chr5,140557336,140557692,2,"1,3",1,0,1
chr5,140564287,140564360,2,"2,3",0,1,1
chr5,140564360,140564707,3,"1,2,3",1,1,1
chr5,140564707,140564936,2,"1,3",1,0,1
chr5,140639065,140639435,2,"1,3",1,0,1
chr5,140647515,140647708,3,"1,2,3",1,1,1
chr5,140647708,140647971,2,"1,3",1,0,1
chr5,140664675,140665045,2,"1,3",1,0,1
chr5,140691156,140691526,2,"1,3",1,0,1
chr5,140710865,140710934,2,"2,3",0,1,1
chr5,140710934,140711490,3,"1,2,3",1,1,1
chr5,140711490,140711509,2,"1,3",1,0,1
chr5,140718525,140718581,2,"2,3",0,1,1
chr5,140718581,140718945,3,"1,2,3",1,1,1
chr5,140718945,140718951,2,"1,3",1,0,1
chr5,140726106,140726199,2,"1,3",1,0,1
chr5,141618977,141619073,2,"1,3",1,0,1
chr5,141619073,141619347,3,"1,2,3",1,1,1
chr5,141619347,141619378,2,"2,3",0,1,1
chr5,141636770,141636984,2,"1,3",1,0,1
chr5,141914405,141914483,2,"2,3",0,1,1
chr5,141914483,141914630,3,"1,2,3",1,1,1
chr5,141923634,141923645,2,"2,3",0,1,1
chr5,141923645,141923799,3,"1,2,3",1,1,1
chr5,141923799,141923946,2,"2,3",0,1,1
chr5,141960770,141961078,2,"1,3",1,0,1
chr5,141969044,141969084,2,"2,3",0,1,1
chr5,141969084,141969464,3,"1,2,3",1,1,1
chr5,141969464,141969551,2,"1,3",1,0,1
chr5,142324624,142324839,2,"2,3",0,1,1
chr5,142324884,142325006,2,"2,3",0,1,1
chr5,142713165,142713682,2,"2,3",0,1,1
chr5,145854659,145854716,2,"2,3",0,1,1
chr5,145854716,145854935,3,"1,2,3",1,1,1
chr5,145854935,145855008,2,"2,3",0,1,1
chr5,146203149,146203204,2,"2,3",0,1,1
chr5,146203204,146203566,3,"1,2,3",1,1,1
chr5,146203566,146203574,2,"1,3",1,0,1
chr5,146447016,146447386,2,"1,3",1,0,1
chr5,148383767,148383823,2,"2,3",0,1,1
chr5,148383823,148384079,3,"1,2,3",1,1,1
chr5,148639130,148639474,2,"1,3",1,0,1
chr5,149345442,149345550,2,"1,3",1,0,1
chr5,149345550,149345673,3,"1,2,3",1,1,1
chr5,149367518,149367841,3,"1,2,3",1,1,1
chr5,149430268,149430631,2,"1,3",1,0,1
chr5,149551538,149551958,2,"2,3",0,1,1
chr5,149731773,149731863,2,"1,3",1,0,1
chr5,149960455,149960634,2,"2,3",0,1,1
chr5,149960634,149961004,3,"1,2,3",1,1,1
chr5,149961004,149961079,2,"2,3",0,1,1
chr5,150000320,150000559,2,"2,3",0,1,1
chr5,150000559,150000740,3,"1,2,3",1,1,1
chr5,150000740,150000783,2,"1,3",1,0,1
chr5,150050250,150050581,2,"1,3",1,0,1
chr5,150161233,150161290,2,"1,3",1,0,1
chr5,150161290,150161544,3,"1,2,3",1,1,1
chr5,150161544,150161547,2,"2,3",0,1,1
chr5,150161678,150161906,2,"2,3",0,1,1
chr5,150449711,150449829,2,"2,3",0,1,1
chr5,150449829,150450070,3,"1,2,3",1,1,1
chr5,150450070,150450131,2,"2,3",0,1,1
chr5,151100206,151100400,2,"1,3",1,0,1
chr5,151157566,151157936,2,"1,3",1,0,1
chr5,151214132,151214437,2,"1,3",1,0,1
chr5,151758512,151758667,2,"1,3",1,0,1
chr5,151758667,151758874,3,"1,2,3",1,1,1
chr5,151758907,151759087,3,"1,2,3",1,1,1
chr5,151759087,151759127,2,"1,3",1,0,1
chr5,151771142,151771283,2,"1,3",1,0,1
chr5,151771328,151771512,2,"1,3",1,0,1
chr5,151771743,151772113,2,"1,3",1,0,1
chr5,154038704,154039051,2,"1,3",1,0,1
chr5,154190359,154190415,2,"2,3",0,1,1
chr5,154682426,154682908,2,"1,3",1,0,1
chr5,154834957,154835530,2,"1,3",1,0,1
chr5,154858223,154858643,2,"2,3",0,1,1
chr5,157142455,157142825,2,"1,3",1,0,1
chr5,157743459,157743822,2,"1,3",1,0,1
chr5,159100376,159100568,2,"1,3",1,0,1
chr5,159263052,159263422,2,"1,3",1,0,1
chr5,160260960,160260972,2,"2,3",0,1,1
chr5,160260972,160261268,3,"1,2,3",1,1,1
chr5,160261268,160261458,2,"2,3",0,1,1
chr5,160421758,160421925,2,"1,3",1,0,1
chr5,163505383,163505740,2,"1,3",1,0,1
chr5,168486231,168486565,2,"1,3",1,0,1
chr5,170331254,170331524,2,"1,3",1,0,1
chr5,171418693,171419000,2,"1,3",1,0,1
chr5,172188620,172188628,2,"1,3",1,0,1
chr5,172770622,172771199,2,"1,3",1,0,1
chr5,172789001,172789053,2,"2,3",0,1,1
chr5,172789053,172789416,3,"1,2,3",1,1,1
chr5,172789416,172789562,2,"2,3",0,1,1
chr5,172807260,172807493,2,"1,3",1,0,1
chr5,172834094,172834422,2,"1,3",1,0,1
chr5,173057214,173057584,2,"1,3",1,0,1
chr5,173144375,173144436,2,"2,3",0,1,1
chr5,173144436,173144633,3,"1,2,3",1,1,1
chr5,173144666,173144795,3,"1,2,3",1,1,1
chr5,173144795,173144806,2,"1,3",1,0,1
chr5,176361466,176361637,2,"2,3",0,1,1
chr5,176361637,176362007,3,"1,2,3",1,1,1
chr5,176362007,176362031,2,"2,3",0,1,1
chr5,176388559,176388589,2,"1,3",1,0,1
chr5,176388589,176388848,3,"1,2,3",1,1,1
chr5,176388899,176389191,3,"1,2,3",1,1,1
chr5,176389191,176389235,2,"2,3",0,1,1
chr5,176448178,176448467,2,"1,3",1,0,1
chr5,176537469,176537605,2,"2,3",0,1,1
chr5,176537770,176538089,3,"1,2,3",1,1,1
chr5,176538089,176538120,2,"1,3",1,0,1
chr5,176543086,176543099,2,"1,3",1,0,1
chr5,176543337,176543361,2,"1,3",1,0,1
chr5,176610129,176610330,2,"1,3",1,0,1
chr5,176647063,176647320,3,"1,2,3",1,1,1
chr5,176647320,176647425,2,"2,3",0,1,1
chr5,177086835,177087205,2,"1,3",1,0,1
chr5,177303604,177303895,2,"1,3",1,0,1
chr5,177351556,177351591,2,"1,3",1,0,1
chr5,177351591,177351860,3,"1,2,3",1,1,1
chr5,177351860,177352011,2,"2,3",0,1,1
chr5,177404323,177404693,2,"1,3",1,0,1
chr5,177455243,177455276,2,"2,3",0,1,1
chr5,177455276,177455663,3,"1,2,3",1,1,1
chr5,177455663,177455829,2,"1,3",1,0,1
chr5,177457621,177457920,2,"1,3",1,0,1
chr5,177491475,177491761,2,"1,3",1,0,1
chr5,177497804,177497981,2,"2,3",0,1,1
chr5,177516903,177517273,2,"1,3",1,0,1
chr5,177592013,177592314,2,"1,3",1,0,1
chr5,177600076,177600446,2,"1,3",1,0,1
chr5,178113509,178113601,2,"1,3",1,0,1
chr5,178120991,178121276,2,"1,3",1,0,1
chr5,178127557,178127755,2,"1,3",1,0,1
chr5,178130805,178131079,2,"1,3",1,0,1
chr5,180071837,180071969,2,"2,3",0,1,1
chr5,180071969,180072257,3,"1,2,3",1,1,1
chr5,180072257,180072299,2,"1,3",1,0,1
chr5,180093637,180093943,2,"1,3",1,0,1
chr5,180494123,180494493,2,"1,3",1,0,1
chr5,180810199,180810769,2,"1,3",1,0,1
chr5,180831103,180831138,2,"1,3",1,0,1
chr5,180831454,180831791,2,"1,3",1,0,1
chr5,181184145,181184205,2,"2,3",0,1,1
chr5,181184205,181184375,3,"1,2,3",1,1,1
chr5,181184375,181184439,2,"2,3",0,1,1
chr5,181187645,181187997,2,"1,3",1,0,1
chr5,181191745,181191760,2,"1,3",1,0,1
chr5,181191760,181192128,3,"1,2,3",1,1,1
chr5,181206720,181207045,2,"1,3",1,0,1
chr5,181207556,181207965,2,"1,3",1,0,1
chr5,181222139,181222256,2,"2,3",0,1,1
chr5,181222256,181222609,3,"1,2,3",1,1,1
chr5,181223146,181223168,2,"2,3",0,1,1
chr5,181223168,181223377,3,"1,2,3",1,1,1
chr5,181223431,181223750,3,"1,2,3",1,1,1
chr5,181223750,181223765,2,"2,3",0,1,1
chr5,181243965,181244059,2,"2,3",0,1,1
chr5,181260987,181260990,2,"1,3",1,0,1
chr5,181260990,181261357,3,"1,2,3",1,1,1
chr5,181261357,181261410,2,"2,3",0,1,1
chr5,181261901,181261959,2,"2,3",0,1,1
chr5,181261959,181262144,3,"1,2,3",1,1,1
chr5,181262144,181262323,2,"2,3",0,1,1
chr5,181281233,181281603,2,"1,3",1,0,1
chr6,2634494,2634757,2,"1,3",1,0,1
chr6,2765228,2765598,2,"1,3",1,0,1
chr6,2841260,2841577,2,"1,3",1,0,1
chr6,2841736,2842106,2,"1,3",1,0,1
chr6,2903112,2903278,2,"2,3",0,1,1
chr6,2903278,2903478,3,"1,2,3",1,1,1
chr6,2903478,2903532,2,"2,3",0,1,1
chr6,2988497,2988842,2,"1,3",1,0,1
chr6,2999337,2999547,3,"1,2,3",1,1,1
chr6,2999547,2999722,2,"1,3",1,0,1
chr6,3023741,3023926,2,"2,3",0,1,1
chr6,3023926,3024018,3,"1,2,3",1,1,1
chr6,3024018,3024025,2,"2,3",0,1,1
chr6,3053458,3053806,2,"2,3",0,1,1
chr6,3053806,3054006,3,"1,2,3",1,1,1
chr6,3054006,3054080,2,"2,3",0,1,1
chr6,3063762,3063885,2,"1,3",1,0,1
chr6,3063885,3064132,3,"1,2,3",1,1,1
chr6,3064132,3064305,2,"2,3",0,1,1
chr6,3068328,3068698,2,"1,3",1,0,1
chr6,3068830,3068935,2,"2,3",0,1,1
chr6,3068935,3069102,3,"1,2,3",1,1,1
chr6,3069102,3069148,2,"2,3",0,1,1
chr6,3118343,3118912,2,"1,3",1,0,1
chr6,3126484,3126716,2,"1,3",1,0,1
chr6,3157558,3157695,2,"1,3",1,0,1
chr6,3160247,3160254,2,"2,3",0,1,1
chr6,3160254,3160511,3,"1,2,3",1,1,1
chr6,3162658,3162676,2,"2,3",0,1,1
chr6,3162676,3163046,3,"1,2,3",1,1,1
chr6,3163046,3163078,2,"2,3",0,1,1
chr6,3258962,3259181,2,"1,3",1,0,1
chr6,4018431,4018801,2,"1,3",1,0,1
chr6,4021125,4021406,2,"1,3",1,0,1
chr6,4135059,4135129,2,"2,3",0,1,1
chr6,4135129,4135479,3,"1,2,3",1,1,1
chr6,4135479,4135499,2,"1,3",1,0,1
chr6,4135935,4136305,2,"1,3",1,0,1
chr6,5260641,5261011,2,"1,3",1,0,1
chr6,5261247,5261428,2,"1,3",1,0,1
chr6,6687243,6687527,2,"1,3",1,0,1
chr6,6749951,6750283,2,"1,3",1,0,1
chr6,7173964,7174022,2,"2,3",0,1,1
chr6,7174022,7174082,3,"1,2,3",1,1,1
chr6,7261144,7261565,2,"1,3",1,0,1
chr6,7390009,7390266,2,"1,3",1,0,1
chr6,7590032,7590402,2,"1,3",1,0,1
chr6,10404386,10404451,2,"1,3",1,0,1
chr6,10404451,10404714,3,"1,2,3",1,1,1
chr6,10694670,10694753,2,"1,3",1,0,1
chr6,10694753,10695040,3,"1,2,3",1,1,1
chr6,10695040,10695163,2,"2,3",0,1,1
chr6,10722788,10723158,2,"1,3",1,0,1
chr6,10747520,10747890,2,"1,3",1,0,1
chr6,10771360,10771730,2,"1,3",1,0,1
chr6,11093584,11093666,2,"1,3",1,0,1
chr6,11093666,11094086,3,"1,2,3",1,1,1
chr6,11094086,11094153,2,"1,3",1,0,1
chr6,12008907,12008926,3,"1,2,3",1,1,1
chr6,12008926,12008961,2,"1,3",1,0,1
chr6,13354478,13354770,2,"1,3",1,0,1
chr6,13574689,13575080,2,"1,3",1,0,1
chr6,13575080,13575096,3,"1,2,3",1,1,1
chr6,13575096,13575131,2,"2,3",0,1,1
chr6,13575131,13575405,3,"1,2,3",1,1,1
chr6,13615116,13615161,2,"1,3",1,0,1
chr6,13615161,13615486,3,"1,2,3",1,1,1
chr6,13615486,13615581,2,"2,3",0,1,1
chr6,14108806,14109176,2,"1,3",1,0,1
chr6,15248675,15248818,2,"1,3",1,0,1
chr6,16128731,16128816,2,"2,3",0,1,1
chr6,16128816,16128983,3,"1,2,3",1,1,1
chr6,16128983,16128999,2,"1,3",1,0,1
chr6,16238279,16238649,2,"1,3",1,0,1
chr6,17600156,17600467,2,"1,3",1,0,1
chr6,17706877,17707120,2,"1,3",1,0,1
chr6,17962534,17962834,2,"1,3",1,0,1
chr6,19804667,19804801,2,"1,3",1,0,1
chr6,19804801,19805037,3,"1,2,3",1,1,1
chr6,19805037,19805041,2,"2,3",0,1,1
chr6,20212503,20212873,2,"1,3",1,0,1
chr6,20401427,20401474,2,"2,3",0,1,1
chr6,20401676,20401947,2,"1,3",1,0,1
chr6,20403303,20403572,2,"1,3",1,0,1
chr6,20458372,20458676,2,"1,3",1,0,1
chr6,24402938,24403128,2,"1,3",1,0,1
chr6,24403128,24403252,3,"1,2,3",1,1,1
chr6,24403252,24403339,2,"1,3",1,0,1
chr6,24666784,24666795,2,"2,3",0,1,1
chr6,24666795,24667165,3,"1,2,3",1,1,1
chr6,24667165,24667259,2,"2,3",0,1,1
chr6,24774909,24774970,2,"2,3",0,1,1
chr6,24774970,24775061,3,"1,2,3",1,1,1
chr6,24775154,24775516,3,"1,2,3",1,1,1
chr6,25278942,25279220,2,"1,3",1,0,1
chr6,25992479,25992524,2,"2,3",0,1,1
chr6,25992524,25992737,3,"1,2,3",1,1,1
chr6,25992737,25992899,2,"2,3",0,1,1
chr6,26026946,26027022,2,"2,3",0,1,1
chr6,26027022,26027366,3,"1,2,3",1,1,1
chr6,26027366,26027392,2,"1,3",1,0,1
chr6,26031839,26032209,2,"1,3",1,0,1
chr6,26103791,26104161,2,"1,3",1,0,1
chr6,26123110,26123278,2,"1,3",1,0,1
chr6,26156282,26156634,2,"1,3",1,0,1
chr6,26157743,26158113,2,"1,3",1,0,1
chr6,26171858,26172107,2,"1,3",1,0,1
chr6,26188651,26188928,2,"2,3",0,1,1
chr6,26188928,26189220,3,"1,2,3",1,1,1
chr6,26189220,26189271,2,"2,3",0,1,1
chr6,26204468,26204838,2,"1,3",1,0,1
chr6,26216443,26216682,2,"1,3",1,0,1
chr6,26217045,26217357,2,"1,3",1,0,1
chr6,26285616,26285683,2,"2,3",0,1,1
chr6,26285683,26285998,3,"1,2,3",1,1,1
chr6,26327999,26328295,2,"1,3",1,0,1
chr6,26520727,26520841,2,"2,3",0,1,1
chr6,26532864,26532888,2,"1,3",1,0,1
chr6,26532888,26533234,3,"1,2,3",1,1,1
chr6,26533234,26533308,2,"2,3",0,1,1
chr6,26537295,26537659,3,"1,2,3",1,1,1
chr6,26537659,26537672,2,"2,3",0,1,1
chr6,26537936,26538306,2,"1,3",1,0,1
chr6,26595846,26595951,2,"2,3",0,1,1
chr6,26595951,26596127,3,"1,2,3",1,1,1
chr6,26596127,26596149,2,"2,3",0,1,1
chr6,26596736,26596805,2,"1,3",1,0,1
chr6,26596805,26597059,3,"1,2,3",1,1,1
chr6,27019807,27020064,2,"2,3",0,1,1
chr6,27020064,27020434,3,"1,2,3",1,1,1
chr6,27091703,27091737,2,"1,3",1,0,1
chr6,27091737,27092229,3,"1,2,3",1,1,1
chr6,27092229,27092311,2,"2,3",0,1,1
chr6,27132960,27133131,2,"1,3",1,0,1
chr6,27139144,27139393,2,"1,3",1,0,1
chr6,27139456,27139467,2,"2,3",0,1,1
chr6,27139467,27139657,3,"1,2,3",1,1,1
chr6,27213763,27214071,2,"1,3",1,0,1
chr6,27251011,27251014,2,"1,3",1,0,1
chr6,27251014,27251381,3,"1,2,3",1,1,1
chr6,27251381,27251434,2,"2,3",0,1,1
chr6,27251805,27252082,2,"1,3",1,0,1
chr6,27290553,27290574,2,"2,3",0,1,1
chr6,27290574,27290841,3,"1,2,3",1,1,1
chr6,27332911,27333130,2,"1,3",1,0,1
chr6,27333201,27333281,2,"1,3",1,0,1
chr6,27505650,27505981,2,"1,3",1,0,1
chr6,27592632,27593002,2,"1,3",1,0,1
chr6,27602323,27602362,2,"2,3",0,1,1
chr6,27602362,27602728,3,"1,2,3",1,1,1
chr6,27605594,27605817,2,"1,3",1,0,1
chr6,27630861,27631129,2,"1,3",1,0,1
chr6,27672213,27672594,2,"1,3",1,0,1
chr6,27810043,27810337,2,"1,3",1,0,1
chr6,27837054,27837177,2,"2,3",0,1,1
chr6,27837177,27837410,3,"1,2,3",1,1,1
chr6,27837410,27837474,2,"2,3",0,1,1
chr6,27838344,27838617,2,"1,3",1,0,1
chr6,27890635,27890893,3,"1,2,3",1,1,1
chr6,27890893,27890950,2,"1,3",1,0,1
chr6,27893013,27893636,2,"2,3",0,1,1
chr6,27902796,27903151,2,"1,3",1,0,1
chr6,28080794,28080812,2,"1,3",1,0,1
chr6,28080812,28081040,3,"1,2,3",1,1,1
chr6,28081095,28081164,3,"1,2,3",1,1,1
chr6,28081164,28081232,2,"2,3",0,1,1
chr6,28136695,28136759,2,"2,3",0,1,1
chr6,28136759,28136969,3,"1,2,3",1,1,1
chr6,28136969,28137063,2,"2,3",0,1,1
chr6,28212705,28212928,2,"2,3",0,1,1
chr6,28212928,28213046,3,"1,2,3",1,1,1
chr6,28213046,28213125,2,"2,3",0,1,1
chr6,28225100,28225179,2,"2,3",0,1,1
chr6,28225179,28225349,3,"1,2,3",1,1,1
chr6,28225349,28225495,2,"2,3",0,1,1
chr6,28252198,28252448,3,"1,2,3",1,1,1
chr6,28267304,28267435,2,"1,3",1,0,1
chr6,28281369,28281680,2,"1,3",1,0,1
chr6,28349809,28349916,2,"1,3",1,0,1
chr6,28349916,28350046,3,"1,2,3",1,1,1
chr6,28566177,28566530,2,"1,3",1,0,1
chr6,28729245,28729449,2,"1,3",1,0,1
chr6,28838891,28839224,2,"1,3",1,0,1
chr6,28863580,28863875,2,"1,3",1,0,1
chr6,28895932,28896102,2,"2,3",0,1,1
chr6,28896178,28896352,2,"2,3",0,1,1
chr6,28923779,28924149,2,"1,3",1,0,1
chr6,28943569,28943816,2,"1,3",1,0,1
chr6,28953073,28953371,2,"1,3",1,0,1
chr6,28980765,28980827,2,"2,3",0,1,1
chr6,28980827,28981185,3,"1,2,3",1,1,1
chr6,28981185,28981251,2,"1,3",1,0,1
chr6,28982009,28982310,2,"1,3",1,0,1
chr6,29649776,29650196,2,"2,3",0,1,1
chr6,29753040,29753372,2,"1,3",1,0,1
chr6,29964883,29964899,2,"1,3",1,0,1
chr6,29964899,29965152,3,"1,2,3",1,1,1
chr6,30061306,30061627,2,"2,3",0,1,1
chr6,30066907,30067277,2,"1,3",1,0,1
chr6,30326901,30327006,2,"2,3",0,1,1
chr6,30327006,30327209,3,"1,2,3",1,1,1
chr6,30327209,30327282,2,"2,3",0,1,1
chr6,30489173,30489404,2,"1,3",1,0,1
chr6,30496618,30496722,2,"2,3",0,1,1
chr6,30496722,30496935,3,"1,2,3",1,1,1
chr6,30496935,30496987,2,"2,3",0,1,1
chr6,30556620,30556704,2,"2,3",0,1,1
chr6,30556704,30556813,3,"1,2,3",1,1,1
chr6,30556845,30556922,3,"1,2,3",1,1,1
chr6,30556922,30557079,2,"2,3",0,1,1
chr6,30571171,30571541,2,"1,3",1,0,1
chr6,30617163,30617427,2,"1,3",1,0,1
chr6,30617557,30617618,2,"1,3",1,0,1
chr6,30617618,30617625,3,"1,2,3",1,1,1
chr6,30617676,30617831,3,"1,2,3",1,1,1
chr6,30617831,30617920,2,"1,3",1,0,1
chr6,30647381,30647385,2,"2,3",0,1,1
chr6,30647385,30647575,3,"1,2,3",1,1,1
chr6,30647659,30647857,3,"1,2,3",1,1,1
chr6,30647857,30647885,2,"2,3",0,1,1
chr6,30672678,30672806,2,"1,3",1,0,1
chr6,30672806,30672932,3,"1,2,3",1,1,1
chr6,30672932,30673226,2,"2,3",0,1,1
chr6,30717427,30717722,2,"1,3",1,0,1
chr6,30720139,30720431,2,"1,3",1,0,1
chr6,30742837,30743067,2,"1,3",1,0,1
chr6,30744420,30744711,2,"1,3",1,0,1
chr6,30872955,30872959,2,"1,3",1,0,1
chr6,30907777,30907846,2,"1,3",1,0,1
chr6,30907846,30908266,3,"1,2,3",1,1,1
chr6,30908266,30908273,2,"1,3",1,0,1
chr6,30914199,30914569,2,"1,3",1,0,1
chr6,30955664,30955891,2,"1,3",1,0,1
chr6,31158505,31158724,2,"2,3",0,1,1
chr6,31197037,31197229,2,"1,3",1,0,1
chr6,31197974,31198166,2,"1,3",1,0,1
chr6,31399645,31400005,3,"1,2,3",1,1,1
chr6,31400005,31400080,2,"2,3",0,1,1
chr6,31403404,31403612,2,"2,3",0,1,1
chr6,31403612,31403757,3,"1,2,3",1,1,1
chr6,31403757,31403884,2,"1,3",1,0,1
chr6,31491987,31492212,2,"1,3",1,0,1
chr6,31493827,31494073,2,"1,3",1,0,1
chr6,31497658,31497934,2,"1,3",1,0,1
chr6,31541965,31541971,2,"2,3",0,1,1
chr6,31541971,31542198,3,"1,2,3",1,1,1
chr6,31542252,31542510,3,"1,2,3",1,1,1
chr6,31546674,31546944,2,"1,3",1,0,1
chr6,31547367,31547717,2,"1,3",1,0,1
chr6,31598625,31598870,2,"1,3",1,0,1
chr6,31620195,31620565,2,"1,3",1,0,1
chr6,31651919,31652199,3,"1,2,3",1,1,1
chr6,31652199,31652260,2,"1,3",1,0,1
chr6,31652669,31652671,2,"1,3",1,0,1
chr6,31652671,31653095,3,"1,2,3",1,1,1
chr6,31653095,31653101,2,"2,3",0,1,1
chr6,31660634,31660923,3,"1,2,3",1,1,1
chr6,31665620,31665836,2,"2,3",0,1,1
chr6,31665836,31665933,3,"1,2,3",1,1,1
chr6,31665933,31666040,2,"2,3",0,1,1
chr6,31703159,31703200,2,"1,3",1,0,1
chr6,31703200,31703529,3,"1,2,3",1,1,1
chr6,31703529,31703563,2,"2,3",0,1,1
chr6,31769816,31770134,2,"1,3",1,0,1
chr6,31777106,31777170,2,"2,3",0,1,1
chr6,31777170,31777377,3,"1,2,3",1,1,1
chr6,31777377,31777432,2,"2,3",0,1,1
chr6,31795801,31795910,2,"1,3",1,0,1
chr6,31795910,31796077,3,"1,2,3",1,1,1
chr6,31796077,31796278,2,"2,3",0,1,1
chr6,31806644,31806645,2,"2,3",0,1,1
chr6,31806645,31807014,3,"1,2,3",1,1,1
