chrom,start,end,num,list,ENCFF043BDQ_ELK1_sorted.bed,ENCFF161GMM_ELK1_sorted.bed,ENCFF246GYO_ELK1_sorted.bed,ENCFF687ZYR_ELK1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr17,80454588,80454918,2,"4,5",0,0,0,1,1
chr17,81239093,81239417,2,"1,5",1,0,0,0,1
chr17,81295182,81295476,2,"4,5",0,0,0,1,1
chr17,81393876,81393887,2,"1,5",1,0,0,0,1
chr17,81393887,81394200,3,"1,4,5",1,0,0,1,1
chr17,81394200,81394217,2,"4,5",0,0,0,1,1
chr17,81484288,81484577,3,"1,4,5",1,0,0,1,1
chr17,81484577,81484590,2,"4,5",0,0,0,1,1
chr17,81512678,81512969,3,"1,4,5",1,0,0,1,1
chr17,81512969,81512989,2,"1,5",1,0,0,0,1
chr17,81703219,81703513,2,"4,5",0,0,0,1,1
chr17,81833149,81833171,2,"4,5",0,0,0,1,1
chr17,81833171,81833479,3,"1,4,5",1,0,0,1,1
chr17,81833479,81833495,2,"1,5",1,0,0,0,1
chr17,81860947,81861277,2,"4,5",0,0,0,1,1
chr17,81977405,81977954,2,"4,5",0,0,0,1,1
chr17,82450587,82450917,2,"4,5",0,0,0,1,1
chr17,82648294,82648295,2,"4,5",0,0,0,1,1
chr17,82648295,82648604,3,"1,4,5",1,0,0,1,1
chr17,82648604,82648619,2,"1,5",1,0,0,0,1
chr18,158309,158789,2,"2,5",0,1,0,0,1
chr18,812300,812630,2,"4,5",0,0,0,1,1
chr18,2571274,2571604,2,"4,5",0,0,0,1,1
chr18,2655657,2656137,2,"2,5",0,1,0,0,1
chr18,3247240,3247843,2,"1,5",1,0,0,0,1
chr18,3261820,3262144,2,"1,5",1,0,0,0,1
chr18,5237841,5238171,2,"4,5",0,0,0,1,1
chr18,9017272,9017602,2,"4,5",0,0,0,1,1
chr18,9136406,9136419,2,"4,5",0,0,0,1,1
chr18,9136419,9136736,3,"1,4,5",1,0,0,1,1
chr18,9136736,9136743,2,"1,5",1,0,0,0,1
chr18,9475092,9475265,2,"4,5",0,0,0,1,1
chr18,9913673,9914003,2,"4,5",0,0,0,1,1
chr18,11851219,11851509,2,"4,5",0,0,0,1,1
chr18,12407857,12408262,2,"2,5",0,1,0,0,1
chr18,12903933,12903960,2,"1,5",1,0,0,0,1
chr18,12903960,12904290,3,"1,4,5",1,0,0,1,1
chr18,12904290,12904436,2,"1,5",1,0,0,0,1
chr18,13726493,13726504,2,"1,5",1,0,0,0,1
chr18,13726504,13726817,3,"1,4,5",1,0,0,1,1
chr18,13726817,13726834,2,"4,5",0,0,0,1,1
chr18,21612101,21612403,3,"1,4,5",1,0,0,1,1
chr18,21612403,21612412,2,"1,5",1,0,0,0,1
chr18,23452985,23453019,2,"1,5",1,0,0,0,1
chr18,23453019,23453305,3,"1,4,5",1,0,0,1,1
chr18,23453305,23453384,2,"4,5",0,0,0,1,1
chr18,23503174,23503498,2,"1,5",1,0,0,0,1
chr18,31942990,31943320,2,"4,5",0,0,0,1,1
chr18,35240871,35240894,2,"4,5",0,0,0,1,1
chr18,35240894,35241201,3,"1,4,5",1,0,0,1,1
chr18,35241201,35241218,2,"1,5",1,0,0,0,1
chr18,35290183,35290250,2,"4,5",0,0,0,1,1
chr18,35290250,35290513,3,"1,4,5",1,0,0,1,1
chr18,35290513,35290574,2,"1,5",1,0,0,0,1
chr18,35972440,35972450,2,"4,5",0,0,0,1,1
chr18,35972450,35972770,3,"1,4,5",1,0,0,1,1
chr18,35972770,35972774,2,"1,5",1,0,0,0,1
chr18,36129681,36129725,2,"4,5",0,0,0,1,1
chr18,36129725,36129975,3,"1,4,5",1,0,0,1,1
chr18,41954953,41955059,2,"4,5",0,0,0,1,1
chr18,41955059,41955283,3,"1,4,5",1,0,0,1,1
chr18,41955283,41955383,2,"1,5",1,0,0,0,1
chr18,46173832,46173861,2,"1,5",1,0,0,0,1
chr18,46173861,46174156,3,"1,4,5",1,0,0,1,1
chr18,46174156,46174191,2,"4,5",0,0,0,1,1
chr18,49487104,49487113,2,"1,5",1,0,0,0,1
chr18,49487113,49487428,3,"1,4,5",1,0,0,1,1
chr18,49487428,49487443,2,"4,5",0,0,0,1,1
chr18,50281387,50281408,2,"4,5",0,0,0,1,1
chr18,50281408,50281717,3,"1,4,5",1,0,0,1,1
chr18,50281717,50281732,2,"1,5",1,0,0,0,1
chr18,50287665,50287995,2,"4,5",0,0,0,1,1
chr18,57621742,57622072,2,"4,5",0,0,0,1,1
chr18,63422395,63422408,2,"4,5",0,0,0,1,1
chr18,63422408,63422725,3,"1,4,5",1,0,0,1,1
chr18,63422725,63422732,2,"1,5",1,0,0,0,1
chr18,74496048,74496378,2,"4,5",0,0,0,1,1
chr18,79068941,79069180,2,"4,5",0,0,0,1,1
chr19,488875,489205,2,"4,5",0,0,0,1,1
chr19,633464,633479,2,"4,5",0,0,0,1,1
chr19,633479,633794,3,"1,4,5",1,0,0,1,1
chr19,633794,633803,2,"1,5",1,0,0,0,1
chr19,797150,797480,2,"4,5",0,0,0,1,1
chr19,1174126,1174430,3,"1,4,5",1,0,0,1,1
chr19,1174430,1174450,2,"1,5",1,0,0,0,1
chr19,1241508,1241806,2,"4,5",0,0,0,1,1
chr19,1383626,1383673,2,"1,5",1,0,0,0,1
chr19,1383673,1383950,3,"1,4,5",1,0,0,1,1
chr19,1383950,1384003,2,"4,5",0,0,0,1,1
chr19,1479119,1479194,2,"1,5",1,0,0,0,1
chr19,1479194,1479443,3,"1,4,5",1,0,0,1,1
chr19,1479443,1479701,2,"4,5",0,0,0,1,1
chr19,1605398,1605746,2,"1,5",1,0,0,0,1
chr19,1605799,1605938,2,"1,5",1,0,0,0,1
chr19,1876032,1876037,2,"2,5",0,1,0,0,1
chr19,1876037,1876300,3,"2,4,5",0,1,0,1,1
chr19,1876300,1876367,2,"4,5",0,0,0,1,1
chr19,1897618,1897936,2,"4,5",0,0,0,1,1
chr19,1905596,1905816,2,"1,5",1,0,0,0,1
chr19,1940738,1941062,2,"1,5",1,0,0,0,1
chr19,2042278,2042506,2,"4,5",0,0,0,1,1
chr19,2236543,2236867,2,"1,5",1,0,0,0,1
chr19,2427481,2427782,3,"1,4,5",1,0,0,1,1
chr19,2427782,2428001,2,"4,5",0,0,0,1,1
chr19,2456893,2457223,2,"4,5",0,0,0,1,1
chr19,2474586,2474862,2,"4,5",0,0,0,1,1
chr19,2950479,2950497,2,"4,5",0,0,0,1,1
chr19,2950497,2950809,3,"1,4,5",1,0,0,1,1
chr19,2950809,2951020,2,"1,5",1,0,0,0,1
chr19,3185469,3185682,2,"4,5",0,0,0,1,1
chr19,3185725,3185799,2,"4,5",0,0,0,1,1
chr19,3505887,3506196,2,"4,5",0,0,0,1,1
chr19,3762574,3763112,2,"4,5",0,0,0,1,1
chr19,3971129,3971143,2,"1,5",1,0,0,0,1
chr19,3971143,3971453,3,"1,4,5",1,0,0,1,1
chr19,3971453,3971457,2,"4,5",0,0,0,1,1
chr19,4182498,4182526,2,"4,5",0,0,0,1,1
chr19,4182526,4182680,3,"1,4,5",1,0,0,1,1
chr19,4182680,4182688,2,"1,5",1,0,0,0,1
chr19,4400474,4400804,2,"4,5",0,0,0,1,1
chr19,4457764,4457788,2,"1,5",1,0,0,0,1
chr19,4457788,4458088,3,"1,4,5",1,0,0,1,1
chr19,4458088,4458118,2,"4,5",0,0,0,1,1
chr19,4633277,4633564,2,"4,5",0,0,0,1,1
chr19,4639064,4639394,2,"4,5",0,0,0,1,1
chr19,4723760,4723818,2,"4,5",0,0,0,1,1
chr19,4723818,4724090,3,"1,4,5",1,0,0,1,1
chr19,4724090,4724142,2,"1,5",1,0,0,0,1
chr19,4791398,4791728,2,"4,5",0,0,0,1,1
chr19,5680406,5680704,3,"1,4,5",1,0,0,1,1
chr19,5680704,5680919,2,"1,5",1,0,0,0,1
chr19,5720051,5720077,2,"4,5",0,0,0,1,1
chr19,5720077,5720381,3,"1,4,5",1,0,0,1,1
chr19,5720381,5720401,2,"1,5",1,0,0,0,1
chr19,6372331,6372661,2,"4,5",0,0,0,1,1
chr19,6393094,6393350,2,"1,5",1,0,0,0,1
chr19,6531210,6531248,2,"2,5",0,1,0,0,1
chr19,6737360,6737393,2,"4,5",0,0,0,1,1
chr19,6737500,6737690,2,"4,5",0,0,0,1,1
chr19,7069536,7069801,2,"4,5",0,0,0,1,1
chr19,7488871,7489201,2,"4,5",0,0,0,1,1
chr19,7629518,7629538,2,"1,5",1,0,0,0,1
chr19,7629538,7629842,3,"1,4,5",1,0,0,1,1
chr19,7629842,7629868,2,"4,5",0,0,0,1,1
chr19,8005591,8005921,2,"4,5",0,0,0,1,1
chr19,8389864,8390035,3,"1,4,5",1,0,0,1,1
chr19,8390035,8390065,2,"4,5",0,0,0,1,1
chr19,8444619,8444917,2,"4,5",0,0,0,1,1
chr19,8513732,8513757,2,"4,5",0,0,0,1,1
chr19,8513757,8514062,3,"1,4,5",1,0,0,1,1
chr19,8514062,8514081,2,"1,5",1,0,0,0,1
chr19,8832194,8832496,3,"1,4,5",1,0,0,1,1
chr19,8832496,8832965,2,"1,5",1,0,0,0,1
chr19,9621104,9621258,2,"4,5",0,0,0,1,1
chr19,9621258,9621434,3,"1,4,5",1,0,0,1,1
chr19,9621434,9621582,2,"1,5",1,0,0,0,1
chr19,9768561,9768891,2,"4,5",0,0,0,1,1
chr19,9827726,9827764,2,"4,5",0,0,0,1,1
chr19,9827764,9828019,3,"1,4,5",1,0,0,1,1
chr19,10106179,10106182,2,"4,5",0,0,0,1,1
chr19,10106182,10106471,3,"1,4,5",1,0,0,1,1
chr19,10119808,10120117,3,"1,4,5",1,0,0,1,1
chr19,10251999,10252047,2,"1,5",1,0,0,0,1
chr19,10252047,10252056,3,"1,4,5",1,0,0,1,1
chr19,10252088,10252312,3,"1,4,5",1,0,0,1,1
chr19,10403459,10403789,2,"4,5",0,0,0,1,1
chr19,10502742,10503410,2,"2,5",0,1,0,0,1
chr19,10928559,10928590,2,"4,5",0,0,0,1,1
chr19,10928590,10928914,3,"1,4,5",1,0,0,1,1
chr19,10928914,10929096,2,"4,5",0,0,0,1,1
chr19,11435416,11435694,2,"4,5",0,0,0,1,1
chr19,11505665,11505966,2,"1,5",1,0,0,0,1
chr19,11924972,11925176,2,"4,5",0,0,0,1,1
chr19,12610682,12610992,2,"1,5",1,0,0,0,1
chr19,12681700,12681728,2,"4,5",0,0,0,1,1
chr19,12681728,12681745,3,"3,4,5",0,0,1,1,1
chr19,12681745,12682030,4,"1,3,4,5",1,0,1,1,1
chr19,12682030,12682051,3,"1,3,5",1,0,1,0,1
chr19,12789841,12789884,2,"1,5",1,0,0,0,1
chr19,12789884,12790013,3,"1,4,5",1,0,0,1,1
chr19,12790013,12790132,2,"1,5",1,0,0,0,1
chr19,12791330,12791644,2,"1,5",1,0,0,0,1
chr19,12933677,12933894,2,"4,5",0,0,0,1,1
chr19,12945602,12945680,2,"4,5",0,0,0,1,1
chr19,12945680,12945932,3,"1,4,5",1,0,0,1,1
chr19,12945932,12946004,2,"1,5",1,0,0,0,1
chr19,13150231,13150506,3,"1,4,5",1,0,0,1,1
chr19,13151683,13151750,2,"3,5",0,0,1,0,1
chr19,13151750,13151789,3,"3,4,5",0,0,1,1,1
chr19,13151789,13152009,4,"1,3,4,5",1,0,1,1,1
chr19,13152009,13152025,3,"1,3,5",1,0,1,0,1
chr19,13152025,13152067,2,"3,5",0,0,1,0,1
chr19,13152895,13152946,2,"4,5",0,0,0,1,1
chr19,13152946,13153218,3,"1,4,5",1,0,0,1,1
chr19,13774254,13774559,2,"1,5",1,0,0,0,1
chr19,13906073,13906382,2,"4,5",0,0,0,1,1
chr19,13952300,13952570,2,"4,5",0,0,0,1,1
chr19,14006720,14007312,2,"1,5",1,0,0,0,1
chr19,14081217,14081302,2,"1,5",1,0,0,0,1
chr19,14081302,14081450,3,"1,4,5",1,0,0,1,1
chr19,14081450,14081632,2,"4,5",0,0,0,1,1
chr19,14136958,14136978,2,"1,5",1,0,0,0,1
chr19,14136978,14137282,3,"1,4,5",1,0,0,1,1
chr19,14137282,14137308,2,"4,5",0,0,0,1,1
chr19,14689843,14689868,2,"1,5",1,0,0,0,1
chr19,14689868,14690167,3,"1,4,5",1,0,0,1,1
chr19,14690167,14690198,2,"4,5",0,0,0,1,1
chr19,16185114,16185370,5,"1,2,3,4,5",1,1,1,1,1
chr19,16185370,16185403,3,"2,3,5",0,1,1,0,1
chr19,16185403,16185488,2,"2,5",0,1,0,0,1
chr19,16197737,16198061,2,"1,5",1,0,0,0,1
chr19,16496018,16496318,3,"1,4,5",1,0,0,1,1
chr19,16496318,16496321,2,"4,5",0,0,0,1,1
chr19,16542333,16542478,2,"1,5",1,0,0,0,1
chr19,16542478,16542582,3,"1,4,5",1,0,0,1,1
chr19,16542582,16542657,2,"1,5",1,0,0,0,1
chr19,16572352,16572382,2,"1,5",1,0,0,0,1
chr19,16572382,16572676,3,"1,4,5",1,0,0,1,1
chr19,16572676,16572712,2,"4,5",0,0,0,1,1
chr19,16660002,16660012,2,"4,5",0,0,0,1,1
chr19,16660012,16660014,3,"1,4,5",1,0,0,1,1
chr19,16660055,16660332,3,"1,4,5",1,0,0,1,1
chr19,16660332,16660336,2,"1,5",1,0,0,0,1
chr19,17215172,17215499,2,"4,5",0,0,0,1,1
chr19,17226245,17226575,2,"4,5",0,0,0,1,1
chr19,17309238,17309568,2,"4,5",0,0,0,1,1
chr19,17419696,17419739,2,"4,5",0,0,0,1,1
chr19,17419739,17420026,3,"1,4,5",1,0,0,1,1
chr19,17420026,17420063,2,"1,5",1,0,0,0,1
chr19,17859527,17859857,2,"4,5",0,0,0,1,1
chr19,17947774,17947803,2,"2,5",0,1,0,0,1
chr19,18291587,18292125,2,"4,5",0,0,0,1,1
chr19,18304528,18304703,2,"4,5",0,0,0,1,1
chr19,18416879,18417038,2,"4,5",0,0,0,1,1
chr19,18557571,18557819,2,"4,5",0,0,0,1,1
chr19,18571538,18571561,2,"1,5",1,0,0,0,1
chr19,18571561,18571862,3,"1,4,5",1,0,0,1,1
chr19,18571862,18571891,2,"4,5",0,0,0,1,1
chr19,18832286,18832511,2,"2,5",0,1,0,0,1
chr19,18832667,18832936,2,"2,5",0,1,0,0,1
chr19,19224935,19225282,2,"3,5",0,0,1,0,1
chr19,19320919,19320961,2,"3,5",0,0,1,0,1
chr19,19405327,19405353,2,"4,5",0,0,0,1,1
chr19,19405353,19405657,3,"1,4,5",1,0,0,1,1
chr19,19405657,19405677,2,"1,5",1,0,0,0,1
chr19,19663587,19663888,3,"1,4,5",1,0,0,1,1
chr19,19663888,19663903,2,"4,5",0,0,0,1,1
chr19,29213036,29213334,2,"4,5",0,0,0,1,1
chr19,29606105,29606402,2,"4,5",0,0,0,1,1
chr19,29844476,29844806,2,"4,5",0,0,0,1,1
chr19,32405445,32405775,2,"4,5",0,0,0,1,1
chr19,32405966,32406216,2,"4,5",0,0,0,1,1
chr19,33081027,33081286,2,"4,5",0,0,0,1,1
chr19,33176786,33177345,2,"1,5",1,0,0,0,1
chr19,35248543,35248551,2,"1,5",1,0,0,0,1
chr19,35248551,35248810,3,"1,4,5",1,0,0,1,1
chr19,35248810,35248881,2,"4,5",0,0,0,1,1
chr19,35744899,35745159,2,"4,5",0,0,0,1,1
chr19,35745348,35745621,2,"4,5",0,0,0,1,1
chr19,35748219,35748543,2,"1,5",1,0,0,0,1
chr19,36573131,36573455,2,"1,5",1,0,0,0,1
chr19,37172624,37172852,2,"4,5",0,0,0,1,1
chr19,38317150,38317426,2,"1,5",1,0,0,0,1
chr19,38374354,38374376,2,"1,5",1,0,0,0,1
chr19,38374376,38374678,3,"1,4,5",1,0,0,1,1
chr19,38374678,38374886,2,"4,5",0,0,0,1,1
chr19,38831867,38831965,2,"4,5",0,0,0,1,1
chr19,38930319,38930762,2,"1,5",1,0,0,0,1
chr19,39341878,39342128,2,"4,5",0,0,0,1,1
chr19,39391238,39391301,2,"4,5",0,0,0,1,1
chr19,39391301,39391516,3,"1,4,5",1,0,0,1,1
chr19,39412426,39412750,2,"1,5",1,0,0,0,1
chr19,39435836,39436153,2,"4,5",0,0,0,1,1
chr19,40420873,40420917,2,"4,5",0,0,0,1,1
chr19,40420917,40421087,3,"1,4,5",1,0,0,1,1
chr19,40421087,40421118,2,"4,5",0,0,0,1,1
chr19,40702594,40702876,2,"1,5",1,0,0,0,1
chr19,40716846,40717176,2,"4,5",0,0,0,1,1
chr19,41859579,41859657,2,"4,5",0,0,0,1,1
chr19,41859657,41859909,3,"1,4,5",1,0,0,1,1
chr19,41859909,41859981,2,"1,5",1,0,0,0,1
chr19,42244738,42245015,3,"1,4,5",1,0,0,1,1
chr19,42245015,42245022,2,"1,5",1,0,0,0,1
chr19,42325296,42325430,2,"1,5",1,0,0,0,1
chr19,42325430,42325544,3,"1,4,5",1,0,0,1,1
chr19,42325544,42325620,2,"1,5",1,0,0,0,1
chr19,44002769,44002791,2,"4,5",0,0,0,1,1
chr19,44002791,44003035,3,"1,4,5",1,0,0,1,1
chr19,44113147,44113471,2,"1,5",1,0,0,0,1
chr19,44890463,44890471,2,"4,5",0,0,0,1,1
chr19,44890471,44890793,3,"1,4,5",1,0,0,1,1
chr19,44890793,44890795,2,"1,5",1,0,0,0,1
chr19,44955148,44955419,2,"4,5",0,0,0,1,1
chr19,45038882,45038950,2,"4,5",0,0,0,1,1
chr19,45038950,45039183,3,"2,4,5",0,1,0,1,1
chr19,45039243,45039430,2,"2,5",0,1,0,0,1
chr19,45439824,45439898,2,"1,5",1,0,0,0,1
chr19,45439898,45440062,3,"1,4,5",1,0,0,1,1
chr19,45440062,45440116,2,"1,5",1,0,0,0,1
chr19,45485287,45485588,3,"1,4,5",1,0,0,1,1
chr19,45485588,45485593,2,"4,5",0,0,0,1,1
chr19,45492650,45492916,2,"4,5",0,0,0,1,1
chr19,45607317,45607592,2,"4,5",0,0,0,1,1
chr19,45717321,45717393,2,"1,5",1,0,0,0,1
chr19,45717393,45717645,3,"1,4,5",1,0,0,1,1
chr19,45717645,45717723,2,"4,5",0,0,0,1,1
chr19,45730837,45731167,2,"4,5",0,0,0,1,1
chr19,45863145,45863475,2,"4,5",0,0,0,1,1
chr19,45995052,45995565,2,"1,5",1,0,0,0,1
chr19,47113695,47113893,2,"1,5",1,0,0,0,1
chr19,47226128,47226434,2,"4,5",0,0,0,1,1
chr19,47256388,47256657,3,"1,4,5",1,0,0,1,1
chr19,47256657,47256670,2,"4,5",0,0,0,1,1
chr19,47349145,47349460,3,"1,4,5",1,0,0,1,1
chr19,47892021,47892345,2,"1,5",1,0,0,0,1
chr19,48255799,48255803,2,"1,5",1,0,0,0,1
chr19,48255846,48256060,2,"1,5",1,0,0,0,1
chr19,48321795,48322093,2,"4,5",0,0,0,1,1
chr19,48445834,48446129,2,"4,5",0,0,0,1,1
chr19,48619194,48619524,2,"4,5",0,0,0,1,1
chr19,48637461,48637882,2,"4,5",0,0,0,1,1
chr19,48721035,48721221,2,"1,5",1,0,0,0,1
chr19,48795238,48795732,2,"4,5",0,0,0,1,1
chr19,48878542,48878847,3,"1,4,5",1,0,0,1,1
chr19,48878847,48878852,2,"4,5",0,0,0,1,1
chr19,48993529,48993853,2,"1,5",1,0,0,0,1
chr19,49129337,49129389,2,"1,5",1,0,0,0,1
chr19,49149346,49149612,2,"1,5",1,0,0,0,1
chr19,49150218,49150323,2,"4,5",0,0,0,1,1
chr19,49422406,49422745,2,"2,5",0,1,0,0,1
chr19,49451750,49451977,3,"1,4,5",1,0,0,1,1
chr19,49451977,49452101,2,"1,5",1,0,0,0,1
chr19,49487315,49487639,2,"1,5",1,0,0,0,1
chr19,49580516,49580785,2,"4,5",0,0,0,1,1
chr19,49665762,49666018,5,"1,2,3,4,5",1,1,1,1,1
chr19,49666018,49666028,4,"1,2,3,5",1,1,1,0,1
chr19,49666028,49666032,3,"2,3,5",0,1,1,0,1
chr19,49666032,49666107,2,"2,5",0,1,0,0,1
chr19,49867218,49867361,2,"4,5",0,0,0,1,1
chr19,49867361,49867685,3,"1,4,5",1,0,0,1,1
chr19,49867685,49867723,2,"4,5",0,0,0,1,1
chr19,49877460,49877494,2,"1,5",1,0,0,0,1
chr19,49877494,49877784,3,"1,4,5",1,0,0,1,1
chr19,49877784,49877824,2,"4,5",0,0,0,1,1
chr19,50025556,50025789,2,"1,5",1,0,0,0,1
chr19,50025835,50025889,2,"1,5",1,0,0,0,1
chr19,50025889,50026124,3,"1,4,5",1,0,0,1,1
chr19,50376233,50376526,3,"1,4,5",1,0,0,1,1
chr19,51571019,51571343,2,"1,5",1,0,0,0,1
chr19,52189734,52190058,2,"1,5",1,0,0,0,1
chr19,52269401,52269682,2,"1,5",1,0,0,0,1
chr19,52923057,52923387,2,"4,5",0,0,0,1,1
chr19,54189789,54190113,2,"1,5",1,0,0,0,1
chr19,54200964,54201214,2,"1,5",1,0,0,0,1
chr19,54448971,54449010,2,"1,5",1,0,0,0,1
chr19,54449010,54449129,3,"1,4,5",1,0,0,1,1
chr19,54449129,54449228,2,"1,5",1,0,0,0,1
chr19,55038209,55038500,2,"1,5",1,0,0,0,1
chr19,55117693,55117991,2,"1,5",1,0,0,0,1
chr19,55216401,55216421,2,"1,5",1,0,0,0,1
chr19,55216421,55216725,3,"1,4,5",1,0,0,1,1
chr19,55216725,55216751,2,"4,5",0,0,0,1,1
chr19,55259137,55259461,2,"1,5",1,0,0,0,1
chr19,55476981,55477061,2,"4,5",0,0,0,1,1
chr19,55477091,55477297,2,"4,5",0,0,0,1,1
chr19,55580806,55581097,2,"4,5",0,0,0,1,1
chr19,55634827,55635092,3,"1,4,5",1,0,0,1,1
chr19,55635092,55635137,2,"4,5",0,0,0,1,1
chr19,55653753,55653787,2,"4,5",0,0,0,1,1
chr19,55653787,55653863,3,"1,4,5",1,0,0,1,1
chr19,55653863,55653868,2,"1,5",1,0,0,0,1
chr19,55655066,55655135,2,"2,5",0,1,0,0,1
chr19,55674939,55674973,2,"1,5",1,0,0,0,1
chr19,55674973,55675303,3,"1,4,5",1,0,0,1,1
chr19,55675303,55675359,2,"1,5",1,0,0,0,1
chr19,56121292,56121330,2,"4,5",0,0,0,1,1
chr19,56121330,56121622,3,"1,4,5",1,0,0,1,1
chr19,56121622,56121654,2,"1,5",1,0,0,0,1
chr19,56314655,56314746,2,"4,5",0,0,0,1,1
chr19,56314746,56314985,3,"1,4,5",1,0,0,1,1
chr19,56314985,56314994,2,"1,5",1,0,0,0,1
chr19,56315063,56315307,2,"1,5",1,0,0,0,1
chr19,57280252,57280610,2,"4,5",0,0,0,1,1
chr19,57389603,57389897,3,"1,4,5",1,0,0,1,1
chr19,57389897,57389899,2,"4,5",0,0,0,1,1
chr19,57681747,57682067,2,"4,5",0,0,0,1,1
chr19,58182938,58183268,2,"4,5",0,0,0,1,1
chr19,58305112,58305136,2,"1,5",1,0,0,0,1
chr19,58305136,58305436,3,"1,4,5",1,0,0,1,1
chr19,58305436,58305466,2,"4,5",0,0,0,1,1
chr19,58362411,58362688,2,"4,5",0,0,0,1,1
chr19,58380619,58380903,2,"4,5",0,0,0,1,1
chr19,58408356,58408686,2,"4,5",0,0,0,1,1
chr19,58466803,58467127,2,"1,5",1,0,0,0,1
chr19,58499407,58499408,2,"1,5",1,0,0,0,1
chr19,58499408,58499731,3,"1,4,5",1,0,0,1,1
chr19,58499731,58499738,2,"4,5",0,0,0,1,1
chr19,58519540,58519698,2,"2,5",0,1,0,0,1
chr19,58519698,58519725,3,"2,4,5",0,1,0,1,1
chr19,58519725,58520028,4,"1,2,4,5",1,1,0,1,1
chr19,58520028,58520249,3,"1,2,5",1,1,0,0,1
chr19,58520249,58520321,2,"2,5",0,1,0,0,1
chr19,58554943,58555190,3,"1,4,5",1,0,0,1,1
chr19,58555190,58555214,2,"1,5",1,0,0,0,1
chr19,58558944,58559228,2,"4,5",0,0,0,1,1
chr19,58572710,58572966,2,"1,5",1,0,0,0,1
chr19,58573408,58573713,2,"4,5",0,0,0,1,1
chr2,3518932,3519256,2,"1,5",1,0,0,0,1
chr2,3575040,3575066,2,"4,5",0,0,0,1,1
chr2,3575066,3575370,3,"1,4,5",1,0,0,1,1
chr2,3575370,3575390,2,"1,5",1,0,0,0,1
chr2,9423419,9423427,2,"4,5",0,0,0,1,1
chr2,9423427,9423736,3,"1,4,5",1,0,0,1,1
chr2,9555663,9555993,2,"4,5",0,0,0,1,1
chr2,9843265,9843595,2,"4,5",0,0,0,1,1
chr2,11744104,11744405,2,"4,5",0,0,0,1,1
chr2,17753752,17754233,2,"4,5",0,0,0,1,1
chr2,23926905,23927178,2,"1,5",1,0,0,0,1
chr2,24076253,24076317,2,"2,5",0,1,0,0,1
chr2,24076317,24076424,3,"1,2,5",1,1,0,0,1
chr2,24076424,24076550,4,"1,2,4,5",1,1,0,1,1
chr2,24076550,24076641,3,"1,2,5",1,1,0,0,1
chr2,24076641,24076733,2,"2,5",0,1,0,0,1
chr2,24792944,24793268,2,"1,5",1,0,0,0,1
chr2,25878146,25878463,2,"2,5",0,1,0,0,1
chr2,25878463,25878527,3,"2,4,5",0,1,0,1,1
chr2,25878527,25878607,4,"1,2,4,5",1,1,0,1,1
chr2,25878607,25878793,3,"1,4,5",1,0,0,1,1
chr2,25878793,25878851,2,"1,5",1,0,0,0,1
chr2,27081242,27081566,2,"1,5",1,0,0,0,1
chr2,27250197,27250432,2,"4,5",0,0,0,1,1
chr2,27356582,27356630,2,"4,5",0,0,0,1,1
chr2,27356630,27356912,3,"1,4,5",1,0,0,1,1
chr2,27356912,27356954,2,"1,5",1,0,0,0,1
chr2,27370303,27370367,2,"4,5",0,0,0,1,1
chr2,27370367,27370633,3,"1,4,5",1,0,0,1,1
chr2,27370633,27370691,2,"1,5",1,0,0,0,1
chr2,27380640,27380970,2,"4,5",0,0,0,1,1
chr2,27582892,27583253,2,"4,5",0,0,0,1,1
chr2,32165726,32166056,2,"4,5",0,0,0,1,1
chr2,32356925,32357255,2,"4,5",0,0,0,1,1
chr2,37084305,37084635,2,"4,5",0,0,0,1,1
chr2,37231620,37231733,2,"2,5",0,1,0,0,1
chr2,37231733,37231790,3,"2,4,5",0,1,0,1,1
chr2,38751265,38751595,2,"4,5",0,0,0,1,1
chr2,43220031,43220193,2,"4,5",0,0,0,1,1
chr2,48314300,48314630,2,"4,5",0,0,0,1,1
chr2,55519425,55519446,2,"4,5",0,0,0,1,1
chr2,55519446,55519755,3,"1,4,5",1,0,0,1,1
chr2,55519755,55519770,2,"1,5",1,0,0,0,1
chr2,61471195,61471500,2,"4,5",0,0,0,1,1
chr2,64524127,64524457,2,"4,5",0,0,0,1,1
chr2,65227523,65227807,2,"4,5",0,0,0,1,1
chr2,65432430,65432729,2,"4,5",0,0,0,1,1
chr2,65436165,65436457,2,"4,5",0,0,0,1,1
chr2,68252669,68252943,2,"4,5",0,0,0,1,1
chr2,69643680,69644117,2,"4,5",0,0,0,1,1
chr2,70086457,70086781,2,"1,5",1,0,0,0,1
chr2,70087027,70087189,2,"1,5",1,0,0,0,1
chr2,70087336,70087351,2,"1,5",1,0,0,0,1
chr2,70142646,70142669,2,"1,5",1,0,0,0,1
chr2,70142669,70142970,3,"1,4,5",1,0,0,1,1
chr2,70142970,70142999,2,"4,5",0,0,0,1,1
chr2,71068212,71068536,2,"1,5",1,0,0,0,1
chr2,73737306,73737370,2,"4,5",0,0,0,1,1
chr2,73737370,73737636,3,"1,4,5",1,0,0,1,1
chr2,73737636,73737645,2,"1,5",1,0,0,0,1
chr2,73926672,73927002,2,"4,5",0,0,0,1,1
chr2,74120275,74120605,2,"4,5",0,0,0,1,1
