chrom,start,end,num,list,ENCFF204CDB_ESRRA_sorted.bed,ENCFF640LUD_ESRRA_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr22,36435034,36435246,2,"1,3",1,0,1
chr22,36470269,36470505,2,"1,3",1,0,1
chr22,36481341,36482042,2,"1,3",1,0,1
chr22,36506801,36506841,2,"1,3",1,0,1
chr22,36506841,36507259,3,"1,2,3",1,1,1
chr22,36528935,36529455,2,"2,3",0,1,1
chr22,37043833,37044333,2,"1,3",1,0,1
chr22,37196944,37197367,2,"1,3",1,0,1
chr22,37199100,37199110,2,"2,3",0,1,1
chr22,37199110,37199610,3,"1,2,3",1,1,1
chr22,37199610,37199735,2,"2,3",0,1,1
chr22,37545548,37545652,2,"1,3",1,0,1
chr22,37545652,37546048,3,"1,2,3",1,1,1
chr22,37546048,37546172,2,"2,3",0,1,1
chr22,37633612,37633774,2,"2,3",0,1,1
chr22,37633774,37633940,3,"1,2,3",1,1,1
chr22,37633940,37634313,2,"1,3",1,0,1
chr22,37817798,37818298,2,"1,3",1,0,1
chr22,37843903,37844403,2,"1,3",1,0,1
chr22,38107854,38107910,2,"2,3",0,1,1
chr22,38111050,38111226,2,"1,3",1,0,1
chr22,38203001,38203031,2,"1,3",1,0,1
chr22,38681692,38681723,2,"2,3",0,1,1
chr22,38681723,38682212,3,"1,2,3",1,1,1
chr22,38682212,38682223,2,"1,3",1,0,1
chr22,39283470,39283937,2,"2,3",0,1,1
chr22,39292658,39293040,2,"2,3",0,1,1
chr22,39319340,39319942,2,"1,3",1,0,1
chr22,39399529,39400208,2,"1,3",1,0,1
chr22,39502060,39502099,2,"2,3",0,1,1
chr22,39502099,39502580,3,"1,2,3",1,1,1
chr22,39502580,39502599,2,"1,3",1,0,1
chr22,39532720,39533151,2,"2,3",0,1,1
chr22,40346287,40346787,2,"1,3",1,0,1
chr22,40856434,40857159,2,"2,3",0,1,1
chr22,40951260,40951760,2,"1,3",1,0,1
chr22,41091433,41091953,2,"2,3",0,1,1
chr22,41380964,41381316,3,"1,2,3",1,1,1
chr22,41381316,41381342,2,"1,3",1,0,1
chr22,41468891,41468941,2,"2,3",0,1,1
chr22,41468941,41469596,3,"1,2,3",1,1,1
chr22,41589709,41589871,2,"1,3",1,0,1
chr22,41597167,41597617,2,"1,3",1,0,1
chr22,41621228,41621234,2,"2,3",0,1,1
chr22,41621234,41621734,3,"1,2,3",1,1,1
chr22,41621734,41621871,2,"2,3",0,1,1
chr22,41682222,41682742,2,"2,3",0,1,1
chr22,41832531,41833040,3,"1,2,3",1,1,1
chr22,41833040,41833369,2,"1,3",1,0,1
chr22,41941318,41941719,2,"1,3",1,0,1
chr22,41946445,41947205,2,"2,3",0,1,1
chr22,42070950,42071258,2,"1,3",1,0,1
chr22,42090407,42090907,2,"1,3",1,0,1
chr22,42269395,42269841,2,"1,3",1,0,1
chr22,42615023,42615079,2,"1,3",1,0,1
chr22,42615182,42615523,3,"1,2,3",1,1,1
chr22,42615523,42615721,2,"2,3",0,1,1
chr22,42648345,42648655,2,"1,3",1,0,1
chr22,42800623,42800761,2,"2,3",0,1,1
chr22,42800761,42801143,3,"1,2,3",1,1,1
chr22,42801143,42801199,2,"1,3",1,0,1
chr22,42805122,42805642,2,"2,3",0,1,1
chr22,42857164,42857545,2,"2,3",0,1,1
chr22,43089099,43089562,2,"1,3",1,0,1
chr22,43923628,43924066,2,"1,3",1,0,1
chr22,43955288,43955808,2,"2,3",0,1,1
chr22,44676814,44676835,2,"1,3",1,0,1
chr22,44676835,44677314,3,"1,2,3",1,1,1
chr22,44677314,44677355,2,"2,3",0,1,1
chr22,45163488,45164008,2,"2,3",0,1,1
chr22,45273502,45274002,2,"1,3",1,0,1
chr22,45309693,45310193,2,"1,3",1,0,1
chr22,45502268,45502678,2,"1,3",1,0,1
chr22,45597543,45598209,2,"2,3",0,1,1
chr22,46147500,46147902,3,"1,2,3",1,1,1
chr22,46147902,46147937,2,"1,3",1,0,1
chr22,46149874,46150374,2,"1,3",1,0,1
chr22,46250245,46250392,2,"2,3",0,1,1
chr22,46250392,46250765,3,"1,2,3",1,1,1
chr22,46250765,46250892,2,"1,3",1,0,1
chr22,46267576,46268096,2,"2,3",0,1,1
chr22,46296546,46297254,2,"1,3",1,0,1
chr22,46335404,46335440,2,"1,3",1,0,1
chr22,46335440,46335904,3,"1,2,3",1,1,1
chr22,46335904,46336163,2,"2,3",0,1,1
chr22,46542350,46542627,2,"1,3",1,0,1
chr22,46575022,46575406,3,"1,2,3",1,1,1
chr22,46575406,46575465,2,"2,3",0,1,1
chr22,46754285,46754401,2,"1,3",1,0,1
chr22,46754401,46754800,3,"1,2,3",1,1,1
chr22,46762444,46762944,2,"1,3",1,0,1
chr22,49918066,49918586,2,"2,3",0,1,1
chr22,49942917,49943198,2,"2,3",0,1,1
chr22,49959982,49960482,2,"1,3",1,0,1
chr22,50244568,50245289,2,"2,3",0,1,1
chr22,50250789,50251289,2,"1,3",1,0,1
chr22,50524967,50525446,2,"1,3",1,0,1
chr22,50526395,50526718,2,"1,3",1,0,1
chr22,50530154,50530531,2,"1,3",1,0,1
chr22,50530531,50530654,3,"1,2,3",1,1,1
chr22,50530654,50530743,2,"2,3",0,1,1
chr22,50562689,50563012,2,"1,3",1,0,1
chr22,50563012,50563189,3,"1,2,3",1,1,1
chr22,50563189,50563353,2,"2,3",0,1,1
chr22,50563353,50563532,3,"1,2,3",1,1,1
chr22,50563532,50563731,2,"1,3",1,0,1
chr22,50582321,50583021,2,"1,3",1,0,1
chr22,50699689,50700221,2,"1,3",1,0,1
chr22,50700536,50701036,2,"1,3",1,0,1
chr3,4303428,4303948,2,"2,3",0,1,1
chr3,4978187,4978651,2,"1,3",1,0,1
chr3,4986765,4987265,2,"1,3",1,0,1
chr3,5122067,5122524,2,"1,3",1,0,1
chr3,9362805,9363042,2,"2,3",0,1,1
chr3,9363042,9363542,3,"1,2,3",1,1,1
chr3,9363542,9363661,2,"2,3",0,1,1
chr3,9769860,9770148,2,"1,3",1,0,1
chr3,9843635,9844155,2,"2,3",0,1,1
chr3,9890451,9890457,2,"1,3",1,0,1
chr3,9890457,9890951,3,"1,2,3",1,1,1
chr3,9890951,9890977,2,"2,3",0,1,1
chr3,9897659,9898179,2,"2,3",0,1,1
chr3,9933451,9933971,2,"2,3",0,1,1
chr3,9946272,9946348,2,"2,3",0,1,1
chr3,9946348,9946792,3,"1,2,3",1,1,1
chr3,9946792,9946848,2,"1,3",1,0,1
chr3,9947148,9947668,2,"2,3",0,1,1
chr3,10025925,10026020,2,"1,3",1,0,1
chr3,10026020,10026198,3,"1,2,3",1,1,1
chr3,10026198,10026540,2,"2,3",0,1,1
chr3,10141835,10142335,2,"1,3",1,0,1
chr3,10164702,10165202,2,"1,3",1,0,1
chr3,10317278,10317724,3,"1,2,3",1,1,1
chr3,10320834,10321334,2,"1,3",1,0,1
chr3,10812016,10812157,2,"2,3",0,1,1
chr3,10812157,10812657,3,"1,2,3",1,1,1
chr3,10812657,10812717,2,"2,3",0,1,1
chr3,11536393,11536407,2,"1,3",1,0,1
chr3,11536407,11536893,3,"1,2,3",1,1,1
chr3,11536893,11536900,2,"2,3",0,1,1
chr3,12483978,12484818,2,"2,3",0,1,1
chr3,13461571,13461920,2,"1,3",1,0,1
chr3,13470813,13471333,2,"2,3",0,1,1
chr3,13479649,13480349,2,"1,3",1,0,1
chr3,13485051,13485571,2,"2,3",0,1,1
chr3,14124287,14124553,2,"2,3",0,1,1
chr3,14124553,14124682,3,"1,2,3",1,1,1
chr3,14124682,14125053,2,"1,3",1,0,1
chr3,14651373,14651851,3,"1,2,3",1,1,1
chr3,14651851,14652031,2,"2,3",0,1,1
chr3,14678058,14678270,2,"1,3",1,0,1
chr3,14678270,14678425,3,"1,2,3",1,1,1
chr3,14678425,14678535,2,"1,3",1,0,1
chr3,14803518,14804038,2,"2,3",0,1,1
chr3,15065055,15065087,2,"1,3",1,0,1
chr3,15065087,15065298,3,"1,2,3",1,1,1
chr3,15065298,15065311,2,"1,3",1,0,1
chr3,15206210,15206843,2,"1,3",1,0,1
chr3,15427344,15427844,2,"1,3",1,0,1
chr3,15553730,15554082,3,"1,2,3",1,1,1
chr3,16265188,16265540,2,"1,3",1,0,1
chr3,16332976,16333388,2,"1,3",1,0,1
chr3,24451482,24451625,2,"1,3",1,0,1
chr3,24451625,24451982,3,"1,2,3",1,1,1
chr3,24451982,24452145,2,"2,3",0,1,1
chr3,24521730,24521732,2,"2,3",0,1,1
chr3,24521732,24522250,3,"1,2,3",1,1,1
chr3,24522250,24522521,2,"1,3",1,0,1
chr3,25789815,25790262,3,"1,2,3",1,1,1
chr3,25790262,25790462,2,"2,3",0,1,1
chr3,27360375,27360895,2,"2,3",0,1,1
chr3,28241265,28241533,2,"2,3",0,1,1
chr3,28241533,28241767,3,"1,2,3",1,1,1
chr3,28241767,28241992,2,"1,3",1,0,1
chr3,30597236,30598037,2,"2,3",0,1,1
chr3,30606234,30606754,2,"2,3",0,1,1
chr3,30606899,30606959,2,"1,3",1,0,1
chr3,31531846,31531991,2,"2,3",0,1,1
chr3,31531991,31532253,3,"1,2,3",1,1,1
chr3,31532253,31532491,2,"1,3",1,0,1
chr3,32106141,32106619,2,"1,3",1,0,1
chr3,32237999,32238354,2,"2,3",0,1,1
chr3,32401451,32401671,2,"1,3",1,0,1
chr3,32684805,32685203,2,"2,3",0,1,1
chr3,32781375,32781400,2,"2,3",0,1,1
chr3,32781400,32781819,3,"1,2,3",1,1,1
chr3,32816510,32817010,2,"1,3",1,0,1
chr3,32947656,32948063,2,"1,3",1,0,1
chr3,33097006,33097638,2,"1,3",1,0,1
chr3,33113771,33114291,2,"2,3",0,1,1
chr3,33186891,33187312,2,"1,3",1,0,1
chr3,33798524,33798641,2,"2,3",0,1,1
chr3,33798641,33799044,3,"1,2,3",1,1,1
chr3,33799044,33799281,2,"1,3",1,0,1
chr3,37175943,37176443,2,"1,3",1,0,1
chr3,37217478,37217919,2,"2,3",0,1,1
chr3,37860362,37860713,2,"2,3",0,1,1
chr3,37860809,37861396,2,"1,3",1,0,1
chr3,38133529,38133545,2,"2,3",0,1,1
chr3,38133545,38133965,3,"1,2,3",1,1,1
chr3,38165257,38166001,2,"2,3",0,1,1
chr3,38346592,38346601,2,"2,3",0,1,1
chr3,38346601,38347101,3,"1,2,3",1,1,1
chr3,38347101,38347311,2,"2,3",0,1,1
chr3,38347520,38347868,2,"1,3",1,0,1
chr3,38454285,38454560,2,"1,3",1,0,1
chr3,38454747,38454931,2,"1,3",1,0,1
chr3,38455004,38455027,2,"1,3",1,0,1
chr3,39180868,39181277,2,"1,3",1,0,1
chr3,39383208,39383887,2,"2,3",0,1,1
chr3,40309294,40309814,2,"2,3",0,1,1
chr3,40452885,40453405,2,"2,3",0,1,1
chr3,40457156,40457517,2,"2,3",0,1,1
chr3,40524709,40525209,2,"1,3",1,0,1
chr3,42421977,42422699,2,"2,3",0,1,1
chr3,42600447,42600947,2,"1,3",1,0,1
chr3,42732214,42732743,2,"1,3",1,0,1
chr3,42732863,42732911,2,"1,3",1,0,1
chr3,42756093,42756137,2,"1,3",1,0,1
chr3,42756137,42756539,3,"1,2,3",1,1,1
chr3,42803847,42804258,2,"1,3",1,0,1
chr3,42855399,42855899,2,"1,3",1,0,1
chr3,43288875,43289152,2,"2,3",0,1,1
chr3,43690719,43691418,2,"1,3",1,0,1
chr3,44338061,44338122,2,"2,3",0,1,1
chr3,44338122,44338822,3,"1,2,3",1,1,1
chr3,44338822,44338883,2,"2,3",0,1,1
chr3,44439379,44439504,2,"1,3",1,0,1
chr3,44439504,44439879,3,"1,2,3",1,1,1
chr3,44439879,44440024,2,"2,3",0,1,1
chr3,45388381,45388434,2,"2,3",0,1,1
chr3,45388434,45388901,3,"1,2,3",1,1,1
chr3,45388901,45388934,2,"1,3",1,0,1
chr3,46970542,46971062,2,"2,3",0,1,1
chr3,46976461,46976556,2,"1,3",1,0,1
chr3,46976633,46976961,2,"1,3",1,0,1
chr3,46979495,46979980,2,"1,3",1,0,1
chr3,47163882,47164609,2,"2,3",0,1,1
chr3,47282469,47282989,2,"2,3",0,1,1
chr3,47380559,47380810,2,"1,3",1,0,1
chr3,47380810,47381059,3,"1,2,3",1,1,1
chr3,47381059,47381330,2,"2,3",0,1,1
chr3,47475722,47475762,2,"2,3",0,1,1
chr3,47475762,47476242,3,"1,2,3",1,1,1
chr3,47476242,47476262,2,"1,3",1,0,1
chr3,48188589,48188918,2,"2,3",0,1,1
chr3,48240990,48241490,2,"1,3",1,0,1
chr3,48301117,48301287,2,"1,3",1,0,1
chr3,48301287,48301788,3,"1,2,3",1,1,1
chr3,48428521,48429021,2,"1,3",1,0,1
chr3,48429988,48430371,3,"1,2,3",1,1,1
chr3,48430371,48430394,2,"1,3",1,0,1
chr3,48440050,48440531,2,"1,3",1,0,1
chr3,48446635,48447135,2,"1,3",1,0,1
chr3,48473185,48473685,2,"1,3",1,0,1
chr3,48663444,48663936,2,"2,3",0,1,1
chr3,48685523,48685582,2,"1,3",1,0,1
chr3,48685582,48686102,3,"1,2,3",1,1,1
chr3,48686102,48686236,2,"1,3",1,0,1
chr3,48739915,48740415,2,"1,3",1,0,1
chr3,49007062,49007407,2,"1,3",1,0,1
chr3,49007504,49008024,2,"2,3",0,1,1
chr3,49093461,49093981,2,"2,3",0,1,1
chr3,49104346,49105009,2,"1,3",1,0,1
chr3,49120599,49121119,2,"2,3",0,1,1
chr3,49171109,49171609,2,"1,3",1,0,1
chr3,49412217,49412713,2,"1,3",1,0,1
chr3,49422497,49422653,2,"2,3",0,1,1
chr3,49422653,49422907,3,"1,2,3",1,1,1
chr3,49422907,49423017,2,"2,3",0,1,1
chr3,49470232,49470732,2,"1,3",1,0,1
chr3,49554064,49554393,2,"1,3",1,0,1
chr3,49666597,49666940,3,"1,2,3",1,1,1
chr3,49668437,49668793,2,"1,3",1,0,1
chr3,49673601,49673812,2,"1,3",1,0,1
chr3,49673812,49674096,3,"1,2,3",1,1,1
chr3,49674096,49674332,2,"2,3",0,1,1
chr3,49688297,49688586,2,"2,3",0,1,1
chr3,49688586,49688962,3,"1,2,3",1,1,1
chr3,49689063,49689084,3,"1,2,3",1,1,1
chr3,49689084,49689086,2,"1,3",1,0,1
chr3,49939904,49940404,2,"1,3",1,0,1
chr3,50171684,50171722,2,"1,3",1,0,1
chr3,50171722,50171979,3,"1,2,3",1,1,1
chr3,50171979,50171998,2,"2,3",0,1,1
chr3,50195472,50195489,2,"1,3",1,0,1
chr3,50195489,50196009,3,"1,2,3",1,1,1
chr3,50196009,50196479,2,"1,3",1,0,1
chr3,50201667,50202124,2,"1,3",1,0,1
chr3,50208791,50209151,3,"1,2,3",1,1,1
chr3,50210500,50210600,2,"1,3",1,0,1
chr3,50210600,50211000,3,"1,2,3",1,1,1
chr3,50211000,50211120,2,"2,3",0,1,1
chr3,50221722,50222222,2,"1,3",1,0,1
chr3,50246046,50246485,2,"1,3",1,0,1
chr3,50260002,50260487,2,"1,3",1,0,1
chr3,50292231,50292599,3,"1,2,3",1,1,1
chr3,50292599,50292685,2,"2,3",0,1,1
chr3,50321081,50321581,2,"1,3",1,0,1
chr3,50322054,50322170,2,"1,3",1,0,1
chr3,50327929,50328402,2,"1,3",1,0,1
chr3,50337159,50337679,2,"2,3",0,1,1
chr3,50350462,50351167,2,"2,3",0,1,1
chr3,50569053,50569553,2,"1,3",1,0,1
chr3,50600931,50600936,2,"2,3",0,1,1
chr3,50600936,50601451,3,"1,2,3",1,1,1
chr3,50601451,50601636,2,"1,3",1,0,1
chr3,50601882,50602341,2,"2,3",0,1,1
chr3,50611453,50611668,2,"2,3",0,1,1
chr3,50611668,50611957,3,"1,2,3",1,1,1
chr3,50611957,50612168,2,"1,3",1,0,1
chr3,51390836,51390877,2,"1,3",1,0,1
chr3,51390877,51391336,3,"1,2,3",1,1,1
chr3,51391336,51391370,2,"2,3",0,1,1
chr3,51538334,51538405,2,"2,3",0,1,1
chr3,51538405,51538409,3,"1,2,3",1,1,1
chr3,51538484,51538905,3,"1,2,3",1,1,1
chr3,51538905,51539055,2,"2,3",0,1,1
chr3,51942146,51942646,2,"1,3",1,0,1
chr3,51973896,51974136,3,"1,2,3",1,1,1
chr3,51974136,51974260,2,"1,3",1,0,1
chr3,51982460,51982857,2,"2,3",0,1,1
chr3,51983229,51983640,2,"1,3",1,0,1
chr3,52080959,52081479,2,"2,3",0,1,1
chr3,52198129,52198426,2,"2,3",0,1,1
chr3,52238200,52238241,2,"1,3",1,0,1
chr3,52238241,52238587,3,"1,2,3",1,1,1
chr3,52245789,52246258,2,"2,3",0,1,1
chr3,52289873,52290393,2,"2,3",0,1,1
chr3,52307661,52307669,2,"1,3",1,0,1
chr3,52307669,52308119,3,"1,2,3",1,1,1
chr3,52308119,52308146,2,"2,3",0,1,1
chr3,52323912,52324432,2,"2,3",0,1,1
chr3,52410401,52410901,2,"1,3",1,0,1
chr3,52429712,52429738,2,"2,3",0,1,1
chr3,52429738,52430238,3,"1,2,3",1,1,1
chr3,52430238,52430380,2,"2,3",0,1,1
chr3,52444843,52444961,2,"1,3",1,0,1
chr3,52536421,52536786,2,"2,3",0,1,1
chr3,52685900,52686207,2,"1,3",1,0,1
chr3,52704554,52704589,2,"2,3",0,1,1
chr3,52704589,52704996,3,"1,2,3",1,1,1
chr3,52704996,52705089,2,"1,3",1,0,1
chr3,52775342,52775404,2,"1,3",1,0,1
chr3,52775404,52775677,3,"1,2,3",1,1,1
chr3,52775677,52775807,2,"1,3",1,0,1
chr3,53072721,53073221,2,"1,3",1,0,1
chr3,53092910,53093344,3,"1,2,3",1,1,1
chr3,53093344,53093367,2,"2,3",0,1,1
chr3,53478114,53478547,2,"2,3",0,1,1
chr3,53818192,53818612,2,"1,3",1,0,1
chr3,53842842,53843229,2,"1,3",1,0,1
chr3,53843341,53843549,3,"1,2,3",1,1,1
chr3,53843549,53843575,2,"2,3",0,1,1
chr3,53881743,53882243,2,"1,3",1,0,1
chr3,56557114,56557614,2,"1,3",1,0,1
chr3,57227357,57227877,2,"2,3",0,1,1
chr3,57555818,57556056,2,"2,3",0,1,1
chr3,57556056,57556537,3,"1,2,3",1,1,1
chr3,57556537,57556556,2,"1,3",1,0,1
chr3,57597324,57597844,2,"2,3",0,1,1
chr3,57692641,57693141,2,"1,3",1,0,1
chr3,57755972,57756472,2,"1,3",1,0,1
chr3,58193285,58193778,3,"1,2,3",1,1,1
chr3,58193778,58193799,2,"2,3",0,1,1
chr3,58306041,58306626,2,"1,3",1,0,1
chr3,58519752,58519785,2,"2,3",0,1,1
chr3,58519785,58520161,3,"1,2,3",1,1,1
chr3,64023249,64023728,2,"1,3",1,0,1
chr3,64501755,64501917,2,"2,3",0,1,1
chr3,67654136,67654656,2,"2,3",0,1,1
chr3,71583008,71583410,2,"2,3",0,1,1
chr3,72150981,72151357,3,"1,2,3",1,1,1
chr3,72151357,72151364,2,"2,3",0,1,1
chr3,72151515,72151599,2,"2,3",0,1,1
chr3,81761484,81761550,2,"1,3",1,0,1
chr3,81761550,81761951,3,"1,2,3",1,1,1
chr3,88058362,88058618,2,"1,3",1,0,1
chr3,88149613,88150390,2,"2,3",0,1,1
chr3,97764186,97764684,2,"1,3",1,0,1
chr3,98291249,98291672,2,"1,3",1,0,1
chr3,98522493,98523013,2,"2,3",0,1,1
chr3,98732131,98732775,2,"2,3",0,1,1
chr3,98786313,98786678,3,"1,2,3",1,1,1
chr3,100260552,100261465,2,"2,3",0,1,1
chr3,100400875,100401600,2,"1,3",1,0,1
chr3,101686329,101686849,2,"2,3",0,1,1
chr3,105366678,105367019,2,"1,3",1,0,1
chr3,108589336,108589856,2,"2,3",0,1,1
chr3,112561778,112562298,2,"2,3",0,1,1
chr3,112990932,112990956,2,"1,3",1,0,1
chr3,112990956,112991432,3,"1,2,3",1,1,1
chr3,112991432,112991476,2,"2,3",0,1,1
chr3,113019252,113019432,2,"1,3",1,0,1
chr3,113019432,113019752,3,"1,2,3",1,1,1
chr3,113019752,113019892,2,"2,3",0,1,1
chr3,113746199,113746475,2,"1,3",1,0,1
chr3,113746643,113746699,2,"1,3",1,0,1
chr3,119498082,119498706,2,"2,3",0,1,1
chr3,119794980,119795179,2,"2,3",0,1,1
chr3,119795179,119795337,3,"1,2,3",1,1,1
chr3,119795337,119795485,2,"2,3",0,1,1
chr3,119825808,119826173,2,"2,3",0,1,1
chr3,120094125,120094625,2,"1,3",1,0,1
chr3,120095497,120095851,2,"2,3",0,1,1
chr3,120348665,120349165,2,"1,3",1,0,1
chr3,120596131,120596631,2,"1,3",1,0,1
chr3,122365443,122365501,2,"2,3",0,1,1
chr3,122365501,122365963,3,"1,2,3",1,1,1
chr3,122365963,122366001,2,"1,3",1,0,1
chr3,122383948,122383965,2,"2,3",0,1,1
chr3,122383965,122384465,3,"1,2,3",1,1,1
chr3,122384465,122384468,2,"2,3",0,1,1
chr3,122564185,122564685,2,"1,3",1,0,1
chr3,123066852,123066905,2,"1,3",1,0,1
chr3,123066905,123067150,3,"1,2,3",1,1,1
chr3,123067150,123067425,2,"2,3",0,1,1
chr3,123584446,123584874,2,"1,3",1,0,1
chr3,123584874,123584913,3,"1,2,3",1,1,1
chr3,123584913,123585094,2,"2,3",0,1,1
chr3,123585094,123585394,3,"1,2,3",1,1,1
chr3,123585394,123585594,2,"1,3",1,0,1
chr3,123605869,123605881,2,"2,3",0,1,1
chr3,123605881,123606163,3,"1,2,3",1,1,1
chr3,123606163,123606231,2,"2,3",0,1,1
chr3,123807780,123808300,2,"2,3",0,1,1
chr3,124699651,124699653,2,"2,3",0,1,1
chr3,124699653,124700153,3,"1,2,3",1,1,1
chr3,124700153,124700171,2,"2,3",0,1,1
chr3,124730207,124730658,2,"2,3",0,1,1
chr3,126056591,126056614,2,"2,3",0,1,1
chr3,126056614,126057229,3,"1,2,3",1,1,1
chr3,126523811,126524510,2,"1,3",1,0,1
chr3,126528808,126529298,2,"1,3",1,0,1
chr3,127473591,127474021,2,"1,3",1,0,1
chr3,127628849,127629218,2,"2,3",0,1,1
chr3,128153257,128153757,2,"1,3",1,0,1
chr3,128680713,128681233,2,"2,3",0,1,1
chr3,128726013,128726171,2,"2,3",0,1,1
chr3,128726171,128726533,3,"1,2,3",1,1,1
chr3,128726533,128726942,2,"1,3",1,0,1
chr3,128879280,128879778,3,"1,2,3",1,1,1
chr3,128879778,128879794,2,"2,3",0,1,1
chr3,129116658,129116879,3,"1,2,3",1,1,1
chr3,129224962,129225355,2,"2,3",0,1,1
chr3,129278946,129279646,2,"1,3",1,0,1
chr3,129314339,129314424,2,"2,3",0,1,1
chr3,129314589,129315231,2,"2,3",0,1,1
chr3,129343807,129344327,2,"2,3",0,1,1
chr3,129394216,129394716,2,"1,3",1,0,1
chr3,129439618,129440337,2,"2,3",0,1,1
chr3,129594919,129595207,2,"2,3",0,1,1
chr3,129596614,129597114,2,"1,3",1,0,1
chr3,129626674,129627194,2,"2,3",0,1,1
chr3,129892907,129893427,2,"2,3",0,1,1
chr3,130893494,130893994,2,"1,3",1,0,1
chr3,131381761,131382261,2,"1,3",1,0,1
chr3,133661535,133662055,2,"2,3",0,1,1
chr3,133670389,133670496,2,"1,3",1,0,1
chr3,133670496,133670972,3,"1,2,3",1,1,1
chr3,133742592,133742924,3,"1,2,3",1,1,1
chr3,133742924,133743020,2,"1,3",1,0,1
chr3,133746037,133746079,2,"2,3",0,1,1
chr3,133746079,133746579,3,"1,2,3",1,1,1
chr3,133746579,133746659,2,"2,3",0,1,1
chr3,134374260,134374265,2,"1,3",1,0,1
chr3,134374265,134374760,3,"1,2,3",1,1,1
chr3,134374760,134374785,2,"2,3",0,1,1
chr3,134485633,134486107,2,"1,3",1,0,1
chr3,134486164,134486684,2,"2,3",0,1,1
chr3,136196448,136197176,2,"2,3",0,1,1
chr3,136250183,136250749,2,"2,3",0,1,1
chr3,136752252,136752975,2,"1,3",1,0,1
chr3,136861984,136862484,2,"1,3",1,0,1
chr3,138187137,138187618,2,"1,3",1,0,1
chr3,138608538,138609245,2,"1,3",1,0,1
chr3,139343823,139344308,2,"2,3",0,1,1
chr3,140941471,140941920,2,"2,3",0,1,1
chr3,141235655,141236112,2,"1,3",1,0,1
chr3,141311585,141312105,2,"2,3",0,1,1
chr3,141487288,141487788,2,"1,3",1,0,1
chr3,141737951,141738177,2,"2,3",0,1,1
chr3,141738177,141738355,3,"1,2,3",1,1,1
chr3,141738355,141738677,2,"1,3",1,0,1
chr3,142578562,142579062,2,"1,3",1,0,1
chr3,142596101,142596822,2,"2,3",0,1,1
chr3,142724381,142724881,2,"1,3",1,0,1
chr3,142941711,142941759,2,"2,3",0,1,1
chr3,142941759,142942012,3,"1,2,3",1,1,1
chr3,142942012,142942018,2,"2,3",0,1,1
chr3,143001064,143001350,2,"1,3",1,0,1
chr3,143001350,143001737,3,"1,2,3",1,1,1
chr3,143001737,143001870,2,"2,3",0,1,1
chr3,149129431,149129931,2,"1,3",1,0,1
chr3,149223823,149223845,2,"2,3",0,1,1
chr3,149223845,149224309,3,"1,2,3",1,1,1
chr3,149225096,149225596,2,"1,3",1,0,1
chr3,149356155,149356675,2,"2,3",0,1,1
chr3,149386618,149386790,2,"2,3",0,1,1
chr3,149386790,149387279,3,"1,2,3",1,1,1
chr3,149387279,149387290,2,"1,3",1,0,1
chr3,149493520,149494110,2,"2,3",0,1,1
chr3,149494110,149494166,3,"1,2,3",1,1,1
chr3,149494166,149494466,2,"1,3",1,0,1
chr3,149657724,149657770,2,"1,3",1,0,1
chr3,149657770,149658583,3,"1,2,3",1,1,1
chr3,149658583,149658690,2,"1,3",1,0,1
chr3,149752279,149752779,2,"1,3",1,0,1
chr3,150737263,150737656,3,"1,2,3",1,1,1
chr3,150740807,150741067,3,"1,2,3",1,1,1
chr3,150765993,150766011,2,"2,3",0,1,1
chr3,150766011,150766148,3,"1,2,3",1,1,1
chr3,150766148,150766388,2,"2,3",0,1,1
chr3,151085358,151085751,2,"2,3",0,1,1
chr3,151198329,151198762,2,"2,3",0,1,1
chr3,151770066,151770586,2,"2,3",0,1,1
chr3,151770997,151771231,2,"2,3",0,1,1
chr3,153161650,153162150,2,"1,3",1,0,1
chr3,155870740,155871260,2,"2,3",0,1,1
chr3,156535081,156535544,3,"1,2,3",1,1,1
chr3,156535544,156535588,2,"2,3",0,1,1
chr3,156674075,156674097,2,"2,3",0,1,1
chr3,156674097,156674595,3,"1,2,3",1,1,1
chr3,156674595,156674881,2,"1,3",1,0,1
chr3,156826038,156826746,2,"1,3",1,0,1
chr3,157088619,157088623,2,"2,3",0,1,1
chr3,157088623,157089324,3,"1,2,3",1,1,1
chr3,157089324,157089339,2,"2,3",0,1,1
chr3,157160001,157160501,2,"1,3",1,0,1
chr3,157174663,157175163,2,"1,3",1,0,1
chr3,158097873,158098393,2,"2,3",0,1,1
chr3,158109951,158110364,2,"1,3",1,0,1
chr3,158644273,158644819,2,"2,3",0,1,1
chr3,159818407,159818837,2,"1,3",1,0,1
chr3,159988556,159989076,2,"2,3",0,1,1
chr3,160449264,160449983,2,"2,3",0,1,1
chr3,160754923,160755119,2,"2,3",0,1,1
chr3,169773017,169773517,2,"1,3",1,0,1
chr3,170037642,170038142,2,"1,3",1,0,1
chr3,170078696,170078717,2,"2,3",0,1,1
chr3,170078717,170079216,3,"1,2,3",1,1,1
chr3,170079216,170079217,2,"1,3",1,0,1
chr3,170221935,170222411,2,"1,3",1,0,1
chr3,170356659,170356983,3,"1,2,3",1,1,1
chr3,170356983,170357106,2,"2,3",0,1,1
chr3,170425750,170426250,2,"1,3",1,0,1
chr3,170997986,170998331,3,"1,2,3",1,1,1
