chrom,start,end,num,list,ENCFF445KZL_ELK1_sorted.bed,ENCFF870ZGY_ELK1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr4,13627956,13628019,2,"2,3",0,1,1
chr4,15677747,15677995,3,"1,2,3",1,1,1
chr4,15681653,15681721,2,"1,3",1,0,1
chr4,15681721,15681901,3,"1,2,3",1,1,1
chr4,15681901,15682025,2,"2,3",0,1,1
chr4,17810579,17810633,2,"2,3",0,1,1
chr4,17810633,17810855,3,"1,2,3",1,1,1
chr4,17810855,17810883,2,"2,3",0,1,1
chr4,25377083,25377188,2,"2,3",0,1,1
chr4,25377188,25377387,3,"1,2,3",1,1,1
chr4,25377387,25377650,2,"1,3",1,0,1
chr4,26857399,26857789,2,"1,3",1,0,1
chr4,39527738,39528128,2,"1,3",1,0,1
chr4,39638948,39638987,2,"2,3",0,1,1
chr4,39638987,39639215,3,"1,2,3",1,1,1
chr4,39639215,39639252,2,"2,3",0,1,1
chr4,41216464,41216854,2,"1,3",1,0,1
chr4,41934924,41935314,2,"1,3",1,0,1
chr4,41990332,41990722,2,"1,3",1,0,1
chr4,42657112,42657502,2,"1,3",1,0,1
chr4,42709678,42709982,2,"2,3",0,1,1
chr4,55853443,55853501,2,"1,3",1,0,1
chr4,55853501,55853805,3,"1,2,3",1,1,1
chr4,55853805,55853833,2,"1,3",1,0,1
chr4,55948624,55948714,2,"1,3",1,0,1
chr4,55948714,55949014,3,"1,2,3",1,1,1
chr4,55949014,55949018,2,"2,3",0,1,1
chr4,67701121,67701487,2,"1,3",1,0,1
chr4,70688216,70688268,2,"2,3",0,1,1
chr4,70688268,70688520,3,"1,2,3",1,1,1
chr4,70688520,70688658,2,"1,3",1,0,1
chr4,70839751,70839907,2,"1,3",1,0,1
chr4,73259009,73259399,2,"1,3",1,0,1
chr4,74157832,74158222,2,"1,3",1,0,1
chr4,75514274,75514308,2,"1,3",1,0,1
chr4,75514308,75514612,3,"1,2,3",1,1,1
chr4,75514612,75514664,2,"1,3",1,0,1
chr4,75990734,75990790,2,"1,3",1,0,1
chr4,78552397,78552418,2,"2,3",0,1,1
chr4,78552418,78552701,3,"1,2,3",1,1,1
chr4,78552701,78552808,2,"1,3",1,0,1
chr4,78775769,78775807,2,"1,3",1,0,1
chr4,78775807,78776111,3,"1,2,3",1,1,1
chr4,78776111,78776159,2,"1,3",1,0,1
chr4,82374024,82374050,2,"2,3",0,1,1
chr4,82374050,82374291,3,"1,2,3",1,1,1
chr4,82374291,82374328,2,"2,3",0,1,1
chr4,82430493,82430883,2,"1,3",1,0,1
chr4,82891120,82891189,2,"2,3",0,1,1
chr4,82891189,82891319,3,"1,2,3",1,1,1
chr4,82891319,82891424,2,"2,3",0,1,1
chr4,83455720,83455739,2,"2,3",0,1,1
chr4,83455739,83455960,3,"1,2,3",1,1,1
chr4,83455960,83456024,2,"2,3",0,1,1
chr4,87559478,87559586,2,"1,3",1,0,1
chr4,87559586,87559843,3,"1,2,3",1,1,1
chr4,88592188,88592550,2,"1,3",1,0,1
chr4,94207784,94208272,2,"1,3",1,0,1
chr4,94451733,94452123,2,"1,3",1,0,1
chr4,94452712,94452739,2,"2,3",0,1,1
chr4,94452739,94452888,3,"1,2,3",1,1,1
chr4,94452888,94452906,2,"2,3",0,1,1
chr4,99563600,99563990,2,"1,3",1,0,1
chr4,105708534,105708570,2,"1,3",1,0,1
chr4,105708570,105708874,3,"1,2,3",1,1,1
chr4,105708874,105708924,2,"1,3",1,0,1
chr4,106316314,106316704,2,"1,3",1,0,1
chr4,108620331,108620354,2,"1,3",1,0,1
chr4,108620354,108620658,3,"1,2,3",1,1,1
chr4,108620658,108620721,2,"1,3",1,0,1
chr4,109815306,109815696,2,"1,3",1,0,1
chr4,112231317,112231399,2,"2,3",0,1,1
chr4,112231399,112231513,3,"1,2,3",1,1,1
chr4,112231513,112231621,2,"2,3",0,1,1
chr4,112636989,112637257,2,"1,3",1,0,1
chr4,112637257,112637379,3,"1,2,3",1,1,1
chr4,112637379,112637561,2,"2,3",0,1,1
chr4,118278468,118278858,2,"1,3",1,0,1
chr4,118685184,118685777,2,"1,3",1,0,1
chr4,119300456,119300846,2,"1,3",1,0,1
chr4,119454474,119454864,2,"1,3",1,0,1
chr4,127880633,127880992,2,"1,3",1,0,1
chr4,128288111,128288501,2,"1,3",1,0,1
chr4,139015328,139015615,2,"1,3",1,0,1
chr4,139295675,139296011,2,"1,3",1,0,1
chr4,140523992,140524382,2,"1,3",1,0,1
chr4,145619146,145619196,2,"1,3",1,0,1
chr4,145619196,145619500,3,"1,2,3",1,1,1
chr4,145619500,145619536,2,"1,3",1,0,1
chr4,147617179,147617186,2,"2,3",0,1,1
chr4,147617186,147617483,3,"1,2,3",1,1,1
chr4,147617483,147617576,2,"1,3",1,0,1
chr4,151099486,151099541,2,"2,3",0,1,1
chr4,151099541,151099691,3,"1,2,3",1,1,1
chr4,151099691,151099790,2,"2,3",0,1,1
chr4,152536058,152536448,2,"1,3",1,0,1
chr4,158672002,158672392,2,"1,3",1,0,1
chr4,170090017,170090078,2,"1,3",1,0,1
chr4,170090078,170090369,3,"1,2,3",1,1,1
chr4,170090369,170090382,2,"2,3",0,1,1
chr4,174283479,174284074,2,"1,3",1,0,1
chr4,177441983,177442575,2,"1,3",1,0,1
chr4,183444462,183444852,2,"1,3",1,0,1
chr4,183506123,183506134,2,"1,3",1,0,1
chr4,183506134,183506438,3,"1,2,3",1,1,1
chr4,183506438,183506463,2,"1,3",1,0,1
chr4,185396582,185396972,2,"1,3",1,0,1
chr4,186191353,186191379,2,"1,3",1,0,1
chr4,186191379,186191683,3,"1,2,3",1,1,1
chr4,186191683,186191743,2,"1,3",1,0,1
chr4,189940586,189940976,2,"1,3",1,0,1
chr5,188514,188904,2,"1,3",1,0,1
chr5,217873,218263,2,"1,3",1,0,1
chr5,271293,271506,2,"1,3",1,0,1
chr5,271506,271810,3,"1,2,3",1,1,1
chr5,271810,271859,2,"1,3",1,0,1
chr5,442899,443257,2,"1,3",1,0,1
chr5,472597,472987,2,"1,3",1,0,1
chr5,671522,671912,2,"1,3",1,0,1
chr5,892535,892580,2,"1,3",1,0,1
chr5,892580,892884,3,"1,2,3",1,1,1
chr5,892884,893063,2,"1,3",1,0,1
chr5,997079,997466,2,"1,3",1,0,1
chr5,1167886,1168479,2,"1,3",1,0,1
chr5,6632813,6632920,2,"1,3",1,0,1
chr5,6632920,6633224,3,"1,2,3",1,1,1
chr5,6633224,6633274,2,"1,3",1,0,1
chr5,10249893,10249928,2,"2,3",0,1,1
chr5,10249928,10250197,3,"1,2,3",1,1,1
chr5,10250197,10250219,2,"1,3",1,0,1
chr5,10353457,10353698,2,"1,3",1,0,1
chr5,14143096,14143486,2,"1,3",1,0,1
chr5,16465534,16466127,2,"1,3",1,0,1
chr5,17305963,17306353,2,"1,3",1,0,1
chr5,31532072,31532462,2,"1,3",1,0,1
chr5,32174212,32174247,2,"1,3",1,0,1
chr5,32174247,32174551,3,"1,2,3",1,1,1
chr5,32174551,32174602,2,"1,3",1,0,1
chr5,33440389,33440779,2,"1,3",1,0,1
chr5,34838911,34838993,2,"1,3",1,0,1
chr5,34838993,34839297,3,"1,2,3",1,1,1
chr5,34839297,34839379,2,"1,3",1,0,1
chr5,34915470,34915496,2,"2,3",0,1,1
chr5,34915496,34915758,3,"1,2,3",1,1,1
chr5,34915758,34915774,2,"2,3",0,1,1
chr5,36151794,36152184,2,"1,3",1,0,1
chr5,36876433,36876489,2,"1,3",1,0,1
chr5,36876489,36876793,3,"1,2,3",1,1,1
chr5,36876793,36876823,2,"1,3",1,0,1
chr5,37370898,37371496,2,"1,3",1,0,1
chr5,40835058,40835448,2,"1,3",1,0,1
chr5,41903965,41904078,2,"1,3",1,0,1
chr5,41904078,41904341,3,"1,2,3",1,1,1
chr5,41904341,41904419,2,"1,3",1,0,1
chr5,43514971,43515361,2,"1,3",1,0,1
chr5,55933907,55934297,2,"1,3",1,0,1
chr5,55994655,55995244,2,"1,3",1,0,1
chr5,56909442,56909832,2,"1,3",1,0,1
chr5,57173970,57174360,2,"1,3",1,0,1
chr5,61162242,61162632,2,"1,3",1,0,1
chr5,61332041,61332096,2,"2,3",0,1,1
chr5,61332096,61332215,3,"1,2,3",1,1,1
chr5,61332215,61332345,2,"2,3",0,1,1
chr5,62305862,62306252,2,"1,3",1,0,1
chr5,65624087,65624477,2,"1,3",1,0,1
chr5,66143967,66144097,2,"1,3",1,0,1
chr5,66144097,66144203,3,"1,2,3",1,1,1
chr5,66144203,66144414,2,"1,3",1,0,1
chr5,68215196,68215586,2,"1,3",1,0,1
chr5,68434192,68434221,2,"1,3",1,0,1
chr5,68434221,68434589,3,"1,2,3",1,1,1
chr5,68434589,68434595,2,"1,3",1,0,1
chr5,69093853,69094442,2,"1,3",1,0,1
chr5,69166835,69166847,2,"1,3",1,0,1
chr5,69166847,69167151,3,"1,2,3",1,1,1
chr5,69167151,69167225,2,"1,3",1,0,1
chr5,69189272,69189866,2,"1,3",1,0,1
chr5,69217752,69218142,2,"1,3",1,0,1
chr5,69234654,69234699,2,"1,3",1,0,1
chr5,69234699,69235003,3,"1,2,3",1,1,1
chr5,69235003,69235044,2,"1,3",1,0,1
chr5,69369377,69369514,2,"1,3",1,0,1
chr5,69369514,69369767,3,"1,2,3",1,1,1
chr5,69369767,69369818,2,"2,3",0,1,1
chr5,69414995,69415586,2,"1,3",1,0,1
chr5,72308194,72308584,2,"1,3",1,0,1
chr5,73216134,73216524,2,"1,3",1,0,1
chr5,73498286,73498377,2,"2,3",0,1,1
chr5,73498377,73498507,3,"1,2,3",1,1,1
chr5,73498507,73498590,2,"2,3",0,1,1
chr5,73565211,73565381,2,"2,3",0,1,1
chr5,73565381,73565489,3,"1,2,3",1,1,1
chr5,73565489,73565515,2,"2,3",0,1,1
chr5,74766997,74767043,2,"2,3",0,1,1
chr5,74767043,74767301,3,"1,2,3",1,1,1
chr5,74767301,74767358,2,"1,3",1,0,1
chr5,75336964,75337354,2,"1,3",1,0,1
chr5,77030165,77030541,2,"1,3",1,0,1
chr5,78360322,78360712,2,"1,3",1,0,1
chr5,79514425,79514486,2,"1,3",1,0,1
chr5,79514486,79514812,3,"1,2,3",1,1,1
chr5,79514812,79514868,2,"1,3",1,0,1
chr5,79612387,79612777,2,"1,3",1,0,1
chr5,80407725,80407741,2,"2,3",0,1,1
chr5,80407741,80408003,3,"1,2,3",1,1,1
chr5,80408003,80408029,2,"2,3",0,1,1
chr5,81301385,81301429,2,"1,3",1,0,1
chr5,81301429,81301733,3,"1,2,3",1,1,1
chr5,81301733,81301977,2,"1,3",1,0,1
chr5,81851755,81852145,2,"1,3",1,0,1
chr5,83077395,83077397,2,"2,3",0,1,1
chr5,83077397,83077693,3,"1,2,3",1,1,1
chr5,83077693,83077699,2,"2,3",0,1,1
chr5,87267386,87267547,2,"1,3",1,0,1
chr5,87412742,87412798,2,"1,3",1,0,1
chr5,87412798,87413102,3,"1,2,3",1,1,1
chr5,87413102,87413132,2,"1,3",1,0,1
chr5,88268706,88268715,2,"1,3",1,0,1
chr5,88268715,88269019,3,"1,2,3",1,1,1
chr5,88269019,88269096,2,"1,3",1,0,1
chr5,88675803,88676193,2,"1,3",1,0,1
chr5,90529384,90529774,2,"1,3",1,0,1
chr5,94618317,94618918,2,"1,3",1,0,1
chr5,95646669,95646752,2,"1,3",1,0,1
chr5,95646752,95647056,3,"1,2,3",1,1,1
chr5,95647056,95647059,2,"1,3",1,0,1
chr5,100535199,100535203,2,"2,3",0,1,1
chr5,100535203,100535503,3,"1,2,3",1,1,1
chr5,100535503,100535736,2,"1,3",1,0,1
chr5,103120006,103120015,2,"1,3",1,0,1
chr5,103120015,103120319,3,"1,2,3",1,1,1
chr5,103120319,103120349,2,"1,3",1,0,1
chr5,103259230,103259620,2,"1,3",1,0,1
chr5,110738790,110739381,2,"1,3",1,0,1
chr5,111092106,111092496,2,"1,3",1,0,1
chr5,111512491,111512881,2,"1,3",1,0,1
chr5,112160726,112161116,2,"1,3",1,0,1
chr5,112707384,112707774,2,"1,3",1,0,1
chr5,112861115,112861147,2,"1,3",1,0,1
chr5,112861147,112861397,3,"1,2,3",1,1,1
chr5,112861397,112861451,2,"2,3",0,1,1
chr5,112976562,112976952,2,"1,3",1,0,1
chr5,116085311,116085558,2,"1,3",1,0,1
chr5,119268458,119268780,2,"1,3",1,0,1
chr5,119274341,119274701,2,"1,3",1,0,1
chr5,121961672,121961757,2,"2,3",0,1,1
chr5,121961757,121961971,3,"1,2,3",1,1,1
chr5,121961971,121961976,2,"2,3",0,1,1
chr5,122774997,122775387,2,"1,3",1,0,1
chr5,123512109,123512244,2,"1,3",1,0,1
chr5,126354260,126354564,2,"2,3",0,1,1
chr5,126368455,126368725,2,"1,3",1,0,1
chr5,126595020,126595621,2,"1,3",1,0,1
chr5,126600769,126600797,2,"1,3",1,0,1
chr5,126600797,126601059,3,"1,2,3",1,1,1
chr5,126601059,126601101,2,"2,3",0,1,1
chr5,126778140,126778649,2,"1,3",1,0,1
chr5,127073326,127073389,2,"1,3",1,0,1
chr5,127073389,127073693,3,"1,2,3",1,1,1
chr5,127073693,127073716,2,"1,3",1,0,1
chr5,131635308,131635313,2,"2,3",0,1,1
chr5,131635313,131635612,3,"1,2,3",1,1,1
chr5,131635612,131635858,2,"1,3",1,0,1
chr5,131796939,131797329,2,"1,3",1,0,1
chr5,132556717,132556745,2,"2,3",0,1,1
chr5,132556745,132557011,3,"1,2,3",1,1,1
chr5,132557011,132557021,2,"2,3",0,1,1
chr5,132866401,132866791,2,"1,3",1,0,1
chr5,132963727,132964152,2,"1,3",1,0,1
chr5,133051562,133051871,2,"1,3",1,0,1
chr5,133052611,133052961,2,"1,3",1,0,1
chr5,133968444,133968834,2,"1,3",1,0,1
chr5,134004171,134004774,2,"1,3",1,0,1
chr5,134114306,134114435,2,"1,3",1,0,1
chr5,134114435,134114565,3,"1,2,3",1,1,1
chr5,134114565,134114662,2,"1,3",1,0,1
chr5,134367093,134367096,2,"2,3",0,1,1
chr5,134367096,134367302,3,"1,2,3",1,1,1
chr5,134367302,134367355,2,"2,3",0,1,1
chr5,134371029,134371419,2,"1,3",1,0,1
chr5,134648454,134648648,2,"1,3",1,0,1
chr5,134648648,134648780,3,"1,2,3",1,1,1
chr5,134648780,134648969,2,"1,3",1,0,1
chr5,134738304,134738694,2,"1,3",1,0,1
chr5,134758578,134758613,2,"2,3",0,1,1
chr5,134758613,134758857,3,"1,2,3",1,1,1
chr5,134758857,134758882,2,"2,3",0,1,1
chr5,134904564,134904954,2,"1,3",1,0,1
chr5,136132605,136132995,2,"1,3",1,0,1
chr5,137754501,137754643,2,"2,3",0,1,1
chr5,137754643,137754805,3,"1,2,3",1,1,1
chr5,137754805,137754868,2,"1,3",1,0,1
chr5,138463939,138464329,2,"1,3",1,0,1
chr5,138464674,138464849,2,"1,3",1,0,1
chr5,138464849,138465564,3,"1,2,3",1,1,1
chr5,138465564,138465575,2,"1,3",1,0,1
chr5,138543099,138543190,2,"1,3",1,0,1
chr5,138543190,138543494,3,"1,2,3",1,1,1
chr5,138543494,138543599,2,"1,3",1,0,1
chr5,139341607,139341686,2,"1,3",1,0,1
chr5,139341686,139341990,3,"1,2,3",1,1,1
chr5,139341990,139342056,2,"1,3",1,0,1
chr5,139403743,139404133,2,"1,3",1,0,1
chr5,139517894,139518284,2,"1,3",1,0,1
chr5,139637563,139637953,2,"1,3",1,0,1
chr5,140114502,140115107,2,"1,3",1,0,1
chr5,140174882,140174956,2,"2,3",0,1,1
chr5,140174956,140175166,3,"1,2,3",1,1,1
chr5,140175166,140175186,2,"2,3",0,1,1
chr5,140401404,140401794,2,"1,3",1,0,1
chr5,140557325,140557426,2,"2,3",0,1,1
chr5,140557426,140557629,3,"1,2,3",1,1,1
chr5,140557629,140557863,2,"1,3",1,0,1
chr5,140564549,140564632,2,"1,3",1,0,1
chr5,140564632,140564936,3,"1,2,3",1,1,1
chr5,140564936,140564949,2,"1,3",1,0,1
chr5,140647636,140648026,2,"1,3",1,0,1
chr5,140664632,140664656,2,"2,3",0,1,1
chr5,140664656,140664923,3,"1,2,3",1,1,1
chr5,140664923,140664936,2,"2,3",0,1,1
chr5,140691227,140691247,2,"2,3",0,1,1
chr5,140691247,140691531,3,"1,2,3",1,1,1
chr5,140691531,140691551,2,"1,3",1,0,1
chr5,140868848,140869238,2,"1,3",1,0,1
chr5,141041100,141041487,2,"1,3",1,0,1
chr5,141320594,141320660,2,"1,3",1,0,1
chr5,141320660,141320964,3,"1,2,3",1,1,1
chr5,141320964,141320984,2,"1,3",1,0,1
chr5,141326126,141326516,2,"1,3",1,0,1
chr5,141349896,141350286,2,"1,3",1,0,1
chr5,141618956,141618959,2,"2,3",0,1,1
chr5,141618959,141619260,3,"1,2,3",1,1,1
chr5,141619260,141619283,2,"1,3",1,0,1
chr5,141636819,141637123,2,"2,3",0,1,1
chr5,141923566,141924156,2,"1,3",1,0,1
chr5,141968870,141969260,2,"1,3",1,0,1
chr5,144170583,144170600,2,"2,3",0,1,1
chr5,144170600,144170882,3,"1,2,3",1,1,1
chr5,144170882,144170887,2,"2,3",0,1,1
chr5,146446917,146447307,2,"1,3",1,0,1
chr5,148383792,148383875,2,"2,3",0,1,1
chr5,148383875,148384011,3,"1,2,3",1,1,1
chr5,148384011,148384096,2,"2,3",0,1,1
chr5,149345182,149345259,2,"1,3",1,0,1
chr5,149345259,149345563,3,"1,2,3",1,1,1
chr5,149345563,149345625,2,"1,3",1,0,1
chr5,149551359,149551489,2,"1,3",1,0,1
chr5,149551489,149551793,3,"1,2,3",1,1,1
chr5,149551793,149551917,2,"1,3",1,0,1
chr5,149960546,149960936,2,"1,3",1,0,1
chr5,150000461,150000607,2,"2,3",0,1,1
chr5,150000607,150000765,3,"1,2,3",1,1,1
chr5,150000765,150000786,2,"1,3",1,0,1
chr5,150357618,150357716,2,"1,3",1,0,1
chr5,150449704,150450046,2,"1,3",1,0,1
chr5,150700630,150701287,2,"1,3",1,0,1
chr5,151771451,151772044,2,"1,3",1,0,1
chr5,154038720,154039110,2,"1,3",1,0,1
chr5,154445749,154446139,2,"1,3",1,0,1
chr5,154858268,154858658,2,"1,3",1,0,1
chr5,154938122,154938512,2,"1,3",1,0,1
chr5,157142721,157142782,2,"2,3",0,1,1
chr5,157142782,157142999,3,"1,2,3",1,1,1
chr5,157142999,157143025,2,"2,3",0,1,1
chr5,157731342,157731399,2,"2,3",0,1,1
chr5,157731399,157731646,3,"1,2,3",1,1,1
chr5,157731646,157731994,2,"1,3",1,0,1
chr5,159262999,159263220,2,"1,3",1,0,1
chr5,159263220,159263322,3,"1,2,3",1,1,1
chr5,159263322,159263526,2,"1,3",1,0,1
chr5,160008947,160009337,2,"1,3",1,0,1
chr5,160399842,160400232,2,"1,3",1,0,1
chr5,160418960,160419005,2,"2,3",0,1,1
chr5,160419005,160419177,3,"1,2,3",1,1,1
chr5,160419177,160419264,2,"2,3",0,1,1
chr5,163459955,163460345,2,"1,3",1,0,1
chr5,163505380,163505770,2,"1,3",1,0,1
chr5,168486232,168486822,2,"1,3",1,0,1
chr5,172637120,172637510,2,"1,3",1,0,1
chr5,172765228,172765312,2,"1,3",1,0,1
chr5,172765312,172765616,3,"1,2,3",1,1,1
chr5,172765616,172765695,2,"1,3",1,0,1
chr5,172770856,172771636,2,"1,3",1,0,1
chr5,172959249,172959289,2,"1,3",1,0,1
chr5,172959289,172959593,3,"1,2,3",1,1,1
chr5,172959593,172959712,2,"1,3",1,0,1
chr5,173056118,173056508,2,"1,3",1,0,1
chr5,173057118,173057508,2,"1,3",1,0,1
chr5,173144351,173144741,2,"1,3",1,0,1
chr5,173315522,173315792,2,"1,3",1,0,1
chr5,173781980,173782370,2,"1,3",1,0,1
chr5,173888081,173888122,2,"1,3",1,0,1
chr5,173888122,173888426,3,"1,2,3",1,1,1
chr5,173888426,173888536,2,"1,3",1,0,1
chr5,174571698,174571776,2,"1,3",1,0,1
chr5,175478515,175478615,2,"1,3",1,0,1
chr5,176361805,176362195,2,"1,3",1,0,1
chr5,176448018,176448104,2,"1,3",1,0,1
chr5,176448104,176448408,3,"1,2,3",1,1,1
chr5,176448408,176448496,2,"1,3",1,0,1
chr5,176537217,176537607,2,"1,3",1,0,1
chr5,177133425,177133815,2,"1,3",1,0,1
chr5,177303652,177303658,2,"2,3",0,1,1
chr5,177303658,177303956,3,"1,2,3",1,1,1
chr5,177303956,177304194,2,"1,3",1,0,1
chr5,177312181,177312571,2,"1,3",1,0,1
chr5,177351662,177351803,2,"1,3",1,0,1
chr5,177454430,177455028,2,"1,3",1,0,1
chr5,177455319,177455378,2,"1,3",1,0,1
chr5,177455378,177455682,3,"1,2,3",1,1,1
chr5,177455682,177455777,2,"1,3",1,0,1
chr5,177457581,177457798,2,"1,3",1,0,1
chr5,177497656,177497986,2,"1,3",1,0,1
chr5,177516868,177516936,2,"1,3",1,0,1
chr5,177516936,177517240,3,"1,2,3",1,1,1
chr5,177517240,177517258,2,"1,3",1,0,1
chr5,177592066,177592456,2,"1,3",1,0,1
chr5,178113276,178113373,2,"1,3",1,0,1
chr5,178113373,178113652,3,"1,2,3",1,1,1
chr5,178113652,178113677,2,"2,3",0,1,1
chr5,178124217,178124607,2,"1,3",1,0,1
chr5,178130778,178130862,2,"1,3",1,0,1
chr5,178130862,178131166,3,"1,2,3",1,1,1
chr5,178131166,178131214,2,"1,3",1,0,1
chr5,178145986,178146005,2,"1,3",1,0,1
chr5,178146005,178146309,3,"1,2,3",1,1,1
chr5,178146309,178146376,2,"1,3",1,0,1
chr5,178153721,178153748,2,"2,3",0,1,1
chr5,178153748,178154025,3,"1,2,3",1,1,1
chr5,178154025,178154353,2,"1,3",1,0,1
chr5,178204530,178204920,2,"1,3",1,0,1
chr5,178205193,178205567,2,"1,3",1,0,1
chr5,178626618,178627008,2,"1,3",1,0,1
chr5,179550611,179551001,2,"1,3",1,0,1
chr5,179559420,179559810,2,"1,3",1,0,1
chr5,179623300,179623681,2,"1,3",1,0,1
chr5,179732363,179732435,2,"1,3",1,0,1
chr5,179732435,179732739,3,"1,2,3",1,1,1
chr5,179732739,179732753,2,"1,3",1,0,1
chr5,179796183,179796573,2,"1,3",1,0,1
chr5,180071872,180072323,2,"1,3",1,0,1
chr5,180293541,180293835,2,"1,3",1,0,1
chr5,180494026,180494416,2,"1,3",1,0,1
chr5,180802455,180802845,2,"1,3",1,0,1
chr5,180810178,180810269,2,"1,3",1,0,1
chr5,180810269,180810573,3,"1,2,3",1,1,1
chr5,180810573,180810759,2,"1,3",1,0,1
chr5,181191496,181191565,2,"1,3",1,0,1
chr5,181191565,181191869,3,"1,2,3",1,1,1
chr5,181191869,181191886,2,"1,3",1,0,1
chr5,181204710,181205300,2,"1,3",1,0,1
chr5,181206672,181207217,2,"1,3",1,0,1
chr5,181207451,181207841,2,"1,3",1,0,1
chr5,181222173,181222563,2,"1,3",1,0,1
chr5,181223141,181223157,2,"2,3",0,1,1
chr5,181223157,181223445,3,"1,2,3",1,1,1
chr5,181223445,181223632,2,"1,3",1,0,1
chr5,181243728,181244118,2,"1,3",1,0,1
chr5,181246200,181246590,2,"1,3",1,0,1
chr6,2765352,2765742,2,"1,3",1,0,1
chr6,2989496,2989516,2,"1,3",1,0,1
chr6,2989516,2989734,3,"1,2,3",1,1,1
chr6,3023777,3024167,2,"1,3",1,0,1
chr6,3068814,3068828,2,"2,3",0,1,1
chr6,3068828,3069118,3,"1,2,3",1,1,1
chr6,3069118,3069216,2,"1,3",1,0,1
chr6,3742407,3742718,2,"1,3",1,0,1
chr6,3849080,3849670,2,"1,3",1,0,1
chr6,4018440,4018830,2,"1,3",1,0,1
chr6,4021094,4021633,2,"1,3",1,0,1
chr6,7389700,7389935,2,"1,3",1,0,1
chr6,8064376,8064382,2,"1,3",1,0,1
chr6,8064382,8064628,3,"1,2,3",1,1,1
chr6,8064628,8064686,2,"2,3",0,1,1
chr6,10694496,10694540,2,"2,3",0,1,1
chr6,10694540,10694739,3,"1,2,3",1,1,1
chr6,10694739,10694800,2,"2,3",0,1,1
chr6,10694822,10694920,2,"1,3",1,0,1
chr6,11093602,11093992,2,"1,3",1,0,1
chr6,12324063,12324120,2,"1,3",1,0,1
chr6,12324120,12324410,3,"1,2,3",1,1,1
chr6,12324410,12324494,2,"1,3",1,0,1
chr6,13615172,13615562,2,"1,3",1,0,1
chr6,15244858,15245031,2,"1,3",1,0,1
chr6,16128695,16129286,2,"1,3",1,0,1
chr6,17393349,17393435,2,"1,3",1,0,1
chr6,17393435,17393739,3,"1,2,3",1,1,1
chr6,17600089,17600713,2,"1,3",1,0,1
chr6,18155200,18155590,2,"1,3",1,0,1
chr6,24666740,24667130,2,"1,3",1,0,1
chr6,26103981,26104371,2,"1,3",1,0,1
chr6,26156174,26156564,2,"1,3",1,0,1
chr6,26204142,26204532,2,"1,3",1,0,1
chr6,26204565,26204955,2,"1,3",1,0,1
chr6,26233454,26233844,2,"1,3",1,0,1
chr6,26285450,26286046,2,"1,3",1,0,1
chr6,26538041,26538431,2,"1,3",1,0,1
chr6,26596750,26597140,2,"1,3",1,0,1
chr6,26956859,26957039,2,"1,3",1,0,1
chr6,27020190,27020205,2,"1,3",1,0,1
chr6,27020205,27020470,3,"1,2,3",1,1,1
chr6,27020470,27020497,2,"2,3",0,1,1
chr6,27132866,27133256,2,"1,3",1,0,1
chr6,27892951,27893341,2,"1,3",1,0,1
chr6,28080813,28080830,2,"1,3",1,0,1
chr6,28080830,28081058,3,"1,2,3",1,1,1
chr6,28081058,28081134,2,"2,3",0,1,1
chr6,28124348,28124410,2,"1,3",1,0,1
chr6,28124410,28124714,3,"1,2,3",1,1,1
chr6,28124714,28124738,2,"1,3",1,0,1
chr6,28136657,28136731,2,"1,3",1,0,1
chr6,28136731,28137035,3,"1,2,3",1,1,1
chr6,28137035,28137047,2,"1,3",1,0,1
chr6,28141683,28141697,2,"1,3",1,0,1
chr6,28141697,28142001,3,"1,2,3",1,1,1
chr6,28142001,28142073,2,"1,3",1,0,1
chr6,28225055,28225084,2,"1,3",1,0,1
chr6,28225084,28225388,3,"1,2,3",1,1,1
chr6,28225388,28225445,2,"1,3",1,0,1
chr6,28587251,28587426,2,"1,3",1,0,1
chr6,28896208,28896598,2,"1,3",1,0,1
chr6,28923807,28924197,2,"1,3",1,0,1
chr6,30067014,30067090,2,"1,3",1,0,1
chr6,30067090,30067362,3,"1,2,3",1,1,1
chr6,30067362,30067394,2,"2,3",0,1,1
chr6,30326439,30326829,2,"1,3",1,0,1
chr6,30556879,30557388,2,"1,3",1,0,1
chr6,30571282,30571316,2,"1,3",1,0,1
chr6,30571316,30571620,3,"1,2,3",1,1,1
chr6,30571620,30571672,2,"1,3",1,0,1
chr6,30617349,30617738,2,"1,3",1,0,1
chr6,30626637,30627027,2,"1,3",1,0,1
chr6,30717372,30717762,2,"1,3",1,0,1
chr6,30742845,30743167,2,"1,3",1,0,1
chr6,30907892,30908282,2,"1,3",1,0,1
chr6,31541763,31541999,2,"1,3",1,0,1
chr6,31541999,31542110,3,"1,2,3",1,1,1
chr6,31542110,31542323,2,"1,3",1,0,1
chr6,31620040,31620430,2,"1,3",1,0,1
chr6,31652214,31652295,2,"1,3",1,0,1
chr6,31652295,31652599,3,"1,2,3",1,1,1
chr6,31652599,31652604,2,"1,3",1,0,1
chr6,31652890,31653039,2,"1,3",1,0,1
chr6,31665709,31665721,2,"2,3",0,1,1
chr6,31665721,31666013,3,"1,2,3",1,1,1
chr6,31666013,31666067,2,"1,3",1,0,1
chr6,31795581,31795616,2,"1,3",1,0,1
chr6,31795616,31795920,3,"1,2,3",1,1,1
