chrom,start,end,num,list,ENCFF064YQB_HDAC2_sorted.bed,ENCFF122YMX_HDAC2_sorted.bed,ENCFF528PCS_HDAC2_sorted.bed,ENCFF668YCY_HDAC2_sorted.bed,ENCFF695QGI_HDAC2_sorted.bed,ENCFF703AZO_HDAC2_sorted.bed,ENCFF949FHW_HDAC2_sorted.bed,ENCFF974RAS_HDAC2_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr6,27092161,27092183,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,27092183,27092311,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27139116,27139170,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,27139170,27139440,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,27139440,27139506,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,27139548,27139585,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27139585,27139657,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,27146942,27147137,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27147137,27147177,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr6,27147177,27147356,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr6,27250980,27250997,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27250997,27251008,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,27251008,27251137,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,27251137,27251401,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,27251401,27251412,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr6,27251412,27251424,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr6,27251424,27251473,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,27251812,27251923,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,27251923,27251950,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,27251950,27251974,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr6,27251974,27251996,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,27251996,27252082,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr6,27290641,27290797,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,27332775,27332942,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,27332942,27333073,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,27505565,27505591,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27505591,27505609,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,27505609,27505654,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,27505654,27505766,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,27505766,27505981,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr6,27519062,27519109,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,27519109,27519466,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,27519466,27519553,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27592572,27592573,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,27592573,27592935,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,27592935,27593000,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,27593000,27593191,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,27602282,27602295,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,27602295,27602394,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,27602394,27602400,5,"1,2,5,8,9",1,1,0,0,1,0,0,1,1
chr6,27602400,27602438,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr6,27602438,27602567,7,"1,2,4,5,6,8,9",1,1,0,1,1,1,0,1,1
chr6,27602567,27602634,6,"1,2,5,6,8,9",1,1,0,0,1,1,0,1,1
chr6,27602634,27602654,5,"1,2,5,8,9",1,1,0,0,1,0,0,1,1
chr6,27602654,27602688,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,27602688,27602699,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,27602699,27602715,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27605594,27605613,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,27605613,27605681,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,27605681,27605759,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,27631254,27631442,3,"4,7,9",0,0,0,1,0,0,1,0,1
chr6,27631442,27631572,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,27672088,27672161,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,27672161,27672211,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,27672211,27672441,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,27672441,27672492,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,27672492,27672594,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27807786,27807859,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,27810047,27810125,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27810125,27810136,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,27810136,27810337,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,27823923,27824106,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27824292,27824457,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27830837,27830903,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27830903,27830908,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,27830908,27831198,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,27831198,27831307,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,27831307,27831312,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,27831519,27831717,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27837023,27837372,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,27837372,27837529,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr6,27837529,27837575,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,27837575,27837643,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr6,27837643,27837649,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr6,27838185,27838579,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,27890635,27890729,4,"2,4,7,9",0,1,0,1,0,0,1,0,1
chr6,27890729,27890804,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr6,27890804,27890889,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,27893013,27893146,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,27893428,27893431,2,"3,9",0,0,1,0,0,0,0,0,1
chr6,27893431,27893636,3,"1,3,9",1,0,1,0,0,0,0,0,1
chr6,27902433,27902650,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,28080769,28080777,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,28080777,28080907,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,28080907,28080911,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,28080911,28080933,5,"1,2,4,6,9",1,1,0,1,0,1,0,0,1
chr6,28080933,28081040,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr6,28081095,28081107,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr6,28081107,28081118,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,28081118,28081181,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr6,28081181,28081280,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr6,28136660,28136723,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,28136723,28136795,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr6,28136795,28136896,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,28136896,28136996,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr6,28136996,28137063,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,28212841,28212871,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,28212871,28212937,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,28212937,28213198,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,28225100,28225171,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,28225171,28225274,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,28225274,28225485,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,28225485,28225586,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,28252198,28252247,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,28252247,28252253,4,"1,5,6,9",1,0,0,0,1,1,0,0,1
chr6,28252253,28252443,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr6,28252443,28252448,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,28266972,28266992,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,28266992,28267056,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,28267056,28267392,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,28267392,28267396,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,28267396,28267416,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,28281369,28281591,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,28349872,28349890,2,"8,9",0,0,0,0,0,0,0,1,1
chr6,28349890,28349929,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr6,28349929,28349940,4,"1,5,8,9",1,0,0,0,1,0,0,1,1
chr6,28349940,28349993,5,"1,5,6,8,9",1,0,0,0,1,1,0,1,1
chr6,28349993,28350046,6,"1,2,5,6,8,9",1,1,0,0,1,1,0,1,1
chr6,28566177,28566193,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,28566193,28566218,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,28566218,28566529,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,28566529,28566530,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,28789614,28790018,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,28838400,28838443,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,28838443,28838564,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,28838564,28838719,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,28838888,28838914,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,28838914,28838994,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,28838994,28839117,4,"1,4,6,9",1,0,0,1,0,1,0,0,1
chr6,28839117,28839190,3,"4,6,9",0,0,0,1,0,1,0,0,1
chr6,28839190,28839224,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,28863580,28863795,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,28863795,28863806,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,28895939,28895968,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,28895968,28896102,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr6,28896178,28896304,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr6,28896304,28896383,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,28923677,28924081,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,28941116,28941144,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,28941144,28941231,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr6,28943569,28943816,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,28953101,28953371,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,28980804,28980814,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,28980814,28980863,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,28980863,28981150,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,28981150,28981251,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,28981251,28981307,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,28981967,28981973,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,28981973,28982170,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,28982170,28982310,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,29632828,29633436,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,29753022,29753372,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,29964883,29964891,5,"1,2,4,8,9",1,1,0,1,0,0,0,1,1
chr6,29964891,29965001,6,"1,2,4,6,8,9",1,1,0,1,0,1,0,1,1
chr6,29965001,29965087,5,"1,4,6,8,9",1,0,0,1,0,1,0,1,1
chr6,29965087,29965097,4,"1,4,8,9",1,0,0,1,0,0,0,1,1
chr6,29965097,29965152,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,29967525,29967564,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,29967564,29967595,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,29967595,29967815,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,30061064,30061368,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,30066808,30066875,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,30066875,30067102,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,30067102,30067252,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,30067252,30067279,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,30067279,30067452,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,30067452,30067502,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr6,30326337,30326344,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,30326344,30326395,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,30326616,30326638,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,30326638,30326952,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr6,30326952,30327042,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,30327127,30327209,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,30327209,30327282,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,30345010,30345202,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,30345202,30345449,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr6,30345449,30345502,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,30489173,30489286,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,30489286,30489351,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr6,30489351,30489394,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr6,30489394,30489401,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,30496500,30496507,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr6,30496507,30496537,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr6,30496537,30496763,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,30496763,30496898,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,30496898,30496911,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,30496911,30496981,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,30516307,30516401,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,30541536,30541772,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,30541772,30541871,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,30541871,30541940,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr6,30541940,30541959,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,30556339,30556535,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,30556680,30556684,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,30556684,30556704,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,30556704,30556813,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,30556845,30556914,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,30556914,30557079,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,30571303,30571447,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,30571447,30571455,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,30571455,30571470,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr6,30571470,30571616,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,30571616,30571658,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr6,30571658,30571707,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr6,30571707,30571791,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,30617163,30617331,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,30617331,30617355,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,30617759,30617784,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,30617784,30617838,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,30617838,30617866,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,30617866,30617916,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr6,30617916,30617937,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr6,30647340,30647427,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,30647427,30647575,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr6,30647659,30647831,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,30672702,30672745,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,30672745,30673106,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,30673106,30673290,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,30682164,30682225,5,"1,2,4,6,9",1,1,0,1,0,1,0,0,1
chr6,30682225,30682301,6,"1,2,3,4,6,9",1,1,1,1,0,1,0,0,1
chr6,30682301,30682389,5,"1,2,3,4,9",1,1,1,1,0,0,0,0,1
chr6,30687177,30687228,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,30687228,30687337,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,30687337,30687340,5,"1,2,4,8,9",1,1,0,1,0,0,0,1,1
chr6,30687340,30687344,4,"1,4,8,9",1,0,0,1,0,0,0,1,1
chr6,30687344,30687408,5,"1,2,4,8,9",1,1,0,1,0,0,0,1,1
chr6,30687408,30687566,6,"1,2,4,6,8,9",1,1,0,1,0,1,0,1,1
chr6,30687566,30687597,5,"1,4,6,8,9",1,0,0,1,0,1,0,1,1
chr6,30687597,30687604,4,"1,4,6,9",1,0,0,1,0,1,0,0,1
chr6,30687604,30687665,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,30690660,30690669,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,30690669,30690699,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,30690699,30690824,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,30690824,30691103,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,30691103,30691113,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,30717151,30717165,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,30717165,30717304,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr6,30717304,30717361,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,30717388,30717477,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,30717477,30717806,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,30720068,30720180,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,30720180,30720351,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,30720351,30720431,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,30721371,30721449,2,"8,9",0,0,0,0,0,0,0,1,1
chr6,30721449,30721533,3,"1,8,9",1,0,0,0,0,0,0,1,1
chr6,30721533,30721535,4,"1,4,8,9",1,0,0,1,0,0,0,1,1
chr6,30721535,30721569,5,"1,2,4,8,9",1,1,0,1,0,0,0,1,1
chr6,30742780,30742787,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,30742787,30743184,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,30743184,30743203,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,30744246,30744267,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr6,30744267,30744431,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr6,30744431,30744506,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,30744506,30744630,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,30744630,30744671,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,30744671,30744711,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,30872955,30872966,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,30907777,30907947,6,"1,2,3,4,5,9",1,1,1,1,1,0,0,0,1
chr6,30907947,30907964,5,"1,2,3,5,9",1,1,1,0,1,0,0,0,1
chr6,30907964,30908071,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,30908071,30908139,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,30908139,30908156,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,30908156,30908225,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,30908225,30908271,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr6,30908271,30908290,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr6,30955583,30955603,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,30955603,30955641,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,30955641,30955647,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,30955647,30955907,5,"1,2,4,8,9",1,1,0,1,0,0,0,1,1
chr6,30955907,30955939,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,30955939,30955959,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,30955959,30955995,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,31137602,31137687,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,31137687,31137945,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,31158487,31158512,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,31158512,31158538,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,31158538,31158603,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,31158603,31158724,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr6,31197005,31197272,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,31197272,31197278,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,31198007,31198166,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,31399645,31399798,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr6,31399798,31399851,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,31399851,31399928,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,31403456,31403515,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,31403515,31403884,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,31491987,31492212,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,31493827,31494073,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,31497658,31497980,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,31497980,31498000,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,31498000,31498055,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr6,31498055,31498159,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,31541997,31542170,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,31542170,31542198,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr6,31542252,31542367,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr6,31542367,31542506,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,31542506,31542510,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,31546705,31546834,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,31546834,31546845,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,31546845,31546863,4,"1,4,6,9",1,0,0,1,0,1,0,0,1
chr6,31546863,31546944,5,"1,2,4,6,9",1,1,0,1,0,1,0,0,1
chr6,31547367,31547383,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,31547383,31547638,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,31580779,31580785,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,31580785,31580867,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,31580867,31580888,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr6,31580888,31580909,5,"1,4,5,8,9",1,0,0,1,1,0,0,1,1
chr6,31580909,31581121,6,"1,2,4,5,8,9",1,1,0,1,1,0,0,1,1
chr6,31581121,31581148,5,"1,2,5,8,9",1,1,0,0,1,0,0,1,1
chr6,31581148,31581183,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,31581183,31581271,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,31581271,31581305,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,31598625,31598878,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,31620135,31620154,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,31620154,31620539,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,31620539,31620558,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,31620904,31621103,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,31651998,31652037,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,31652037,31652137,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,31652137,31652156,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr6,31652156,31652260,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,31652307,31652442,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,31652442,31652444,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr6,31652444,31652473,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr6,31652473,31652663,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,31652868,31652888,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,31652888,31652981,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr6,31652981,31653101,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr6,31660669,31660923,2,"8,9",0,0,0,0,0,0,0,1,1
chr6,31666052,31666053,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,31666053,31666085,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr6,31666085,31666088,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr6,31666088,31666184,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,31666184,31666193,6,"1,2,3,4,5,9",1,1,1,1,1,0,0,0,1
chr6,31702868,31703063,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,31703063,31703085,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,31703085,31703298,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,31703298,31703334,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,31729435,31729468,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,31729468,31729561,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr6,31729561,31729580,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr6,31729580,31729754,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr6,31729754,31729759,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr6,31729759,31729872,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,31729872,31730149,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,31736390,31736448,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,31736448,31736469,4,"1,5,6,9",1,0,0,0,1,1,0,0,1
chr6,31736469,31736644,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr6,31736644,31736663,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
