chrom,start,end,num,list,ENCFF701USE_SIN3A_sorted.bed,ENCFF940QMI_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr7,130070491,130070545,2,"1,3",1,0,1
chr7,130205100,130205509,3,"1,2,3",1,1,1
chr7,130205509,130205727,2,"2,3",0,1,1
chr7,130486080,130486403,3,"1,2,3",1,1,1
chr7,130486403,130486554,2,"2,3",0,1,1
chr7,130668357,130668887,2,"2,3",0,1,1
chr7,130668912,130669053,2,"2,3",0,1,1
chr7,130845297,130845936,2,"2,3",0,1,1
chr7,130941421,130941422,2,"2,3",0,1,1
chr7,130941422,130941814,3,"1,2,3",1,1,1
chr7,131109825,131109891,2,"1,3",1,0,1
chr7,131109891,131110025,3,"1,2,3",1,1,1
chr7,131110025,131110196,2,"1,3",1,0,1
chr7,131235466,131235765,2,"1,3",1,0,1
chr7,131513477,131513982,2,"2,3",0,1,1
chr7,133252787,133252871,2,"2,3",0,1,1
chr7,133252871,133253331,3,"1,2,3",1,1,1
chr7,133253331,133253391,2,"2,3",0,1,1
chr7,134127307,134127312,2,"2,3",0,1,1
chr7,134127312,134127532,3,"1,2,3",1,1,1
chr7,134127532,134127829,2,"1,3",1,0,1
chr7,134432470,134432556,2,"2,3",0,1,1
chr7,134432556,134432815,3,"1,2,3",1,1,1
chr7,134432815,134432832,2,"2,3",0,1,1
chr7,134527282,134527427,2,"2,3",0,1,1
chr7,134527427,134527646,3,"1,2,3",1,1,1
chr7,134548996,134549004,2,"1,3",1,0,1
chr7,134549004,134549213,3,"1,2,3",1,1,1
chr7,134646705,134646773,2,"1,3",1,0,1
chr7,134646773,134647064,3,"1,2,3",1,1,1
chr7,134647064,134647165,2,"1,3",1,0,1
chr7,134986474,134986522,2,"1,3",1,0,1
chr7,134986522,134987052,3,"1,2,3",1,1,1
chr7,134987052,134987066,2,"1,3",1,0,1
chr7,135170362,135170486,2,"2,3",0,1,1
chr7,135170486,135170946,3,"1,2,3",1,1,1
chr7,135170946,135170968,2,"2,3",0,1,1
chr7,135211052,135211670,2,"1,3",1,0,1
chr7,135211716,135212176,2,"1,3",1,0,1
chr7,135557731,135557757,2,"1,3",1,0,1
chr7,135557757,135557899,3,"1,2,3",1,1,1
chr7,135557899,135557955,2,"2,3",0,1,1
chr7,135557955,135558117,3,"1,2,3",1,1,1
chr7,135558117,135558146,2,"2,3",0,1,1
chr7,135662536,135662570,2,"1,3",1,0,1
chr7,135662570,135662787,3,"1,2,3",1,1,1
chr7,135662787,135662795,2,"2,3",0,1,1
chr7,137953601,137954096,2,"2,3",0,1,1
chr7,138001480,138001523,2,"2,3",0,1,1
chr7,138001523,138001837,3,"1,2,3",1,1,1
chr7,138001837,138001857,2,"2,3",0,1,1
chr7,138001857,138002008,3,"1,2,3",1,1,1
chr7,138002008,138002078,2,"2,3",0,1,1
chr7,138460290,138460621,2,"1,3",1,0,1
chr7,138460848,138460869,2,"1,3",1,0,1
chr7,138460869,138461077,3,"1,2,3",1,1,1
chr7,138461077,138461173,2,"2,3",0,1,1
chr7,139035729,139035764,2,"1,3",1,0,1
chr7,139035764,139035964,3,"1,2,3",1,1,1
chr7,139035964,139036066,2,"1,3",1,0,1
chr7,139133550,139133573,2,"2,3",0,1,1
chr7,139133573,139134091,3,"1,2,3",1,1,1
chr7,139230752,139230837,2,"2,3",0,1,1
chr7,139230837,139231225,3,"1,2,3",1,1,1
chr7,139231225,139231307,2,"2,3",0,1,1
chr7,139340141,139340414,3,"1,2,3",1,1,1
chr7,139340414,139340563,2,"2,3",0,1,1
chr7,139340577,139340821,2,"1,3",1,0,1
chr7,139340963,139341037,2,"1,3",1,0,1
chr7,139341236,139341268,2,"1,3",1,0,1
chr7,139341268,139341798,3,"1,2,3",1,1,1
chr7,139341798,139341896,2,"1,3",1,0,1
chr7,139359299,139359381,2,"1,3",1,0,1
chr7,139359381,139359538,3,"1,2,3",1,1,1
chr7,139359538,139359984,2,"2,3",0,1,1
chr7,139360460,139360480,2,"1,3",1,0,1
chr7,139360480,139360822,3,"1,2,3",1,1,1
chr7,139499997,139500068,2,"1,3",1,0,1
chr7,139500068,139500347,3,"1,2,3",1,1,1
chr7,139778076,139778127,2,"2,3",0,1,1
chr7,139778127,139778664,3,"1,2,3",1,1,1
chr7,140175283,140175302,2,"2,3",0,1,1
chr7,140175302,140175830,3,"1,2,3",1,1,1
chr7,140176884,140177051,3,"1,2,3",1,1,1
chr7,140177051,140177196,2,"2,3",0,1,1
chr7,140177196,140177327,3,"1,2,3",1,1,1
chr7,140177327,140177778,2,"2,3",0,1,1
chr7,140672916,140673132,2,"1,3",1,0,1
chr7,140673132,140673298,3,"1,2,3",1,1,1
chr7,140673298,140673376,2,"1,3",1,0,1
chr7,140696910,140696990,2,"2,3",0,1,1
chr7,140696990,140697195,3,"1,2,3",1,1,1
chr7,140697195,140697214,2,"1,3",1,0,1
chr7,140697214,140697382,3,"1,2,3",1,1,1
chr7,140697382,140697514,2,"1,3",1,0,1
chr7,141014687,141014915,2,"2,3",0,1,1
chr7,141014915,141015030,3,"1,2,3",1,1,1
chr7,141015030,141015418,2,"2,3",0,1,1
chr7,141073067,141073274,2,"2,3",0,1,1
chr7,141073274,141073413,3,"1,2,3",1,1,1
chr7,141073413,141073645,2,"2,3",0,1,1
chr7,141551139,141551191,2,"2,3",0,1,1
chr7,141551191,141551651,3,"1,2,3",1,1,1
chr7,141551651,141551669,2,"2,3",0,1,1
chr7,141701514,141701860,2,"1,3",1,0,1
chr7,141738198,141738334,2,"2,3",0,1,1
chr7,141738334,141738573,3,"1,2,3",1,1,1
chr7,141738573,141738605,2,"1,3",1,0,1
chr7,142556771,142557101,2,"1,3",1,0,1
chr7,142853917,142854693,2,"2,3",0,1,1
chr7,143263307,143263353,2,"2,3",0,1,1
chr7,143263353,143263801,3,"1,2,3",1,1,1
chr7,143288385,143288472,2,"1,3",1,0,1
chr7,143288472,143288805,3,"1,2,3",1,1,1
chr7,143380267,143380355,2,"2,3",0,1,1
chr7,143380355,143381029,3,"1,2,3",1,1,1
chr7,143381029,143381117,2,"1,3",1,0,1
chr7,148698462,148698922,2,"1,3",1,0,1
chr7,148699256,148699397,2,"2,3",0,1,1
chr7,148699397,148699786,3,"1,2,3",1,1,1
chr7,148699786,148699857,2,"1,3",1,0,1
chr7,148883498,148883734,2,"2,3",0,1,1
chr7,148884040,148884054,2,"1,3",1,0,1
chr7,148884054,148884246,3,"1,2,3",1,1,1
chr7,148884246,148884261,2,"1,3",1,0,1
chr7,148884261,148884319,3,"1,2,3",1,1,1
chr7,148884319,148884437,2,"2,3",0,1,1
chr7,148884437,148884566,3,"1,2,3",1,1,1
chr7,148884566,148884978,2,"2,3",0,1,1
chr7,148966800,148966824,2,"2,3",0,1,1
chr7,148966824,148967022,3,"1,2,3",1,1,1
chr7,148967022,148967089,2,"2,3",0,1,1
chr7,149028180,149028256,2,"2,3",0,1,1
chr7,149028256,149028791,3,"1,2,3",1,1,1
chr7,149028791,149029246,2,"2,3",0,1,1
chr7,149065616,149065644,2,"1,3",1,0,1
chr7,149065644,149066076,3,"1,2,3",1,1,1
chr7,149066076,149066139,2,"2,3",0,1,1
chr7,149126086,149126176,2,"2,3",0,1,1
chr7,149126176,149126543,3,"1,2,3",1,1,1
chr7,149126543,149126665,2,"2,3",0,1,1
chr7,149126872,149126964,2,"1,3",1,0,1
chr7,149126964,149127332,3,"1,2,3",1,1,1
chr7,149127332,149127392,2,"2,3",0,1,1
chr7,149195460,149195533,2,"2,3",0,1,1
chr7,149195533,149195714,3,"1,2,3",1,1,1
chr7,149195714,149195726,2,"2,3",0,1,1
chr7,149195726,149195798,3,"1,2,3",1,1,1
chr7,149195798,149195959,2,"1,3",1,0,1
chr7,149239562,149239644,2,"1,3",1,0,1
chr7,149239644,149239942,3,"1,2,3",1,1,1
chr7,149261949,149261958,2,"2,3",0,1,1
chr7,149261958,149262546,3,"1,2,3",1,1,1
chr7,149262546,149262573,2,"2,3",0,1,1
chr7,149285056,149285203,2,"2,3",0,1,1
chr7,149285203,149285547,3,"1,2,3",1,1,1
chr7,149422094,149422135,2,"2,3",0,1,1
chr7,149422135,149422624,3,"1,2,3",1,1,1
chr7,149422624,149422686,2,"1,3",1,0,1
chr7,149838162,149838321,2,"1,3",1,0,1
chr7,149838321,149838722,3,"1,2,3",1,1,1
chr7,149838722,149839052,2,"2,3",0,1,1
chr7,149873161,149873395,2,"1,3",1,0,1
chr7,149873395,149873621,3,"1,2,3",1,1,1
chr7,149873621,149874138,2,"2,3",0,1,1
chr7,150368285,150368735,2,"2,3",0,1,1
chr7,150368964,150369430,2,"1,3",1,0,1
chr7,151028116,151028267,2,"1,3",1,0,1
chr7,151028422,151028702,2,"2,3",0,1,1
chr7,151028702,151028907,3,"1,2,3",1,1,1
chr7,151028907,151028908,2,"2,3",0,1,1
chr7,151039109,151039569,2,"1,3",1,0,1
chr7,151058235,151058271,2,"2,3",0,1,1
chr7,151058271,151058330,3,"1,2,3",1,1,1
chr7,151080728,151080821,3,"1,2,3",1,1,1
chr7,151080821,151080829,2,"1,3",1,0,1
chr7,151080829,151080856,3,"1,2,3",1,1,1
chr7,151080856,151080976,2,"2,3",0,1,1
chr7,151085949,151086231,3,"1,2,3",1,1,1
chr7,151086231,151086266,2,"1,3",1,0,1
chr7,151168099,151168466,2,"1,3",1,0,1
chr7,151226959,151227197,2,"2,3",0,1,1
chr7,151227197,151227489,3,"1,2,3",1,1,1
chr7,151227489,151227700,2,"1,3",1,0,1
chr7,151341662,151341837,2,"1,3",1,0,1
chr7,151341837,151342090,3,"1,2,3",1,1,1
chr7,151503916,151504245,2,"2,3",0,1,1
chr7,151875601,151875824,2,"2,3",0,1,1
chr7,151876292,151876559,2,"2,3",0,1,1
chr7,152025460,152025522,2,"1,3",1,0,1
chr7,152025522,152026008,3,"1,2,3",1,1,1
chr7,152026008,152026062,2,"2,3",0,1,1
chr7,152436207,152436227,2,"2,3",0,1,1
chr7,152436227,152436448,3,"1,2,3",1,1,1
chr7,152436448,152436519,2,"2,3",0,1,1
chr7,152436687,152436815,2,"1,3",1,0,1
chr7,152436815,152436973,3,"1,2,3",1,1,1
chr7,152436973,152437008,2,"1,3",1,0,1
chr7,152463301,152463694,2,"1,3",1,0,1
chr7,152463886,152463915,2,"2,3",0,1,1
chr7,152463915,152464690,3,"1,2,3",1,1,1
chr7,152464690,152464714,2,"2,3",0,1,1
chr7,152759709,152759823,2,"2,3",0,1,1
chr7,152759823,152760283,3,"1,2,3",1,1,1
chr7,152760283,152760440,2,"2,3",0,1,1
chr7,154928304,154928931,2,"2,3",0,1,1
chr7,155002460,155002620,2,"1,3",1,0,1
chr7,155003036,155003246,2,"2,3",0,1,1
chr7,155003296,155003651,2,"2,3",0,1,1
chr7,155003651,155003822,3,"1,2,3",1,1,1
chr7,155003822,155003878,2,"2,3",0,1,1
chr7,155070007,155070334,3,"1,2,3",1,1,1
chr7,155205334,155205337,2,"2,3",0,1,1
chr7,155205337,155205797,3,"1,2,3",1,1,1
chr7,155205797,155205804,2,"2,3",0,1,1
chr7,155297879,155298150,2,"2,3",0,1,1
chr7,155298875,155298892,2,"1,3",1,0,1
chr7,155298892,155299226,3,"1,2,3",1,1,1
chr7,155457308,155457588,3,"1,2,3",1,1,1
chr7,155457588,155457658,2,"1,3",1,0,1
chr7,155644278,155644290,2,"2,3",0,1,1
chr7,155644290,155644750,3,"1,2,3",1,1,1
chr7,155644750,155644808,2,"2,3",0,1,1
chr7,156640634,156640644,2,"1,3",1,0,1
chr7,156640644,156641174,3,"1,2,3",1,1,1
chr7,156641174,156641311,2,"1,3",1,0,1
chr7,156949585,156949587,2,"2,3",0,1,1
chr7,156949587,156949923,3,"1,2,3",1,1,1
chr7,157010693,157010695,2,"1,3",1,0,1
chr7,157010695,157010872,3,"1,2,3",1,1,1
chr7,157010872,157011261,2,"1,3",1,0,1
chr7,157336753,157336948,2,"2,3",0,1,1
chr7,157336948,157337283,3,"1,2,3",1,1,1
chr7,157337283,157337408,2,"1,3",1,0,1
chr7,158856204,158856242,2,"2,3",0,1,1
chr7,158856242,158856906,3,"1,2,3",1,1,1
chr7,158856906,158857005,2,"2,3",0,1,1
chr7,158863976,158864378,2,"2,3",0,1,1
chr7,159015248,159015706,2,"1,3",1,0,1
chr8,232242,232248,2,"2,3",0,1,1
chr8,232248,232708,3,"1,2,3",1,1,1
chr8,232708,232766,2,"2,3",0,1,1
chr8,406915,406951,2,"1,3",1,0,1
chr8,406951,407074,3,"1,2,3",1,1,1
chr8,407074,407096,2,"2,3",0,1,1
chr8,730952,731038,2,"2,3",0,1,1
chr8,731038,731224,3,"1,2,3",1,1,1
chr8,731224,731482,2,"2,3",0,1,1
chr8,1755363,1755558,2,"1,3",1,0,1
chr8,1755558,1756002,3,"1,2,3",1,1,1
chr8,1763715,1764175,2,"1,3",1,0,1
chr8,1764224,1764393,2,"2,3",0,1,1
chr8,1764393,1764520,3,"1,2,3",1,1,1
chr8,1764520,1764817,2,"2,3",0,1,1
chr8,1823435,1823488,2,"1,3",1,0,1
chr8,1823488,1823895,3,"1,2,3",1,1,1
chr8,1823895,1824018,2,"2,3",0,1,1
chr8,1968070,1968485,2,"2,3",0,1,1
chr8,6406429,6406525,2,"2,3",0,1,1
chr8,6406525,6406749,3,"1,2,3",1,1,1
chr8,6708024,6708253,2,"1,3",1,0,1
chr8,6708568,6708636,2,"2,3",0,1,1
chr8,6708636,6709056,3,"1,2,3",1,1,1
chr8,6709056,6709057,2,"1,3",1,0,1
chr8,8228388,8228720,2,"2,3",0,1,1
chr8,8228720,8228752,3,"1,2,3",1,1,1
chr8,8310548,8311160,2,"2,3",0,1,1
chr8,8455920,8455943,2,"2,3",0,1,1
chr8,8455943,8456403,3,"1,2,3",1,1,1
chr8,8456403,8456450,2,"2,3",0,1,1
chr8,8701538,8702292,2,"1,3",1,0,1
chr8,8781893,8781998,2,"2,3",0,1,1
chr8,8781998,8782441,3,"1,2,3",1,1,1
chr8,8782441,8782543,2,"1,3",1,0,1
chr8,8892664,8893194,2,"2,3",0,1,1
chr8,8995013,8995020,2,"2,3",0,1,1
chr8,8995020,8995437,3,"1,2,3",1,1,1
chr8,8995437,8995443,2,"1,3",1,0,1
chr8,9002636,9002684,2,"2,3",0,1,1
chr8,9002684,9003177,3,"1,2,3",1,1,1
chr8,9003177,9003226,2,"2,3",0,1,1
chr8,9074810,9074837,2,"1,3",1,0,1
chr8,9074837,9075270,3,"1,2,3",1,1,1
chr8,9075270,9075367,2,"2,3",0,1,1
chr8,9150508,9151038,2,"2,3",0,1,1
chr8,9555690,9556042,2,"1,3",1,0,1
chr8,9556042,9556150,3,"1,2,3",1,1,1
chr8,9556150,9556283,2,"2,3",0,1,1
chr8,10054489,10054623,2,"1,3",1,0,1
chr8,10334746,10335116,3,"1,2,3",1,1,1
chr8,10335116,10335141,2,"2,3",0,1,1
chr8,10839638,10839677,2,"2,3",0,1,1
chr8,10839677,10840050,3,"1,2,3",1,1,1
chr8,10840050,10840078,2,"2,3",0,1,1
chr8,11284449,11284622,2,"2,3",0,1,1
chr8,11284622,11284812,3,"1,2,3",1,1,1
chr8,11284812,11284842,2,"2,3",0,1,1
chr8,11347290,11347590,3,"1,2,3",1,1,1
chr8,11347590,11347702,2,"1,3",1,0,1
chr8,11413757,11414004,2,"2,3",0,1,1
chr8,11564333,11564517,2,"2,3",0,1,1
chr8,11564517,11564921,3,"1,2,3",1,1,1
chr8,11769498,11769703,2,"1,3",1,0,1
chr8,11769703,11769958,3,"1,2,3",1,1,1
chr8,11769958,11770253,2,"2,3",0,1,1
chr8,11802137,11802255,2,"1,3",1,0,1
chr8,11802255,11802461,3,"1,2,3",1,1,1
chr8,11802461,11802475,2,"1,3",1,0,1
chr8,11802475,11802583,3,"1,2,3",1,1,1
chr8,11802583,11803206,2,"2,3",0,1,1
chr8,11902240,11902896,2,"2,3",0,1,1
chr8,17026757,17027119,2,"2,3",0,1,1
chr8,17027183,17027401,2,"2,3",0,1,1
chr8,17027401,17027713,3,"1,2,3",1,1,1
chr8,17027713,17027918,2,"1,3",1,0,1
chr8,17155785,17156295,2,"2,3",0,1,1
chr8,17156295,17156513,3,"1,2,3",1,1,1
chr8,17156513,17156516,2,"2,3",0,1,1
chr8,17156884,17156961,2,"2,3",0,1,1
chr8,17156961,17157126,3,"1,2,3",1,1,1
chr8,17157126,17157313,2,"1,3",1,0,1
chr8,17246580,17246651,2,"1,3",1,0,1
chr8,17246651,17247141,3,"1,2,3",1,1,1
chr8,17247141,17247167,2,"1,3",1,0,1
chr8,17247596,17247720,2,"2,3",0,1,1
chr8,17496783,17497151,2,"1,3",1,0,1
chr8,17577247,17577282,2,"2,3",0,1,1
chr8,17577282,17577742,3,"1,2,3",1,1,1
chr8,17577742,17577777,2,"2,3",0,1,1
chr8,17800691,17800863,2,"2,3",0,1,1
chr8,17801135,17801387,2,"2,3",0,1,1
chr8,17801387,17801858,3,"1,2,3",1,1,1
chr8,17801858,17801864,2,"2,3",0,1,1
chr8,17907556,17907635,2,"2,3",0,1,1
chr8,17907635,17908086,3,"1,2,3",1,1,1
chr8,17908086,17908095,2,"1,3",1,0,1
chr8,17912648,17912910,2,"1,3",1,0,1
chr8,17922491,17922738,3,"1,2,3",1,1,1
chr8,17922738,17922783,2,"2,3",0,1,1
chr8,17922783,17923292,3,"1,2,3",1,1,1
chr8,17923292,17923349,2,"2,3",0,1,1
chr8,17923798,17923802,2,"2,3",0,1,1
chr8,18083836,18083907,2,"2,3",0,1,1
chr8,18083907,18084113,3,"1,2,3",1,1,1
chr8,18084113,18084304,2,"2,3",0,1,1
chr8,18084470,18085077,2,"2,3",0,1,1
chr8,18209915,18209932,2,"1,3",1,0,1
chr8,18209932,18210375,3,"1,2,3",1,1,1
chr8,18210375,18210414,2,"2,3",0,1,1
chr8,19312972,19313139,2,"1,3",1,0,1
chr8,19313139,19313432,3,"1,2,3",1,1,1
chr8,19313432,19313669,2,"2,3",0,1,1
chr8,19314242,19314306,2,"2,3",0,1,1
chr8,19314306,19314673,3,"1,2,3",1,1,1
chr8,19677979,19678336,2,"1,3",1,0,1
chr8,19678336,19678379,3,"1,2,3",1,1,1
chr8,19678379,19678866,2,"2,3",0,1,1
chr8,19817193,19817206,2,"2,3",0,1,1
chr8,19817206,19817427,3,"1,2,3",1,1,1
chr8,19817427,19817846,2,"2,3",0,1,1
chr8,19817964,19818074,2,"1,3",1,0,1
chr8,19818074,19818395,3,"1,2,3",1,1,1
chr8,20197105,20197115,2,"1,3",1,0,1
chr8,20197115,20197446,3,"1,2,3",1,1,1
chr8,20197446,20197645,2,"2,3",0,1,1
chr8,21683907,21684367,2,"1,3",1,0,1
chr8,21919288,21919436,2,"2,3",0,1,1
chr8,21919436,21919896,3,"1,2,3",1,1,1
chr8,21919896,21920018,2,"2,3",0,1,1
chr8,22054073,22054431,2,"2,3",0,1,1
chr8,22089014,22089311,2,"2,3",0,1,1
chr8,22109113,22109176,2,"2,3",0,1,1
chr8,22109176,22109554,3,"1,2,3",1,1,1
chr8,22109554,22109811,2,"1,3",1,0,1
chr8,22117740,22118335,2,"2,3",0,1,1
chr8,22141785,22142026,3,"1,2,3",1,1,1
chr8,22164423,22164460,2,"2,3",0,1,1
chr8,22164460,22164910,3,"1,2,3",1,1,1
chr8,22164910,22164920,2,"1,3",1,0,1
chr8,22165234,22165294,2,"1,3",1,0,1
chr8,22165294,22165477,3,"1,2,3",1,1,1
chr8,22178701,22178887,2,"2,3",0,1,1
chr8,22178887,22179091,3,"1,2,3",1,1,1
chr8,22179091,22179338,2,"2,3",0,1,1
chr8,22227639,22227792,2,"2,3",0,1,1
chr8,22244927,22244982,2,"2,3",0,1,1
chr8,22244982,22245518,3,"1,2,3",1,1,1
chr8,22245518,22245628,2,"2,3",0,1,1
chr8,22367206,22367211,2,"1,3",1,0,1
chr8,22367211,22367492,3,"1,2,3",1,1,1
chr8,22367492,22367515,2,"1,3",1,0,1
chr8,22367721,22368164,2,"1,3",1,0,1
chr8,22383525,22383641,2,"1,3",1,0,1
chr8,22383641,22383985,3,"1,2,3",1,1,1
chr8,22383985,22384211,2,"2,3",0,1,1
chr8,22441023,22441101,2,"1,3",1,0,1
chr8,22441101,22441431,3,"1,2,3",1,1,1
chr8,22441431,22441473,2,"1,3",1,0,1
chr8,22561855,22561949,2,"1,3",1,0,1
chr8,22561949,22561982,3,"1,2,3",1,1,1
chr8,22561982,22562111,2,"2,3",0,1,1
chr8,22574343,22574699,3,"1,2,3",1,1,1
chr8,22588840,22588970,2,"2,3",0,1,1
chr8,22588970,22589358,3,"1,2,3",1,1,1
chr8,22597386,22597569,2,"2,3",0,1,1
chr8,22597569,22597724,3,"1,2,3",1,1,1
chr8,22597724,22597726,2,"2,3",0,1,1
chr8,22604547,22604695,2,"1,3",1,0,1
chr8,22604695,22605057,3,"1,2,3",1,1,1
chr8,22605057,22605249,2,"2,3",0,1,1
chr8,22622412,22622479,2,"1,3",1,0,1
chr8,22622479,22622872,3,"1,2,3",1,1,1
chr8,22622872,22623009,2,"2,3",0,1,1
chr8,22673007,22673448,2,"1,3",1,0,1
chr8,22982723,22983218,2,"2,3",0,1,1
chr8,22987017,22987445,2,"2,3",0,1,1
chr8,23068811,23068841,2,"2,3",0,1,1
chr8,23068841,23069198,3,"1,2,3",1,1,1
chr8,23069198,23069302,2,"2,3",0,1,1
chr8,23074555,23074591,2,"1,3",1,0,1
chr8,23074591,23075015,3,"1,2,3",1,1,1
chr8,23075015,23075121,2,"2,3",0,1,1
chr8,23084095,23084159,2,"1,3",1,0,1
chr8,23084159,23084538,3,"1,2,3",1,1,1
chr8,23224858,23224866,2,"1,3",1,0,1
chr8,23224866,23225314,3,"1,2,3",1,1,1
chr8,23225314,23225454,2,"1,3",1,0,1
chr8,23246444,23246521,2,"2,3",0,1,1
chr8,23246521,23246885,3,"1,2,3",1,1,1
chr8,23246885,23246984,2,"2,3",0,1,1
chr8,23345214,23345251,2,"2,3",0,1,1
chr8,23345251,23345674,3,"1,2,3",1,1,1
chr8,23345674,23345702,2,"1,3",1,0,1
chr8,23457182,23457448,2,"2,3",0,1,1
chr8,23457448,23457804,3,"1,2,3",1,1,1
chr8,23457804,23458028,2,"1,3",1,0,1
chr8,23528962,23528965,2,"1,3",1,0,1
chr8,23528965,23529221,3,"1,2,3",1,1,1
chr8,23529221,23529233,2,"2,3",0,1,1
chr8,23682339,23682638,2,"1,3",1,0,1
chr8,23682638,23682998,3,"1,2,3",1,1,1
chr8,23682998,23683168,2,"2,3",0,1,1
chr8,23798436,23798817,3,"1,2,3",1,1,1
chr8,23798817,23798942,2,"2,3",0,1,1
chr8,24999956,25000395,2,"1,3",1,0,1
chr8,25000493,25000910,2,"1,3",1,0,1
chr8,25175246,25175247,2,"2,3",0,1,1
chr8,25175247,25175690,3,"1,2,3",1,1,1
chr8,25184146,25184414,2,"1,3",1,0,1
chr8,25185091,25185126,2,"2,3",0,1,1
chr8,25185126,25185507,3,"1,2,3",1,1,1
chr8,25185507,25185664,2,"2,3",0,1,1
chr8,25458786,25458875,2,"2,3",0,1,1
chr8,25458875,25459503,3,"1,2,3",1,1,1
chr8,26133775,26133777,2,"2,3",0,1,1
chr8,26133777,26134264,3,"1,2,3",1,1,1
chr8,26134264,26134385,2,"1,3",1,0,1
chr8,26291116,26291612,3,"1,2,3",1,1,1
chr8,26291612,26291752,2,"1,3",1,0,1
chr8,26382998,26383001,2,"1,3",1,0,1
chr8,26383001,26383318,3,"1,2,3",1,1,1
chr8,26383318,26383327,2,"1,3",1,0,1
chr8,26383748,26383767,2,"1,3",1,0,1
chr8,26448736,26448798,2,"2,3",0,1,1
chr8,26448798,26449258,3,"1,2,3",1,1,1
chr8,26449258,26449343,2,"2,3",0,1,1
chr8,26449644,26450104,2,"1,3",1,0,1
chr8,26514247,26514304,2,"2,3",0,1,1
chr8,27310728,27310825,2,"1,3",1,0,1
chr8,27310825,27311188,3,"1,2,3",1,1,1
chr8,27311188,27311255,2,"2,3",0,1,1
chr8,27311515,27311522,2,"2,3",0,1,1
chr8,27311522,27311776,3,"1,2,3",1,1,1
chr8,27490971,27491050,2,"2,3",0,1,1
chr8,27491050,27491501,3,"1,2,3",1,1,1
chr8,27491501,27491668,2,"1,3",1,0,1
chr8,27614454,27614461,2,"2,3",0,1,1
chr8,27614461,27614836,3,"1,2,3",1,1,1
chr8,27614836,27614851,2,"2,3",0,1,1
chr8,27617338,27617361,2,"2,3",0,1,1
chr8,27617361,27617560,3,"1,2,3",1,1,1
chr8,27617560,27617587,2,"2,3",0,1,1
chr8,27633687,27634444,2,"2,3",0,1,1
chr8,27772406,27772541,2,"1,3",1,0,1
chr8,27772541,27772673,3,"1,2,3",1,1,1
chr8,27772673,27772856,2,"1,3",1,0,1
chr8,27774307,27774377,2,"2,3",0,1,1
chr8,27774377,27774828,3,"1,2,3",1,1,1
chr8,27837706,27837997,3,"1,2,3",1,1,1
chr8,27837997,27838046,2,"2,3",0,1,1
chr8,27872470,27872859,2,"2,3",0,1,1
chr8,27872859,27873156,3,"1,2,3",1,1,1
chr8,27873156,27873193,2,"1,3",1,0,1
chr8,28092979,28093008,2,"2,3",0,1,1
chr8,28093008,28093468,3,"1,2,3",1,1,1
chr8,28093468,28093509,2,"2,3",0,1,1
chr8,28411815,28411833,2,"1,3",1,0,1
chr8,28411833,28412275,3,"1,2,3",1,1,1
chr8,28412275,28412487,2,"2,3",0,1,1
chr8,28419583,28419873,2,"1,3",1,0,1
chr8,28490203,28490370,2,"2,3",0,1,1
chr8,28490370,28490452,3,"1,2,3",1,1,1
chr8,28494032,28494164,2,"1,3",1,0,1
chr8,28494164,28494492,3,"1,2,3",1,1,1
chr8,28494492,28494694,2,"2,3",0,1,1
chr8,28701127,28701295,2,"2,3",0,1,1
chr8,28701295,28701755,3,"1,2,3",1,1,1
chr8,28701755,28702082,2,"2,3",0,1,1
chr8,28702082,28702432,3,"1,2,3",1,1,1
chr8,28889838,28890180,3,"1,2,3",1,1,1
chr8,28890180,28890283,2,"2,3",0,1,1
chr8,28890283,28890420,3,"1,2,3",1,1,1
chr8,28890420,28890624,2,"2,3",0,1,1
chr8,28891027,28891316,3,"1,2,3",1,1,1
chr8,29262626,29262766,2,"1,3",1,0,1
chr8,29340251,29340653,2,"2,3",0,1,1
chr8,29350306,29350535,3,"1,2,3",1,1,1
chr8,29350535,29350642,2,"2,3",0,1,1
chr8,29350953,29351260,2,"2,3",0,1,1
chr8,29555379,29555832,2,"2,3",0,1,1
chr8,29665228,29665244,2,"2,3",0,1,1
chr8,29665244,29665704,3,"1,2,3",1,1,1
chr8,29665704,29665758,2,"2,3",0,1,1
chr8,30019696,30020050,3,"1,2,3",1,1,1
chr8,30020050,30020097,2,"2,3",0,1,1
chr8,30020226,30020418,2,"2,3",0,1,1
chr8,30082306,30082503,2,"2,3",0,1,1
chr8,30082749,30082831,2,"1,3",1,0,1
chr8,30082831,30083107,3,"1,2,3",1,1,1
chr8,30083107,30083391,2,"1,3",1,0,1
chr8,30095326,30095359,2,"1,3",1,0,1
chr8,30095359,30095683,3,"1,2,3",1,1,1
chr8,30137315,30137421,2,"1,3",1,0,1
chr8,30137421,30137572,3,"1,2,3",1,1,1
chr8,30137572,30137601,2,"1,3",1,0,1
chr8,30156150,30156239,3,"1,2,3",1,1,1
chr8,30156239,30156374,2,"2,3",0,1,1
chr8,30156575,30156609,2,"2,3",0,1,1
chr8,30156609,30157133,3,"1,2,3",1,1,1
chr8,30254718,30255273,3,"1,2,3",1,1,1
chr8,30384189,30384514,2,"1,3",1,0,1
chr8,30384764,30384785,2,"1,3",1,0,1
