chrom,start,end,num,list,ENCFF447PYN_MAFK_sorted.bed,ENCFF774ZGC_MAFK_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr5,17306647,17306657,2,"2,3",0,1,1
chr5,17343698,17343711,2,"2,3",0,1,1
chr5,17343711,17344057,3,"1,2,3",1,1,1
chr5,17344057,17344061,2,"1,3",1,0,1
chr5,17375517,17375581,2,"1,3",1,0,1
chr5,17375581,17375754,3,"1,2,3",1,1,1
chr5,32391184,32391191,2,"2,3",0,1,1
chr5,32391191,32391489,3,"1,2,3",1,1,1
chr5,38464027,38464059,2,"2,3",0,1,1
chr5,38464059,38464338,3,"1,2,3",1,1,1
chr5,38464338,38464399,2,"2,3",0,1,1
chr5,39100817,39100828,2,"2,3",0,1,1
chr5,39100828,39101048,3,"1,2,3",1,1,1
chr5,39101048,39101071,2,"2,3",0,1,1
chr5,39138976,39139235,2,"2,3",0,1,1
chr5,41924862,41924886,3,"1,2,3",1,1,1
chr5,41924886,41924932,2,"2,3",0,1,1
chr5,43007953,43008303,2,"1,3",1,0,1
chr5,43008608,43008851,3,"1,2,3",1,1,1
chr5,43008851,43008869,2,"2,3",0,1,1
chr5,43042377,43042384,2,"2,3",0,1,1
chr5,43042384,43042605,3,"1,2,3",1,1,1
chr5,43042605,43042617,2,"2,3",0,1,1
chr5,43064760,43064925,2,"1,3",1,0,1
chr5,43064925,43065110,3,"1,2,3",1,1,1
chr5,43065110,43065120,2,"2,3",0,1,1
chr5,54457104,54457488,2,"2,3",0,1,1
chr5,55173511,55173530,2,"2,3",0,1,1
chr5,55173530,55173685,3,"1,2,3",1,1,1
chr5,56003221,56003240,2,"1,3",1,0,1
chr5,56003240,56003531,3,"1,2,3",1,1,1
chr5,56123568,56123728,2,"1,3",1,0,1
chr5,56123728,56123869,3,"1,2,3",1,1,1
chr5,56123869,56123918,2,"1,3",1,0,1
chr5,65563151,65563535,2,"2,3",0,1,1
chr5,65723032,65723135,2,"2,3",0,1,1
chr5,69043346,69043347,2,"1,3",1,0,1
chr5,69043347,69043406,3,"1,2,3",1,1,1
chr5,69093777,69094161,2,"2,3",0,1,1
chr5,71757878,71758246,2,"2,3",0,1,1
chr5,72319947,72320038,3,"1,2,3",1,1,1
chr5,72320038,72320113,2,"2,3",0,1,1
chr5,73448481,73448498,2,"2,3",0,1,1
chr5,73448498,73448848,3,"1,2,3",1,1,1
chr5,73448848,73448865,2,"2,3",0,1,1
chr5,74316002,74316281,2,"2,3",0,1,1
chr5,74648849,74649124,2,"1,3",1,0,1
chr5,74766423,74766424,2,"2,3",0,1,1
chr5,74766424,74766615,3,"1,2,3",1,1,1
chr5,74766667,74766739,3,"1,2,3",1,1,1
chr5,74766739,74766774,2,"1,3",1,0,1
chr5,75320905,75321289,2,"2,3",0,1,1
chr5,75336227,75336300,2,"1,3",1,0,1
chr5,75336300,75336419,3,"1,2,3",1,1,1
chr5,75336419,75336577,2,"1,3",1,0,1
chr5,75717173,75717212,2,"2,3",0,1,1
chr5,75717212,75717537,3,"1,2,3",1,1,1
chr5,75717537,75717578,2,"2,3",0,1,1
chr5,76372544,76372564,2,"2,3",0,1,1
chr5,76372564,76373018,3,"1,2,3",1,1,1
chr5,76373018,76373047,2,"2,3",0,1,1
chr5,76814182,76814485,2,"2,3",0,1,1
chr5,77133142,77133297,2,"1,3",1,0,1
chr5,77133297,77133422,3,"1,2,3",1,1,1
chr5,77775633,77775757,3,"1,2,3",1,1,1
chr5,77775757,77775811,2,"2,3",0,1,1
chr5,78699620,78700004,2,"2,3",0,1,1
chr5,79514394,79514404,2,"2,3",0,1,1
chr5,79514404,79514726,3,"1,2,3",1,1,1
chr5,79514726,79514749,2,"2,3",0,1,1
chr5,80967935,80967938,2,"1,3",1,0,1
chr5,80967938,80968172,3,"1,2,3",1,1,1
chr5,81420341,81420579,2,"2,3",0,1,1
chr5,87300824,87301101,3,"1,2,3",1,1,1
chr5,91219309,91219693,2,"2,3",0,1,1
chr5,91280458,91280466,2,"2,3",0,1,1
chr5,91280466,91280797,3,"1,2,3",1,1,1
chr5,91280797,91280809,2,"2,3",0,1,1
chr5,91314257,91314272,2,"2,3",0,1,1
chr5,91314272,91314669,3,"1,2,3",1,1,1
chr5,95858906,95859290,2,"2,3",0,1,1
chr5,103119790,103120140,2,"1,3",1,0,1
chr5,107380648,107380943,2,"1,3",1,0,1
chr5,107381403,107381753,2,"1,3",1,0,1
chr5,109455719,109455870,3,"1,2,3",1,1,1
chr5,109455870,109455884,2,"2,3",0,1,1
chr5,112147036,112147258,2,"2,3",0,1,1
chr5,112160383,112160653,2,"1,3",1,0,1
chr5,119303040,119303424,2,"2,3",0,1,1
chr5,122845144,122845179,2,"2,3",0,1,1
chr5,122845179,122845549,3,"1,2,3",1,1,1
chr5,122845549,122845584,2,"2,3",0,1,1
chr5,123511943,123511991,2,"2,3",0,1,1
chr5,123511991,123512226,3,"1,2,3",1,1,1
chr5,123512226,123512251,2,"2,3",0,1,1
chr5,124628746,124628766,2,"2,3",0,1,1
chr5,124628766,124628831,3,"1,2,3",1,1,1
chr5,124628879,124629104,3,"1,2,3",1,1,1
chr5,124629104,124629116,2,"1,3",1,0,1
chr5,125485102,125485163,2,"2,3",0,1,1
chr5,125485211,125485486,2,"2,3",0,1,1
chr5,127934760,127935110,2,"1,3",1,0,1
chr5,131165399,131165419,2,"1,3",1,0,1
chr5,131165419,131165475,3,"1,2,3",1,1,1
chr5,132364397,132364409,2,"1,3",1,0,1
chr5,132364409,132364589,3,"1,2,3",1,1,1
chr5,132364589,132364630,2,"2,3",0,1,1
chr5,132419604,132419758,3,"1,2,3",1,1,1
chr5,132419758,132419782,2,"2,3",0,1,1
chr5,132495742,132495859,2,"2,3",0,1,1
chr5,132677180,132677528,2,"2,3",0,1,1
chr5,133240563,133240587,2,"2,3",0,1,1
chr5,133240587,133240853,3,"1,2,3",1,1,1
chr5,133245574,133245889,2,"2,3",0,1,1
chr5,134436999,134437011,2,"2,3",0,1,1
chr5,134437011,134437188,3,"1,2,3",1,1,1
chr5,134503566,134503595,2,"1,3",1,0,1
chr5,134503595,134503767,3,"1,2,3",1,1,1
chr5,135834238,135834588,2,"1,3",1,0,1
chr5,136020391,136020432,2,"1,3",1,0,1
chr5,136020432,136020538,3,"1,2,3",1,1,1
chr5,136020538,136020688,2,"1,3",1,0,1
chr5,138331786,138331804,2,"2,3",0,1,1
chr5,138331804,138331975,3,"1,2,3",1,1,1
chr5,138331975,138332002,2,"2,3",0,1,1
chr5,138503828,138503860,2,"2,3",0,1,1
chr5,138503860,138503981,3,"1,2,3",1,1,1
chr5,138503981,138504001,2,"1,3",1,0,1
chr5,140564340,140564724,2,"2,3",0,1,1
chr5,140711052,140711058,2,"2,3",0,1,1
chr5,140711058,140711326,3,"1,2,3",1,1,1
chr5,140711326,140711340,2,"2,3",0,1,1
chr5,140718589,140718600,2,"2,3",0,1,1
chr5,140718600,140719050,3,"1,2,3",1,1,1
chr5,140719050,140719074,2,"2,3",0,1,1
chr5,140725913,140725957,2,"1,3",1,0,1
chr5,140725957,140726167,3,"1,2,3",1,1,1
chr5,140726167,140726263,2,"1,3",1,0,1
chr5,140927162,140927175,2,"2,3",0,1,1
chr5,141320600,141320712,2,"1,3",1,0,1
chr5,141320712,141320871,3,"1,2,3",1,1,1
chr5,141320871,141320950,2,"1,3",1,0,1
chr5,141636759,141637143,2,"2,3",0,1,1
chr5,142598061,142598072,2,"2,3",0,1,1
chr5,142598072,142598409,3,"1,2,3",1,1,1
chr5,143595628,143595776,3,"1,2,3",1,1,1
chr5,143596207,143596249,2,"1,3",1,0,1
chr5,143596249,143596557,3,"1,2,3",1,1,1
chr5,143596557,143596637,2,"2,3",0,1,1
chr5,144170651,144170727,2,"2,3",0,1,1
chr5,144170727,144170996,3,"1,2,3",1,1,1
chr5,146203018,146203033,2,"1,3",1,0,1
chr5,146203033,146203368,3,"1,2,3",1,1,1
chr5,146203368,146203625,2,"2,3",0,1,1
chr5,148443964,148444260,2,"2,3",0,1,1
chr5,149134294,149134361,2,"1,3",1,0,1
chr5,149134361,149134644,3,"1,2,3",1,1,1
chr5,149134644,149134745,2,"2,3",0,1,1
chr5,149357491,149357700,3,"1,2,3",1,1,1
chr5,149357700,149357715,2,"2,3",0,1,1
chr5,149439926,149440146,3,"1,2,3",1,1,1
chr5,149440146,149440286,2,"2,3",0,1,1
chr5,149551385,149551430,2,"1,3",1,0,1
chr5,149551430,149551679,3,"1,2,3",1,1,1
chr5,149551679,149551735,2,"1,3",1,0,1
chr5,149932618,149932790,3,"1,2,3",1,1,1
chr5,149932790,149932801,2,"1,3",1,0,1
chr5,149939106,149939138,2,"2,3",0,1,1
chr5,149939138,149939364,3,"1,2,3",1,1,1
chr5,151699093,151699193,2,"2,3",0,1,1
chr5,151699193,151699477,3,"1,2,3",1,1,1
chr5,151699477,151699543,2,"1,3",1,0,1
chr5,151771476,151771860,2,"2,3",0,1,1
chr5,154038718,154038760,2,"2,3",0,1,1
chr5,154038760,154039102,3,"1,2,3",1,1,1
chr5,154039102,154039110,2,"1,3",1,0,1
chr5,154198960,154199029,2,"2,3",0,1,1
chr5,154199029,154199130,3,"1,2,3",1,1,1
chr5,154199130,154199133,2,"2,3",0,1,1
chr5,154199695,154199725,2,"2,3",0,1,1
chr5,154199725,154199834,3,"1,2,3",1,1,1
chr5,154682862,154683246,2,"2,3",0,1,1
chr5,157731815,157732072,2,"1,3",1,0,1
chr5,167294884,167294911,2,"2,3",0,1,1
chr5,167294911,167295180,3,"1,2,3",1,1,1
chr5,167295180,167295197,2,"2,3",0,1,1
chr5,169592971,169593255,2,"2,3",0,1,1
chr5,172758150,172758470,2,"2,3",0,1,1
chr5,172765298,172765320,2,"2,3",0,1,1
chr5,172765320,172765668,3,"1,2,3",1,1,1
chr5,172765668,172765700,2,"2,3",0,1,1
chr5,172766740,172766852,2,"1,3",1,0,1
chr5,172766852,172766856,3,"1,2,3",1,1,1
chr5,172772387,172772410,2,"2,3",0,1,1
chr5,172772410,172772670,3,"1,2,3",1,1,1
chr5,172772670,172772683,2,"2,3",0,1,1
chr5,172777507,172777718,2,"2,3",0,1,1
chr5,172807218,172807247,2,"1,3",1,0,1
chr5,172807247,172807568,3,"1,2,3",1,1,1
chr5,172807568,172807631,2,"2,3",0,1,1
chr5,172984338,172984367,2,"2,3",0,1,1
chr5,172984367,172984598,3,"1,2,3",1,1,1
chr5,173455297,173455377,2,"2,3",0,1,1
chr5,173455377,173455615,3,"1,2,3",1,1,1
chr5,173455615,173455630,2,"2,3",0,1,1
chr5,176006043,176006380,2,"2,3",0,1,1
chr5,177390559,177390831,2,"2,3",0,1,1
chr5,177447908,177447943,2,"2,3",0,1,1
chr5,177447943,177448248,3,"1,2,3",1,1,1
chr5,177448248,177448289,2,"2,3",0,1,1
chr5,178895718,178895880,3,"1,2,3",1,1,1
chr5,178895880,178895912,2,"1,3",1,0,1
chr5,179560059,179560233,2,"2,3",0,1,1
chr5,181133708,181133965,3,"1,2,3",1,1,1
chr5,181133965,181133980,2,"2,3",0,1,1
chr6,2902769,2902833,2,"2,3",0,1,1
chr6,2988454,2988471,2,"1,3",1,0,1
chr6,2988471,2988714,3,"1,2,3",1,1,1
chr6,2988714,2988804,2,"1,3",1,0,1
chr6,3023844,3023905,2,"2,3",0,1,1
chr6,3023905,3024031,3,"1,2,3",1,1,1
chr6,3024031,3024085,2,"2,3",0,1,1
chr6,3592352,3592397,2,"2,3",0,1,1
chr6,3592397,3592680,3,"1,2,3",1,1,1
chr6,3592680,3592716,2,"2,3",0,1,1
chr6,3913061,3913087,2,"2,3",0,1,1
chr6,3913087,3913345,3,"1,2,3",1,1,1
chr6,3913345,3913374,2,"2,3",0,1,1
chr6,4018625,4018881,2,"2,3",0,1,1
chr6,10441507,10441510,2,"2,3",0,1,1
chr6,10441510,10441675,3,"1,2,3",1,1,1
chr6,10441675,10441696,2,"1,3",1,0,1
chr6,10759292,10759313,2,"2,3",0,1,1
chr6,10759313,10759656,3,"1,2,3",1,1,1
chr6,10759656,10759668,2,"2,3",0,1,1
chr6,10760051,10760100,2,"1,3",1,0,1
chr6,10760100,10760196,3,"1,2,3",1,1,1
chr6,10760196,10760325,2,"1,3",1,0,1
chr6,11609236,11609259,3,"1,2,3",1,1,1
chr6,11609259,11609267,2,"1,3",1,0,1
chr6,12296160,12296492,2,"1,3",1,0,1
chr6,12324304,12324316,2,"2,3",0,1,1
chr6,12324316,12324455,3,"1,2,3",1,1,1
chr6,12324455,12324507,2,"1,3",1,0,1
chr6,14270909,14270911,2,"1,3",1,0,1
chr6,14270911,14271189,3,"1,2,3",1,1,1
chr6,14271189,14271213,2,"1,3",1,0,1
chr6,24646006,24646390,2,"2,3",0,1,1
chr6,24658878,24658909,2,"2,3",0,1,1
chr6,24658909,24659259,3,"1,2,3",1,1,1
chr6,24659259,24659338,2,"2,3",0,1,1
chr6,24668483,24668530,3,"1,2,3",1,1,1
chr6,24668530,24668540,2,"2,3",0,1,1
chr6,24743289,24743652,2,"2,3",0,1,1
chr6,25278888,25278956,2,"1,3",1,0,1
chr6,25660568,25660837,3,"1,2,3",1,1,1
chr6,25660837,25660880,2,"2,3",0,1,1
chr6,26123134,26123155,2,"1,3",1,0,1
chr6,26123155,26123294,3,"1,2,3",1,1,1
chr6,26123294,26123296,2,"1,3",1,0,1
chr6,26272785,26272860,2,"2,3",0,1,1
chr6,26272860,26273034,3,"1,2,3",1,1,1
chr6,26285352,26285412,2,"2,3",0,1,1
chr6,26285412,26285596,3,"1,2,3",1,1,1
chr6,26285596,26285650,2,"2,3",0,1,1
chr6,26402111,26402185,3,"1,2,3",1,1,1
chr6,26402185,26402199,2,"2,3",0,1,1
chr6,26537212,26537237,2,"2,3",0,1,1
chr6,27078873,27079223,2,"1,3",1,0,1
chr6,27132648,27132998,2,"1,3",1,0,1
chr6,27505515,27505613,2,"2,3",0,1,1
chr6,27505613,27505789,3,"1,2,3",1,1,1
chr6,27505789,27505885,2,"2,3",0,1,1
chr6,27602472,27602742,3,"1,2,3",1,1,1
chr6,27602742,27602794,2,"2,3",0,1,1
chr6,27772487,27772535,2,"2,3",0,1,1
chr6,27772535,27772782,3,"1,2,3",1,1,1
chr6,28863651,28863725,3,"1,2,3",1,1,1
chr6,28863725,28863815,2,"1,3",1,0,1
chr6,29964888,29964900,2,"2,3",0,1,1
chr6,29964900,29965150,3,"1,2,3",1,1,1
chr6,30489260,30489491,3,"1,2,3",1,1,1
chr6,30489491,30489528,2,"2,3",0,1,1
chr6,30557149,30557387,2,"2,3",0,1,1
chr6,30617412,30617433,2,"2,3",0,1,1
chr6,30617433,30617601,3,"1,2,3",1,1,1
chr6,30617690,30617783,3,"1,2,3",1,1,1
chr6,30617783,30617796,2,"2,3",0,1,1
chr6,30717475,30717486,2,"2,3",0,1,1
chr6,30717486,30717822,3,"1,2,3",1,1,1
chr6,30720063,30720104,3,"1,2,3",1,1,1
chr6,30720104,30720237,2,"2,3",0,1,1
chr6,30752235,30752416,3,"1,2,3",1,1,1
chr6,30752416,30752509,2,"1,3",1,0,1
chr6,31619940,31620192,2,"1,3",1,0,1
chr6,32128148,32128153,2,"1,3",1,0,1
chr6,32128153,32128264,3,"1,2,3",1,1,1
chr6,32128264,32128350,2,"1,3",1,0,1
chr6,32177579,32177620,2,"2,3",0,1,1
chr6,32177620,32178039,3,"1,2,3",1,1,1
chr6,32178039,32178082,2,"2,3",0,1,1
chr6,32195795,32195803,2,"2,3",0,1,1
chr6,32195803,32196144,3,"1,2,3",1,1,1
chr6,32196144,32196161,2,"2,3",0,1,1
chr6,33249156,33249222,2,"1,3",1,0,1
chr6,33249222,33249395,3,"1,2,3",1,1,1
chr6,33249395,33249506,2,"1,3",1,0,1
chr6,33391256,33391640,2,"2,3",0,1,1
chr6,33418097,33418481,2,"2,3",0,1,1
chr6,34244547,34244555,2,"2,3",0,1,1
chr6,34244555,34244817,3,"1,2,3",1,1,1
chr6,34244817,34244830,2,"2,3",0,1,1
chr6,34888105,34888298,2,"1,3",1,0,1
chr6,35811162,35811182,2,"2,3",0,1,1
chr6,35811182,35811532,3,"1,2,3",1,1,1
chr6,35811532,35811546,2,"2,3",0,1,1
chr6,36441380,36441706,3,"1,2,3",1,1,1
chr6,36441706,36441719,2,"2,3",0,1,1
chr6,37630390,37630774,2,"2,3",0,1,1
chr6,41942317,41942350,2,"1,3",1,0,1
chr6,42226864,42227176,2,"2,3",0,1,1
chr6,43013892,43014276,2,"2,3",0,1,1
chr6,43053752,43054125,2,"2,3",0,1,1
chr6,43228968,43229207,3,"1,2,3",1,1,1
chr6,43229207,43229237,2,"2,3",0,1,1
chr6,44064493,44064877,2,"2,3",0,1,1
chr6,44237380,44237764,2,"2,3",0,1,1
chr6,49541203,49541532,3,"1,2,3",1,1,1
chr6,49541532,49541552,2,"2,3",0,1,1
chr6,52352698,52352751,2,"1,3",1,0,1
chr6,52352751,52352971,3,"1,2,3",1,1,1
chr6,52995136,52995166,2,"2,3",0,1,1
chr6,52995166,52995443,3,"1,2,3",1,1,1
chr6,52995443,52995460,2,"2,3",0,1,1
chr6,53326943,53326997,3,"1,2,3",1,1,1
chr6,53326997,53327189,2,"2,3",0,1,1
chr6,53493282,53493552,2,"1,3",1,0,1
chr6,56938657,56938663,2,"1,3",1,0,1
chr6,56938663,56939007,3,"1,2,3",1,1,1
chr6,56939007,56939047,2,"2,3",0,1,1
chr6,56954657,56954665,2,"2,3",0,1,1
chr6,56954665,56954823,3,"1,2,3",1,1,1
chr6,56954823,56954867,2,"2,3",0,1,1
chr6,57313782,57313784,2,"1,3",1,0,1
chr6,57313784,57314121,3,"1,2,3",1,1,1
chr6,63441623,63441941,2,"2,3",0,1,1
chr6,63571828,63572178,2,"1,3",1,0,1
chr6,63806279,63806364,2,"1,3",1,0,1
chr6,63806364,63806570,3,"1,2,3",1,1,1
chr6,63806570,63806592,2,"1,3",1,0,1
chr6,70399180,70399402,2,"1,3",1,0,1
chr6,71181622,71181781,3,"1,2,3",1,1,1
chr6,71181781,71181796,2,"2,3",0,1,1
chr6,73236198,73236232,2,"2,3",0,1,1
chr6,73236232,73236380,3,"1,2,3",1,1,1
chr6,73236380,73236428,2,"2,3",0,1,1
chr6,73389206,73389232,2,"2,3",0,1,1
chr6,73389232,73389390,3,"1,2,3",1,1,1
chr6,74606781,74607017,2,"1,3",1,0,1
chr6,79545053,79545077,2,"1,3",1,0,1
chr6,79545077,79545254,3,"1,2,3",1,1,1
chr6,79545254,79545296,2,"2,3",0,1,1
chr6,80106202,80106249,3,"1,2,3",1,1,1
chr6,80106249,80106290,2,"1,3",1,0,1
chr6,83859426,83859810,2,"2,3",0,1,1
chr6,83867640,83867959,3,"1,2,3",1,1,1
chr6,87079079,87079259,3,"1,2,3",1,1,1
chr6,87079259,87079274,2,"2,3",0,1,1
chr6,87589931,87590315,2,"2,3",0,1,1
chr6,89638877,89638903,2,"1,3",1,0,1
chr6,89638903,89639116,3,"1,2,3",1,1,1
chr6,99568695,99569035,2,"2,3",0,1,1
chr6,99588634,99589018,2,"2,3",0,1,1
chr6,105179251,105179477,2,"2,3",0,1,1
chr6,105608971,105609088,2,"2,3",0,1,1
chr6,105609088,105609302,3,"1,2,3",1,1,1
chr6,105609302,105609308,2,"1,3",1,0,1
chr6,106746257,106746283,2,"1,3",1,0,1
chr6,106746283,106746572,3,"1,2,3",1,1,1
chr6,106746572,106746607,2,"1,3",1,0,1
chr6,110815846,110815885,2,"2,3",0,1,1
chr6,110815885,110816253,3,"1,2,3",1,1,1
chr6,110816253,110816255,2,"2,3",0,1,1
chr6,113632203,113632719,2,"2,3",0,1,1
chr6,116279947,116279964,2,"1,3",1,0,1
chr6,116279964,116280124,3,"1,2,3",1,1,1
chr6,116280124,116280205,2,"1,3",1,0,1
chr6,121485328,121485681,2,"2,3",0,1,1
chr6,125986946,125986975,2,"1,3",1,0,1
chr6,127420521,127420533,2,"1,3",1,0,1
chr6,127420533,127420917,3,"1,2,3",1,1,1
chr6,127420917,127421012,2,"1,3",1,0,1
chr6,132513102,132513133,2,"2,3",0,1,1
chr6,132513133,132513267,3,"1,2,3",1,1,1
chr6,132513267,132513480,2,"2,3",0,1,1
chr6,133240498,133240530,2,"1,3",1,0,1
chr6,133240530,133240627,3,"1,2,3",1,1,1
chr6,133240627,133240744,2,"1,3",1,0,1
chr6,134288899,134288910,2,"1,3",1,0,1
chr6,134288910,134289133,3,"1,2,3",1,1,1
chr6,134909165,134909490,2,"2,3",0,1,1
chr6,135497706,135497714,2,"1,3",1,0,1
chr6,135497714,135497815,3,"1,2,3",1,1,1
chr6,135497815,135497855,2,"1,3",1,0,1
chr6,137867090,137867194,2,"1,3",1,0,1
chr6,137867194,137867296,3,"1,2,3",1,1,1
chr6,137867296,137867440,2,"1,3",1,0,1
chr6,144095507,144095538,2,"2,3",0,1,1
chr6,144095538,144095888,3,"1,2,3",1,1,1
chr6,144095888,144095891,2,"2,3",0,1,1
chr6,144264583,144264589,2,"2,3",0,1,1
chr6,144284771,144284805,3,"1,2,3",1,1,1
chr6,144284805,144284834,2,"2,3",0,1,1
chr6,146357792,146357832,2,"2,3",0,1,1
chr6,146357832,146358168,3,"1,2,3",1,1,1
chr6,146358168,146358190,2,"2,3",0,1,1
chr6,146857537,146857555,2,"2,3",0,1,1
chr6,146857555,146857905,3,"1,2,3",1,1,1
chr6,146857905,146857921,2,"2,3",0,1,1
chr6,147154416,147154522,2,"1,3",1,0,1
chr6,147154522,147154645,3,"1,2,3",1,1,1
chr6,147154645,147154766,2,"1,3",1,0,1
chr6,149031940,149032034,2,"1,3",1,0,1
chr6,149032034,149032268,3,"1,2,3",1,1,1
chr6,149032268,149032290,2,"1,3",1,0,1
chr6,149032801,149033094,2,"1,3",1,0,1
chr6,149033144,149033170,2,"2,3",0,1,1
chr6,149033170,149033347,3,"1,2,3",1,1,1
chr6,149847476,149847529,2,"2,3",0,1,1
chr6,149847529,149847854,3,"1,2,3",1,1,1
chr6,150599752,150599768,3,"1,2,3",1,1,1
chr6,150599768,150599798,2,"2,3",0,1,1
chr6,151041039,151041407,2,"2,3",0,1,1
chr6,152381036,152381420,2,"2,3",0,1,1
chr6,153167075,153167326,3,"1,2,3",1,1,1
chr6,157107879,157108229,2,"2,3",0,1,1
chr6,158284364,158284380,2,"2,3",0,1,1
chr6,158284380,158284732,3,"1,2,3",1,1,1
chr6,158869975,158870359,2,"2,3",0,1,1
chr6,159789543,159789557,2,"2,3",0,1,1
chr6,159789557,159789907,3,"1,2,3",1,1,1
chr6,159789907,159789927,2,"2,3",0,1,1
chr6,169162969,169163353,2,"2,3",0,1,1
chr6,170553207,170553244,2,"2,3",0,1,1
chr6,170553244,170553472,3,"1,2,3",1,1,1
chr7,1044120,1044384,3,"1,2,3",1,1,1
chr7,1044384,1044457,2,"2,3",0,1,1
chr7,1160317,1160344,2,"2,3",0,1,1
chr7,1160344,1160514,3,"1,2,3",1,1,1
chr7,1160514,1160551,2,"2,3",0,1,1
chr7,1169823,1170094,2,"1,3",1,0,1
chr7,1458794,1459059,2,"2,3",0,1,1
chr7,1520714,1520991,3,"1,2,3",1,1,1
chr7,1520991,1521064,2,"2,3",0,1,1
chr7,1533891,1533947,2,"1,3",1,0,1
chr7,1533947,1534091,3,"1,2,3",1,1,1
chr7,2354154,2354404,2,"1,3",1,0,1
chr7,2354473,2354504,2,"1,3",1,0,1
chr7,2844528,2844721,2,"2,3",0,1,1
chr7,2844721,2844787,3,"1,2,3",1,1,1
chr7,3194702,3194720,2,"2,3",0,1,1
chr7,3194720,3194976,3,"1,2,3",1,1,1
chr7,3194976,3195108,2,"2,3",0,1,1
chr7,3267954,3268304,2,"1,3",1,0,1
chr7,4738723,4738757,2,"2,3",0,1,1
chr7,4738757,4739103,3,"1,2,3",1,1,1
chr7,4739103,4739144,2,"2,3",0,1,1
chr7,4739337,4739376,2,"2,3",0,1,1
chr7,4739376,4739401,3,"1,2,3",1,1,1
chr7,4739492,4739620,3,"1,2,3",1,1,1
chr7,4739620,4739634,2,"2,3",0,1,1
chr7,5562587,5562608,2,"2,3",0,1,1
chr7,5562608,5562951,3,"1,2,3",1,1,1
chr7,5562951,5562981,2,"2,3",0,1,1
chr7,5563643,5563858,2,"2,3",0,1,1
chr7,5569262,5569317,2,"2,3",0,1,1
chr7,5569317,5569646,3,"1,2,3",1,1,1
chr7,5569646,5569667,2,"1,3",1,0,1
chr7,7640441,7640566,2,"2,3",0,1,1
chr7,12570478,12570503,2,"2,3",0,1,1
chr7,12647771,12647883,2,"2,3",0,1,1
chr7,12647883,12648005,3,"1,2,3",1,1,1
chr7,12648005,12648030,2,"2,3",0,1,1
chr7,12685600,12685820,2,"1,3",1,0,1
chr7,12687596,12687650,2,"2,3",0,1,1
chr7,12687650,12687717,3,"1,2,3",1,1,1
chr7,16847253,16847257,2,"2,3",0,1,1
chr7,16847257,16847464,3,"1,2,3",1,1,1
chr7,16847464,16847707,2,"1,3",1,0,1
chr7,17371999,17372047,2,"1,3",1,0,1
chr7,17939911,17939918,2,"2,3",0,1,1
chr7,17939918,17939950,3,"1,2,3",1,1,1
chr7,17940008,17940268,3,"1,2,3",1,1,1
chr7,17940268,17940295,2,"2,3",0,1,1
chr7,21543615,21543850,2,"1,3",1,0,1
chr7,22718358,22718742,2,"2,3",0,1,1
chr7,22859005,22859093,3,"1,2,3",1,1,1
chr7,22859093,22859223,2,"2,3",0,1,1
chr7,23181613,23181913,2,"2,3",0,1,1
chr7,24786989,24787032,2,"1,3",1,0,1
chr7,24787032,24787288,3,"1,2,3",1,1,1
chr7,24787288,24787339,2,"1,3",1,0,1
chr7,27135916,27136204,2,"2,3",0,1,1
chr7,27745163,27745173,2,"2,3",0,1,1
chr7,27745173,27745380,3,"1,2,3",1,1,1
chr7,27745380,27745398,2,"1,3",1,0,1
chr7,28298870,28298920,2,"1,3",1,0,1
chr7,28298920,28299049,3,"1,2,3",1,1,1
chr7,28299049,28299196,2,"1,3",1,0,1
chr7,31408427,31408672,3,"1,2,3",1,1,1
chr7,31938840,31939068,2,"1,3",1,0,1
chr7,31948121,31948505,2,"2,3",0,1,1
chr7,32490360,32490426,2,"1,3",1,0,1
chr7,32490426,32490602,3,"1,2,3",1,1,1
chr7,32587376,32587706,3,"1,2,3",1,1,1
chr7,32587706,32587942,2,"2,3",0,1,1
chr7,36037251,36037601,2,"1,3",1,0,1
chr7,36115528,36115912,2,"2,3",0,1,1
chr7,37902160,37902163,2,"2,3",0,1,1
chr7,37902163,37902416,3,"1,2,3",1,1,1
chr7,42931970,42932354,2,"2,3",0,1,1
chr7,43572494,43572504,2,"2,3",0,1,1
chr7,43572504,43572837,3,"1,2,3",1,1,1
chr7,43572837,43572873,2,"2,3",0,1,1
chr7,44200764,44201148,2,"2,3",0,1,1
chr7,44582368,44582406,2,"2,3",0,1,1
chr7,44582406,44582606,3,"1,2,3",1,1,1
chr7,44582606,44582633,2,"2,3",0,1,1
chr7,44606344,44606674,2,"2,3",0,1,1
chr7,44797346,44797649,2,"1,3",1,0,1
chr7,44885534,44885642,2,"1,3",1,0,1
chr7,44885642,44885755,3,"1,2,3",1,1,1
chr7,44885755,44885884,2,"1,3",1,0,1
chr7,45768836,45768863,2,"2,3",0,1,1
chr7,45768863,45769000,3,"1,2,3",1,1,1
chr7,45769000,45769056,2,"2,3",0,1,1
chr7,45978166,45978208,2,"2,3",0,1,1
chr7,45978208,45978518,3,"1,2,3",1,1,1
chr7,45978518,45978563,2,"2,3",0,1,1
chr7,46145290,46145304,2,"1,3",1,0,1
chr7,46145304,46145617,3,"1,2,3",1,1,1
chr7,46145617,46145688,2,"2,3",0,1,1
