chrom,start,end,num,list,ENCFF238OMP_MAZ_sorted.bed,ENCFF509HNG_MAZ_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr6,138404111,138404205,3,"1,2,3",1,1,1
chr6,138404205,138404546,2,"2,3",0,1,1
chr6,138773506,138773507,2,"2,3",0,1,1
chr6,138773507,138773851,3,"1,2,3",1,1,1
chr6,138773851,138773870,2,"2,3",0,1,1
chr6,138817989,138818353,2,"2,3",0,1,1
chr6,139028607,139029176,2,"2,3",0,1,1
chr6,139134893,139135257,2,"2,3",0,1,1
chr6,139374549,139374893,2,"1,3",1,0,1
chr6,139375294,139375333,2,"2,3",0,1,1
chr6,139375333,139375658,3,"1,2,3",1,1,1
chr6,139375658,139375677,2,"1,3",1,0,1
chr6,142301787,142302360,2,"2,3",0,1,1
chr6,142944657,142944919,2,"2,3",0,1,1
chr6,142946326,142946390,2,"1,3",1,0,1
chr6,142946390,142946545,3,"1,2,3",1,1,1
chr6,142946545,142946670,2,"1,3",1,0,1
chr6,142947395,142947733,2,"2,3",0,1,1
chr6,143060280,143060644,2,"2,3",0,1,1
chr6,143450576,143450603,2,"1,3",1,0,1
chr6,143450603,143450920,3,"1,2,3",1,1,1
chr6,143450920,143450967,2,"2,3",0,1,1
chr6,144095441,144095473,2,"2,3",0,1,1
chr6,144095473,144095805,3,"1,2,3",1,1,1
chr6,144095805,144095817,2,"1,3",1,0,1
chr6,144150216,144150580,2,"2,3",0,1,1
chr6,144285003,144285015,2,"1,3",1,0,1
chr6,144285015,144285379,3,"1,2,3",1,1,1
chr6,144285379,144285549,2,"1,3",1,0,1
chr6,145814545,145814553,2,"2,3",0,1,1
chr6,145814553,145814897,3,"1,2,3",1,1,1
chr6,145814897,145814909,2,"2,3",0,1,1
chr6,147203560,147204183,2,"2,3",0,1,1
chr6,148559859,148559897,2,"2,3",0,1,1
chr6,148559897,148560241,3,"1,2,3",1,1,1
chr6,148560241,148560422,2,"2,3",0,1,1
chr6,148747741,148748085,2,"1,3",1,0,1
chr6,149648489,149649063,2,"2,3",0,1,1
chr6,149717550,149717894,2,"1,3",1,0,1
chr6,149749497,149750061,2,"2,3",0,1,1
chr6,149750277,149750630,2,"2,3",0,1,1
chr6,149864315,149864593,2,"1,3",1,0,1
chr6,149963700,149964044,2,"1,3",1,0,1
chr6,150005235,150005252,2,"2,3",0,1,1
chr6,150005252,150005599,3,"1,2,3",1,1,1
chr6,150005599,150005693,2,"1,3",1,0,1
chr6,150865411,150865450,2,"1,3",1,0,1
chr6,150865450,150865755,3,"1,2,3",1,1,1
chr6,150865755,150865814,2,"2,3",0,1,1
chr6,150866114,150866627,2,"2,3",0,1,1
chr6,151452113,151452129,2,"2,3",0,1,1
chr6,151452129,151452473,3,"1,2,3",1,1,1
chr6,151452473,151452477,2,"2,3",0,1,1
chr6,152982982,152983085,2,"1,3",1,0,1
chr6,152983085,152983257,3,"1,2,3",1,1,1
chr6,152983257,152983326,2,"1,3",1,0,1
chr6,152983547,152983560,2,"2,3",0,1,1
chr6,152983560,152983857,3,"1,2,3",1,1,1
chr6,153002545,153002889,2,"1,3",1,0,1
chr6,154733080,154733444,2,"2,3",0,1,1
chr6,154733821,154733844,2,"2,3",0,1,1
chr6,154733844,154734185,3,"1,2,3",1,1,1
chr6,154734185,154734188,2,"1,3",1,0,1
chr6,157323405,157323971,2,"2,3",0,1,1
chr6,157981498,157981862,2,"2,3",0,1,1
chr6,158232715,158233079,2,"2,3",0,1,1
chr6,158537059,158537403,2,"1,3",1,0,1
chr6,158644645,158644675,2,"2,3",0,1,1
chr6,158644675,158645009,3,"1,2,3",1,1,1
chr6,158645009,158645019,2,"1,3",1,0,1
chr6,159726905,159726912,2,"2,3",0,1,1
chr6,159726912,159727256,3,"1,2,3",1,1,1
chr6,159727256,159727269,2,"2,3",0,1,1
chr6,162727653,162727667,2,"1,3",1,0,1
chr6,162727667,162727997,3,"1,2,3",1,1,1
chr6,162727997,162728031,2,"2,3",0,1,1
chr6,166382989,166383353,2,"2,3",0,1,1
chr6,169162840,169163204,2,"2,3",0,1,1
chr6,169701854,169702100,2,"1,3",1,0,1
chr6,169702100,169702399,3,"1,2,3",1,1,1
chr6,169702399,169702464,2,"2,3",0,1,1
chr6,169751525,169751889,2,"2,3",0,1,1
chr6,169790156,169790500,2,"1,3",1,0,1
chr6,170280156,170280500,2,"1,3",1,0,1
chr6,170295877,170296241,2,"2,3",0,1,1
chr6,170554139,170554177,2,"1,3",1,0,1
chr6,170554177,170554483,3,"1,2,3",1,1,1
chr6,170554483,170554541,2,"2,3",0,1,1
chr6,170584521,170584586,2,"2,3",0,1,1
chr6,170584586,170584885,3,"1,2,3",1,1,1
chr6,170584885,170584930,2,"1,3",1,0,1
chr7,82347,82691,2,"1,3",1,0,1
chr7,149242,149352,2,"2,3",0,1,1
chr7,149352,149690,3,"1,2,3",1,1,1
chr7,234689,235053,2,"2,3",0,1,1
chr7,539774,539792,2,"1,3",1,0,1
chr7,539792,540026,3,"1,2,3",1,1,1
chr7,540026,540118,2,"1,3",1,0,1
chr7,726393,726532,2,"1,3",1,0,1
chr7,726532,726623,3,"1,2,3",1,1,1
chr7,726623,726941,2,"1,3",1,0,1
chr7,732194,732538,2,"1,3",1,0,1
chr7,867732,868060,2,"2,3",0,1,1
chr7,876431,876795,2,"2,3",0,1,1
chr7,975129,975473,2,"1,3",1,0,1
chr7,993100,993464,2,"2,3",0,1,1
chr7,1028193,1028557,2,"2,3",0,1,1
chr7,1044180,1044203,2,"1,3",1,0,1
chr7,1044203,1044524,3,"1,2,3",1,1,1
chr7,1044524,1044567,2,"2,3",0,1,1
chr7,1065799,1066142,2,"2,3",0,1,1
chr7,1086673,1087037,2,"2,3",0,1,1
chr7,1160049,1160132,2,"1,3",1,0,1
chr7,1160132,1160581,3,"1,2,3",1,1,1
chr7,1160685,1160697,2,"2,3",0,1,1
chr7,1169831,1170195,2,"2,3",0,1,1
chr7,1455319,1455388,2,"2,3",0,1,1
chr7,1455388,1455732,3,"1,2,3",1,1,1
chr7,1455732,1455803,2,"2,3",0,1,1
chr7,1458869,1459064,2,"2,3",0,1,1
chr7,1459205,1459327,2,"2,3",0,1,1
chr7,1474022,1474068,2,"1,3",1,0,1
chr7,1474068,1474432,3,"1,2,3",1,1,1
chr7,1474432,1474566,2,"1,3",1,0,1
chr7,1504362,1504726,2,"2,3",0,1,1
chr7,1506840,1506845,2,"2,3",0,1,1
chr7,1506845,1507189,3,"1,2,3",1,1,1
chr7,1507189,1507204,2,"2,3",0,1,1
chr7,1530487,1530596,2,"1,3",1,0,1
chr7,1532654,1532998,2,"1,3",1,0,1
chr7,1537125,1537210,2,"2,3",0,1,1
chr7,1537210,1537489,3,"1,2,3",1,1,1
chr7,1537489,1537554,2,"1,3",1,0,1
chr7,1558922,1559063,2,"2,3",0,1,1
chr7,1559063,1559260,3,"1,2,3",1,1,1
chr7,1559260,1559356,2,"1,3",1,0,1
chr7,1570042,1570077,2,"2,3",0,1,1
chr7,1570077,1570406,3,"1,2,3",1,1,1
chr7,1570406,1570421,2,"1,3",1,0,1
chr7,2232810,2233174,2,"2,3",0,1,1
chr7,2241945,2241981,2,"2,3",0,1,1
chr7,2241981,2242309,3,"1,2,3",1,1,1
chr7,2242309,2242325,2,"1,3",1,0,1
chr7,2266933,2267297,2,"2,3",0,1,1
chr7,2353873,2354237,2,"2,3",0,1,1
chr7,2354553,2354917,2,"2,3",0,1,1
chr7,2403296,2403660,2,"2,3",0,1,1
chr7,2437170,2437481,2,"2,3",0,1,1
chr7,2477708,2478052,2,"1,3",1,0,1
chr7,2523766,2523802,3,"1,2,3",1,1,1
chr7,2523802,2523818,2,"2,3",0,1,1
chr7,2524087,2524205,2,"1,3",1,0,1
chr7,2524205,2524380,3,"1,2,3",1,1,1
chr7,2524380,2524431,2,"1,3",1,0,1
chr7,2555258,2555353,2,"1,3",1,0,1
chr7,2555353,2555602,3,"1,2,3",1,1,1
chr7,2555602,2555717,2,"2,3",0,1,1
chr7,2558778,2559106,3,"1,2,3",1,1,1
chr7,2559106,2559125,2,"2,3",0,1,1
chr7,2670926,2671290,2,"2,3",0,1,1
chr7,2688686,2689030,2,"1,3",1,0,1
chr7,2844296,2844660,2,"2,3",0,1,1
chr7,3300640,3300753,2,"1,3",1,0,1
chr7,3300753,3300984,3,"1,2,3",1,1,1
chr7,3300984,3301117,2,"2,3",0,1,1
chr7,4681869,4682233,2,"2,3",0,1,1
chr7,4731820,4732184,2,"2,3",0,1,1
chr7,4744962,4744969,2,"1,3",1,0,1
chr7,4744969,4745306,3,"1,2,3",1,1,1
chr7,4745306,4745528,2,"2,3",0,1,1
chr7,4973884,4974466,2,"2,3",0,1,1
chr7,5045713,5046077,2,"2,3",0,1,1
chr7,5189899,5189969,2,"1,3",1,0,1
chr7,5189969,5190243,3,"1,2,3",1,1,1
chr7,5190243,5190333,2,"2,3",0,1,1
chr7,5423792,5423885,2,"1,3",1,0,1
chr7,5426562,5426926,2,"2,3",0,1,1
chr7,5427908,5428272,2,"2,3",0,1,1
chr7,5486880,5486917,2,"2,3",0,1,1
chr7,5486917,5487244,3,"1,2,3",1,1,1
chr7,5487244,5487261,2,"1,3",1,0,1
chr7,5529598,5529881,3,"1,2,3",1,1,1
chr7,5529881,5530136,2,"2,3",0,1,1
chr7,5530436,5530536,2,"2,3",0,1,1
chr7,5530536,5530827,3,"1,2,3",1,1,1
chr7,5530827,5530865,2,"2,3",0,1,1
chr7,5555818,5556263,2,"2,3",0,1,1
chr7,5562072,5562436,2,"2,3",0,1,1
chr7,5563554,5563894,2,"2,3",0,1,1
chr7,5592530,5592894,2,"2,3",0,1,1
chr7,6009138,6009191,2,"1,3",1,0,1
chr7,6009191,6009685,3,"1,2,3",1,1,1
chr7,6009685,6009756,2,"2,3",0,1,1
chr7,6058938,6059282,2,"1,3",1,0,1
chr7,6081380,6081389,2,"2,3",0,1,1
chr7,6081389,6081744,3,"1,2,3",1,1,1
chr7,6081744,6081876,2,"1,3",1,0,1
chr7,6104427,6104487,2,"2,3",0,1,1
chr7,6104487,6104791,3,"1,2,3",1,1,1
chr7,6104791,6104831,2,"1,3",1,0,1
chr7,6374130,6374348,2,"1,3",1,0,1
chr7,6374348,6374474,3,"1,2,3",1,1,1
chr7,6374474,6374547,2,"2,3",0,1,1
chr7,6435953,6435968,2,"2,3",0,1,1
chr7,6447636,6447980,2,"1,3",1,0,1
chr7,6483880,6484244,2,"2,3",0,1,1
chr7,6503989,6504353,2,"2,3",0,1,1
chr7,6577355,6577371,2,"2,3",0,1,1
chr7,6577371,6577919,3,"1,2,3",1,1,1
chr7,6577919,6577937,2,"2,3",0,1,1
chr7,6589840,6590204,2,"2,3",0,1,1
chr7,6636845,6637038,2,"1,3",1,0,1
chr7,6637038,6637189,3,"1,2,3",1,1,1
chr7,6637189,6637402,2,"2,3",0,1,1
chr7,6706698,6706861,2,"2,3",0,1,1
chr7,6706861,6707062,3,"1,2,3",1,1,1
chr7,6707062,6707205,2,"1,3",1,0,1
chr7,7182334,7182698,2,"2,3",0,1,1
chr7,7566781,7567145,2,"2,3",0,1,1
chr7,7640349,7640693,2,"1,3",1,0,1
chr7,7968422,7968493,2,"1,3",1,0,1
chr7,7968493,7968766,3,"1,2,3",1,1,1
chr7,7968766,7968778,2,"2,3",0,1,1
chr7,8261301,8261384,2,"2,3",0,1,1
chr7,8261898,8262050,2,"1,3",1,0,1
chr7,8262050,8262242,3,"1,2,3",1,1,1
chr7,8262242,8262414,2,"2,3",0,1,1
chr7,10940229,10940236,2,"2,3",0,1,1
chr7,10940236,10940580,3,"1,2,3",1,1,1
chr7,10940580,10940593,2,"2,3",0,1,1
chr7,10973613,10973718,2,"2,3",0,1,1
chr7,10973718,10973977,3,"1,2,3",1,1,1
chr7,10973977,10974062,2,"1,3",1,0,1
chr7,12211127,12211263,2,"2,3",0,1,1
chr7,12211263,12211491,3,"1,2,3",1,1,1
chr7,12211491,12211607,2,"1,3",1,0,1
chr7,12686606,12686970,2,"2,3",0,1,1
chr7,12687369,12687483,2,"2,3",0,1,1
chr7,12687483,12687733,3,"1,2,3",1,1,1
chr7,12687733,12687740,2,"1,3",1,0,1
chr7,16645797,16646141,2,"1,3",1,0,1
chr7,16753402,16753516,2,"1,3",1,0,1
chr7,16753516,16753653,3,"1,2,3",1,1,1
chr7,16753653,16753746,2,"1,3",1,0,1
chr7,17298213,17298551,2,"2,3",0,1,1
chr7,17940476,17940840,2,"2,3",0,1,1
chr7,19708855,19709199,2,"1,3",1,0,1
chr7,20217386,20217750,2,"2,3",0,1,1
chr7,20330555,20330588,2,"1,3",1,0,1
chr7,20330588,20330952,3,"1,2,3",1,1,1
chr7,20330952,20331135,2,"1,3",1,0,1
chr7,21427045,21427087,2,"1,3",1,0,1
chr7,21427087,21427389,3,"1,2,3",1,1,1
chr7,21427389,21427451,2,"2,3",0,1,1
chr7,21427897,21428082,2,"2,3",0,1,1
chr7,22573044,22573388,2,"1,3",1,0,1
chr7,22822589,22822628,2,"1,3",1,0,1
chr7,22854173,22854268,2,"2,3",0,1,1
chr7,22854268,22854537,3,"1,2,3",1,1,1
chr7,22854537,22854612,2,"1,3",1,0,1
chr7,23105577,23105578,2,"2,3",0,1,1
chr7,23105578,23105922,3,"1,2,3",1,1,1
chr7,23105922,23105941,2,"2,3",0,1,1
chr7,23299197,23299331,2,"2,3",0,1,1
chr7,23299331,23299675,3,"1,2,3",1,1,1
chr7,23299675,23299760,2,"2,3",0,1,1
chr7,23680787,23681151,2,"2,3",0,1,1
chr7,24572970,24573334,2,"2,3",0,1,1
chr7,25125292,25125656,2,"2,3",0,1,1
chr7,25951555,25951824,2,"2,3",0,1,1
chr7,26151991,26152355,2,"2,3",0,1,1
chr7,26200388,26200456,2,"2,3",0,1,1
chr7,26200639,26200752,2,"2,3",0,1,1
chr7,26200858,26201222,2,"2,3",0,1,1
chr7,26667452,26667816,2,"2,3",0,1,1
chr7,27096123,27096487,2,"2,3",0,1,1
chr7,27130892,27131236,2,"1,3",1,0,1
chr7,27143686,27143715,2,"2,3",0,1,1
chr7,27143715,27144035,3,"1,2,3",1,1,1
chr7,27150857,27151201,2,"1,3",1,0,1
chr7,27739899,27740263,2,"2,3",0,1,1
chr7,27740590,27740954,2,"2,3",0,1,1
chr7,29989047,29989611,2,"2,3",0,1,1
chr7,30026625,30026782,2,"2,3",0,1,1
chr7,30026782,30027126,3,"1,2,3",1,1,1
chr7,30027126,30027188,2,"2,3",0,1,1
chr7,30028195,30028295,2,"2,3",0,1,1
chr7,30028295,30028639,3,"1,2,3",1,1,1
chr7,30028639,30028758,2,"2,3",0,1,1
chr7,30284638,30284662,2,"1,3",1,0,1
chr7,30284662,30284982,3,"1,2,3",1,1,1
chr7,30284982,30285118,2,"2,3",0,1,1
chr7,30594860,30595224,2,"2,3",0,1,1
chr7,30740489,30740853,2,"2,3",0,1,1
chr7,32490198,32490562,2,"2,3",0,1,1
chr7,32495384,32495411,2,"1,3",1,0,1
chr7,32495411,32495728,3,"1,2,3",1,1,1
chr7,32495728,32495775,2,"2,3",0,1,1
chr7,32957117,32957175,2,"1,3",1,0,1
chr7,32957175,32957359,3,"1,2,3",1,1,1
chr7,32957359,32957539,2,"2,3",0,1,1
chr7,32957651,32957995,2,"1,3",1,0,1
chr7,33129177,33129225,2,"2,3",0,1,1
chr7,33129225,33129541,3,"1,2,3",1,1,1
chr7,33129541,33129569,2,"1,3",1,0,1
chr7,33904875,33905239,2,"2,3",0,1,1
chr7,35694830,35695417,2,"2,3",0,1,1
chr7,35800907,35800913,2,"2,3",0,1,1
chr7,35800913,35801129,3,"1,2,3",1,1,1
chr7,35801129,35801135,2,"1,3",1,0,1
chr7,36152711,36152841,2,"1,3",1,0,1
chr7,36152841,36153257,3,"1,2,3",1,1,1
chr7,36153257,36153413,2,"2,3",0,1,1
chr7,36303145,36303688,2,"1,3",1,0,1
chr7,36389451,36389561,2,"1,3",1,0,1
chr7,36389561,36389795,3,"1,2,3",1,1,1
chr7,36389795,36389843,2,"2,3",0,1,1
chr7,36390134,36390162,2,"1,3",1,0,1
chr7,36390162,36390478,3,"1,2,3",1,1,1
chr7,36390478,36390526,2,"2,3",0,1,1
chr7,38178421,38178765,2,"1,3",1,0,1
chr7,38335613,38335957,2,"1,3",1,0,1
chr7,39566103,39566104,2,"2,3",0,1,1
chr7,39566104,39566448,3,"1,2,3",1,1,1
chr7,39566448,39566687,2,"2,3",0,1,1
chr7,39623456,39623477,2,"1,3",1,0,1
chr7,39623477,39623562,3,"1,2,3",1,1,1
chr7,39623562,39623938,2,"2,3",0,1,1
chr7,39733344,39733688,2,"1,3",1,0,1
chr7,39833318,39833349,2,"1,3",1,0,1
chr7,39833349,39833662,3,"1,2,3",1,1,1
chr7,39833662,39833713,2,"2,3",0,1,1
chr7,39949461,39949466,2,"1,3",1,0,1
chr7,39949466,39949805,3,"1,2,3",1,1,1
chr7,39949805,39949830,2,"2,3",0,1,1
chr7,40134623,40134641,2,"2,3",0,1,1
chr7,40134641,40135055,3,"1,2,3",1,1,1
chr7,42911856,42911860,2,"1,3",1,0,1
chr7,42911860,42912200,3,"1,2,3",1,1,1
chr7,42912200,42912224,2,"2,3",0,1,1
chr7,43869395,43869739,2,"1,3",1,0,1
chr7,43926087,43926451,2,"2,3",0,1,1
chr7,43926602,43926946,2,"1,3",1,0,1
chr7,43986015,43986379,2,"2,3",0,1,1
chr7,43990165,43990221,2,"1,3",1,0,1
chr7,43990221,43990509,3,"1,2,3",1,1,1
chr7,43990509,43990585,2,"2,3",0,1,1
chr7,44019147,44019179,2,"2,3",0,1,1
chr7,44019179,44019511,3,"1,2,3",1,1,1
chr7,44019511,44019523,2,"1,3",1,0,1
chr7,44039119,44039483,2,"2,3",0,1,1
chr7,44044440,44044451,2,"2,3",0,1,1
chr7,44044451,44044795,3,"1,2,3",1,1,1
chr7,44044795,44044804,2,"2,3",0,1,1
chr7,44123442,44123587,2,"2,3",0,1,1
chr7,44123587,44123931,3,"1,2,3",1,1,1
chr7,44123931,44124028,2,"2,3",0,1,1
chr7,44200750,44200829,2,"1,3",1,0,1
chr7,44200829,44201094,3,"1,2,3",1,1,1
chr7,44201094,44201193,2,"2,3",0,1,1
chr7,44565397,44565652,2,"2,3",0,1,1
chr7,44582152,44582175,2,"2,3",0,1,1
chr7,44582175,44582516,3,"1,2,3",1,1,1
chr7,44582516,44582519,2,"1,3",1,0,1
chr7,44606401,44606745,2,"1,3",1,0,1
chr7,44606748,44607150,2,"2,3",0,1,1
chr7,44748531,44748895,2,"2,3",0,1,1
chr7,44796532,44796556,2,"1,3",1,0,1
chr7,44796556,44796920,3,"1,2,3",1,1,1
chr7,44796920,44797091,2,"1,3",1,0,1
chr7,44797321,44797661,2,"1,3",1,0,1
chr7,44885483,44885503,2,"2,3",0,1,1
chr7,44885503,44886050,3,"1,2,3",1,1,1
chr7,44886050,44886052,2,"2,3",0,1,1
chr7,44999742,44999753,2,"2,3",0,1,1
chr7,44999753,45000097,3,"1,2,3",1,1,1
chr7,45000097,45000106,2,"2,3",0,1,1
chr7,45111781,45112125,2,"1,3",1,0,1
chr7,45154674,45154677,2,"1,3",1,0,1
chr7,45154677,45155018,3,"1,2,3",1,1,1
chr7,45155018,45155023,2,"2,3",0,1,1
chr7,47786602,47786966,2,"2,3",0,1,1
chr7,47979373,47979392,2,"1,3",1,0,1
chr7,47979392,47979717,3,"1,2,3",1,1,1
chr7,47979717,47979756,2,"2,3",0,1,1
chr7,55365853,55365924,2,"2,3",0,1,1
chr7,55365924,55366217,3,"1,2,3",1,1,1
chr7,55366217,55366268,2,"1,3",1,0,1
chr7,55951741,55952105,2,"2,3",0,1,1
chr7,56051344,56051708,2,"2,3",0,1,1
chr7,56064037,56064381,2,"1,3",1,0,1
chr7,56106243,56106587,2,"1,3",1,0,1
chr7,63900676,63900762,2,"1,3",1,0,1
chr7,63900762,63901020,3,"1,2,3",1,1,1
chr7,63901020,63901341,2,"2,3",0,1,1
chr7,63926215,63926278,2,"2,3",0,1,1
chr7,63926278,63926443,3,"1,2,3",1,1,1
chr7,63926443,63926450,2,"2,3",0,1,1
chr7,64307292,64307636,2,"1,3",1,0,1
chr7,64313618,64313695,2,"1,3",1,0,1
chr7,64313695,64314059,3,"1,2,3",1,1,1
chr7,64314059,64314170,2,"1,3",1,0,1
chr7,64562839,64563203,2,"2,3",0,1,1
chr7,66114966,66115330,2,"2,3",0,1,1
chr7,66204984,66205002,2,"2,3",0,1,1
chr7,66205002,66205346,3,"1,2,3",1,1,1
chr7,66205346,66205348,2,"2,3",0,1,1
chr7,66413446,66413544,2,"2,3",0,1,1
chr7,66413544,66413810,3,"1,2,3",1,1,1
chr7,66413810,66413888,2,"1,3",1,0,1
chr7,66628777,66629141,2,"2,3",0,1,1
chr7,66654287,66654387,2,"1,3",1,0,1
chr7,66654387,66654554,3,"1,2,3",1,1,1
chr7,66654554,66654631,2,"1,3",1,0,1
chr7,66681900,66681907,2,"1,3",1,0,1
chr7,66681907,66682244,3,"1,2,3",1,1,1
chr7,66682244,66682271,2,"2,3",0,1,1
chr7,66740451,66740510,2,"2,3",0,1,1
chr7,66740510,66740815,3,"1,2,3",1,1,1
chr7,66740815,66740854,2,"1,3",1,0,1
chr7,66844818,66845182,2,"2,3",0,1,1
chr7,66920963,66921327,2,"2,3",0,1,1
chr7,66994758,66994988,2,"2,3",0,1,1
chr7,67302649,67302707,2,"1,3",1,0,1
chr7,67302707,67302993,3,"1,2,3",1,1,1
chr7,67302993,67303071,2,"2,3",0,1,1
chr7,72829924,72829969,2,"1,3",1,0,1
chr7,72830037,72830062,2,"1,3",1,0,1
chr7,72830062,72830268,3,"1,2,3",1,1,1
chr7,72830268,72830294,2,"2,3",0,1,1
chr7,73578297,73578413,2,"2,3",0,1,1
chr7,73578413,73578661,3,"1,2,3",1,1,1
chr7,73578661,73578757,2,"1,3",1,0,1
chr7,73667493,73667652,2,"1,3",1,0,1
chr7,73667652,73667766,3,"1,2,3",1,1,1
chr7,73667766,73668053,2,"2,3",0,1,1
chr7,73707205,73707312,2,"2,3",0,1,1
chr7,73707312,73707569,3,"1,2,3",1,1,1
chr7,73707569,73707600,2,"1,3",1,0,1
chr7,73715671,73716252,2,"2,3",0,1,1
chr7,73734731,73734752,2,"1,3",1,0,1
chr7,73734752,73735019,3,"1,2,3",1,1,1
chr7,73735019,73735116,2,"2,3",0,1,1
chr7,73738922,73739045,2,"1,3",1,0,1
chr7,73739045,73739266,3,"1,2,3",1,1,1
chr7,73739266,73739365,2,"2,3",0,1,1
chr7,73742284,73742425,2,"2,3",0,1,1
chr7,73742425,73742532,3,"1,2,3",1,1,1
chr7,73742532,73742638,2,"2,3",0,1,1
chr7,73742855,73742933,2,"2,3",0,1,1
chr7,73742933,73743272,3,"1,2,3",1,1,1
chr7,73770202,73770232,2,"2,3",0,1,1
chr7,73770232,73770455,3,"1,2,3",1,1,1
chr7,73770455,73770498,2,"2,3",0,1,1
chr7,73792685,73792726,2,"1,3",1,0,1
chr7,73792726,73792819,3,"1,2,3",1,1,1
chr7,73792819,73792841,2,"1,3",1,0,1
chr7,73827716,73828080,2,"2,3",0,1,1
chr7,73830827,73830839,2,"2,3",0,1,1
chr7,73830839,73830956,3,"1,2,3",1,1,1
chr7,73830956,73831029,2,"2,3",0,1,1
chr7,73832162,73832260,2,"1,3",1,0,1
chr7,73832260,73832506,3,"1,2,3",1,1,1
chr7,73832506,73832538,2,"2,3",0,1,1
chr7,73855558,73855902,2,"1,3",1,0,1
chr7,73979099,73979463,2,"2,3",0,1,1
chr7,74174180,74174544,2,"2,3",0,1,1
chr7,74279614,74279958,2,"1,3",1,0,1
chr7,74289411,74289767,2,"2,3",0,1,1
chr7,74657843,74658207,2,"2,3",0,1,1
chr7,74658588,74658689,2,"2,3",0,1,1
chr7,75092626,75092990,2,"2,3",0,1,1
chr7,75914851,75914957,2,"1,3",1,0,1
chr7,75914957,75915195,3,"1,2,3",1,1,1
chr7,75915195,75915321,2,"2,3",0,1,1
chr7,75951675,75952019,3,"1,2,3",1,1,1
chr7,75952019,75952039,2,"2,3",0,1,1
chr7,75994546,75994890,2,"1,3",1,0,1
chr7,76048020,76048364,2,"1,3",1,0,1
chr7,76063575,76063919,2,"1,3",1,0,1
chr7,76166703,76167067,2,"2,3",0,1,1
chr7,76294776,76294984,2,"2,3",0,1,1
chr7,76297474,76297812,2,"1,3",1,0,1
chr7,76302316,76302392,2,"2,3",0,1,1
chr7,76302392,76302680,3,"1,2,3",1,1,1
chr7,76302680,76302736,2,"1,3",1,0,1
chr7,76307011,76307355,2,"1,3",1,0,1
chr7,76310561,76310925,2,"2,3",0,1,1
chr7,76317980,76318344,2,"2,3",0,1,1
chr7,76318628,76318956,2,"2,3",0,1,1
chr7,76359147,76359234,2,"1,3",1,0,1
chr7,76359234,76359598,3,"1,2,3",1,1,1
chr7,76359598,76359698,2,"1,3",1,0,1
chr7,76379862,76379915,2,"1,3",1,0,1
chr7,76379915,76380206,3,"1,2,3",1,1,1
chr7,76380206,76380279,2,"2,3",0,1,1
chr7,76393036,76393612,2,"2,3",0,1,1
chr7,76549248,76549612,2,"2,3",0,1,1
chr7,77536502,77536813,2,"1,3",1,0,1
chr7,77696238,77696288,2,"1,3",1,0,1
chr7,77696288,77696582,3,"1,2,3",1,1,1
chr7,77696582,77696652,2,"2,3",0,1,1
chr7,77798615,77798639,2,"2,3",0,1,1
chr7,77798639,77798979,3,"1,2,3",1,1,1
chr7,77798979,77798983,2,"1,3",1,0,1
chr7,87152233,87152289,2,"2,3",0,1,1
chr7,87152289,87152596,3,"1,2,3",1,1,1
chr7,87152596,87152781,2,"1,3",1,0,1
chr7,87628142,87628486,2,"1,3",1,0,1
chr7,87876104,87876204,2,"1,3",1,0,1
chr7,87876204,87876448,3,"1,2,3",1,1,1
chr7,87876448,87876568,2,"2,3",0,1,1
chr7,87934002,87934077,2,"2,3",0,1,1
chr7,87934077,87934366,3,"1,2,3",1,1,1
chr7,87934366,87934421,2,"1,3",1,0,1
chr7,88220027,88220035,2,"2,3",0,1,1
chr7,88220035,88220379,3,"1,2,3",1,1,1
chr7,88220379,88220391,2,"2,3",0,1,1
chr7,90346503,90346511,2,"1,3",1,0,1
chr7,90346511,90346875,3,"1,2,3",1,1,1
chr7,90346875,90347048,2,"1,3",1,0,1
chr7,91264208,91264269,2,"2,3",0,1,1
chr7,91264269,91264485,3,"1,2,3",1,1,1
chr7,91264485,91264512,2,"2,3",0,1,1
chr7,91940643,91941208,2,"2,3",0,1,1
chr7,92133762,92133780,2,"1,3",1,0,1
chr7,92133780,92134106,3,"1,2,3",1,1,1
chr7,92134106,92134144,2,"2,3",0,1,1
chr7,92134457,92135002,2,"1,3",1,0,1
chr7,92245776,92246005,2,"1,3",1,0,1
chr7,92246005,92246120,3,"1,2,3",1,1,1
chr7,92246120,92246369,2,"2,3",0,1,1
chr7,92447312,92447363,2,"1,3",1,0,1
chr7,92447363,92447856,3,"1,2,3",1,1,1
chr7,92447856,92447936,2,"2,3",0,1,1
chr7,92528525,92528589,2,"1,3",1,0,1
chr7,92528589,92528869,3,"1,2,3",1,1,1
chr7,92528869,92528953,2,"2,3",0,1,1
chr7,92608652,92609016,2,"2,3",0,1,1
chr7,92832988,92833332,2,"1,3",1,0,1
chr7,92833681,92834045,2,"2,3",0,1,1
chr7,93231948,93232312,2,"2,3",0,1,1
chr7,94510083,94510447,2,"2,3",0,1,1
chr7,94657793,94658137,2,"1,3",1,0,1
chr7,94658328,94658375,2,"2,3",0,1,1
chr7,94658375,94658692,3,"1,2,3",1,1,1
chr7,94658692,94658697,2,"1,3",1,0,1
