chrom,start,end,num,list,ENCFF033EDJ_CEBPB_sorted.bed,ENCFF189ZQR_CEBPB_sorted.bed,ENCFF569UZW_CEBPB_sorted.bed,ENCFF787GDS_CEBPB_sorted.bed,ENCFF838RSB_CEBPB_sorted.bed,ENCFF993SCW_CEBPB_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr3,172711037,172711289,2,"5,7",0,0,0,0,1,0,1
chr3,172750564,172750908,2,"3,7",0,0,1,0,0,0,1
chr3,177338678,177338680,3,"2,5,7",0,1,0,0,1,0,1
chr3,177338680,177338696,4,"2,3,5,7",0,1,1,0,1,0,1
chr3,177338696,177338702,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr3,177338702,177338782,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,177338782,177338898,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr3,177338898,177338946,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,177338946,177338950,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr3,177338950,177339042,4,"2,3,5,7",0,1,1,0,1,0,1
chr3,177339042,177339130,3,"2,5,7",0,1,0,0,1,0,1
chr3,177339130,177339144,2,"2,7",0,1,0,0,0,0,1
chr3,177345672,177345684,2,"3,7",0,0,1,0,0,0,1
chr3,177345684,177345934,3,"1,3,7",1,0,1,0,0,0,1
chr3,177345934,177345946,2,"3,7",0,0,1,0,0,0,1
chr3,177614988,177615003,2,"2,7",0,1,0,0,0,0,1
chr3,177615003,177615091,3,"2,5,7",0,1,0,0,1,0,1
chr3,177615091,177615104,4,"2,3,5,7",0,1,1,0,1,0,1
chr3,177615104,177615111,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr3,177615111,177615144,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,177615144,177615299,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr3,177615299,177615336,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,177615336,177615347,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr3,177615347,177615354,4,"2,5,6,7",0,1,0,0,1,1,1
chr3,177615354,177615372,3,"2,5,7",0,1,0,0,1,0,1
chr3,179147872,179148062,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr3,179148062,179148068,4,"1,2,3,7",1,1,1,0,0,0,1
chr3,179148068,179148126,3,"2,3,7",0,1,1,0,0,0,1
chr3,179148126,179148178,2,"2,7",0,1,0,0,0,0,1
chr3,179451762,179451800,2,"6,7",0,0,0,0,0,1,1
chr3,179451800,179451813,3,"2,6,7",0,1,0,0,0,1,1
chr3,179451813,179451825,4,"2,4,6,7",0,1,0,1,0,1,1
chr3,179451825,179451835,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr3,179562573,179562574,2,"2,7",0,1,0,0,0,0,1
chr3,180602395,180602440,2,"2,7",0,1,0,0,0,0,1
chr3,180602440,180602481,3,"2,5,7",0,1,0,0,1,0,1
chr3,180602481,180602493,4,"2,5,6,7",0,1,0,0,1,1,1
chr3,180602493,180602525,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr3,180602525,180602660,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,180602660,180602667,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr3,180989481,180989530,2,"2,7",0,1,0,0,0,0,1
chr3,180989530,180989620,3,"2,5,7",0,1,0,0,1,0,1
chr3,180989620,180989870,4,"1,2,5,7",1,1,0,0,1,0,1
chr3,180989870,180989975,3,"2,5,7",0,1,0,0,1,0,1
chr3,182920486,182920534,2,"3,7",0,0,1,0,0,0,1
chr3,182920534,182920830,3,"3,6,7",0,0,1,0,0,1,1
chr3,182920830,182920834,2,"6,7",0,0,0,0,0,1,1
chr3,183636029,183636034,2,"2,7",0,1,0,0,0,0,1
chr3,183636034,183636204,3,"2,5,7",0,1,0,0,1,0,1
chr3,183636204,183636213,4,"2,5,6,7",0,1,0,0,1,1,1
chr3,183636213,183636232,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr3,183636232,183636238,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,183636335,183636447,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr3,183636447,183636473,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,183636473,183636486,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr3,183636486,183636504,4,"2,5,6,7",0,1,0,0,1,1,1
chr3,183636504,183636661,3,"2,5,7",0,1,0,0,1,0,1
chr3,183636661,183636679,2,"2,7",0,1,0,0,0,0,1
chr3,183884764,183885108,2,"3,7",0,0,1,0,0,0,1
chr3,184018195,184018450,2,"3,7",0,0,1,0,0,0,1
chr3,184248831,184248881,2,"3,7",0,0,1,0,0,0,1
chr3,184248881,184249105,3,"1,3,7",1,0,1,0,0,0,1
chr3,184249387,184249439,3,"2,5,7",0,1,0,0,1,0,1
chr3,184249439,184249456,4,"2,3,5,7",0,1,1,0,1,0,1
chr3,184249456,184249467,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr3,184249467,184249528,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,184249528,184249649,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr3,184249649,184249723,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,184249723,184249732,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr3,184249732,184249756,4,"2,5,6,7",0,1,0,0,1,1,1
chr3,184249756,184249851,3,"2,5,7",0,1,0,0,1,0,1
chr3,184249851,184249854,2,"2,7",0,1,0,0,0,0,1
chr3,184345728,184345972,3,"3,6,7",0,0,1,0,0,1,1
chr3,184345972,184345994,2,"3,7",0,0,1,0,0,0,1
chr3,186109201,186109205,2,"1,7",1,0,0,0,0,0,1
chr3,186109205,186109451,3,"1,6,7",1,0,0,0,0,1,1
chr3,186109451,186109505,2,"6,7",0,0,0,0,0,1,1
chr3,186567478,186567522,2,"2,7",0,1,0,0,0,0,1
chr3,186570248,186570277,2,"2,7",0,1,0,0,0,0,1
chr3,186570277,186570360,3,"2,5,7",0,1,0,0,1,0,1
chr3,186570360,186570364,4,"2,4,5,7",0,1,0,1,1,0,1
chr3,186570364,186570370,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr3,186570370,186570386,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr3,186570386,186570559,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr3,186570559,186570583,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr3,186570583,186570593,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr3,186570593,186570600,4,"2,4,5,7",0,1,0,1,1,0,1
chr3,186570600,186570672,3,"2,5,7",0,1,0,0,1,0,1
chr3,186570672,186570675,2,"5,7",0,0,0,0,1,0,1
chr3,186700327,186700654,2,"3,7",0,0,1,0,0,0,1
chr3,186806365,186806574,2,"1,7",1,0,0,0,0,0,1
chr3,186827551,186827572,2,"2,7",0,1,0,0,0,0,1
chr3,186827572,186827688,3,"2,5,7",0,1,0,0,1,0,1
chr3,186827688,186827710,4,"2,3,5,7",0,1,1,0,1,0,1
chr3,186930139,186930594,2,"6,7",0,0,0,0,0,1,1
chr3,187745613,187745799,4,"2,3,5,7",0,1,1,0,1,0,1
chr3,187745799,187745820,3,"2,3,7",0,1,1,0,0,0,1
chr3,187745820,187745825,2,"3,7",0,0,1,0,0,0,1
chr3,191328802,191328870,4,"1,3,6,7",1,0,1,0,0,1,1
chr3,191328870,191328879,3,"1,3,7",1,0,1,0,0,0,1
chr3,191328879,191328896,2,"3,7",0,0,1,0,0,0,1
chr3,194003477,194003505,2,"2,7",0,1,0,0,0,0,1
chr3,194003505,194003531,3,"2,5,7",0,1,0,0,1,0,1
chr3,194089508,194089572,3,"2,5,7",0,1,0,0,1,0,1
chr3,194089572,194089596,4,"2,3,5,7",0,1,1,0,1,0,1
chr3,194089596,194089635,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr3,194089635,194089776,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,194089776,194089876,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr3,194089876,194089943,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,194089943,194089962,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr3,194089962,194089965,4,"2,3,5,7",0,1,1,0,1,0,1
chr3,194255370,194255498,2,"2,7",0,1,0,0,0,0,1
chr3,194255498,194255508,3,"2,4,7",0,1,0,1,0,0,1
chr3,194255508,194255524,4,"2,3,4,7",0,1,1,1,0,0,1
chr3,194255524,194255554,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr3,194255554,194255574,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr3,194255574,194255652,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr3,194255652,194255658,6,"1,2,3,4,6,7",1,1,1,1,0,1,1
chr3,194255658,194255691,5,"2,3,4,6,7",0,1,1,1,0,1,1
chr3,194255691,194255738,4,"2,3,4,7",0,1,1,1,0,0,1
chr3,194255738,194255740,3,"2,3,7",0,1,1,0,0,0,1
chr3,194255740,194255886,2,"2,7",0,1,0,0,0,0,1
chr3,194583711,194583914,2,"5,7",0,0,0,0,1,0,1
chr3,195141262,195141267,2,"6,7",0,0,0,0,0,1,1
chr3,195141267,195141301,3,"3,6,7",0,0,1,0,0,1,1
chr3,195141301,195141302,4,"2,3,6,7",0,1,1,0,0,1,1
chr3,195141302,195141365,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr3,195141365,195141432,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,195141432,195141527,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr3,195141527,195141562,4,"2,5,6,7",0,1,0,0,1,1,1
chr3,195141562,195141564,3,"2,5,7",0,1,0,0,1,0,1
chr3,195141564,195141628,2,"5,7",0,0,0,0,1,0,1
chr3,195543474,195543733,2,"2,7",0,1,0,0,0,0,1
chr3,195697926,195698270,2,"3,7",0,0,1,0,0,0,1
chr3,195748106,195748339,2,"2,7",0,1,0,0,0,0,1
chr3,196143408,196143421,2,"6,7",0,0,0,0,0,1,1
chr3,196143421,196143430,3,"1,6,7",1,0,0,0,0,1,1
chr3,196143430,196143464,4,"1,3,6,7",1,0,1,0,0,1,1
chr3,196143464,196143508,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr3,196143508,196143581,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr3,196337598,196337778,2,"3,7",0,0,1,0,0,0,1
chr3,196338406,196338449,2,"2,7",0,1,0,0,0,0,1
chr3,196338449,196338498,3,"2,3,7",0,1,1,0,0,0,1
chr3,196338498,196338751,4,"2,3,6,7",0,1,1,0,0,1,1
chr3,196519208,196519340,3,"2,3,7",0,1,1,0,0,0,1
chr3,196519340,196519388,2,"2,7",0,1,0,0,0,0,1
chr3,196942482,196942782,2,"6,7",0,0,0,0,0,1,1
chr3,196988498,196988842,2,"3,7",0,0,1,0,0,0,1
chr3,197444360,197444375,2,"6,7",0,0,0,0,0,1,1
chr3,197444375,197444379,3,"3,6,7",0,0,1,0,0,1,1
chr3,197444379,197444493,4,"1,3,6,7",1,0,1,0,0,1,1
chr3,197444493,197444563,3,"1,6,7",1,0,0,0,0,1,1
chr3,197949787,197949953,4,"1,5,6,7",1,0,0,0,1,1,1
chr3,197949953,197949970,3,"5,6,7",0,0,0,0,1,1,1
chr3,197949970,197949989,2,"5,7",0,0,0,0,1,0,1
chr3,197950088,197950248,2,"5,7",0,0,0,0,1,0,1
chr4,473935,473942,2,"5,7",0,0,0,0,1,0,1
chr4,473942,474097,3,"2,5,7",0,1,0,0,1,0,1
chr4,474097,474110,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,474110,474169,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,474169,474397,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,474397,474419,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr4,474419,474430,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,499102,499132,2,"1,7",1,0,0,0,0,0,1
chr4,499132,499352,3,"1,6,7",1,0,0,0,0,1,1
chr4,499352,499397,2,"6,7",0,0,0,0,0,1,1
chr4,687274,687305,2,"5,7",0,0,0,0,1,0,1
chr4,687305,687345,4,"2,4,5,7",0,1,0,1,1,0,1
chr4,687345,687348,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr4,687348,687351,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr4,687351,687446,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr4,687446,687482,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr4,687482,687523,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr4,687523,687545,4,"2,4,5,7",0,1,0,1,1,0,1
chr4,687545,687595,3,"2,5,7",0,1,0,0,1,0,1
chr4,996124,996325,2,"1,7",1,0,0,0,0,0,1
chr4,1167216,1167423,3,"1,3,7",1,0,1,0,0,0,1
chr4,1167423,1167477,2,"3,7",0,0,1,0,0,0,1
chr4,1581169,1581179,2,"5,7",0,0,0,0,1,0,1
chr4,1581179,1581199,3,"2,5,7",0,1,0,0,1,0,1
chr4,1581199,1581242,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,1581242,1581298,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr4,1581298,1581415,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,1693471,1693597,3,"2,5,7",0,1,0,0,1,0,1
chr4,1693597,1693606,2,"2,7",0,1,0,0,0,0,1
chr4,2262014,2262358,2,"3,7",0,0,1,0,0,0,1
chr4,3079694,3079711,2,"5,7",0,0,0,0,1,0,1
chr4,3079711,3079717,3,"3,5,7",0,0,1,0,1,0,1
chr4,3079717,3079827,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,3079827,3079859,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,3079859,3080007,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,6782428,6782439,2,"3,7",0,0,1,0,0,0,1
chr4,6782439,6782490,3,"3,6,7",0,0,1,0,0,1,1
chr4,6782490,6782739,4,"1,3,6,7",1,0,1,0,0,1,1
chr4,6782739,6782740,3,"1,3,7",1,0,1,0,0,0,1
chr4,6782740,6782772,2,"3,7",0,0,1,0,0,0,1
chr4,6909303,6909309,4,"1,3,5,7",1,0,1,0,1,0,1
chr4,6909309,6909313,3,"1,5,7",1,0,0,0,1,0,1
chr4,6909313,6909410,2,"5,7",0,0,0,0,1,0,1
chr4,6916591,6916610,2,"3,7",0,0,1,0,0,0,1
chr4,6916610,6916860,3,"1,3,7",1,0,1,0,0,0,1
chr4,6916860,6916881,2,"3,7",0,0,1,0,0,0,1
chr4,8440610,8440626,3,"2,5,7",0,1,0,0,1,0,1
chr4,8440626,8440627,2,"2,7",0,1,0,0,0,0,1
chr4,10173459,10173462,2,"5,7",0,0,0,0,1,0,1
chr4,10173462,10173525,3,"2,5,7",0,1,0,0,1,0,1
chr4,10173525,10173559,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,10173559,10173611,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr4,10173611,10173778,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,13627618,13627625,2,"1,7",1,0,0,0,0,0,1
chr4,13627625,13627868,3,"1,6,7",1,0,0,0,0,1,1
chr4,13627868,13627925,2,"6,7",0,0,0,0,0,1,1
chr4,17576903,17576952,3,"2,5,7",0,1,0,0,1,0,1
chr4,17576952,17576978,2,"2,7",0,1,0,0,0,0,1
chr4,17614464,17614521,3,"2,5,7",0,1,0,0,1,0,1
chr4,17614521,17614530,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,17614530,17614535,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,17614535,17614569,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,17614569,17614667,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr4,17614667,17614724,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,17614724,17614731,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,17614731,17614776,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,26860382,26860658,2,"2,7",0,1,0,0,0,0,1
chr4,32002073,32002268,3,"2,3,7",0,1,1,0,0,0,1
chr4,32002268,32002321,2,"3,7",0,0,1,0,0,0,1
chr4,38621029,38621042,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,38621042,38621043,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,38621043,38621076,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,38621076,38621251,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr4,38621251,38621281,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,38621281,38621291,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,38621291,38621323,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,38621323,38621334,3,"2,5,7",0,1,0,0,1,0,1
chr4,39458806,39458855,3,"2,5,7",0,1,0,0,1,0,1
chr4,39458855,39458862,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,39458862,39459052,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,39459052,39459066,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr4,39459066,39459087,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,39459087,39459196,3,"2,5,7",0,1,0,0,1,0,1
chr4,39459196,39459213,2,"2,7",0,1,0,0,0,0,1
chr4,39638842,39638849,2,"2,7",0,1,0,0,0,0,1
chr4,39638849,39638995,3,"2,5,7",0,1,0,0,1,0,1
chr4,39638995,39639005,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,39639005,39639019,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,39639019,39639062,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,39639062,39639231,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr4,39639231,39639270,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,39639270,39639286,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,39639286,39639293,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,39977966,39977973,2,"2,7",0,1,0,0,0,0,1
chr4,39977973,39978159,3,"2,5,7",0,1,0,0,1,0,1
chr4,39978159,39978161,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,39978161,39978170,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr4,41935005,41935255,2,"1,7",1,0,0,0,0,0,1
chr4,41990326,41990329,2,"6,7",0,0,0,0,0,1,1
chr4,41990329,41990365,3,"3,6,7",0,0,1,0,0,1,1
chr4,41990365,41990607,4,"1,3,6,7",1,0,1,0,0,1,1
chr4,41990607,41990615,3,"1,3,7",1,0,1,0,0,0,1
chr4,41990615,41990673,2,"3,7",0,0,1,0,0,0,1
chr4,48341046,48341109,2,"3,7",0,0,1,0,0,0,1
chr4,56387051,56387278,2,"3,7",0,0,1,0,0,0,1
chr4,56387565,56387660,2,"2,7",0,1,0,0,0,0,1
chr4,56435591,56435935,2,"3,7",0,0,1,0,0,0,1
chr4,56467341,56467644,2,"3,7",0,0,1,0,0,0,1
chr4,67722131,67722143,2,"2,7",0,1,0,0,0,0,1
chr4,67722143,67722246,3,"2,5,7",0,1,0,0,1,0,1
chr4,70688218,70688562,2,"3,7",0,0,1,0,0,0,1
chr4,73069621,73069675,2,"2,7",0,1,0,0,0,0,1
chr4,73069675,73069691,3,"2,5,7",0,1,0,0,1,0,1
chr4,73069691,73069707,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,73069707,73069714,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr4,73069714,73069733,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr4,73069733,73069932,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr4,73069932,73069948,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr4,73069948,73069954,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr4,73069954,73069966,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,73069966,73069992,3,"2,5,7",0,1,0,0,1,0,1
chr4,73069992,73070011,2,"2,7",0,1,0,0,0,0,1
chr4,73259028,73259361,2,"3,7",0,0,1,0,0,0,1
chr4,73832632,73832976,2,"3,7",0,0,1,0,0,0,1
chr4,74056918,74057141,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr4,74057141,74057148,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,74057148,74057152,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr4,74057195,74057456,3,"2,5,7",0,1,0,0,1,0,1
chr4,74099062,74099074,2,"2,7",0,1,0,0,0,0,1
chr4,74099074,74099236,3,"2,5,7",0,1,0,0,1,0,1
chr4,74099236,74099237,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,74099237,74099252,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,74099252,74099297,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,74099297,74099475,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr4,74099475,74099511,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,74099511,74099539,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,74099539,74099549,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,74099549,74099574,3,"2,5,7",0,1,0,0,1,0,1
chr4,75573554,75573931,2,"3,7",0,0,1,0,0,0,1
chr4,75724060,75724257,2,"3,7",0,0,1,0,0,0,1
chr4,75724324,75724344,2,"3,7",0,0,1,0,0,0,1
chr4,76090224,76090247,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,76090247,76090379,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr4,76090379,76090425,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,76090425,76090441,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,76090441,76090464,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,76090464,76090590,3,"2,5,7",0,1,0,0,1,0,1
chr4,76090590,76090595,2,"2,7",0,1,0,0,0,0,1
chr4,77075953,77076148,2,"3,7",0,0,1,0,0,0,1
chr4,77076238,77076496,2,"3,7",0,0,1,0,0,0,1
chr4,77156589,77156665,2,"2,7",0,1,0,0,0,0,1
chr4,77156665,77156915,3,"1,2,7",1,1,0,0,0,0,1
chr4,77156915,77157026,2,"2,7",0,1,0,0,0,0,1
chr4,77862632,77862955,2,"3,7",0,0,1,0,0,0,1
chr4,80073469,80073506,2,"5,7",0,0,0,0,1,0,1
chr4,80073506,80073603,3,"2,5,7",0,1,0,0,1,0,1
chr4,80335547,80335637,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr4,80335637,80335712,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,80335712,80335733,3,"2,5,7",0,1,0,0,1,0,1
chr4,80335733,80335854,2,"2,7",0,1,0,0,0,0,1
chr4,81421459,81421466,2,"2,7",0,1,0,0,0,0,1
chr4,81421466,81421554,3,"2,5,7",0,1,0,0,1,0,1
chr4,81421554,81421566,4,"1,2,5,7",1,1,0,0,1,0,1
chr4,81421566,81421596,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr4,81421596,81421793,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,81421793,81421804,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr4,81421804,81421866,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,81421866,81421963,3,"2,5,7",0,1,0,0,1,0,1
chr4,81421963,81421966,2,"5,7",0,0,0,0,1,0,1
chr4,82373953,82374297,2,"3,7",0,0,1,0,0,0,1
chr4,82900435,82900645,2,"3,7",0,0,1,0,0,0,1
chr4,83013136,83013184,2,"6,7",0,0,0,0,0,1,1
chr4,83013184,83013191,3,"2,6,7",0,1,0,0,0,1,1
chr4,83013191,83013277,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,83013277,83013377,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,83034754,83034780,2,"3,7",0,0,1,0,0,0,1
chr4,83034780,83034812,3,"3,6,7",0,0,1,0,0,1,1
chr4,83034812,83035044,4,"1,3,6,7",1,0,1,0,0,1,1
chr4,83035044,83035062,3,"1,6,7",1,0,0,0,0,1,1
chr4,83035062,83035080,2,"6,7",0,0,0,0,0,1,1
chr4,83284662,83284690,2,"6,7",0,0,0,0,0,1,1
chr4,83284690,83284695,3,"5,6,7",0,0,0,0,1,1,1
chr4,83284695,83284734,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,83284734,83284739,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr4,83284739,83284945,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,85474921,85474941,2,"2,7",0,1,0,0,0,0,1
chr4,85474941,85474995,3,"2,5,7",0,1,0,0,1,0,1
chr4,85474995,85475011,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,85475011,85475036,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,85475036,85475212,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,86922455,86922733,2,"3,7",0,0,1,0,0,0,1
chr4,86936112,86936352,2,"1,7",1,0,0,0,0,0,1
chr4,87391075,87391122,3,"2,5,7",0,1,0,0,1,0,1
chr4,87391122,87391126,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,87391126,87391135,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,87391135,87391171,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,87391171,87391339,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr4,87391339,87391374,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,87391374,87391402,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,87391402,87391405,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,87391405,87391542,3,"2,5,7",0,1,0,0,1,0,1
chr4,87391542,87391550,2,"2,7",0,1,0,0,0,0,1
chr4,94207446,94207467,3,"2,5,7",0,1,0,0,1,0,1
chr4,94207467,94207470,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,94207470,94207486,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr4,94207486,94207499,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr4,94207499,94207704,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr4,94207704,94207710,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr4,94207710,94207726,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,94207726,94207728,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,94207728,94207849,3,"2,5,7",0,1,0,0,1,0,1
chr4,94207849,94207884,2,"2,7",0,1,0,0,0,0,1
chr4,98929483,98929534,2,"3,7",0,0,1,0,0,0,1
chr4,98995140,98995435,2,"3,7",0,0,1,0,0,0,1
chr4,99563784,99563790,2,"2,7",0,1,0,0,0,0,1
chr4,99563790,99563903,3,"2,5,7",0,1,0,0,1,0,1
chr4,99563903,99563923,4,"2,3,5,7",0,1,1,0,1,0,1
chr4,99563923,99563925,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,99563925,99564175,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr4,99564175,99564207,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr4,99842403,99842420,2,"2,7",0,1,0,0,0,0,1
chr4,99842420,99842459,3,"2,5,7",0,1,0,0,1,0,1
chr4,99842459,99842480,4,"2,5,6,7",0,1,0,0,1,1,1
chr4,99842480,99842529,5,"1,2,5,6,7",1,1,0,0,1,1,1
