chrom,start,end,num,list,ENCFF042YRF_RAD21_sorted.bed,ENCFF128EFJ_RAD21_sorted.bed,ENCFF144YNR_RAD21_sorted.bed,ENCFF265WWW_RAD21_sorted.bed,ENCFF407MXA_RAD21_sorted.bed,ENCFF710DZU_RAD21_sorted.bed,ENCFF758ASL_RAD21_sorted.bed,ENCFF961ADY_RAD21_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr5,149367785,149367804,3,"1,8,9",1,0,0,0,0,0,0,1,1
chr5,149367804,149367841,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,149381944,149381947,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,149381947,149381956,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,149381956,149381969,4,"2,6,8,9",0,1,0,0,0,1,0,1,1
chr5,149381969,149381970,5,"2,3,6,8,9",0,1,1,0,0,1,0,1,1
chr5,149381970,149381974,6,"2,3,6,7,8,9",0,1,1,0,0,1,1,1,1
chr5,149381974,149381979,7,"2,3,4,6,7,8,9",0,1,1,1,0,1,1,1,1
chr5,149381979,149381990,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr5,149381990,149382130,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr5,149382130,149382149,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr5,149382149,149382152,7,"1,2,3,5,6,8,9",1,1,1,0,1,1,0,1,1
chr5,149382152,149382156,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr5,149382156,149382174,5,"2,3,6,8,9",0,1,1,0,0,1,0,1,1
chr5,149430248,149430281,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,149430281,149430286,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,149430286,149430306,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr5,149430306,149430574,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,149430574,149430622,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,149430622,149430630,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr5,149430630,149430631,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,149551610,149551679,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,149551679,149551715,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr5,149551715,149551798,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr5,149551798,149551805,5,"1,2,4,6,9",1,1,0,1,0,1,0,0,1
chr5,149551805,149551954,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr5,149551954,149551989,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr5,149551989,149551994,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr5,149551994,149552003,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,149552003,149552006,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,149731760,149731863,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,150050263,150050581,2,"6,9",0,0,0,0,0,1,0,0,1
chr5,150161233,150161234,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr5,150161234,150161237,4,"4,5,6,9",0,0,0,1,1,1,0,0,1
chr5,150161237,150161251,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr5,150161251,150161383,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr5,150161383,150161390,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr5,150161390,150161401,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr5,150161401,150161426,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,150161426,150161463,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,150161678,150161695,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,150161695,150161696,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr5,150161696,150161725,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,150161725,150161727,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,150161727,150161881,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,150161881,150161883,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr5,150161883,150161893,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,150161893,150161903,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr5,150161903,150161906,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,150436131,150436143,5,"1,2,6,8,9",1,1,0,0,0,1,0,1,1
chr5,150436143,150436151,6,"1,2,3,6,8,9",1,1,1,0,0,1,0,1,1
chr5,150436151,150436175,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr5,150436175,150436177,8,"1,2,3,4,6,7,8,9",1,1,1,1,0,1,1,1,1
chr5,150436177,150436293,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr5,150436293,150436316,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr5,150436316,150436331,7,"1,2,3,5,6,8,9",1,1,1,0,1,1,0,1,1
chr5,150436331,150436344,6,"1,2,3,6,8,9",1,1,1,0,0,1,0,1,1
chr5,150436344,150436346,5,"1,2,3,8,9",1,1,1,0,0,0,0,1,1
chr5,150436346,150436357,4,"1,2,3,9",1,1,1,0,0,0,0,0,1
chr5,150436357,150436363,3,"1,3,9",1,0,1,0,0,0,0,0,1
chr5,150436363,150436390,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,150449797,150449927,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,150449927,150449970,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr5,150449970,150449979,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr5,150449979,150450135,5,"2,4,5,7,9",0,1,0,1,1,0,1,0,1
chr5,150450135,150450154,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr5,150450154,150450161,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr5,150450161,150450211,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,150656488,150656560,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,150656560,150656563,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr5,150656563,150656593,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr5,150656593,150656596,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,150656596,150656612,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,150656612,150656686,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,150656686,150656721,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,150656721,150656743,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr5,150656743,150656748,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr5,150656748,150656749,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr5,150656749,150656814,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,150700548,150700728,5,"1,5,6,7,9",1,0,0,0,1,1,1,0,1
chr5,150700728,150700806,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr5,150700806,150700840,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr5,150700840,150701018,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,150778577,150778834,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,150778834,150778844,2,"6,9",0,0,0,0,0,1,0,0,1
chr5,151100186,151100505,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,151771386,151771388,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,151771388,151771397,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr5,151771397,151771481,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr5,151771481,151771494,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr5,151771494,151771498,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr5,151771498,151771588,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,151771588,151771650,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr5,151771650,151771665,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr5,151771665,151771724,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr5,151771724,151771761,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,151771761,151771770,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,154190359,154190466,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,154467741,154467759,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,154467759,154467780,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr5,154467780,154467795,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,154467795,154467802,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,154467802,154467902,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,154467902,154467932,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,154467932,154467949,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,154467949,154467961,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr5,154467961,154467967,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr5,154467967,154467980,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,154682426,154682434,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,154682434,154682461,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,154682461,154682617,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,154682617,154682618,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,154682618,154682675,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,154682675,154682677,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr5,154682677,154682688,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr5,154682688,154682720,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,154858286,154858451,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,154858451,154858635,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr5,154858635,154858650,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,157743498,157743502,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,157743502,157743532,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,157743532,157743537,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,157743537,157743540,5,"2,6,7,8,9",0,1,0,0,0,1,1,1,1
chr5,157743540,157743561,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr5,157743561,157743591,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr5,157743591,157743732,8,"1,2,4,5,6,7,8,9",1,1,0,1,1,1,1,1,1
chr5,157743732,157743757,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr5,157743757,157743761,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,157743761,157743782,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,157743782,157743783,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr5,157743783,157743802,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,160199397,160199404,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,160199404,160199411,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,160199411,160199417,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr5,160199417,160199432,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,160199432,160199469,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,160199469,160199579,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,160199579,160199624,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,160199624,160199625,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,160199625,160199626,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,160199626,160199654,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,160199654,160199656,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,163459941,163460277,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,168486231,168486282,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,168486282,168486311,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr5,168486311,168486321,4,"4,6,7,9",0,0,0,1,0,1,1,0,1
chr5,168486321,168486365,5,"2,4,6,7,9",0,1,0,1,0,1,1,0,1
chr5,168486365,168486415,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr5,168486415,168486467,5,"2,4,6,7,9",0,1,0,1,0,1,1,0,1
chr5,168486467,168486469,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,168486469,168486483,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr5,168486483,168486558,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,171418715,171418729,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,171418729,171418750,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,171418750,171418751,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr5,171418751,171418763,5,"1,2,6,8,9",1,1,0,0,0,1,0,1,1
chr5,171418763,171418775,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr5,171418775,171418779,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr5,171418779,171418796,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr5,171418796,171418944,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr5,171418944,171418967,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr5,171418967,171418971,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr5,171418971,171418973,6,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1
chr5,171418973,171418999,5,"1,2,3,6,9",1,1,1,0,0,1,0,0,1
chr5,171418999,171419000,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr5,172283545,172283737,2,"6,9",0,0,0,0,0,1,0,0,1
chr5,172765084,172765211,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,172765247,172765423,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,172765423,172765606,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,172770604,172770615,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,172770615,172770633,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,172770633,172770654,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,172770654,172770660,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr5,172770660,172770674,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr5,172770674,172770806,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,172770806,172770816,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr5,172770816,172770863,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,172770863,172770867,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr5,172770867,172770881,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr5,172770881,172771161,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,172771337,172771517,2,"5,9",0,0,0,0,1,0,0,0,1
chr5,172789012,172789073,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,172789073,172789116,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,172789116,172789231,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr5,172789231,172789396,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr5,172789396,172789415,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr5,172789415,172789437,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr5,172789437,172789452,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,172958986,172959015,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,172959116,172959531,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,172984356,172984376,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,172984376,172984383,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr5,172984383,172984387,5,"1,4,5,7,9",1,0,0,1,1,0,1,0,1
chr5,172984387,172984393,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr5,172984393,172984539,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,172984539,172984555,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,172984555,172984560,5,"1,5,6,7,9",1,0,0,0,1,1,1,0,1
chr5,172984560,172984569,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr5,172984569,172984605,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,173056064,173056162,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,173057351,173057375,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,173057375,173057602,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,173144326,173144344,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,173144344,173144365,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr5,173144365,173144521,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr5,173144521,173144528,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr5,173144528,173144608,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,173144608,173144633,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,173144899,173144916,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,173144916,173144931,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,173144931,173144955,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr5,173144955,173144987,5,"1,4,5,7,9",1,0,0,1,1,0,1,0,1
chr5,173144987,173144992,6,"1,4,5,6,7,9",1,0,0,1,1,1,1,0,1
chr5,173144992,173145076,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,173145076,173145103,6,"1,4,5,6,7,9",1,0,0,1,1,1,1,0,1
chr5,173888248,173888441,2,"6,9",0,0,0,0,0,1,0,0,1
chr5,176361503,176361548,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,176361548,176361563,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,176361563,176361696,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr5,176361696,176361709,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr5,176361709,176361734,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr5,176361734,176361796,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,176361796,176361827,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr5,176361827,176361852,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr5,176361852,176361887,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr5,176361887,176361899,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr5,176361899,176361912,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,176388664,176388848,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,176388899,176389028,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,176389122,176389486,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,176543086,176543109,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,176543109,176543127,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr5,176543127,176543228,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr5,176543228,176543265,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr5,176543265,176543331,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,176543331,176543342,2,"6,9",0,0,0,0,0,1,0,0,1
chr5,176610084,176610101,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,176610101,176610189,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr5,176610189,176610196,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr5,176610196,176610283,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr5,176610283,176610323,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,176610323,176610355,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr5,176619332,176619347,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,176619347,176619348,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,176619348,176619350,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr5,176619350,176619375,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,176619375,176619414,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,176619414,176619477,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,176619477,176619511,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,176619511,176619512,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr5,176619512,176619520,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr5,176619520,176619537,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,176647063,176647078,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,176647078,176647083,4,"1,4,7,9",1,0,0,1,0,0,1,0,1
chr5,176647083,176647085,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr5,176647085,176647098,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr5,176647098,176647198,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,176647198,176647201,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr5,176647201,176647234,4,"1,4,7,9",1,0,0,1,0,0,1,0,1
chr5,176647234,176647325,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,176647325,176647345,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,177086927,177087026,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,177087026,177087038,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr5,177087038,177087182,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr5,177087182,177087222,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr5,177087222,177087263,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,177367320,177367333,2,"6,9",0,0,0,0,0,1,0,0,1
chr5,177367333,177367410,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,177370752,177370763,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,177370763,177370836,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,177370836,177370838,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr5,177370838,177370878,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,177370878,177370919,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,177370919,177371009,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,177371009,177371015,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,177371015,177371027,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr5,177371027,177371045,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr5,177371045,177371103,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,177379447,177379673,2,"6,9",0,0,0,0,0,1,0,0,1
chr5,177403754,177403831,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,177403831,177403833,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr5,177403833,177403843,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr5,177403843,177403924,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,177403924,177403942,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr5,177403942,177403983,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr5,177403983,177403989,4,"1,4,7,9",1,0,0,1,0,0,1,0,1
chr5,177403989,177404082,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr5,177404082,177404092,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,177404445,177404446,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,177404446,177404449,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,177404449,177404462,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,177404462,177404476,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,177404476,177404513,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,177404513,177404660,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,177404660,177404669,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr5,177404669,177404674,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,177404674,177404699,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,177454446,177454455,2,"6,9",0,0,0,0,0,1,0,0,1
chr5,177454455,177454474,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,177454474,177454476,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr5,177454476,177454477,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr5,177454477,177454517,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,177454517,177454617,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,177454617,177454683,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,177454683,177454687,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,177454687,177454690,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,177454690,177454711,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,177454711,177454712,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,177455295,177455298,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,177455298,177455419,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,177455419,177455450,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr5,177455450,177455603,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr5,177455603,177455606,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr5,177455606,177455622,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,177455622,177455631,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,177491475,177491500,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,177491500,177491503,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr5,177491503,177491542,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr5,177491542,177491593,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr5,177491593,177491594,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr5,177491594,177491685,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,177491685,177491731,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr5,177491731,177491768,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr5,177491768,177491791,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr5,177491791,177491795,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr5,177491795,177491800,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,177497442,177497626,2,"5,9",0,0,0,0,1,0,0,0,1
chr5,177516867,177517322,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,177554573,177554575,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,177554575,177554821,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr5,177607497,177607501,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,177607501,177607514,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr5,177607514,177607547,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
