chrom,start,end,num,list,ENCFF395ESB_HDAC2_sorted.bed,ENCFF419CZB_HDAC2_sorted.bed,ENCFF465QDK_HDAC2_sorted.bed,ENCFF496MRB_HDAC2_sorted.bed,ENCFF595GCJ_HDAC2_sorted.bed,ENCFF663JQM_HDAC2_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr7,44200822,44201140,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,44201140,44201143,3,"2,3,7",0,1,1,0,0,0,1
chr7,44201143,44201302,2,"3,7",0,0,1,0,0,0,1
chr7,44375378,44375687,2,"1,7",1,0,0,0,0,0,1
chr7,44473346,44473367,2,"3,7",0,0,1,0,0,0,1
chr7,44473367,44473392,3,"1,3,7",1,0,1,0,0,0,1
chr7,44473392,44473585,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,44473585,44473665,3,"1,3,7",1,0,1,0,0,0,1
chr7,44562140,44562216,2,"3,7",0,0,1,0,0,0,1
chr7,44562216,44562232,3,"1,3,7",1,0,1,0,0,0,1
chr7,44562232,44562337,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,44562337,44562546,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,44562546,44562557,4,"2,3,4,7",0,1,1,1,0,0,1
chr7,44562557,44562620,3,"2,3,7",0,1,1,0,0,0,1
chr7,44562620,44562642,2,"2,7",0,1,0,0,0,0,1
chr7,44573845,44573928,2,"3,7",0,0,1,0,0,0,1
chr7,44573928,44573989,3,"2,3,7",0,1,1,0,0,0,1
chr7,44573989,44574032,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,44574032,44574319,3,"1,3,7",1,0,1,0,0,0,1
chr7,44574319,44574325,2,"3,7",0,0,1,0,0,0,1
chr7,44582068,44582084,2,"2,7",0,1,0,0,0,0,1
chr7,44582084,44582414,3,"1,2,7",1,1,0,0,0,0,1
chr7,44582414,44582444,2,"2,7",0,1,0,0,0,0,1
chr7,44582444,44582478,3,"2,3,7",0,1,1,0,0,0,1
chr7,44582478,44582822,2,"3,7",0,0,1,0,0,0,1
chr7,44606361,44606412,2,"3,7",0,0,1,0,0,0,1
chr7,44606412,44606417,3,"1,3,7",1,0,1,0,0,0,1
chr7,44606417,44606495,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,44606495,44606523,3,"2,3,7",0,1,1,0,0,0,1
chr7,44606523,44606742,2,"3,7",0,0,1,0,0,0,1
chr7,44796050,44796073,3,"2,3,7",0,1,1,0,0,0,1
chr7,44796073,44796395,4,"2,3,6,7",0,1,1,0,0,1,1
chr7,44796395,44796413,3,"3,6,7",0,0,1,0,0,1,1
chr7,44796413,44796510,2,"3,7",0,0,1,0,0,0,1
chr7,44796719,44797049,2,"1,7",1,0,0,0,0,0,1
chr7,44797371,44797644,2,"2,7",0,1,0,0,0,0,1
chr7,44847647,44847961,2,"1,7",1,0,0,0,0,0,1
chr7,44885517,44885927,2,"2,7",0,1,0,0,0,0,1
chr7,44967545,44967877,2,"2,7",0,1,0,0,0,0,1
chr7,45111437,45111917,2,"3,7",0,0,1,0,0,0,1
chr7,45768816,45768842,2,"2,7",0,1,0,0,0,0,1
chr7,45768842,45768881,3,"2,3,7",0,1,1,0,0,0,1
chr7,45768881,45769211,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,45769211,45769226,3,"2,3,7",0,1,1,0,0,0,1
chr7,45769226,45769322,2,"3,7",0,0,1,0,0,0,1
chr7,45881933,45881996,2,"6,7",0,0,0,0,0,1,1
chr7,45881996,45882030,3,"1,6,7",1,0,0,0,0,1,1
chr7,45882030,45882072,4,"1,2,6,7",1,1,0,0,0,1,1
chr7,45882072,45882126,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr7,45882126,45882233,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,45882233,45882326,3,"1,2,7",1,1,0,0,0,0,1
chr7,45882326,45882331,2,"2,7",0,1,0,0,0,0,1
chr7,45885383,45885417,2,"3,7",0,0,1,0,0,0,1
chr7,45885417,45885460,3,"2,3,7",0,1,1,0,0,0,1
chr7,45885460,45885463,4,"2,3,6,7",0,1,1,0,0,1,1
chr7,45885463,45885575,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr7,45885575,45885793,6,"1,2,3,4,6,7",1,1,1,1,0,1,1
chr7,45885793,45885795,5,"2,3,4,6,7",0,1,1,1,0,1,1
chr7,45885795,45885800,4,"2,3,6,7",0,1,1,0,0,1,1
chr7,45885800,45885826,3,"2,3,7",0,1,1,0,0,0,1
chr7,45885826,45885829,2,"3,7",0,0,1,0,0,0,1
chr7,45888203,45888210,2,"1,7",1,0,0,0,0,0,1
chr7,45888210,45888250,3,"1,2,7",1,1,0,0,0,0,1
chr7,45888250,45888512,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,45888512,45888620,3,"2,3,7",0,1,1,0,0,0,1
chr7,45888620,45888732,2,"3,7",0,0,1,0,0,0,1
chr7,45973939,45973996,2,"1,7",1,0,0,0,0,0,1
chr7,45973996,45974133,3,"1,4,7",1,0,0,1,0,0,1
chr7,45974133,45974216,4,"1,2,4,7",1,1,0,1,0,0,1
chr7,45974216,45974254,3,"1,2,7",1,1,0,0,0,0,1
chr7,45974254,45974283,2,"2,7",0,1,0,0,0,0,1
chr7,46154479,46154533,2,"2,7",0,1,0,0,0,0,1
chr7,46154533,46154577,3,"1,2,7",1,1,0,0,0,0,1
chr7,46154577,46154782,4,"1,2,4,7",1,1,0,1,0,0,1
chr7,47266279,47266345,2,"2,7",0,1,0,0,0,0,1
chr7,47266345,47266565,3,"2,4,7",0,1,0,1,0,0,1
chr7,47266565,47266677,2,"2,7",0,1,0,0,0,0,1
chr7,47623231,47623272,2,"2,7",0,1,0,0,0,0,1
chr7,47623272,47623602,3,"1,2,7",1,1,0,0,0,0,1
chr7,47623602,47623641,2,"2,7",0,1,0,0,0,0,1
chr7,47763473,47763590,2,"2,7",0,1,0,0,0,0,1
chr7,47763590,47763653,3,"2,5,7",0,1,0,0,1,0,1
chr7,47763653,47763696,4,"2,3,5,7",0,1,1,0,1,0,1
chr7,47763696,47763713,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr7,47763713,47763732,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr7,47763732,47763867,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr7,47763867,47763912,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr7,47763912,47763916,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr7,47763916,47763926,4,"2,3,5,7",0,1,1,0,1,0,1
chr7,47763926,47763954,3,"2,3,7",0,1,1,0,0,0,1
chr7,47763954,47763981,2,"2,7",0,1,0,0,0,0,1
chr7,47786484,47786964,2,"3,7",0,0,1,0,0,0,1
chr7,47951452,47951706,3,"1,3,7",1,0,1,0,0,0,1
chr7,47979288,47979364,2,"3,7",0,0,1,0,0,0,1
chr7,47979364,47979448,3,"2,3,7",0,1,1,0,0,0,1
chr7,47979448,47979462,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,47979462,47979682,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,47979682,47979768,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,47979768,47979774,3,"1,2,7",1,1,0,0,0,0,1
chr7,47979774,47979778,2,"1,7",1,0,0,0,0,0,1
chr7,47991791,47992201,2,"2,7",0,1,0,0,0,0,1
chr7,48089323,48089733,2,"2,7",0,1,0,0,0,0,1
chr7,50450129,50450142,2,"3,7",0,0,1,0,0,0,1
chr7,50450142,50450165,3,"1,3,7",1,0,1,0,0,0,1
chr7,50450165,50450472,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,50450472,50450571,3,"2,3,7",0,1,1,0,0,0,1
chr7,50468009,50468336,2,"2,7",0,1,0,0,0,0,1
chr7,50528769,50529061,2,"1,7",1,0,0,0,0,0,1
chr7,50591406,50591816,2,"2,7",0,1,0,0,0,0,1
chr7,51265485,51265593,2,"1,7",1,0,0,0,0,0,1
chr7,51265593,51265815,3,"1,2,7",1,1,0,0,0,0,1
chr7,51265815,51265880,2,"2,7",0,1,0,0,0,0,1
chr7,54546771,54547120,2,"2,7",0,1,0,0,0,0,1
chr7,54759176,54759586,2,"2,7",0,1,0,0,0,0,1
chr7,55177682,55177701,2,"1,7",1,0,0,0,0,0,1
chr7,55177701,55177741,3,"1,4,7",1,0,0,1,0,0,1
chr7,55177741,55177785,4,"1,2,4,7",1,1,0,1,0,0,1
chr7,55177785,55177921,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,55177921,55177995,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,55177995,55178005,3,"1,2,7",1,1,0,0,0,0,1
chr7,55178005,55178170,2,"1,7",1,0,0,0,0,0,1
chr7,55178826,55178913,3,"1,3,7",1,0,1,0,0,0,1
chr7,55178913,55179103,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,55179103,55179143,3,"2,3,7",0,1,1,0,0,0,1
chr7,55179143,55179240,2,"3,7",0,0,1,0,0,0,1
chr7,55188608,55188938,2,"1,7",1,0,0,0,0,0,1
chr7,55254793,55255273,2,"3,7",0,0,1,0,0,0,1
chr7,55255465,55255849,2,"2,7",0,1,0,0,0,0,1
chr7,55365542,55365695,2,"2,7",0,1,0,0,0,0,1
chr7,55365695,55366156,3,"2,3,7",0,1,1,0,0,0,1
chr7,55366156,55366510,2,"3,7",0,0,1,0,0,0,1
chr7,55571774,55572254,2,"3,7",0,0,1,0,0,0,1
chr7,55951680,55951726,2,"2,7",0,1,0,0,0,0,1
chr7,55951726,55952056,3,"1,2,7",1,1,0,0,0,0,1
chr7,55952056,55952090,2,"2,7",0,1,0,0,0,0,1
chr7,56007021,56007139,2,"1,7",1,0,0,0,0,0,1
chr7,56007139,56007163,3,"1,4,7",1,0,0,1,0,0,1
chr7,56007163,56007175,4,"1,3,4,7",1,0,1,1,0,0,1
chr7,56007175,56007351,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,56007351,56007359,4,"2,3,4,7",0,1,1,1,0,0,1
chr7,56007359,56007411,3,"2,3,7",0,1,1,0,0,0,1
chr7,56007411,56007434,2,"2,7",0,1,0,0,0,0,1
chr7,56051334,56051685,2,"3,7",0,0,1,0,0,0,1
chr7,56051685,56051814,3,"2,3,7",0,1,1,0,0,0,1
chr7,56051814,56052077,2,"2,7",0,1,0,0,0,0,1
chr7,56064168,56064176,2,"3,7",0,0,1,0,0,0,1
chr7,56064176,56064586,3,"2,3,7",0,1,1,0,0,0,1
chr7,56064586,56064648,2,"3,7",0,0,1,0,0,0,1
chr7,56106441,56106467,2,"3,7",0,0,1,0,0,0,1
chr7,56106467,56106817,3,"2,3,7",0,1,1,0,0,0,1
chr7,64562813,64563223,2,"2,7",0,1,0,0,0,0,1
chr7,64665967,64666651,2,"3,7",0,0,1,0,0,0,1
chr7,64794264,64794674,2,"2,7",0,1,0,0,0,0,1
chr7,64946852,64947099,2,"2,7",0,1,0,0,0,0,1
chr7,64999404,64999525,2,"3,7",0,0,1,0,0,0,1
chr7,64999525,64999579,3,"2,3,7",0,1,1,0,0,0,1
chr7,64999579,64999799,4,"2,3,4,7",0,1,1,1,0,0,1
chr7,64999799,64999967,3,"2,3,7",0,1,1,0,0,0,1
chr7,65251859,65251999,2,"3,7",0,0,1,0,0,0,1
chr7,65251999,65252084,3,"1,3,7",1,0,1,0,0,0,1
chr7,65252084,65252329,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,65252329,65252600,3,"2,3,7",0,1,1,0,0,0,1
chr7,65252600,65252693,2,"2,7",0,1,0,0,0,0,1
chr7,65269194,65269604,2,"2,7",0,1,0,0,0,0,1
chr7,65373698,65373721,2,"1,7",1,0,0,0,0,0,1
chr7,65373721,65374028,3,"1,2,7",1,1,0,0,0,0,1
chr7,65374028,65374131,2,"2,7",0,1,0,0,0,0,1
chr7,65750726,65750822,2,"2,7",0,1,0,0,0,0,1
chr7,65750822,65750855,3,"2,3,7",0,1,1,0,0,0,1
chr7,65750855,65751136,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,65751136,65751185,3,"1,3,7",1,0,1,0,0,0,1
chr7,65751185,65751302,2,"3,7",0,0,1,0,0,0,1
chr7,65770465,65770875,2,"2,7",0,1,0,0,0,0,1
chr7,66050979,66051389,2,"2,7",0,1,0,0,0,0,1
chr7,66114690,66115052,2,"2,7",0,1,0,0,0,0,1
chr7,66204792,66205025,2,"2,7",0,1,0,0,0,0,1
chr7,66205074,66205123,2,"3,7",0,0,1,0,0,0,1
chr7,66205123,66205533,3,"2,3,7",0,1,1,0,0,0,1
chr7,66205533,66205554,2,"3,7",0,0,1,0,0,0,1
chr7,66439798,66439813,3,"2,3,7",0,1,1,0,0,0,1
chr7,66439813,66440143,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,66440143,66440159,3,"2,3,7",0,1,1,0,0,0,1
chr7,66440159,66440220,2,"3,7",0,0,1,0,0,0,1
chr7,66493388,66493408,2,"3,7",0,0,1,0,0,0,1
chr7,66493408,66493484,3,"1,3,7",1,0,1,0,0,0,1
chr7,66493484,66493868,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,66493868,66493894,3,"1,2,7",1,1,0,0,0,0,1
chr7,66493894,66493978,2,"1,7",1,0,0,0,0,0,1
chr7,66535571,66535581,2,"3,7",0,0,1,0,0,0,1
chr7,66535581,66535911,3,"1,3,7",1,0,1,0,0,0,1
chr7,66535911,66536051,2,"3,7",0,0,1,0,0,0,1
chr7,66628337,66628503,2,"2,7",0,1,0,0,0,0,1
chr7,66628503,66628747,3,"1,2,7",1,1,0,0,0,0,1
chr7,66628747,66629038,2,"1,7",1,0,0,0,0,0,1
chr7,66654135,66654188,2,"2,7",0,1,0,0,0,0,1
chr7,66654188,66654208,3,"1,2,7",1,1,0,0,0,0,1
chr7,66654208,66654315,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,66654315,66654535,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,66654535,66654688,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,66654688,66654727,3,"1,2,7",1,1,0,0,0,0,1
chr7,66654727,66654734,2,"1,7",1,0,0,0,0,0,1
chr7,66654868,66655370,2,"2,7",0,1,0,0,0,0,1
chr7,66681733,66681955,2,"3,7",0,0,1,0,0,0,1
chr7,66681955,66682210,3,"2,3,7",0,1,1,0,0,0,1
chr7,66682210,66682365,2,"2,7",0,1,0,0,0,0,1
chr7,66740323,66740765,2,"3,7",0,0,1,0,0,0,1
chr7,66844769,66844840,2,"3,7",0,0,1,0,0,0,1
chr7,66844840,66844918,3,"1,3,7",1,0,1,0,0,0,1
chr7,66844918,66845107,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,66845107,66845170,3,"1,3,7",1,0,1,0,0,0,1
chr7,66845170,66845249,2,"3,7",0,0,1,0,0,0,1
chr7,66920871,66920873,2,"6,7",0,0,0,0,0,1,1
chr7,66920873,66920895,3,"5,6,7",0,0,0,0,1,1,1
chr7,66920895,66921000,4,"3,5,6,7",0,0,1,0,1,1,1
chr7,66921000,66921025,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr7,66921025,66921146,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr7,66921146,66921194,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr7,66921194,66921209,4,"3,5,6,7",0,0,1,0,1,1,1
chr7,66921209,66921211,3,"3,6,7",0,0,1,0,0,1,1
chr7,66921211,66921375,2,"3,7",0,0,1,0,0,0,1
chr7,66995281,66995605,2,"2,7",0,1,0,0,0,0,1
chr7,66995605,66995846,3,"1,2,7",1,1,0,0,0,0,1
chr7,67129071,67129107,2,"3,7",0,0,1,0,0,0,1
chr7,67129107,67129116,3,"2,3,7",0,1,1,0,0,0,1
chr7,67129116,67129446,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,67129446,67129517,3,"2,3,7",0,1,1,0,0,0,1
chr7,67129517,67129522,2,"3,7",0,0,1,0,0,0,1
chr7,67764325,67764378,2,"3,7",0,0,1,0,0,0,1
chr7,67764378,67764417,3,"2,3,7",0,1,1,0,0,0,1
chr7,67764417,67764483,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,67764483,67764703,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,67764703,67764747,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,67764747,67764788,3,"2,3,7",0,1,1,0,0,0,1
chr7,67764788,67764805,2,"3,7",0,0,1,0,0,0,1
chr7,72829245,72829485,2,"1,7",1,0,0,0,0,0,1
chr7,72879141,72879481,2,"6,7",0,0,0,0,0,1,1
chr7,72924765,72924832,2,"3,7",0,0,1,0,0,0,1
chr7,72924832,72925242,3,"2,3,7",0,1,1,0,0,0,1
chr7,72925242,72925245,2,"3,7",0,0,1,0,0,0,1
chr7,72966954,72967364,2,"2,7",0,1,0,0,0,0,1
chr7,73006012,73006422,2,"2,7",0,1,0,0,0,0,1
chr7,73156491,73156901,2,"2,7",0,1,0,0,0,0,1
chr7,73308649,73308690,2,"3,7",0,0,1,0,0,0,1
chr7,73308690,73309016,3,"2,3,7",0,1,1,0,0,0,1
chr7,73325420,73325443,2,"3,7",0,0,1,0,0,0,1
chr7,73325443,73325492,3,"2,3,7",0,1,1,0,0,0,1
chr7,73325492,73325822,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,73325822,73325853,3,"2,3,7",0,1,1,0,0,0,1
chr7,73325853,73325867,2,"3,7",0,0,1,0,0,0,1
chr7,73612708,73612772,2,"6,7",0,0,0,0,0,1,1
chr7,73612772,73612801,3,"2,6,7",0,1,0,0,0,1,1
chr7,73612801,73612804,4,"2,3,6,7",0,1,1,0,0,1,1
chr7,73612804,73612835,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr7,73612835,73612958,6,"1,2,3,4,6,7",1,1,1,1,0,1,1
chr7,73612958,73613046,5,"2,3,4,6,7",0,1,1,1,0,1,1
chr7,73613046,73613048,4,"2,3,4,7",0,1,1,1,0,0,1
chr7,73613048,73613055,3,"2,4,7",0,1,0,1,0,0,1
chr7,73613055,73613088,2,"2,7",0,1,0,0,0,0,1
chr7,73667525,73667657,3,"2,3,7",0,1,1,0,0,0,1
chr7,73667657,73667894,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,73667894,73667915,3,"1,3,7",1,0,1,0,0,0,1
chr7,73667915,73667987,2,"1,7",1,0,0,0,0,0,1
chr7,73683406,73683727,2,"3,7",0,0,1,0,0,0,1
chr7,73715707,73715807,2,"2,7",0,1,0,0,0,0,1
chr7,73715807,73716117,3,"1,2,7",1,1,0,0,0,0,1
chr7,73716117,73716137,2,"1,7",1,0,0,0,0,0,1
chr7,73719411,73719623,2,"1,7",1,0,0,0,0,0,1
chr7,73725721,73726058,2,"2,7",0,1,0,0,0,0,1
chr7,73734760,73735041,2,"2,7",0,1,0,0,0,0,1
chr7,73738823,73739233,2,"2,7",0,1,0,0,0,0,1
chr7,73830953,73830964,2,"3,7",0,0,1,0,0,0,1
chr7,73830964,73831294,3,"1,3,7",1,0,1,0,0,0,1
chr7,73831294,73831433,2,"3,7",0,0,1,0,0,0,1
chr7,73855570,73856073,2,"1,7",1,0,0,0,0,0,1
chr7,73979110,73979399,3,"1,2,7",1,1,0,0,0,0,1
chr7,73979399,73979423,2,"2,7",0,1,0,0,0,0,1
chr7,74083461,74083791,2,"1,7",1,0,0,0,0,0,1
chr7,74174583,74175033,2,"3,7",0,0,1,0,0,0,1
chr7,74294740,74294938,5,"2,3,4,6,7",0,1,1,1,0,1,1
chr7,74294938,74294951,4,"3,4,6,7",0,0,1,1,0,1,1
chr7,74294951,74295026,3,"3,6,7",0,0,1,0,0,1,1
chr7,74295026,74295047,2,"6,7",0,0,0,0,0,1,1
chr7,74452984,74453264,2,"3,7",0,0,1,0,0,0,1
chr7,74453380,74453710,2,"1,7",1,0,0,0,0,0,1
chr7,74455508,74455771,2,"1,7",1,0,0,0,0,0,1
chr7,74494172,74494582,2,"2,7",0,1,0,0,0,0,1
chr7,74566778,74567059,2,"2,7",0,1,0,0,0,0,1
chr7,74580044,74580117,3,"3,5,7",0,0,1,0,1,0,1
chr7,74580117,74580157,4,"2,3,5,7",0,1,1,0,1,0,1
chr7,74580157,74580198,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr7,74580198,74580274,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,74580274,74580282,3,"2,3,7",0,1,1,0,0,0,1
chr7,74580282,74580459,2,"3,7",0,0,1,0,0,0,1
chr7,74580459,74580646,3,"3,4,7",0,0,1,1,0,0,1
chr7,74580646,74580679,2,"4,7",0,0,0,1,0,0,1
chr7,74610230,74610314,2,"6,7",0,0,0,0,0,1,1
chr7,74610314,74610328,3,"2,6,7",0,1,0,0,0,1,1
chr7,74610328,74610386,4,"1,2,6,7",1,1,0,0,0,1,1
chr7,74610386,74610494,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr7,74610494,74610507,6,"1,2,3,4,6,7",1,1,1,1,0,1,1
chr7,74610507,74610599,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,74610599,74610635,4,"1,2,4,7",1,1,0,1,0,0,1
chr7,74610635,74610658,3,"1,4,7",1,0,0,1,0,0,1
chr7,74610658,74610714,2,"4,7",0,0,0,1,0,0,1
chr7,74627969,74627978,2,"3,7",0,0,1,0,0,0,1
chr7,74627978,74628308,3,"1,3,7",1,0,1,0,0,0,1
chr7,74628308,74628387,2,"3,7",0,0,1,0,0,0,1
chr7,74635573,74635616,2,"3,7",0,0,1,0,0,0,1
chr7,74635616,74635664,3,"2,3,7",0,1,1,0,0,0,1
chr7,74635664,74636026,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,74636026,74636053,3,"1,3,7",1,0,1,0,0,0,1
chr7,74636053,74636106,2,"1,7",1,0,0,0,0,0,1
chr7,74657342,74657655,2,"3,7",0,0,1,0,0,0,1
chr7,74658418,74658735,2,"1,7",1,0,0,0,0,0,1
chr7,74661041,74661265,2,"2,7",0,1,0,0,0,0,1
chr7,75486243,75486573,2,"1,7",1,0,0,0,0,0,1
chr7,75527978,75528388,2,"2,7",0,1,0,0,0,0,1
chr7,75906018,75906119,2,"3,7",0,0,1,0,0,0,1
chr7,75906119,75906155,3,"1,3,7",1,0,1,0,0,0,1
chr7,75906155,75906357,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,75906357,75906431,3,"1,3,7",1,0,1,0,0,0,1
chr7,75906431,75906449,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,75906449,75906498,3,"2,3,7",0,1,1,0,0,0,1
chr7,75906498,75906598,2,"2,7",0,1,0,0,0,0,1
chr7,75907074,75907100,2,"2,7",0,1,0,0,0,0,1
chr7,75907100,75907128,3,"2,3,7",0,1,1,0,0,0,1
chr7,75907128,75907183,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,75907183,75907223,3,"1,3,7",1,0,1,0,0,0,1
chr7,75907223,75907279,2,"1,7",1,0,0,0,0,0,1
chr7,75907279,75907418,3,"1,6,7",1,0,0,0,0,1,1
chr7,75907418,75907619,4,"1,2,6,7",1,1,0,0,0,1,1
chr7,75907619,75907686,3,"1,2,7",1,1,0,0,0,0,1
chr7,75914904,75915234,2,"1,7",1,0,0,0,0,0,1
chr7,75920582,75920663,2,"2,7",0,1,0,0,0,0,1
chr7,75920663,75920675,3,"2,3,7",0,1,1,0,0,0,1
chr7,75920675,75920769,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,75920769,75920838,3,"2,3,7",0,1,1,0,0,0,1
chr7,75920838,75920902,2,"2,7",0,1,0,0,0,0,1
chr7,75945797,75946127,2,"1,7",1,0,0,0,0,0,1
chr7,75993598,75993854,3,"1,2,7",1,1,0,0,0,0,1
chr7,75993854,75993962,2,"2,7",0,1,0,0,0,0,1
chr7,75994560,75994973,2,"3,7",0,0,1,0,0,0,1
chr7,76047812,76047834,2,"3,7",0,0,1,0,0,0,1
chr7,76047834,76047860,3,"1,3,7",1,0,1,0,0,0,1
chr7,76047860,76048164,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,76048164,76048270,3,"2,3,7",0,1,1,0,0,0,1
chr7,76048270,76048292,2,"3,7",0,0,1,0,0,0,1
chr7,76108542,76108795,2,"2,7",0,1,0,0,0,0,1
chr7,76108976,76108980,2,"3,7",0,0,1,0,0,0,1
chr7,76108980,76109286,3,"1,3,7",1,0,1,0,0,0,1
chr7,76118331,76118336,2,"2,7",0,1,0,0,0,0,1
chr7,76118336,76118741,3,"2,3,7",0,1,1,0,0,0,1
chr7,76118741,76118816,2,"3,7",0,0,1,0,0,0,1
chr7,76166466,76166927,2,"3,7",0,0,1,0,0,0,1
chr7,76178082,76178104,2,"2,7",0,1,0,0,0,0,1
chr7,76178104,76178492,3,"2,3,7",0,1,1,0,0,0,1
chr7,76178492,76178584,2,"3,7",0,0,1,0,0,0,1
chr7,76201652,76201695,2,"3,7",0,0,1,0,0,0,1
chr7,76201695,76201756,3,"1,3,7",1,0,1,0,0,0,1
chr7,76201756,76201977,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,76201977,76202025,3,"1,3,7",1,0,1,0,0,0,1
chr7,76202025,76202102,2,"3,7",0,0,1,0,0,0,1
chr7,76306903,76307308,2,"2,7",0,1,0,0,0,0,1
chr7,76318057,76318066,2,"3,7",0,0,1,0,0,0,1
chr7,76318066,76318476,3,"2,3,7",0,1,1,0,0,0,1
chr7,76318476,76318537,2,"3,7",0,0,1,0,0,0,1
chr7,76318698,76318735,2,"2,7",0,1,0,0,0,0,1
chr7,76318735,76319012,3,"1,2,7",1,1,0,0,0,0,1
chr7,76358645,76359055,2,"2,7",0,1,0,0,0,0,1
chr7,76359369,76359478,2,"2,7",0,1,0,0,0,0,1
chr7,76359478,76359779,3,"1,2,7",1,1,0,0,0,0,1
chr7,76359779,76359808,2,"1,7",1,0,0,0,0,0,1
chr7,76379970,76380031,2,"3,7",0,0,1,0,0,0,1
chr7,76380031,76380056,3,"3,6,7",0,0,1,0,0,1,1
chr7,76380056,76380116,4,"3,5,6,7",0,0,1,0,1,1,1
chr7,76380116,76380133,5,"3,4,5,6,7",0,0,1,1,1,1,1
chr7,76380133,76380284,6,"1,3,4,5,6,7",1,0,1,1,1,1,1
chr7,76380284,76380336,5,"3,4,5,6,7",0,0,1,1,1,1,1
chr7,76380336,76380371,4,"3,5,6,7",0,0,1,0,1,1,1
chr7,76380371,76380392,3,"3,5,7",0,0,1,0,1,0,1
chr7,76380392,76380450,2,"3,7",0,0,1,0,0,0,1
chr7,76392904,76393071,2,"4,7",0,0,0,1,0,0,1
chr7,76515997,76516237,2,"2,7",0,1,0,0,0,0,1
chr7,77065860,77066270,2,"2,7",0,1,0,0,0,0,1
chr7,77122171,77122185,2,"3,7",0,0,1,0,0,0,1
chr7,77122185,77122595,3,"2,3,7",0,1,1,0,0,0,1
chr7,77122595,77122651,2,"3,7",0,0,1,0,0,0,1
chr7,77245422,77245511,3,"1,3,7",1,0,1,0,0,0,1
chr7,77245511,77245613,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,77245613,77245721,3,"1,3,7",1,0,1,0,0,0,1
chr7,77245721,77245811,2,"3,7",0,0,1,0,0,0,1
chr7,77409256,77409289,2,"3,7",0,0,1,0,0,0,1
chr7,77409289,77409699,3,"2,3,7",0,1,1,0,0,0,1
chr7,77409699,77409736,2,"3,7",0,0,1,0,0,0,1
chr7,77410082,77410093,2,"1,7",1,0,0,0,0,0,1
chr7,77410093,77410412,3,"1,2,7",1,1,0,0,0,0,1
chr7,77410412,77410425,2,"2,7",0,1,0,0,0,0,1
chr7,77536528,77536912,2,"3,7",0,0,1,0,0,0,1
