chrom,start,end,num,list,ENCFF091VGF_MYC_sorted.bed,ENCFF283AYZ_MYC_sorted.bed,ENCFF592VGA_MYC_sorted.bed,ENCFF669YPX_MYC_sorted.bed,ENCFF777UUX_MYC_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr5,43039473,43040052,2,"2,6",0,1,0,0,0,1
chr5,43041863,43042399,2,"2,6",0,1,0,0,0,1
chr5,43064782,43064859,2,"3,6",0,0,1,0,0,1
chr5,43064859,43065183,3,"2,3,6",0,1,1,0,0,1
chr5,43065183,43065186,2,"3,6",0,0,1,0,0,1
chr5,43066289,43066886,2,"2,6",0,1,0,0,0,1
chr5,43066886,43066923,3,"2,5,6",0,1,0,0,1,1
chr5,43066923,43067066,2,"5,6",0,0,0,0,1,1
chr5,43191762,43192461,2,"2,6",0,1,0,0,0,1
chr5,43483563,43484018,2,"2,6",0,1,0,0,0,1
chr5,43514955,43515403,2,"2,6",0,1,0,0,0,1
chr5,43602969,43603020,2,"3,6",0,0,1,0,0,1
chr5,43603020,43603341,3,"2,3,6",0,1,1,0,0,1
chr5,43603341,43603373,2,"3,6",0,0,1,0,0,1
chr5,44808891,44808902,2,"2,6",0,1,0,0,0,1
chr5,44808902,44809186,3,"2,3,6",0,1,1,0,0,1
chr5,44809186,44809306,2,"3,6",0,0,1,0,0,1
chr5,44809337,44809540,2,"2,6",0,1,0,0,0,1
chr5,52787868,52788609,2,"2,6",0,1,0,0,0,1
chr5,52988881,52988934,2,"2,6",0,1,0,0,0,1
chr5,52988934,52989338,3,"2,3,6",0,1,1,0,0,1
chr5,52989338,52989787,2,"2,6",0,1,0,0,0,1
chr5,53109601,53110129,2,"2,6",0,1,0,0,0,1
chr5,53477007,53477457,2,"2,6",0,1,0,0,0,1
chr5,53483116,53483652,2,"2,6",0,1,0,0,0,1
chr5,53560549,53561180,2,"2,6",0,1,0,0,0,1
chr5,54517481,54518281,2,"2,6",0,1,0,0,0,1
chr5,55176398,55176827,2,"2,6",0,1,0,0,0,1
chr5,55226489,55226765,3,"2,3,6",0,1,1,0,0,1
chr5,55226765,55226904,2,"2,6",0,1,0,0,0,1
chr5,55307608,55307658,2,"3,6",0,0,1,0,0,1
chr5,55307658,55308012,3,"2,3,6",0,1,1,0,0,1
chr5,55308012,55308100,2,"2,6",0,1,0,0,0,1
chr5,55534323,55534859,2,"2,6",0,1,0,0,0,1
chr5,55534909,55535148,2,"2,6",0,1,0,0,0,1
chr5,55934332,55934502,2,"2,6",0,1,0,0,0,1
chr5,55995311,55995453,2,"2,6",0,1,0,0,0,1
chr5,56116535,56116617,2,"3,6",0,0,1,0,0,1
chr5,56116617,56116835,3,"2,3,6",0,1,1,0,0,1
chr5,56116835,56116898,2,"3,6",0,0,1,0,0,1
chr5,56123665,56124201,2,"2,6",0,1,0,0,0,1
chr5,56814982,56815125,2,"3,6",0,0,1,0,0,1
chr5,56815125,56815298,3,"2,3,6",0,1,1,0,0,1
chr5,56815298,56815305,2,"3,6",0,0,1,0,0,1
chr5,56815305,56815386,3,"2,3,6",0,1,1,0,0,1
chr5,56815386,56815535,2,"2,6",0,1,0,0,0,1
chr5,56909148,56909810,2,"2,6",0,1,0,0,0,1
chr5,56909951,56910106,2,"2,6",0,1,0,0,0,1
chr5,56910106,56910180,3,"2,3,6",0,1,1,0,0,1
chr5,56910180,56910541,2,"3,6",0,0,1,0,0,1
chr5,56951286,56951307,2,"2,6",0,1,0,0,0,1
chr5,57111978,57112413,2,"2,6",0,1,0,0,0,1
chr5,57173460,57173689,2,"2,6",0,1,0,0,0,1
chr5,58460040,58460123,2,"3,6",0,0,1,0,0,1
chr5,58460123,58460444,3,"2,3,6",0,1,1,0,0,1
chr5,58460444,58460659,2,"2,6",0,1,0,0,0,1
chr5,58582796,58583254,2,"2,6",0,1,0,0,0,1
chr5,60944860,60945000,2,"3,6",0,0,1,0,0,1
chr5,60945000,60945749,3,"2,3,6",0,1,1,0,0,1
chr5,60945749,60945797,2,"3,6",0,0,1,0,0,1
chr5,61161961,61162322,2,"3,6",0,0,1,0,0,1
chr5,61162322,61162338,3,"2,3,6",0,1,1,0,0,1
chr5,61162338,61162532,2,"2,6",0,1,0,0,0,1
chr5,61162532,61162832,3,"2,3,6",0,1,1,0,0,1
chr5,61162832,61162936,2,"3,6",0,0,1,0,0,1
chr5,61330915,61332092,2,"2,6",0,1,0,0,0,1
chr5,62305756,62305765,2,"3,6",0,0,1,0,0,1
chr5,62305765,62306116,3,"2,3,6",0,1,1,0,0,1
chr5,62306116,62306160,2,"3,6",0,0,1,0,0,1
chr5,62403472,62403736,2,"2,6",0,1,0,0,0,1
chr5,62403736,62403751,3,"1,2,6",1,1,0,0,0,1
chr5,62403751,62403787,4,"1,2,4,6",1,1,0,1,0,1
chr5,62403787,62403797,5,"1,2,3,4,6",1,1,1,1,0,1
chr5,62403797,62403910,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr5,62403910,62403975,5,"1,2,4,5,6",1,1,0,1,1,1
chr5,62403975,62403976,4,"1,2,5,6",1,1,0,0,1,1
chr5,62403976,62403977,3,"2,5,6",0,1,0,0,1,1
chr5,62403977,62404047,2,"2,6",0,1,0,0,0,1
chr5,62412627,62413277,2,"2,6",0,1,0,0,0,1
chr5,64768364,64768437,2,"2,6",0,1,0,0,0,1
chr5,64768437,64768841,3,"2,3,6",0,1,1,0,0,1
chr5,64768841,64768900,2,"2,6",0,1,0,0,0,1
chr5,65481849,65482184,2,"2,6",0,1,0,0,0,1
chr5,65562888,65563626,2,"2,6",0,1,0,0,0,1
chr5,65623944,65624469,2,"2,6",0,1,0,0,0,1
chr5,65624778,65625153,2,"2,6",0,1,0,0,0,1
chr5,65722085,65722121,2,"2,6",0,1,0,0,0,1
chr5,65722121,65722377,3,"2,3,6",0,1,1,0,0,1
chr5,65722377,65722525,2,"3,6",0,0,1,0,0,1
chr5,65925727,65925800,2,"2,6",0,1,0,0,0,1
chr5,65925800,65925920,3,"2,3,6",0,1,1,0,0,1
chr5,65925920,65926408,2,"3,6",0,0,1,0,0,1
chr5,66144130,66144407,2,"3,6",0,0,1,0,0,1
chr5,66144407,66144797,3,"2,3,6",0,1,1,0,0,1
chr5,66144797,66144802,2,"3,6",0,0,1,0,0,1
chr5,66596102,66596526,2,"2,6",0,1,0,0,0,1
chr5,67003997,67004533,2,"2,6",0,1,0,0,0,1
chr5,68215310,68215334,2,"2,6",0,1,0,0,0,1
chr5,68215334,68215738,3,"2,3,6",0,1,1,0,0,1
chr5,68215738,68215987,2,"2,6",0,1,0,0,0,1
chr5,68434190,68434421,2,"2,6",0,1,0,0,0,1
chr5,69093886,69094286,2,"2,6",0,1,0,0,0,1
chr5,69166743,69166967,2,"2,6",0,1,0,0,0,1
chr5,69166967,69167371,3,"2,3,6",0,1,1,0,0,1
chr5,69167371,69167390,2,"2,6",0,1,0,0,0,1
chr5,69189519,69189887,2,"2,6",0,1,0,0,0,1
chr5,69217947,69218427,2,"2,6",0,1,0,0,0,1
chr5,69234564,69235100,2,"2,6",0,1,0,0,0,1
chr5,69332631,69332632,2,"2,6",0,1,0,0,0,1
chr5,69332632,69332952,3,"2,3,6",0,1,1,0,0,1
chr5,69334689,69335085,2,"2,6",0,1,0,0,0,1
chr5,69369223,69369278,2,"2,6",0,1,0,0,0,1
chr5,69369278,69369595,3,"2,3,6",0,1,1,0,0,1
chr5,69369595,69369682,4,"1,2,3,6",1,1,1,0,0,1
chr5,69369682,69369835,3,"1,2,6",1,1,0,0,0,1
chr5,69369835,69369986,2,"2,6",0,1,0,0,0,1
chr5,69415004,69415006,2,"2,6",0,1,0,0,0,1
chr5,69415006,69415361,3,"2,3,6",0,1,1,0,0,1
chr5,69415361,69415410,2,"3,6",0,0,1,0,0,1
chr5,69492407,69492835,2,"2,6",0,1,0,0,0,1
chr5,69493572,69493976,2,"3,6",0,0,1,0,0,1
chr5,69560041,69560343,2,"2,6",0,1,0,0,0,1
chr5,71455513,71455661,2,"2,6",0,1,0,0,0,1
chr5,71455661,71456028,3,"2,3,6",0,1,1,0,0,1
chr5,71456028,71456065,2,"3,6",0,0,1,0,0,1
chr5,71586526,71586586,3,"2,3,6",0,1,1,0,0,1
chr5,71586586,71586649,2,"3,6",0,0,1,0,0,1
chr5,71587041,71587260,2,"2,6",0,1,0,0,0,1
chr5,71587260,71587639,3,"2,3,6",0,1,1,0,0,1
chr5,71587639,71587664,2,"3,6",0,0,1,0,0,1
chr5,71757923,71758240,2,"2,6",0,1,0,0,0,1
chr5,72308066,72308141,2,"2,6",0,1,0,0,0,1
chr5,72308141,72308725,3,"2,3,6",0,1,1,0,0,1
chr5,72320082,72320350,2,"2,6",0,1,0,0,0,1
chr5,72320379,72320419,2,"2,6",0,1,0,0,0,1
chr5,72320419,72320572,3,"2,3,6",0,1,1,0,0,1
chr5,72320572,72320587,2,"3,6",0,0,1,0,0,1
chr5,72320587,72320732,3,"2,3,6",0,1,1,0,0,1
chr5,72320732,72320797,2,"3,6",0,0,1,0,0,1
chr5,72816495,72817031,2,"2,6",0,1,0,0,0,1
chr5,73216056,73216136,2,"3,6",0,0,1,0,0,1
chr5,73216136,73216460,3,"2,3,6",0,1,1,0,0,1
chr5,73216460,73216639,2,"2,6",0,1,0,0,0,1
chr5,73436741,73436822,2,"3,6",0,0,1,0,0,1
chr5,73436822,73437044,3,"2,3,6",0,1,1,0,0,1
chr5,73437044,73437145,2,"3,6",0,0,1,0,0,1
chr5,73448512,73448906,2,"2,6",0,1,0,0,0,1
chr5,73498296,73498315,2,"2,6",0,1,0,0,0,1
chr5,73498315,73498920,3,"2,3,6",0,1,1,0,0,1
chr5,73498920,73498921,2,"3,6",0,0,1,0,0,1
chr5,73544481,73544954,2,"2,6",0,1,0,0,0,1
chr5,73565580,73565603,2,"3,6",0,0,1,0,0,1
chr5,73565603,73565653,3,"2,3,6",0,1,1,0,0,1
chr5,73565653,73565833,4,"2,3,5,6",0,1,1,0,1,1
chr5,73565833,73565918,3,"2,3,6",0,1,1,0,0,1
chr5,73565918,73565984,2,"3,6",0,0,1,0,0,1
chr5,73623848,73624252,2,"3,6",0,0,1,0,0,1
chr5,73625769,73625832,2,"3,6",0,0,1,0,0,1
chr5,73625832,73626105,3,"2,3,6",0,1,1,0,0,1
chr5,73626105,73626173,2,"3,6",0,0,1,0,0,1
chr5,73626289,73626693,2,"3,6",0,0,1,0,0,1
chr5,74640485,74640586,2,"3,6",0,0,1,0,0,1
chr5,74640586,74640878,3,"2,3,6",0,1,1,0,0,1
chr5,74640878,74640882,2,"2,6",0,1,0,0,0,1
chr5,74641264,74641286,2,"3,6",0,0,1,0,0,1
chr5,74641286,74641607,3,"2,3,6",0,1,1,0,0,1
chr5,74767015,74767065,2,"3,6",0,0,1,0,0,1
chr5,74767065,74767108,3,"2,3,6",0,1,1,0,0,1
chr5,74767108,74767124,4,"1,2,3,6",1,1,1,0,0,1
chr5,74767124,74767304,5,"1,2,3,5,6",1,1,1,0,1,1
chr5,74767304,74767323,4,"1,2,3,6",1,1,1,0,0,1
chr5,74767323,74767348,3,"1,3,6",1,0,1,0,0,1
chr5,74767348,74767419,2,"3,6",0,0,1,0,0,1
chr5,74866582,74867118,2,"2,6",0,1,0,0,0,1
chr5,74916892,74916949,2,"2,6",0,1,0,0,0,1
chr5,74916949,74917309,3,"2,3,6",0,1,1,0,0,1
chr5,75336735,75336749,2,"3,6",0,0,1,0,0,1
chr5,75336749,75337074,3,"2,3,6",0,1,1,0,0,1
chr5,75337074,75337405,2,"3,6",0,0,1,0,0,1
chr5,75611033,75611961,2,"2,6",0,1,0,0,0,1
chr5,75717169,75717241,2,"3,6",0,0,1,0,0,1
chr5,75717241,75717428,3,"2,3,6",0,1,1,0,0,1
chr5,75717428,75717573,2,"3,6",0,0,1,0,0,1
chr5,76403094,76403382,3,"2,3,6",0,1,1,0,0,1
chr5,76403382,76403426,2,"3,6",0,0,1,0,0,1
chr5,76404171,76404176,2,"3,6",0,0,1,0,0,1
chr5,76404176,76404271,3,"2,3,6",0,1,1,0,0,1
chr5,76404271,76404280,4,"2,3,5,6",0,1,1,0,1,1
chr5,76404280,76404290,5,"1,2,3,5,6",1,1,1,0,1,1
chr5,76404290,76404451,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr5,76404451,76404514,5,"1,2,3,4,6",1,1,1,1,0,1
chr5,76404514,76404520,4,"1,2,3,6",1,1,1,0,0,1
chr5,76404520,76404575,3,"2,3,6",0,1,1,0,0,1
chr5,76404575,76404602,2,"2,6",0,1,0,0,0,1
chr5,76716056,76716445,2,"2,6",0,1,0,0,0,1
chr5,76818684,76819287,2,"3,6",0,0,1,0,0,1
chr5,77030176,77030183,2,"3,6",0,0,1,0,0,1
chr5,77030183,77030184,3,"3,5,6",0,0,1,0,1,1
chr5,77030184,77030363,4,"2,3,5,6",0,1,1,0,1,1
chr5,77030363,77030717,3,"2,3,6",0,1,1,0,0,1
chr5,77030717,77030864,2,"2,6",0,1,0,0,0,1
chr5,77086720,77086866,2,"2,6",0,1,0,0,0,1
chr5,77086866,77087270,3,"2,3,6",0,1,1,0,0,1
chr5,77087270,77087743,2,"2,6",0,1,0,0,0,1
chr5,77775768,77776036,2,"3,6",0,0,1,0,0,1
chr5,77776036,77776172,3,"2,3,6",0,1,1,0,0,1
chr5,77776172,77776268,2,"2,6",0,1,0,0,0,1
chr5,77776268,77776334,3,"2,3,6",0,1,1,0,0,1
chr5,77776334,77776620,2,"3,6",0,0,1,0,0,1
chr5,78359886,78360273,2,"3,6",0,0,1,0,0,1
chr5,78360273,78360640,3,"2,3,6",0,1,1,0,0,1
chr5,78360640,78360704,2,"3,6",0,0,1,0,0,1
chr5,78648322,78648858,2,"2,6",0,1,0,0,0,1
chr5,79069357,79069893,2,"2,6",0,1,0,0,0,1
chr5,79111593,79111993,2,"2,6",0,1,0,0,0,1
chr5,79235912,79236006,2,"3,6",0,0,1,0,0,1
chr5,79236006,79236316,3,"2,3,6",0,1,1,0,0,1
chr5,79236316,79236621,2,"2,6",0,1,0,0,0,1
chr5,79237137,79237673,2,"2,6",0,1,0,0,0,1
chr5,79514521,79514691,2,"2,6",0,1,0,0,0,1
chr5,79612547,79612951,2,"3,6",0,0,1,0,0,1
chr5,79991054,79991295,2,"2,6",0,1,0,0,0,1
chr5,80406944,80407189,2,"2,6",0,1,0,0,0,1
chr5,80407844,80408380,2,"2,6",0,1,0,0,0,1
chr5,80487853,80488406,2,"2,6",0,1,0,0,0,1
chr5,80654902,80655191,2,"2,6",0,1,0,0,0,1
chr5,80960080,80960329,2,"3,6",0,0,1,0,0,1
chr5,80960468,80960505,2,"3,6",0,0,1,0,0,1
chr5,80960505,80960837,3,"2,3,6",0,1,1,0,0,1
chr5,80960837,80960872,2,"3,6",0,0,1,0,0,1
chr5,81233059,81233595,2,"2,6",0,1,0,0,0,1
chr5,81301557,81301702,2,"2,6",0,1,0,0,0,1
chr5,81971890,81972216,2,"2,6",0,1,0,0,0,1
chr5,82278042,82278084,3,"2,3,6",0,1,1,0,0,1
chr5,82278084,82278264,4,"2,3,5,6",0,1,1,0,1,1
chr5,82278264,82278543,3,"2,3,6",0,1,1,0,0,1
chr5,82278543,82278561,2,"3,6",0,0,1,0,0,1
chr5,83077023,83077100,2,"3,6",0,0,1,0,0,1
chr5,83077100,83077427,3,"2,3,6",0,1,1,0,0,1
chr5,83077427,83077777,2,"2,6",0,1,0,0,0,1
chr5,86617803,86618496,2,"2,6",0,1,0,0,0,1
chr5,87267391,87267482,2,"3,6",0,0,1,0,0,1
chr5,87267482,87267788,3,"2,3,6",0,1,1,0,0,1
chr5,87267788,87267794,2,"3,6",0,0,1,0,0,1
chr5,87268202,87268738,2,"2,6",0,1,0,0,0,1
chr5,87412656,87413192,2,"2,6",0,1,0,0,0,1
chr5,88268559,88268816,2,"3,6",0,0,1,0,0,1
chr5,88268816,88268963,3,"2,3,6",0,1,1,0,0,1
chr5,88268963,88269000,2,"2,6",0,1,0,0,0,1
chr5,88680351,88680887,2,"2,6",0,1,0,0,0,1
chr5,90409094,90410194,2,"2,6",0,1,0,0,0,1
chr5,90473793,90473831,2,"2,6",0,1,0,0,0,1
chr5,90473831,90474235,3,"2,3,6",0,1,1,0,0,1
chr5,90474235,90474519,2,"2,6",0,1,0,0,0,1
chr5,90474519,90474777,3,"2,3,6",0,1,1,0,0,1
chr5,90474777,90474923,4,"2,3,5,6",0,1,1,0,1,1
chr5,90474923,90474957,3,"2,5,6",0,1,0,0,1,1
chr5,90474957,90475019,2,"2,6",0,1,0,0,0,1
chr5,90529323,90529859,2,"2,6",0,1,0,0,0,1
chr5,91280557,91280878,2,"2,6",0,1,0,0,0,1
chr5,93620548,93621225,2,"2,6",0,1,0,0,0,1
chr5,94618416,94618952,2,"2,6",0,1,0,0,0,1
chr5,95554761,95555297,2,"2,6",0,1,0,0,0,1
chr5,95620488,95620542,2,"3,6",0,0,1,0,0,1
chr5,95620542,95620738,3,"2,3,6",0,1,1,0,0,1
chr5,95620738,95620892,2,"3,6",0,0,1,0,0,1
chr5,95621007,95621066,2,"2,6",0,1,0,0,0,1
chr5,95621066,95621470,3,"2,3,6",0,1,1,0,0,1
chr5,95621470,95621516,2,"2,6",0,1,0,0,0,1
chr5,95646643,95646658,2,"2,6",0,1,0,0,0,1
chr5,95646658,95647062,3,"2,3,6",0,1,1,0,0,1
chr5,95647062,95647302,2,"2,6",0,1,0,0,0,1
chr5,95827236,95827574,2,"2,6",0,1,0,0,0,1
chr5,95834771,95835257,2,"2,6",0,1,0,0,0,1
chr5,95843134,95843523,2,"2,6",0,1,0,0,0,1
chr5,95857269,95857382,2,"2,6",0,1,0,0,0,1
chr5,95857382,95857548,3,"2,3,6",0,1,1,0,0,1
chr5,95857548,95857676,2,"3,6",0,0,1,0,0,1
chr5,95858775,95858829,2,"3,6",0,0,1,0,0,1
chr5,95858829,95859062,3,"2,3,6",0,1,1,0,0,1
chr5,95859062,95859179,2,"3,6",0,0,1,0,0,1
chr5,95865090,95865592,2,"2,6",0,1,0,0,0,1
chr5,96807315,96807719,2,"3,6",0,0,1,0,0,1
chr5,96808117,96808615,2,"2,6",0,1,0,0,0,1
chr5,96935010,96935014,2,"3,6",0,0,1,0,0,1
chr5,96935014,96935414,3,"2,3,6",0,1,1,0,0,1
chr5,96935414,96935445,2,"2,6",0,1,0,0,0,1
chr5,96935825,96935831,2,"3,6",0,0,1,0,0,1
chr5,96935831,96936178,3,"2,3,6",0,1,1,0,0,1
chr5,96936178,96936229,2,"3,6",0,0,1,0,0,1
chr5,97183092,97183096,2,"3,6",0,0,1,0,0,1
chr5,97183096,97183340,3,"2,3,6",0,1,1,0,0,1
chr5,97183340,97183496,2,"3,6",0,0,1,0,0,1
chr5,97183617,97183683,2,"3,6",0,0,1,0,0,1
chr5,97183683,97183972,3,"2,3,6",0,1,1,0,0,1
chr5,97183972,97183975,2,"3,6",0,0,1,0,0,1
chr5,98773316,98773527,2,"2,6",0,1,0,0,0,1
chr5,98774123,98774511,2,"2,6",0,1,0,0,0,1
chr5,98779451,98779618,2,"2,6",0,1,0,0,0,1
chr5,98928139,98928411,2,"2,6",0,1,0,0,0,1
chr5,98928757,98928806,2,"3,6",0,0,1,0,0,1
chr5,98928806,98929099,3,"2,3,6",0,1,1,0,0,1
chr5,98929099,98929170,2,"3,6",0,0,1,0,0,1
chr5,98929170,98929413,3,"2,3,6",0,1,1,0,0,1
chr5,98929413,98929482,2,"3,6",0,0,1,0,0,1
chr5,98929482,98929625,3,"2,3,6",0,1,1,0,0,1
chr5,98929625,98929704,2,"3,6",0,0,1,0,0,1
chr5,100535208,100535944,2,"2,6",0,1,0,0,0,1
chr5,102099849,102100351,2,"2,6",0,1,0,0,0,1
chr5,102296218,102296303,2,"3,6",0,0,1,0,0,1
chr5,102296303,102296507,3,"2,3,6",0,1,1,0,0,1
chr5,102296507,102296622,2,"3,6",0,0,1,0,0,1
chr5,102755058,102755122,2,"3,6",0,0,1,0,0,1
chr5,102755122,102755416,3,"2,3,6",0,1,1,0,0,1
chr5,102755416,102755576,2,"3,6",0,0,1,0,0,1
chr5,102755890,102756381,2,"2,6",0,1,0,0,0,1
chr5,103120069,103120336,2,"2,6",0,1,0,0,0,1
chr5,103258879,103258985,2,"3,6",0,0,1,0,0,1
chr5,103258985,103259283,3,"2,3,6",0,1,1,0,0,1
chr5,103259283,103259636,2,"2,6",0,1,0,0,0,1
chr5,108728152,108728358,2,"2,6",0,1,0,0,0,1
chr5,108748545,108748777,2,"2,6",0,1,0,0,0,1
chr5,109689355,109689589,2,"2,6",0,1,0,0,0,1
chr5,110738923,110739578,2,"2,6",0,1,0,0,0,1
chr5,111092092,111092128,3,"2,3,6",0,1,1,0,0,1
chr5,111092128,111092153,4,"1,2,3,6",1,1,1,0,0,1
chr5,111092153,111092333,5,"1,2,3,5,6",1,1,1,0,1,1
chr5,111092333,111092368,4,"1,2,3,6",1,1,1,0,0,1
chr5,111092368,111092457,3,"2,3,6",0,1,1,0,0,1
chr5,111092457,111092621,2,"2,6",0,1,0,0,0,1
chr5,111512471,111512695,2,"2,6",0,1,0,0,0,1
chr5,112160639,112160744,2,"2,6",0,1,0,0,0,1
chr5,112160744,112160783,3,"2,3,6",0,1,1,0,0,1
chr5,112160783,112160827,4,"2,3,5,6",0,1,1,0,1,1
chr5,112160827,112160963,5,"1,2,3,5,6",1,1,1,0,1,1
chr5,112160963,112161067,4,"1,2,3,6",1,1,1,0,0,1
chr5,112161067,112161313,3,"2,3,6",0,1,1,0,0,1
chr5,112161313,112161337,2,"3,6",0,0,1,0,0,1
chr5,112707320,112707856,2,"2,6",0,1,0,0,0,1
chr5,112860923,112860990,2,"3,6",0,0,1,0,0,1
chr5,112860990,112861274,3,"2,3,6",0,1,1,0,0,1
chr5,112861274,112861294,2,"3,6",0,0,1,0,0,1
chr5,112976327,112976407,2,"3,6",0,0,1,0,0,1
chr5,112976407,112976731,3,"2,3,6",0,1,1,0,0,1
chr5,112976731,112977074,2,"2,6",0,1,0,0,0,1
chr5,113488290,113488876,2,"2,6",0,1,0,0,0,1
chr5,113513612,113513801,2,"2,6",0,1,0,0,0,1
chr5,113513801,113514148,3,"2,3,6",0,1,1,0,0,1
chr5,113514148,113514374,2,"3,6",0,0,1,0,0,1
chr5,115262701,115262972,2,"2,6",0,1,0,0,0,1
chr5,115296242,115296821,2,"2,6",0,1,0,0,0,1
chr5,115841455,115841566,2,"2,6",0,1,0,0,0,1
chr5,115841566,115841970,3,"2,3,6",0,1,1,0,0,1
chr5,115841970,115842013,2,"2,6",0,1,0,0,0,1
chr5,115962771,115963175,2,"2,6",0,1,0,0,0,1
chr5,116085156,116085180,2,"3,6",0,0,1,0,0,1
chr5,116085180,116085285,3,"2,3,6",0,1,1,0,0,1
chr5,116085285,116085513,4,"1,2,3,6",1,1,1,0,0,1
chr5,116085513,116085525,3,"1,3,6",1,0,1,0,0,1
chr5,116085525,116085560,2,"3,6",0,0,1,0,0,1
chr5,116572624,116573250,2,"3,6",0,0,1,0,0,1
chr5,118968506,118969042,2,"2,6",0,1,0,0,0,1
chr5,119268558,119269094,2,"2,6",0,1,0,0,0,1
chr5,119452310,119452846,2,"2,6",0,1,0,0,0,1
chr5,121961809,121962344,2,"2,6",0,1,0,0,0,1
chr5,122774942,122774986,2,"2,6",0,1,0,0,0,1
chr5,122774986,122775390,3,"2,3,6",0,1,1,0,0,1
chr5,122775390,122775478,2,"2,6",0,1,0,0,0,1
chr5,122845208,122845271,2,"3,6",0,0,1,0,0,1
chr5,122845271,122845488,3,"2,3,6",0,1,1,0,0,1
chr5,122845488,122845903,2,"3,6",0,0,1,0,0,1
chr5,123511842,123512590,2,"2,6",0,1,0,0,0,1
chr5,124629083,124629711,2,"2,6",0,1,0,0,0,1
chr5,126423505,126423748,2,"2,6",0,1,0,0,0,1
chr5,126594947,126595003,2,"3,6",0,0,1,0,0,1
chr5,126595003,126595337,3,"2,3,6",0,1,1,0,0,1
chr5,126595337,126595351,2,"3,6",0,0,1,0,0,1
chr5,126600850,126601051,2,"2,6",0,1,0,0,0,1
chr5,126776523,126776846,3,"2,3,6",0,1,1,0,0,1
chr5,126776846,126776871,2,"3,6",0,0,1,0,0,1
chr5,127073286,127073291,2,"3,6",0,0,1,0,0,1
chr5,127073291,127073611,3,"2,3,6",0,1,1,0,0,1
chr5,127073611,127073644,2,"2,6",0,1,0,0,0,1
chr5,127517462,127517608,2,"3,6",0,0,1,0,0,1
chr5,127517608,127517866,3,"2,3,6",0,1,1,0,0,1
chr5,127517866,127518126,2,"2,6",0,1,0,0,0,1
chr5,128082919,128083208,2,"2,6",0,1,0,0,0,1
chr5,129094799,129095047,2,"3,6",0,0,1,0,0,1
chr5,129095047,129095203,3,"2,3,6",0,1,1,0,0,1
chr5,129095203,129095438,2,"2,6",0,1,0,0,0,1
chr5,129904317,129904853,2,"2,6",0,1,0,0,0,1
chr5,131164552,131164686,2,"2,6",0,1,0,0,0,1
chr5,131165034,131165135,2,"3,6",0,0,1,0,0,1
chr5,131165135,131165412,3,"2,3,6",0,1,1,0,0,1
chr5,131165412,131165468,2,"3,6",0,0,1,0,0,1
chr5,131170586,131171308,2,"2,6",0,1,0,0,0,1
chr5,131263590,131263657,2,"3,6",0,0,1,0,0,1
chr5,131263657,131263921,3,"2,3,6",0,1,1,0,0,1
chr5,131263921,131263941,2,"3,6",0,0,1,0,0,1
chr5,131263941,131264216,3,"2,3,6",0,1,1,0,0,1
chr5,131264216,131264246,2,"2,6",0,1,0,0,0,1
chr5,131635027,131635058,2,"2,6",0,1,0,0,0,1
chr5,131635058,131635383,3,"2,3,6",0,1,1,0,0,1
chr5,131635383,131635462,2,"3,6",0,0,1,0,0,1
chr5,131796500,131796952,2,"2,6",0,1,0,0,0,1
chr5,131796952,131797276,3,"2,3,6",0,1,1,0,0,1
chr5,131797276,131797567,2,"3,6",0,0,1,0,0,1
chr5,131996628,131996776,2,"2,6",0,1,0,0,0,1
chr5,131996776,131997125,3,"2,3,6",0,1,1,0,0,1
chr5,132001655,132001972,3,"2,3,6",0,1,1,0,0,1
chr5,132001972,132002429,2,"2,6",0,1,0,0,0,1
chr5,132003210,132003692,2,"2,6",0,1,0,0,0,1
chr5,132257662,132258037,2,"2,6",0,1,0,0,0,1
chr5,132293858,132293962,2,"2,6",0,1,0,0,0,1
chr5,132293962,132294366,3,"2,3,6",0,1,1,0,0,1
chr5,132294366,132294405,2,"2,6",0,1,0,0,0,1
chr5,132320994,132321285,2,"2,6",0,1,0,0,0,1
chr5,132369637,132369721,2,"3,6",0,0,1,0,0,1
chr5,132369721,132370041,3,"2,3,6",0,1,1,0,0,1
chr5,132370041,132370418,2,"2,6",0,1,0,0,0,1
chr5,132410992,132411396,2,"3,6",0,0,1,0,0,1
chr5,132422715,132423116,2,"2,6",0,1,0,0,0,1
chr5,132475870,132476309,2,"2,6",0,1,0,0,0,1
chr5,132490348,132490904,2,"2,6",0,1,0,0,0,1
chr5,132495740,132496276,2,"2,6",0,1,0,0,0,1
chr5,132496785,132497096,2,"2,6",0,1,0,0,0,1
chr5,132556740,132556814,2,"2,6",0,1,0,0,0,1
chr5,132556814,132556848,3,"2,4,6",0,1,0,1,0,1
chr5,132556848,132556873,4,"2,4,5,6",0,1,0,1,1,1
chr5,132556873,132557028,5,"2,3,4,5,6",0,1,1,1,1,1
chr5,132557028,132557038,4,"2,3,4,6",0,1,1,1,0,1
chr5,132557038,132557266,3,"2,3,6",0,1,1,0,0,1
chr5,132557266,132557339,2,"3,6",0,0,1,0,0,1
chr5,132737445,132737707,2,"2,6",0,1,0,0,0,1
chr5,132807367,132807584,2,"2,6",0,1,0,0,0,1
