chrom,start,end,num,list,ENCFF168GFU_MAFK_sorted.bed,ENCFF231CNR_MAFK_sorted.bed,ENCFF239XOI_MAFK_sorted.bed,ENCFF355ALI_MAFK_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr5,160476176,160476258,2,"1,5",1,0,0,0,1
chr5,172765346,172765353,2,"1,5",1,0,0,0,1
chr5,172765353,172765393,3,"1,4,5",1,0,0,1,1
chr5,172765393,172765416,4,"1,3,4,5",1,0,1,1,1
chr5,172765416,172765487,5,"1,2,3,4,5",1,1,1,1,1
chr5,172765487,172765589,4,"1,3,4,5",1,0,1,1,1
chr5,172765589,172765617,3,"1,3,5",1,0,1,0,1
chr5,172765617,172765622,2,"1,5",1,0,0,0,1
chr5,172772370,172772406,2,"1,5",1,0,0,0,1
chr5,172772406,172772411,3,"1,3,5",1,0,1,0,1
chr5,172772411,172772412,4,"1,3,4,5",1,0,1,1,1
chr5,172772412,172772630,5,"1,2,3,4,5",1,1,1,1,1
chr5,172772630,172772640,4,"1,2,4,5",1,1,0,1,1
chr5,172807269,172807545,2,"1,5",1,0,0,0,1
chr5,173304713,173304873,4,"1,3,4,5",1,0,1,1,1
chr5,173304873,173304878,3,"1,3,5",1,0,1,0,1
chr5,173304878,173304890,2,"1,5",1,0,0,0,1
chr5,173788983,173789141,2,"4,5",0,0,0,1,1
chr5,173789178,173789202,2,"1,5",1,0,0,0,1
chr5,173789202,173789452,3,"1,2,5",1,1,0,0,1
chr5,173789452,173789454,2,"1,5",1,0,0,0,1
chr5,173969469,173969470,2,"2,5",0,1,0,0,1
chr5,173969470,173969477,3,"2,4,5",0,1,0,1,1
chr5,173969477,173969508,4,"1,2,4,5",1,1,0,1,1
chr5,173969508,173969653,5,"1,2,3,4,5",1,1,1,1,1
chr5,173969653,173969699,4,"1,2,4,5",1,1,0,1,1
chr5,173969699,173969708,3,"2,4,5",0,1,0,1,1
chr5,173969708,173969720,2,"2,5",0,1,0,0,1
chr5,177094478,177094525,3,"3,4,5",0,0,1,1,1
chr5,177094525,177094528,2,"3,5",0,0,1,0,1
chr5,177378909,177378956,2,"1,5",1,0,0,0,1
chr5,177378956,177378961,3,"1,4,5",1,0,0,1,1
chr5,177378961,177378971,4,"1,3,4,5",1,0,1,1,1
chr5,177378971,177379185,5,"1,2,3,4,5",1,1,1,1,1
chr5,177379185,177379192,3,"2,4,5",0,1,0,1,1
chr5,177379192,177379221,2,"2,5",0,1,0,0,1
chr5,177379396,177379412,2,"2,5",0,1,0,0,1
chr5,177379412,177379436,3,"2,4,5",0,1,0,1,1
chr5,177379436,177379491,4,"2,3,4,5",0,1,1,1,1
chr5,177379491,177379560,5,"1,2,3,4,5",1,1,1,1,1
chr5,177379560,177379646,4,"2,3,4,5",0,1,1,1,1
chr5,177379646,177379648,3,"3,4,5",0,0,1,1,1
chr5,177379648,177379660,2,"3,5",0,0,1,0,1
chr5,177447966,177447997,2,"3,5",0,0,1,0,1
chr5,177447997,177448172,3,"2,3,5",0,1,1,0,1
chr5,177546328,177546354,2,"3,5",0,0,1,0,1
chr5,177546354,177546552,3,"1,3,5",1,0,1,0,1
chr5,177546552,177546630,2,"1,5",1,0,0,0,1
chr6,2902561,2902754,3,"1,3,5",1,0,1,0,1
chr6,2902754,2902772,2,"1,5",1,0,0,0,1
chr6,2988438,2988495,2,"1,5",1,0,0,0,1
chr6,2988495,2988497,3,"1,4,5",1,0,0,1,1
chr6,2988497,2988504,4,"1,2,4,5",1,1,0,1,1
chr6,2988504,2988714,5,"1,2,3,4,5",1,1,1,1,1
chr6,2988714,2988728,4,"2,3,4,5",0,1,1,1,1
chr6,2988728,2988731,3,"2,4,5",0,1,0,1,1
chr6,2988731,2988747,2,"2,5",0,1,0,0,1
chr6,2989629,2989734,2,"2,5",0,1,0,0,1
chr6,3025835,3026085,2,"2,5",0,1,0,0,1
chr6,3109106,3109330,2,"3,5",0,0,1,0,1
chr6,3139395,3139399,2,"1,5",1,0,0,0,1
chr6,3139399,3139410,3,"1,4,5",1,0,0,1,1
chr6,3139410,3139411,4,"1,3,4,5",1,0,1,1,1
chr6,3139411,3139501,5,"1,2,3,4,5",1,1,1,1,1
chr6,3139501,3139505,3,"1,4,5",1,0,0,1,1
chr6,3139505,3139513,2,"1,5",1,0,0,0,1
chr6,3906767,3906803,2,"1,5",1,0,0,0,1
chr6,3906803,3906841,3,"1,3,5",1,0,1,0,1
chr6,3906841,3906849,4,"1,2,3,5",1,1,1,0,1
chr6,3906849,3906928,5,"1,2,3,4,5",1,1,1,1,1
chr6,3913082,3913083,2,"2,5",0,1,0,0,1
chr6,3913083,3913096,3,"2,4,5",0,1,0,1,1
chr6,3913096,3913103,4,"1,2,4,5",1,1,0,1,1
chr6,3913103,3913319,5,"1,2,3,4,5",1,1,1,1,1
chr6,3913319,3913327,4,"1,2,3,5",1,1,1,0,1
chr6,3913327,3913332,3,"1,2,5",1,1,0,0,1
chr6,3913332,3913372,2,"1,5",1,0,0,0,1
chr6,4018727,4018900,2,"2,5",0,1,0,0,1
chr6,7109562,7109564,2,"2,5",0,1,0,0,1
chr6,7109564,7109574,3,"2,4,5",0,1,0,1,1
chr6,7109574,7109591,4,"1,2,4,5",1,1,0,1,1
chr6,7109591,7109757,5,"1,2,3,4,5",1,1,1,1,1
chr6,7109757,7109769,4,"1,2,4,5",1,1,0,1,1
chr6,7109769,7109770,2,"1,5",1,0,0,0,1
chr6,7390238,7390329,2,"2,5",0,1,0,0,1
chr6,10441515,10441643,2,"4,5",0,0,0,1,1
chr6,10521396,10521646,2,"2,5",0,1,0,0,1
chr6,11012437,11012713,2,"1,5",1,0,0,0,1
chr6,11425589,11425612,2,"4,5",0,0,0,1,1
chr6,12324317,12324567,2,"2,5",0,1,0,0,1
chr6,13604953,13605014,2,"1,5",1,0,0,0,1
chr6,13605014,13605229,3,"1,2,5",1,1,0,0,1
chr6,13605229,13605264,2,"2,5",0,1,0,0,1
chr6,17706767,17706862,2,"3,5",0,0,1,0,1
chr6,17706862,17706991,3,"3,4,5",0,0,1,1,1
chr6,17706991,17707098,2,"4,5",0,0,0,1,1
chr6,20534317,20534517,3,"1,3,5",1,0,1,0,1
chr6,20534517,20534565,2,"1,5",1,0,0,0,1
chr6,24667134,24667358,2,"3,5",0,0,1,0,1
chr6,25660573,25660582,2,"4,5",0,0,0,1,1
chr6,25660582,25660611,3,"1,4,5",1,0,0,1,1
chr6,25660611,25660807,4,"1,3,4,5",1,0,1,1,1
chr6,25660807,25660835,3,"1,3,5",1,0,1,0,1
chr6,25660835,25660858,2,"1,5",1,0,0,0,1
chr6,26026374,26026391,2,"2,5",0,1,0,0,1
chr6,26026391,26026540,3,"2,4,5",0,1,0,1,1
chr6,26026540,26026624,4,"2,3,4,5",0,1,1,1,1
chr6,26026624,26026627,3,"3,4,5",0,0,1,1,1
chr6,26026627,26026764,2,"3,5",0,0,1,0,1
chr6,26054966,26055216,2,"2,5",0,1,0,0,1
chr6,26123055,26123100,2,"2,5",0,1,0,0,1
chr6,26123100,26123129,3,"1,2,5",1,1,0,0,1
chr6,26123129,26123135,4,"1,2,4,5",1,1,0,1,1
chr6,26123135,26123305,5,"1,2,3,4,5",1,1,1,1,1
chr6,26123305,26123359,4,"1,3,4,5",1,0,1,1,1
chr6,26123359,26123365,3,"1,4,5",1,0,0,1,1
chr6,26123365,26123376,2,"1,5",1,0,0,0,1
chr6,26158427,26158437,2,"1,5",1,0,0,0,1
chr6,26158437,26158442,3,"1,4,5",1,0,0,1,1
chr6,26158442,26158481,4,"1,2,4,5",1,1,0,1,1
chr6,26158481,26158534,5,"1,2,3,4,5",1,1,1,1,1
chr6,26197052,26197328,2,"1,5",1,0,0,0,1
chr6,26216516,26216521,2,"1,5",1,0,0,0,1
chr6,26216521,26216522,3,"1,4,5",1,0,0,1,1
chr6,26216522,26216757,4,"1,2,4,5",1,1,0,1,1
chr6,26216757,26216772,3,"1,2,5",1,1,0,0,1
chr6,26216772,26216792,2,"1,5",1,0,0,0,1
chr6,26223641,26223761,4,"1,2,4,5",1,1,0,1,1
chr6,26223761,26223783,3,"2,4,5",0,1,0,1,1
chr6,26402078,26402100,2,"1,5",1,0,0,0,1
chr6,26440311,26440491,5,"1,2,3,4,5",1,1,1,1,1
chr6,26440491,26440501,4,"1,2,4,5",1,1,0,1,1
chr6,26440501,26440502,3,"1,2,5",1,1,0,0,1
chr6,26440502,26440515,2,"1,5",1,0,0,0,1
chr6,26537260,26537718,2,"2,5",0,1,0,0,1
chr6,26537803,26538079,2,"1,5",1,0,0,0,1
chr6,26595900,26596124,2,"3,5",0,0,1,0,1
chr6,27333433,27333444,2,"1,5",1,0,0,0,1
chr6,27333444,27333644,3,"1,2,5",1,1,0,0,1
chr6,27505558,27505582,2,"2,5",0,1,0,0,1
chr6,27505582,27505584,3,"2,3,5",0,1,1,0,1
chr6,27505584,27505586,4,"1,2,3,5",1,1,1,0,1
chr6,27505586,27505806,5,"1,2,3,4,5",1,1,1,1,1
chr6,27505806,27505808,4,"1,2,4,5",1,1,0,1,1
chr6,27505808,27505822,3,"1,4,5",1,0,0,1,1
chr6,27505822,27505860,2,"1,5",1,0,0,0,1
chr6,27810009,27810245,2,"4,5",0,0,0,1,1
chr6,27825078,27825114,2,"4,5",0,0,0,1,1
chr6,27825114,27825264,3,"2,4,5",0,1,0,1,1
chr6,28213013,28213020,2,"1,5",1,0,0,0,1
chr6,28213020,28213034,3,"1,2,5",1,1,0,0,1
chr6,28213034,28213041,4,"1,2,4,5",1,1,0,1,1
chr6,28213041,28213209,5,"1,2,3,4,5",1,1,1,1,1
chr6,28349801,28350037,2,"4,5",0,0,0,1,1
chr6,28383309,28383533,2,"3,5",0,0,1,0,1
chr6,28587497,28587499,2,"1,5",1,0,0,0,1
chr6,28587499,28587513,3,"1,3,5",1,0,1,0,1
chr6,28587513,28587519,4,"1,3,4,5",1,0,1,1,1
chr6,28587519,28587678,5,"1,2,3,4,5",1,1,1,1,1
chr6,28634761,28634985,2,"3,5",0,0,1,0,1
chr6,28838957,28839181,2,"3,5",0,0,1,0,1
chr6,28896269,28896505,2,"4,5",0,0,0,1,1
chr6,29964901,29964905,2,"2,5",0,1,0,0,1
chr6,29964905,29964912,3,"2,4,5",0,1,0,1,1
chr6,29964912,29964947,4,"2,3,4,5",0,1,1,1,1
chr6,29964947,29965040,5,"1,2,3,4,5",1,1,1,1,1
chr6,29965040,29965136,4,"2,3,4,5",0,1,1,1,1
chr6,29965136,29965141,3,"2,4,5",0,1,0,1,1
chr6,29965141,29965151,2,"2,5",0,1,0,0,1
chr6,30489186,30489221,2,"1,5",1,0,0,0,1
chr6,30489221,30489225,3,"1,4,5",1,0,0,1,1
chr6,30489225,30489327,4,"1,3,4,5",1,0,1,1,1
chr6,30489327,30489392,5,"1,2,3,4,5",1,1,1,1,1
chr6,30489392,30489449,4,"1,3,4,5",1,0,1,1,1
chr6,30489449,30489457,3,"1,4,5",1,0,0,1,1
chr6,30489457,30489462,2,"1,5",1,0,0,0,1
chr6,30557200,30557220,2,"2,5",0,1,0,0,1
chr6,30557220,30557450,3,"1,2,5",1,1,0,0,1
chr6,30557450,30557496,2,"1,5",1,0,0,0,1
chr6,30617496,30617503,2,"4,5",0,0,0,1,1
chr6,30617503,30617520,3,"3,4,5",0,0,1,1,1
chr6,30617520,30617522,4,"2,3,4,5",0,1,1,1,1
chr6,30617522,30617727,5,"1,2,3,4,5",1,1,1,1,1
chr6,30617727,30617732,4,"1,2,4,5",1,1,0,1,1
chr6,30617732,30617770,3,"1,2,5",1,1,0,0,1
chr6,30617770,30617798,2,"1,5",1,0,0,0,1
chr6,30655129,30655200,5,"1,2,3,4,5",1,1,1,1,1
chr6,30655200,30655269,4,"2,3,4,5",0,1,1,1,1
chr6,30655269,30655276,3,"2,3,5",0,1,1,0,1
chr6,30655276,30655286,2,"3,5",0,0,1,0,1
chr6,30673004,30673254,2,"2,5",0,1,0,0,1
chr6,30717572,30717575,2,"1,5",1,0,0,0,1
chr6,30717575,30717585,3,"1,2,5",1,1,0,0,1
chr6,30717585,30717600,4,"1,2,4,5",1,1,0,1,1
chr6,30717600,30717775,5,"1,2,3,4,5",1,1,1,1,1
chr6,30717775,30717778,4,"1,2,4,5",1,1,0,1,1
chr6,30742787,30743063,2,"1,5",1,0,0,0,1
chr6,30763578,30763793,2,"2,5",0,1,0,0,1
chr6,30855673,30855731,4,"1,2,3,5",1,1,1,0,1
chr6,30855731,30855732,3,"1,2,5",1,1,0,0,1
chr6,30855732,30855752,2,"1,5",1,0,0,0,1
chr6,30877456,30877658,2,"1,5",1,0,0,0,1
chr6,30877801,30878063,2,"1,5",1,0,0,0,1
chr6,31619918,31619923,2,"1,5",1,0,0,0,1
chr6,31619923,31620159,3,"1,4,5",1,0,0,1,1
chr6,31620159,31620182,2,"1,5",1,0,0,0,1
chr6,31907420,31907505,2,"4,5",0,0,0,1,1
chr6,31927295,31927545,2,"2,5",0,1,0,0,1
chr6,32128148,32128287,4,"1,2,3,5",1,1,1,0,1
chr6,32128287,32128319,3,"1,2,5",1,1,0,0,1
chr6,32128319,32128356,2,"2,5",0,1,0,0,1
chr6,32130330,32130566,2,"4,5",0,0,0,1,1
chr6,32177710,32177714,3,"1,4,5",1,0,0,1,1
chr6,32177714,32177729,4,"1,2,4,5",1,1,0,1,1
chr6,32177729,32177905,5,"1,2,3,4,5",1,1,1,1,1
chr6,32177905,32177912,4,"1,2,4,5",1,1,0,1,1
chr6,32177912,32177917,3,"1,4,5",1,0,0,1,1
chr6,32177917,32177920,2,"1,5",1,0,0,0,1
chr6,32195919,32195920,2,"4,5",0,0,0,1,1
chr6,32195920,32195934,3,"2,4,5",0,1,0,1,1
chr6,32195934,32195951,4,"2,3,4,5",0,1,1,1,1
chr6,32195951,32196061,5,"1,2,3,4,5",1,1,1,1,1
chr6,32196061,32196062,4,"2,3,4,5",0,1,1,1,1
chr6,32196062,32196066,3,"2,4,5",0,1,0,1,1
chr6,32196066,32196072,2,"2,5",0,1,0,0,1
chr6,33249183,33249197,3,"2,4,5",0,1,0,1,1
chr6,33249197,33249199,4,"1,2,4,5",1,1,0,1,1
chr6,33249199,33249419,5,"1,2,3,4,5",1,1,1,1,1
chr6,33249419,33249423,4,"1,2,3,5",1,1,1,0,1
chr6,33249423,33249433,3,"1,2,5",1,1,0,0,1
chr6,33249433,33249473,2,"1,5",1,0,0,0,1
chr6,33271974,33272198,2,"3,5",0,0,1,0,1
chr6,33391337,33391587,2,"2,5",0,1,0,0,1
chr6,33418125,33418401,2,"1,5",1,0,0,0,1
chr6,33579579,33579680,2,"4,5",0,0,0,1,1
chr6,34757422,34757698,2,"1,5",1,0,0,0,1
chr6,34888043,34888137,2,"1,5",1,0,0,0,1
chr6,34888137,34888179,3,"1,2,5",1,1,0,0,1
chr6,34888179,34888186,4,"1,2,3,5",1,1,1,0,1
chr6,34888186,34888194,5,"1,2,3,4,5",1,1,1,1,1
chr6,35297646,35297896,2,"2,5",0,1,0,0,1
chr6,35728063,35728068,2,"2,5",0,1,0,0,1
chr6,35728068,35728304,3,"2,4,5",0,1,0,1,1
chr6,35728304,35728313,2,"2,5",0,1,0,0,1
chr6,36667158,36667176,2,"1,5",1,0,0,0,1
chr6,36667176,36667181,3,"1,2,5",1,1,0,0,1
chr6,36667181,36667215,4,"1,2,4,5",1,1,0,1,1
chr6,36667215,36667417,5,"1,2,3,4,5",1,1,1,1,1
chr6,36667417,36667426,4,"1,2,3,5",1,1,1,0,1
chr6,36667426,36667434,3,"1,3,5",1,0,1,0,1
chr6,36667434,36667439,2,"3,5",0,0,1,0,1
chr6,36852808,36852824,2,"3,5",0,0,1,0,1
chr6,36852824,36852841,3,"3,4,5",0,0,1,1,1
chr6,36852841,36853032,4,"2,3,4,5",0,1,1,1,1
chr6,36853032,36853060,3,"2,4,5",0,1,0,1,1
chr6,36853060,36853083,2,"2,5",0,1,0,0,1
chr6,37818980,37819456,2,"1,5",1,0,0,0,1
chr6,39115029,39115253,2,"3,5",0,0,1,0,1
chr6,40714904,40715154,2,"2,5",0,1,0,0,1
chr6,41072654,41072930,2,"1,5",1,0,0,0,1
chr6,41546099,41546109,2,"2,5",0,1,0,0,1
chr6,41546109,41546345,3,"2,4,5",0,1,0,1,1
chr6,41546345,41546349,2,"2,5",0,1,0,0,1
chr6,42099569,42099845,2,"1,5",1,0,0,0,1
chr6,42979361,42979374,2,"2,5",0,1,0,0,1
chr6,42979374,42979376,3,"1,2,5",1,1,0,0,1
chr6,42979376,42979382,4,"1,2,3,5",1,1,1,0,1
chr6,43228934,43229148,5,"1,2,3,4,5",1,1,1,1,1
chr6,43229148,43229151,4,"1,3,4,5",1,0,1,1,1
chr6,43229151,43229158,3,"1,4,5",1,0,0,1,1
chr6,43229158,43229176,2,"1,5",1,0,0,0,1
chr6,43672067,43672343,2,"1,5",1,0,0,0,1
chr6,43702951,43703175,2,"3,5",0,0,1,0,1
chr6,43991018,43991294,2,"1,5",1,0,0,0,1
chr6,44096861,44097011,2,"3,5",0,0,1,0,1
chr6,44156940,44157216,2,"1,5",1,0,0,0,1
chr6,44237479,44237531,2,"4,5",0,0,0,1,1
chr6,44237531,44237715,3,"1,4,5",1,0,0,1,1
chr6,44237715,44237807,2,"1,5",1,0,0,0,1
chr6,44246717,44246756,2,"1,5",1,0,0,0,1
chr6,44246756,44246761,3,"1,2,5",1,1,0,0,1
chr6,44246761,44246772,4,"1,2,4,5",1,1,0,1,1
chr6,44246772,44246993,5,"1,2,3,4,5",1,1,1,1,1
chr6,44246993,44246996,4,"2,3,4,5",0,1,1,1,1
chr6,44246996,44246997,3,"2,4,5",0,1,0,1,1
chr6,44246997,44247006,2,"2,5",0,1,0,0,1
chr6,44387629,44387905,2,"1,5",1,0,0,0,1
chr6,49556540,49556753,4,"1,2,4,5",1,1,0,1,1
chr6,49556753,49556757,3,"1,4,5",1,0,0,1,1
chr6,49556757,49556770,2,"4,5",0,0,0,1,1
chr6,52352796,52352803,2,"2,5",0,1,0,0,1
chr6,52352803,52352810,3,"1,2,5",1,1,0,0,1
chr6,52352810,52352819,4,"1,2,4,5",1,1,0,1,1
chr6,52352819,52352971,5,"1,2,3,4,5",1,1,1,1,1
chr6,52994672,52994791,4,"2,3,4,5",0,1,1,1,1
chr6,52994791,52994802,3,"3,4,5",0,0,1,1,1
chr6,52994802,52994816,2,"4,5",0,0,0,1,1
chr6,52995251,52995262,2,"4,5",0,0,0,1,1
chr6,52995262,52995266,3,"1,4,5",1,0,0,1,1
chr6,52995266,52995271,4,"1,3,4,5",1,0,1,1,1
chr6,52995271,52995341,5,"1,2,3,4,5",1,1,1,1,1
chr6,52995341,52995344,4,"2,3,4,5",0,1,1,1,1
chr6,52995344,52995371,3,"2,4,5",0,1,0,1,1
chr6,52995371,52995374,2,"4,5",0,0,0,1,1
chr6,53119801,53120025,2,"3,5",0,0,1,0,1
chr6,54307499,54307735,2,"4,5",0,0,0,1,1
chr6,56451127,56451351,2,"3,5",0,0,1,0,1
chr6,56954676,56954912,2,"4,5",0,0,0,1,1
chr6,57500382,57500386,2,"4,5",0,0,0,1,1
chr6,57500386,57500415,3,"3,4,5",0,0,1,1,1
chr6,57500415,57500610,4,"1,3,4,5",1,0,1,1,1
chr6,57500610,57500618,3,"1,4,5",1,0,0,1,1
chr6,57500618,57500691,2,"1,5",1,0,0,0,1
chr6,63391627,63391851,2,"3,5",0,0,1,0,1
chr6,63527690,63527940,2,"2,5",0,1,0,0,1
chr6,63565521,63565554,2,"2,5",0,1,0,0,1
chr6,63565554,63565593,3,"2,3,5",0,1,1,0,1
chr6,63565593,63565628,4,"2,3,4,5",0,1,1,1,1
chr6,63565628,63565704,5,"1,2,3,4,5",1,1,1,1,1
chr6,63565704,63565705,4,"2,3,4,5",0,1,1,1,1
chr6,63565705,63565756,3,"2,3,5",0,1,1,0,1
chr6,63565756,63565778,2,"3,5",0,0,1,0,1
chr6,63571832,63572082,2,"2,5",0,1,0,0,1
chr6,63806303,63806312,2,"1,5",1,0,0,0,1
chr6,63806312,63806327,3,"1,2,5",1,1,0,0,1
chr6,63806327,63806347,4,"1,2,4,5",1,1,0,1,1
chr6,63806347,63806562,5,"1,2,3,4,5",1,1,1,1,1
chr6,63806562,63806563,4,"1,3,4,5",1,0,1,1,1
chr6,63806563,63806571,3,"1,3,5",1,0,1,0,1
chr6,63806571,63806579,2,"1,5",1,0,0,0,1
chr6,70399145,70399197,2,"1,5",1,0,0,0,1
chr6,70399197,70399200,3,"1,2,5",1,1,0,0,1
chr6,70399200,70399222,4,"1,2,4,5",1,1,0,1,1
chr6,70399222,70399421,5,"1,2,3,4,5",1,1,1,1,1
chr6,70399421,70399436,4,"2,3,4,5",0,1,1,1,1
chr6,70399436,70399446,3,"2,3,5",0,1,1,0,1
chr6,70399446,70399447,2,"2,5",0,1,0,0,1
chr6,73389212,73389214,2,"1,5",1,0,0,0,1
chr6,73389214,73389224,3,"1,2,5",1,1,0,0,1
chr6,73389224,73389397,4,"1,2,4,5",1,1,0,1,1
chr6,79399650,79399848,2,"2,5",0,1,0,0,1
chr6,79630916,79630932,2,"1,5",1,0,0,0,1
chr6,79630932,79630934,3,"1,3,5",1,0,1,0,1
chr6,79630934,79631156,4,"1,2,3,5",1,1,1,0,1
chr6,79631156,79631184,3,"1,2,5",1,1,0,0,1
chr6,79631184,79631192,2,"1,5",1,0,0,0,1
chr6,83859535,83859551,2,"1,5",1,0,0,0,1
chr6,83859551,83859801,3,"1,2,5",1,1,0,0,1
chr6,83859801,83859811,2,"1,5",1,0,0,0,1
chr6,87079063,87079244,5,"1,2,3,4,5",1,1,1,1,1
chr6,87079244,87079253,4,"1,2,4,5",1,1,0,1,1
chr6,87079253,87079254,3,"1,2,5",1,1,0,0,1
chr6,87079254,87079268,2,"1,5",1,0,0,0,1
chr6,87589999,87590275,2,"1,5",1,0,0,0,1
chr6,110815980,110816008,2,"3,5",0,0,1,0,1
chr6,110816008,110816014,3,"2,3,5",0,1,1,0,1
chr6,110816014,110816021,4,"1,2,3,5",1,1,1,0,1
chr6,110816021,110816120,5,"1,2,3,4,5",1,1,1,1,1
chr6,110816120,110816125,4,"2,3,4,5",0,1,1,1,1
chr6,110816125,110816204,2,"3,5",0,0,1,0,1
chr6,111088675,111088682,2,"1,5",1,0,0,0,1
chr6,111259209,111259459,2,"2,5",0,1,0,0,1
chr6,116279957,116279971,2,"1,5",1,0,0,0,1
chr6,116279971,116279975,3,"1,2,5",1,1,0,0,1
chr6,116279975,116279977,4,"1,2,3,5",1,1,1,0,1
chr6,116279977,116280199,5,"1,2,3,4,5",1,1,1,1,1
chr6,116280199,116280209,4,"1,2,4,5",1,1,0,1,1
chr6,116571129,116571229,2,"4,5",0,0,0,1,1
chr6,116571229,116571259,3,"1,4,5",1,0,0,1,1
chr6,116571259,116571365,4,"1,3,4,5",1,0,1,1,1
chr6,116571365,116571483,3,"1,3,5",1,0,1,0,1
chr6,116571483,116571505,2,"1,5",1,0,0,0,1
chr6,116631448,116631453,2,"1,5",1,0,0,0,1
chr6,116631453,116631459,3,"1,2,5",1,1,0,0,1
chr6,116631459,116631528,4,"1,2,3,5",1,1,1,0,1
chr6,116631528,116631630,5,"1,2,3,4,5",1,1,1,1,1
chr6,116631630,116631683,4,"1,2,3,5",1,1,1,0,1
chr6,116631683,116631703,3,"1,2,5",1,1,0,0,1
chr6,116631703,116631724,2,"1,5",1,0,0,0,1
chr6,117442045,117442059,2,"2,5",0,1,0,0,1
chr6,117442059,117442295,3,"1,2,5",1,1,0,0,1
chr6,117442295,117442335,2,"1,5",1,0,0,0,1
chr6,117675305,117675581,2,"1,5",1,0,0,0,1
chr6,118580920,118580927,2,"1,5",1,0,0,0,1
chr6,118580927,118580939,3,"1,2,5",1,1,0,0,1
chr6,118580939,118580950,4,"1,2,3,5",1,1,1,0,1
chr6,118580950,118581144,5,"1,2,3,4,5",1,1,1,1,1
chr6,118893960,118894184,2,"3,5",0,0,1,0,1
chr6,119261275,119261511,2,"4,5",0,0,0,1,1
chr6,123056845,123056868,3,"1,4,5",1,0,0,1,1
chr6,123056868,123057081,4,"1,2,4,5",1,1,0,1,1
chr6,123057081,123057118,3,"1,2,5",1,1,0,0,1
chr6,123057118,123057121,2,"1,5",1,0,0,0,1
chr6,125986990,125987000,2,"3,5",0,0,1,0,1
chr6,125987000,125987214,3,"2,3,5",0,1,1,0,1
chr6,125987214,125987247,2,"2,5",0,1,0,0,1
chr6,127420535,127420539,2,"1,5",1,0,0,0,1
chr6,127420539,127420547,3,"1,2,5",1,1,0,0,1
chr6,127420547,127420557,4,"1,2,4,5",1,1,0,1,1
chr6,127420557,127420781,5,"1,2,3,4,5",1,1,1,1,1
chr6,127420781,127420783,4,"1,2,4,5",1,1,0,1,1
chr6,127420783,127420789,3,"1,2,5",1,1,0,0,1
chr6,127420789,127420811,2,"1,5",1,0,0,0,1
chr6,127516761,127516978,2,"4,5",0,0,0,1,1
chr6,130827767,130827779,2,"1,5",1,0,0,0,1
chr6,130827779,130827798,3,"1,2,5",1,1,0,0,1
chr6,130827798,130827803,4,"1,2,3,5",1,1,1,0,1
chr6,130827803,130828022,5,"1,2,3,4,5",1,1,1,1,1
chr6,130828022,130828029,4,"1,2,4,5",1,1,0,1,1
chr6,130828029,130828039,3,"1,4,5",1,0,0,1,1
chr6,130828039,130828043,2,"1,5",1,0,0,0,1
chr6,131136124,131136155,2,"1,5",1,0,0,0,1
chr6,131136155,131136180,3,"1,4,5",1,0,0,1,1
chr6,131136180,131136219,4,"1,2,4,5",1,1,0,1,1
chr6,131136219,131136370,5,"1,2,3,4,5",1,1,1,1,1
chr6,131628176,131628400,2,"3,5",0,0,1,0,1
chr6,131951365,131951380,2,"2,5",0,1,0,0,1
chr6,131951380,131951604,3,"2,3,5",0,1,1,0,1
chr6,131951604,131951613,2,"2,5",0,1,0,0,1
chr6,131958916,131958932,2,"1,5",1,0,0,0,1
chr6,131958932,131958933,3,"1,2,5",1,1,0,0,1
chr6,131958933,131959169,4,"1,2,4,5",1,1,0,1,1
chr6,131959169,131959182,3,"1,2,5",1,1,0,0,1
chr6,131959182,131959192,2,"1,5",1,0,0,0,1
chr6,132513105,132513109,2,"4,5",0,0,0,1,1
chr6,132513109,132513122,3,"1,4,5",1,0,0,1,1
chr6,132513122,132513134,4,"1,2,4,5",1,1,0,1,1
chr6,132513134,132513341,5,"1,2,3,4,5",1,1,1,1,1
chr6,132513341,132513358,4,"1,2,3,5",1,1,1,0,1
chr6,132513358,132513372,3,"1,2,5",1,1,0,0,1
chr6,132513372,132513385,2,"1,5",1,0,0,0,1
chr6,134249736,134249758,2,"2,5",0,1,0,0,1
chr6,134249758,134249986,3,"2,4,5",0,1,0,1,1
chr6,134249986,134249994,2,"4,5",0,0,0,1,1
chr6,135497626,135497640,2,"1,5",1,0,0,0,1
chr6,135497640,135497653,3,"1,3,5",1,0,1,0,1
chr6,135497653,135497658,4,"1,2,3,5",1,1,1,0,1
chr6,135497658,135497864,5,"1,2,3,4,5",1,1,1,1,1
chr6,135497864,135497894,4,"1,2,4,5",1,1,0,1,1
chr6,135497894,135497902,3,"1,2,5",1,1,0,0,1
chr6,135497902,135497903,2,"2,5",0,1,0,0,1
chr6,135909736,135909740,4,"1,3,4,5",1,0,1,1,1
chr6,135909740,135909958,5,"1,2,3,4,5",1,1,1,1,1
chr6,135909958,135909960,4,"1,2,4,5",1,1,0,1,1
chr6,135909960,135909990,3,"1,2,5",1,1,0,0,1
chr6,135909990,135910004,2,"1,5",1,0,0,0,1
chr6,137723369,137723645,2,"1,5",1,0,0,0,1
chr6,137732149,137732399,2,"2,5",0,1,0,0,1
