chrom,start,end,num,list,ENCFF479IYY_MAX_sorted.bed,ENCFF586AUN_MAX_sorted.bed,ENCFF631IHP_MAX_sorted.bed,ENCFF714XUB_MAX_sorted.bed,ENCFF776CUK_MAX_sorted.bed,ENCFF833YNQ_MAX_sorted.bed,ENCFF922DMX_MAX_sorted.bed,ENCFF947ANW_MAX_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr7,36390230,36390271,3,"3,6,9",0,0,1,0,0,1,0,0,1
chr7,36390271,36390509,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr7,38177940,38177978,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr7,38177978,38178047,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr7,38178047,38178223,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,38178223,38178334,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,38178334,38178351,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr7,38178351,38178356,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,38178356,38178426,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr7,38178426,38178586,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,38335558,38335609,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,38335609,38335637,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,38335637,38335682,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr7,38335682,38335743,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,38335743,38335771,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,38335771,38335903,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,38335903,38335935,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr7,38335935,38335993,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,38341212,38341343,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,38341343,38341388,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,38341388,38341443,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr7,38341443,38341477,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr7,38341477,38341519,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr7,38341519,38341638,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,39566201,39566210,4,"5,6,8,9",0,0,0,0,1,1,0,1,1
chr7,39566210,39566212,5,"3,5,6,8,9",0,0,1,0,1,1,0,1,1
chr7,39566212,39566244,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,39566244,39566429,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,39566429,39566485,6,"2,3,6,7,8,9",0,1,1,0,0,1,1,1,1
chr7,39566485,39566528,5,"2,3,7,8,9",0,1,1,0,0,0,1,1,1
chr7,39566528,39566676,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr7,39566676,39566693,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr7,39623393,39623426,2,"6,9",0,0,0,0,0,1,0,0,1
chr7,39623426,39623752,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr7,39623752,39623770,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr7,39623770,39623913,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr7,39623913,39623935,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,39810211,39810235,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr7,39810235,39810265,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,39810265,39810313,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr7,39810313,39810447,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,39810447,39810538,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,39810538,39810546,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,39810546,39810603,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,39949338,39949443,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,39949443,39949508,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr7,39949508,39949627,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr7,39949627,39949849,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr7,39949849,39949896,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,40134318,40134430,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,40134430,40134523,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr7,40134523,40134597,2,"6,9",0,0,0,0,0,1,0,0,1
chr7,40134597,40134734,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr7,40134780,40134810,2,"2,9",0,1,0,0,0,0,0,0,1
chr7,40134810,40134894,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr7,40134894,40134896,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr7,40134896,40135048,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr7,40135048,40135095,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr7,42911791,42911822,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,42911822,42911858,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr7,42911858,42911902,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,42911902,42911950,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,42911950,42912128,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr7,42912128,42912176,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,42912176,42912186,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,42912186,42912272,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,42912272,42912322,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,42912322,42912339,5,"3,5,6,8,9",0,0,1,0,1,1,0,1,1
chr7,42912339,42912375,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr7,42912375,42912410,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr7,42912410,42912459,2,"8,9",0,0,0,0,0,0,0,1,1
chr7,42932109,42932111,2,"2,9",0,1,0,0,0,0,0,0,1
chr7,42932111,42932193,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,42932193,42932238,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,42932238,42932267,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr7,42932267,42932295,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr7,42932295,42932384,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,42932384,42932459,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr7,42932459,42932475,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr7,42932475,42932484,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,43577448,43577457,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,43577457,43577801,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,43577801,43577821,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,43582728,43582734,2,"6,9",0,0,0,0,0,1,0,0,1
chr7,43582734,43583032,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr7,43583032,43583078,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,43583272,43583360,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,43583360,43583414,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,43583414,43583436,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr7,43583436,43583465,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr7,43583465,43583477,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr7,43583477,43583740,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,43583740,43583744,6,"2,3,6,7,8,9",0,1,1,0,0,1,1,1,1
chr7,43758454,43758699,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,43758699,43758727,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,43869380,43869633,5,"2,5,7,8,9",0,1,0,0,1,0,1,1,1
chr7,43869633,43869666,4,"5,7,8,9",0,0,0,0,1,0,1,1,1
chr7,43869666,43869686,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,43869686,43869747,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,43926114,43926131,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,43926136,43926247,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,43926247,43926276,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr7,43926276,43926491,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr7,43926491,43926504,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr7,43926504,43926564,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,43926564,43926588,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr7,43926588,43926656,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr7,43926656,43926663,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr7,43926663,43926833,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,43926833,43926841,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr7,43926841,43926847,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr7,43926847,43926865,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,43926865,43926883,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr7,43985941,43986235,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,43986235,43986276,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,44019031,44019110,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,44019110,44019145,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr7,44019145,44019400,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr7,44019400,44019454,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr7,44019454,44019496,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,44038979,44039064,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,44039064,44039528,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,44039528,44039563,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,44044459,44044486,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,44044486,44044492,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr7,44044492,44044671,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,44044671,44044674,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,44044674,44044771,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,44044771,44044789,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,44044789,44044802,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,44082279,44082308,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,44082308,44082403,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,44082403,44082409,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr7,44082409,44082529,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,44082529,44082537,4,"2,5,8,9",0,1,0,0,1,0,0,1,1
chr7,44082537,44082557,3,"2,8,9",0,1,0,0,0,0,0,1,1
chr7,44082557,44082590,2,"2,9",0,1,0,0,0,0,0,0,1
chr7,44082778,44082834,2,"2,9",0,1,0,0,0,0,0,0,1
chr7,44082834,44082854,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr7,44082854,44082863,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr7,44082863,44082927,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr7,44082927,44083018,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr7,44123205,44123393,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,44123393,44123400,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr7,44123400,44123586,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,44123586,44123783,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,44123783,44123881,5,"3,5,6,8,9",0,0,1,0,1,1,0,1,1
chr7,44123881,44123890,4,"3,6,8,9",0,0,1,0,0,1,0,1,1
chr7,44123890,44123896,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr7,44146335,44146341,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,44146341,44146354,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,44146354,44146443,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr7,44200735,44200789,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr7,44200789,44200968,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr7,44200968,44201015,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr7,44201015,44201180,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,44573807,44573817,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr7,44573817,44574011,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr7,44574011,44574032,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr7,44574032,44574037,6,"2,5,6,7,8,9",0,1,0,0,1,1,1,1,1
chr7,44574037,44574043,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr7,44574043,44574062,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr7,44574062,44574092,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr7,44574092,44574134,2,"2,9",0,1,0,0,0,0,0,0,1
chr7,44582061,44582140,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr7,44582140,44582315,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr7,44582315,44582350,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr7,44582350,44582368,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,44582368,44582538,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,44582538,44582576,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,44606391,44606607,4,"5,7,8,9",0,0,0,0,1,0,1,1,1
chr7,44606607,44606631,3,"7,8,9",0,0,0,0,0,0,1,1,1
chr7,44606631,44606640,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,44606793,44606911,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,44606911,44606916,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr7,44606916,44606919,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr7,44606919,44606927,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr7,44606927,44606956,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr7,44606956,44607042,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr7,44607042,44607129,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr7,44607129,44607137,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr7,44607137,44607171,6,"1,3,5,6,7,9",1,0,1,0,1,1,1,0,1
chr7,44607171,44607175,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr7,44607175,44607178,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr7,44748585,44748603,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,44748603,44748870,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,44748870,44748929,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,44796337,44796360,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr7,44796360,44796424,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr7,44796424,44796432,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr7,44796432,44796510,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,44796510,44796532,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,44796532,44796630,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr7,44796630,44796684,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,44796684,44796757,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr7,44796871,44796920,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr7,44796920,44796922,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr7,44796922,44796934,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr7,44796934,44796940,7,"2,3,4,5,6,7,9",0,1,1,1,1,1,1,0,1
chr7,44796940,44796944,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr7,44796944,44796948,7,"2,4,5,6,7,8,9",0,1,0,1,1,1,1,1,1
chr7,44796948,44796955,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr7,44796955,44797210,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr7,44797210,44797214,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr7,44797214,44797215,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr7,44797215,44797216,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr7,44797216,44797221,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr7,44797221,44797222,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr7,44797222,44797244,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr7,44797363,44797463,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,44797463,44797596,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr7,44797596,44797631,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,44847456,44847668,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,44847668,44847678,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr7,44847678,44847972,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr7,44847972,44848014,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,44848079,44848206,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,44848206,44848343,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr7,44848343,44848371,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr7,44848371,44848423,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr7,44848423,44848525,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr7,44856962,44856969,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,44856969,44857294,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,44885378,44885420,2,"2,9",0,1,0,0,0,0,0,0,1
chr7,44885420,44885425,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr7,44885425,44885502,4,"2,5,8,9",0,1,0,0,1,0,0,1,1
chr7,44885502,44885505,5,"2,5,6,8,9",0,1,0,0,1,1,0,1,1
chr7,44885505,44885711,6,"2,5,6,7,8,9",0,1,0,0,1,1,1,1,1
chr7,44885711,44885809,5,"2,5,6,8,9",0,1,0,0,1,1,0,1,1
chr7,44885809,44885842,4,"2,6,8,9",0,1,0,0,0,1,0,1,1
chr7,44885842,44885982,3,"6,8,9",0,0,0,0,0,1,0,1,1
chr7,44885982,44886003,2,"6,9",0,0,0,0,0,1,0,0,1
chr7,44921951,44921964,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,44922017,44922062,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,44922062,44922100,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,44922100,44922134,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr7,44922134,44922178,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,44922178,44922222,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,44922222,44922332,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,44922332,44922359,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,44922359,44922394,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,44922394,44922396,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr7,44986513,44986582,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr7,44986582,44986699,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr7,44986699,44986724,6,"1,2,3,5,7,9",1,1,1,0,1,0,1,0,1
chr7,44986724,44986743,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr7,44986743,44986746,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr7,44986746,44986976,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr7,44986976,44987060,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,44999738,44999859,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,44999859,45000072,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,45000072,45000203,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,45111612,45111840,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,45111840,45111848,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr7,45111848,45111856,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr7,45111856,45111867,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr7,45111867,45111903,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr7,45111903,45112182,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,45768712,45768927,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,45768927,45768933,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr7,45768933,45769196,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr7,45769196,45769232,3,"3,6,9",0,0,1,0,0,1,0,0,1
chr7,47979080,47979184,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,47979184,47979251,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr7,47979251,47979287,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr7,47979287,47979352,5,"2,3,7,8,9",0,1,1,0,0,0,1,1,1
chr7,47979352,47979359,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr7,47979359,47979400,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,47979400,47979429,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,47979429,47979622,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,47979622,47979643,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr7,47979643,47979715,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr7,47979715,47979752,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr7,47979752,47979768,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr7,47979768,47979773,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,48088860,48089075,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,48089269,48089326,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,48089326,48089414,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,50450116,50450150,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,50450150,50450239,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,50450239,50450249,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr7,50450249,50450304,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,50450304,50450339,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,50450339,50450387,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,50450387,50450471,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr7,50450471,50450534,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,50534665,50534823,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,50534823,50534853,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr7,50534853,50535086,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr7,50535086,50535157,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr7,50535157,50535167,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr7,50535167,50535213,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr7,51376454,51376651,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,51376651,51376798,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,51376798,51376959,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,54759122,54759132,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,54759132,54759177,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr7,54759177,54759233,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,54759233,54759242,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr7,54759242,54759394,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr7,54759394,54759451,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr7,54759451,54759488,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr7,54759488,54759510,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,54759510,54759549,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,55254902,55254971,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,55254971,55255140,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,55255140,55255197,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,55255546,55255560,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,55255560,55255562,3,"3,6,9",0,0,1,0,0,1,0,0,1
chr7,55255562,55255821,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr7,55365573,55365668,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,55365668,55365701,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr7,55365701,55365729,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr7,55365729,55365790,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr7,55365790,55366046,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr7,55366046,55366057,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr7,55366057,55366073,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr7,55366073,55366113,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr7,55366113,55366145,2,"3,9",0,0,1,0,0,0,0,0,1
chr7,55366145,55366175,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,55366175,55366188,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,55366188,55366532,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr7,55366532,55366555,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr7,55366555,55366598,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr7,55366598,55366609,2,"2,9",0,1,0,0,0,0,0,0,1
chr7,55571599,55571644,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,55571644,55571749,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,55571749,55571889,2,"7,9",0,0,0,0,0,0,1,0,1
chr7,55571889,55571943,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr7,55571943,55572482,2,"5,9",0,0,0,0,1,0,0,0,1
chr7,55887300,55887388,2,"6,9",0,0,0,0,0,1,0,0,1
chr7,55887388,55887532,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr7,55887532,55887604,2,"6,9",0,0,0,0,0,1,0,0,1
chr7,55951729,55951764,2,"5,9",0,0,0,0,1,0,0,0,1
