chrom,start,end,peak_count,files,ENCFF001WUM.bed.gz,ENCFF001WUL.bed.gz,TF_TSS_10kb_named.bed
chr7,99715991,99718324,3,"1,2,3",1,1,1
chr7,99746960,99748132,3,"1,2,3",1,1,1
chr7,99754381,99754513,3,"1,2,3",1,1,1
chr7,99754822,99756945,3,"1,2,3",1,1,1
chr7,99768585,99769439,3,"1,2,3",1,1,1
chr7,99774164,99775180,3,"1,2,3",1,1,1
chr7,99775341,99775711,3,"1,2,3",1,1,1
chr7,99835356,99835387,3,"1,2,3",1,1,1
chr7,99862779,99862844,3,"1,2,3",1,1,1
chr7,99867284,99867996,3,"1,2,3",1,1,1
chr7,99868267,99870378,3,"1,2,3",1,1,1
chr7,99932009,99932213,3,"1,2,3",1,1,1
chr7,99932776,99933175,3,"1,2,3",1,1,1
chr7,99933326,99934856,3,"1,2,3",1,1,1
chr7,99935015,99935449,3,"1,2,3",1,1,1
chr7,99935745,99936070,3,"1,2,3",1,1,1
chr7,100047956,100048781,3,"1,2,3",1,1,1
chr7,100080335,100082114,3,"1,2,3",1,1,1
chr7,100100604,100100718,3,"1,2,3",1,1,1
chr7,100135842,100138231,3,"1,2,3",1,1,1
chr7,100142574,100144577,3,"1,2,3",1,1,1
chr7,100182338,100184934,3,"1,2,3",1,1,1
chr7,100201487,100203740,3,"1,2,3",1,1,1
chr7,100209073,100210931,3,"1,2,3",1,1,1
chr7,100223878,100224814,3,"1,2,3",1,1,1
chr7,100302714,100305172,3,"1,2,3",1,1,1
chr7,100317859,100318424,3,"1,2,3",1,1,1
chr7,100323008,100323182,3,"1,2,3",1,1,1
chr7,100323479,100323833,3,"1,2,3",1,1,1
chr7,100399651,100399904,3,"1,2,3",1,1,1
chr7,100400062,100400391,3,"1,2,3",1,1,1
chr7,100400731,100400772,3,"1,2,3",1,1,1
chr7,100422751,100425934,3,"1,2,3",1,1,1
chr7,100426097,100426395,3,"1,2,3",1,1,1
chr7,100434536,100435467,3,"1,2,3",1,1,1
chr7,100449430,100451180,3,"1,2,3",1,1,1
chr7,100464579,100466493,3,"1,2,3",1,1,1
chr7,100471656,100473359,3,"1,2,3",1,1,1
chr7,100473927,100474654,3,"1,2,3",1,1,1
chr7,100485777,100488436,3,"1,2,3",1,1,1
chr7,100492386,100493498,3,"1,2,3",1,1,1
chr7,100493655,100493927,3,"1,2,3",1,1,1
chr7,100540015,100540381,3,"1,2,3",1,1,1
chr7,100608566,100610841,3,"1,2,3",1,1,1
chr7,100728315,100730018,3,"1,2,3",1,1,1
chr7,100738027,100738139,3,"1,2,3",1,1,1
chr7,100797144,100799089,3,"1,2,3",1,1,1
chr7,100806133,100807770,3,"1,2,3",1,1,1
chr7,100808593,100809659,3,"1,2,3",1,1,1
chr7,100813007,100813205,3,"1,2,3",1,1,1
chr7,100816215,100817419,3,"1,2,3",1,1,1
chr7,100822452,100823445,3,"1,2,3",1,1,1
chr7,100825574,100825591,3,"1,2,3",1,1,1
chr7,100825990,100826352,3,"1,2,3",1,1,1
chr7,100835993,100836043,3,"1,2,3",1,1,1
chr7,100859556,100862481,3,"1,2,3",1,1,1
chr7,100862680,100862694,3,"1,2,3",1,1,1
chr7,100887025,100889137,3,"1,2,3",1,1,1
chr7,100893847,100894195,3,"1,2,3",1,1,1
chr7,100894425,100896461,3,"1,2,3",1,1,1
chr7,100951032,100952643,3,"1,2,3",1,1,1
chr7,100964023,100965870,3,"1,2,3",1,1,1
chr7,101005892,101007461,3,"1,2,3",1,1,1
chr7,101288399,101288437,3,"1,2,3",1,1,1
chr7,101386378,101387491,3,"1,2,3",1,1,1
chr7,101397579,101398616,3,"1,2,3",1,1,1
chr7,102153135,102153281,3,"1,2,3",1,1,1
chr7,102158175,102158251,3,"1,2,3",1,1,1
chr7,102257146,102257237,3,"1,2,3",1,1,1
chr7,102388785,102389909,3,"1,2,3",1,1,1
chr7,102390147,102390465,3,"1,2,3",1,1,1
chr7,102764948,102765146,3,"1,2,3",1,1,1
chr7,102919737,102921450,3,"1,2,3",1,1,1
chr7,103020456,103020525,3,"1,2,3",1,1,1
chr7,103086168,103086537,3,"1,2,3",1,1,1
chr7,104657749,104657849,3,"1,2,3",1,1,1
chr7,104658006,104658674,3,"1,2,3",1,1,1
chr7,104908576,104910592,3,"1,2,3",1,1,1
chr7,105331396,105332541,3,"1,2,3",1,1,1
chr7,106239063,106239443,3,"1,2,3",1,1,1
chr7,106787748,106788192,3,"1,2,3",1,1,1
chr7,107203221,107205618,3,"1,2,3",1,1,1
chr7,107301604,107302816,3,"1,2,3",1,1,1
chr7,107589364,107589639,3,"1,2,3",1,1,1
chr7,107635652,107636471,3,"1,2,3",1,1,1
chr7,107640042,107640047,3,"1,2,3",1,1,1
chr7,107641331,107644356,3,"1,2,3",1,1,1
chr7,107644570,107645602,3,"1,2,3",1,1,1
chr7,107650722,107651679,3,"1,2,3",1,1,1
chr7,107654987,107655330,3,"1,2,3",1,1,1
chr7,107735168,107736291,3,"1,2,3",1,1,1
chr7,107737769,107737915,3,"1,2,3",1,1,1
chr7,107738148,107738372,3,"1,2,3",1,1,1
chr7,107881053,107882416,3,"1,2,3",1,1,1
chr7,107882623,107884077,3,"1,2,3",1,1,1
chr7,107885632,107885992,3,"1,2,3",1,1,1
chr7,107886233,107887017,3,"1,2,3",1,1,1
chr7,107889902,107890266,3,"1,2,3",1,1,1
chr7,107923385,107923450,3,"1,2,3",1,1,1
chr7,107930581,107932342,3,"1,2,3",1,1,1
chr7,107939658,107940045,3,"1,2,3",1,1,1
chr7,108886491,108886676,3,"1,2,3",1,1,1
chr7,110213936,110214061,3,"1,2,3",1,1,1
chr7,110214394,110214529,3,"1,2,3",1,1,1
chr7,111720400,111721987,3,"1,2,3",1,1,1
chr7,111722349,111722900,3,"1,2,3",1,1,1
chr7,111726343,111727073,3,"1,2,3",1,1,1
chr7,111800066,111800450,3,"1,2,3",1,1,1
chr7,111800635,111801169,3,"1,2,3",1,1,1
chr7,111801909,111802029,3,"1,2,3",1,1,1
chr7,111802511,111802688,3,"1,2,3",1,1,1
chr7,111802962,111803133,3,"1,2,3",1,1,1
chr7,112330581,112330830,3,"1,2,3",1,1,1
chr7,112429066,112430977,3,"1,2,3",1,1,1
chr7,112726045,112727078,3,"1,2,3",1,1,1
chr7,112757700,112759436,3,"1,2,3",1,1,1
chr7,114293991,114294278,3,"1,2,3",1,1,1
chr7,114628873,114629339,3,"1,2,3",1,1,1
chr7,114637941,114638147,3,"1,2,3",1,1,1
chr7,114913601,114913697,3,"1,2,3",1,1,1
chr7,114913920,114914106,3,"1,2,3",1,1,1
chr7,116211372,116211616,3,"1,2,3",1,1,1
chr7,116211972,116212496,3,"1,2,3",1,1,1
chr7,116217755,116217822,3,"1,2,3",1,1,1
chr7,116231345,116232070,3,"1,2,3",1,1,1
chr7,116268720,116268763,3,"1,2,3",1,1,1
chr7,116269017,116269456,3,"1,2,3",1,1,1
chr7,116269823,116269850,3,"1,2,3",1,1,1
chr7,116270358,116271714,3,"1,2,3",1,1,1
chr7,116345361,116347930,3,"1,2,3",1,1,1
chr7,116348897,116349901,3,"1,2,3",1,1,1
chr7,116350578,116351547,3,"1,2,3",1,1,1
chr7,116570434,116570540,3,"1,2,3",1,1,1
chr7,116802376,116802534,3,"1,2,3",1,1,1
chr7,116962728,116964423,3,"1,2,3",1,1,1
chr7,117119353,117120285,3,"1,2,3",1,1,1
chr7,118003825,118004057,3,"1,2,3",1,1,1
chr7,121078753,121078795,3,"1,2,3",1,1,1
chr7,121878741,121878937,3,"1,2,3",1,1,1
chr7,123672524,123672910,3,"1,2,3",1,1,1
chr7,123673418,123673544,3,"1,2,3",1,1,1
chr7,126987680,126987835,3,"1,2,3",1,1,1
chr7,126988044,126988483,3,"1,2,3",1,1,1
chr7,127223689,127225127,3,"1,2,3",1,1,1
chr7,127290972,127294726,3,"1,2,3",1,1,1
chr7,128001132,128002462,3,"1,2,3",1,1,1
chr7,128071861,128071957,3,"1,2,3",1,1,1
chr7,128074324,128074557,3,"1,2,3",1,1,1
chr7,128074728,128075670,3,"1,2,3",1,1,1
chr7,128075916,128076093,3,"1,2,3",1,1,1
chr7,128201392,128201446,3,"1,2,3",1,1,1
chr7,128249302,128249480,3,"1,2,3",1,1,1
chr7,128337049,128338229,3,"1,2,3",1,1,1
chr7,128382297,128382598,3,"1,2,3",1,1,1
chr7,128430738,128432264,3,"1,2,3",1,1,1
chr7,128469902,128470774,3,"1,2,3",1,1,1
chr7,128530811,128531382,3,"1,2,3",1,1,1
chr7,128577591,128579206,3,"1,2,3",1,1,1
chr7,128579478,128579582,3,"1,2,3",1,1,1
chr7,128657546,128657717,3,"1,2,3",1,1,1
chr7,128692838,128693085,3,"1,2,3",1,1,1
chr7,128693289,128693413,3,"1,2,3",1,1,1
chr7,128693565,128696074,3,"1,2,3",1,1,1
chr7,128783974,128785419,3,"1,2,3",1,1,1
chr7,128827756,128830159,3,"1,2,3",1,1,1
chr7,128863857,128866344,3,"1,2,3",1,1,1
chr7,128972419,128972474,3,"1,2,3",1,1,1
chr7,128972658,128972909,3,"1,2,3",1,1,1
chr7,129073395,129075408,3,"1,2,3",1,1,1
chr7,129141304,129141430,3,"1,2,3",1,1,1
chr7,129141588,129143181,3,"1,2,3",1,1,1
chr7,129209558,129209814,3,"1,2,3",1,1,1
chr7,129418728,129420113,3,"1,2,3",1,1,1
chr7,129469966,129470496,3,"1,2,3",1,1,1
chr7,129485317,129485364,3,"1,2,3",1,1,1
chr7,129485518,129485614,3,"1,2,3",1,1,1
chr7,129493557,129493886,3,"1,2,3",1,1,1
chr7,129598354,129598446,3,"1,2,3",1,1,1
chr7,129598744,129598994,3,"1,2,3",1,1,1
chr7,129609801,129610183,3,"1,2,3",1,1,1
chr7,130080135,130080510,3,"1,2,3",1,1,1
chr7,130131731,130131919,3,"1,2,3",1,1,1
chr7,130352550,130354427,3,"1,2,3",1,1,1
chr7,130479366,130479715,3,"1,2,3",1,1,1
chr7,130479878,130479920,3,"1,2,3",1,1,1
chr7,130593837,130599446,3,"1,2,3",1,1,1
chr7,130600548,130601256,3,"1,2,3",1,1,1
chr7,130602621,130603209,3,"1,2,3",1,1,1
chr7,130606225,130606762,3,"1,2,3",1,1,1
chr7,130607445,130607729,3,"1,2,3",1,1,1
chr7,130643717,130646884,3,"1,2,3",1,1,1
chr7,130781229,130781269,3,"1,2,3",1,1,1
chr7,130787256,130787481,3,"1,2,3",1,1,1
chr7,130788439,130797257,3,"1,2,3",1,1,1
chr7,130829837,130829901,3,"1,2,3",1,1,1
chr7,130830258,130830312,3,"1,2,3",1,1,1
chr7,130842529,130842806,3,"1,2,3",1,1,1
chr7,130847631,130850081,3,"1,2,3",1,1,1
chr7,130850270,130851112,3,"1,2,3",1,1,1
chr7,130855157,130855283,3,"1,2,3",1,1,1
chr7,130857913,130858776,3,"1,2,3",1,1,1
chr7,130875655,130875785,3,"1,2,3",1,1,1
chr7,130877730,130877829,3,"1,2,3",1,1,1
chr7,130878449,130878616,3,"1,2,3",1,1,1
chr7,130920209,130921059,3,"1,2,3",1,1,1
chr7,130928957,130928996,3,"1,2,3",1,1,1
chr7,131055382,131055453,3,"1,2,3",1,1,1
chr7,131239806,131242078,3,"1,2,3",1,1,1
chr7,131310434,131310748,3,"1,2,3",1,1,1
chr7,131311043,131311129,3,"1,2,3",1,1,1
chr7,132260604,132261586,3,"1,2,3",1,1,1
chr7,132262204,132262256,3,"1,2,3",1,1,1
chr7,132765152,132767349,3,"1,2,3",1,1,1
chr7,133256967,133257132,3,"1,2,3",1,1,1
chr7,134117299,134118105,3,"1,2,3",1,1,1
chr7,134287739,134287817,3,"1,2,3",1,1,1
chr7,134291303,134291600,3,"1,2,3",1,1,1
chr7,134298672,134299284,3,"1,2,3",1,1,1
chr7,134354554,134354899,3,"1,2,3",1,1,1
chr7,134676080,134677037,3,"1,2,3",1,1,1
chr7,135192062,135196083,3,"1,2,3",1,1,1
chr7,135659896,135659932,3,"1,2,3",1,1,1
chr7,135660222,135663092,3,"1,2,3",1,1,1
chr7,135667277,135667481,3,"1,2,3",1,1,1
chr7,138790522,138795136,3,"1,2,3",1,1,1
chr7,138802764,138802861,3,"1,2,3",1,1,1
chr7,138803090,138803427,3,"1,2,3",1,1,1
chr7,139024469,139027557,3,"1,2,3",1,1,1
chr7,139043045,139047370,3,"1,2,3",1,1,1
chr7,139167464,139168849,3,"1,2,3",1,1,1
chr7,139207863,139208432,3,"1,2,3",1,1,1
chr7,139364438,139365125,3,"1,2,3",1,1,1
chr7,139365888,139366065,3,"1,2,3",1,1,1
chr7,139453284,139453554,3,"1,2,3",1,1,1
chr7,139529047,139529861,3,"1,2,3",1,1,1
chr7,140016119,140016258,3,"1,2,3",1,1,1
chr7,140025942,140026156,3,"1,2,3",1,1,1
chr7,140177558,140179852,3,"1,2,3",1,1,1
chr7,140212526,140212612,3,"1,2,3",1,1,1
chr7,140217925,140218124,3,"1,2,3",1,1,1
chr7,140241123,140242060,3,"1,2,3",1,1,1
chr7,140372119,140373635,3,"1,2,3",1,1,1
chr7,140396054,140398464,3,"1,2,3",1,1,1
chr7,140712948,140712994,3,"1,2,3",1,1,1
chr7,140713233,140715557,3,"1,2,3",1,1,1
chr7,141436927,141439711,3,"1,2,3",1,1,1
chr7,141804364,141804991,3,"1,2,3",1,1,1
chr7,141835033,141835409,3,"1,2,3",1,1,1
chr7,142490964,142491194,3,"1,2,3",1,1,1
chr7,142551696,142553342,3,"1,2,3",1,1,1
chr7,142700287,142700695,3,"1,2,3",1,1,1
chr7,142869025,142869980,3,"1,2,3",1,1,1
chr7,143042242,143042922,3,"1,2,3",1,1,1
chr7,143057452,143057547,3,"1,2,3",1,1,1
chr7,143058891,143059735,3,"1,2,3",1,1,1
chr7,143060074,143060075,3,"1,2,3",1,1,1
chr7,143131784,143132016,3,"1,2,3",1,1,1
chr7,143596954,143597112,3,"1,2,3",1,1,1
chr7,143597460,143599435,3,"1,2,3",1,1,1
chr7,144051938,144051986,3,"1,2,3",1,1,1
chr7,144081779,144081949,3,"1,2,3",1,1,1
chr7,144089231,144089313,3,"1,2,3",1,1,1
chr7,146894127,146894921,3,"1,2,3",1,1,1
chr7,147939548,147940007,3,"1,2,3",1,1,1
chr7,148578913,148578973,3,"1,2,3",1,1,1
chr7,148579703,148582686,3,"1,2,3",1,1,1
chr7,148637172,148639722,3,"1,2,3",1,1,1
chr7,148723737,148726825,3,"1,2,3",1,1,1
chr7,148821947,148825393,3,"1,2,3",1,1,1
chr7,148887966,148888396,3,"1,2,3",1,1,1
chr7,148891999,148894531,3,"1,2,3",1,1,1
chr7,148894923,148895157,3,"1,2,3",1,1,1
chr7,148958425,148960195,3,"1,2,3",1,1,1
chr7,148981972,148983066,3,"1,2,3",1,1,1
chr7,149118972,149119966,3,"1,2,3",1,1,1
chr7,149192137,149194651,3,"1,2,3",1,1,1
chr7,149194992,149195621,3,"1,2,3",1,1,1
chr7,149319606,149319821,3,"1,2,3",1,1,1
chr7,149320033,149322744,3,"1,2,3",1,1,1
chr7,149388204,149388761,3,"1,2,3",1,1,1
chr7,149412675,149413009,3,"1,2,3",1,1,1
chr7,149438711,149439942,3,"1,2,3",1,1,1
chr7,149468458,149471482,3,"1,2,3",1,1,1
chr7,150382527,150383014,3,"1,2,3",1,1,1
chr7,150671600,150672770,3,"1,2,3",1,1,1
chr7,150675503,150676180,3,"1,2,3",1,1,1
chr7,150707791,150707977,3,"1,2,3",1,1,1
chr7,150714825,150715009,3,"1,2,3",1,1,1
chr7,150715237,150715684,3,"1,2,3",1,1,1
chr7,150724786,150726557,3,"1,2,3",1,1,1
chr7,150754109,150759736,3,"1,2,3",1,1,1
chr7,150781285,150781334,3,"1,2,3",1,1,1
chr7,150782731,150785732,3,"1,2,3",1,1,1
chr7,150941928,150942659,3,"1,2,3",1,1,1
chr7,150942821,150943373,3,"1,2,3",1,1,1
chr7,150944829,150945835,3,"1,2,3",1,1,1
chr7,150946023,150946621,3,"1,2,3",1,1,1
chr7,150948372,150949668,3,"1,2,3",1,1,1
chr7,151000236,151000995,3,"1,2,3",1,1,1
chr7,151038198,151040375,3,"1,2,3",1,1,1
chr7,151043102,151043167,3,"1,2,3",1,1,1
chr7,151043685,151043712,3,"1,2,3",1,1,1
chr7,151079132,151079360,3,"1,2,3",1,1,1
chr7,151145356,151146068,3,"1,2,3",1,1,1
chr7,151156765,151157550,3,"1,2,3",1,1,1
chr7,151192021,151192629,3,"1,2,3",1,1,1
chr7,151200847,151201858,3,"1,2,3",1,1,1
chr7,151214480,151216675,3,"1,2,3",1,1,1
chr7,151216972,151217677,3,"1,2,3",1,1,1
chr7,151248020,151248091,3,"1,2,3",1,1,1
chr7,151348248,151348357,3,"1,2,3",1,1,1
chr7,151384772,151385148,3,"1,2,3",1,1,1
chr7,151403010,151403158,3,"1,2,3",1,1,1
chr7,151424736,151425239,3,"1,2,3",1,1,1
chr7,151425441,151425535,3,"1,2,3",1,1,1
chr7,151432506,151434010,3,"1,2,3",1,1,1
chr7,152130194,152130625,3,"1,2,3",1,1,1
chr7,152130811,152133675,3,"1,2,3",1,1,1
chr7,152133832,152134524,3,"1,2,3",1,1,1
chr7,152371871,152374020,3,"1,2,3",1,1,1
chr7,152456309,152458461,3,"1,2,3",1,1,1
chr7,154997017,154997783,3,"1,2,3",1,1,1
chr7,155260646,155261340,3,"1,2,3",1,1,1
chr7,155391580,155391900,3,"1,2,3",1,1,1
chr7,155411206,155412094,3,"1,2,3",1,1,1
chr7,155601231,155602481,3,"1,2,3",1,1,1
chr7,155603401,155603649,3,"1,2,3",1,1,1
chr7,155604184,155605234,3,"1,2,3",1,1,1
chr7,155653413,155653532,3,"1,2,3",1,1,1
chr7,155653774,155653871,3,"1,2,3",1,1,1
chr7,155654052,155654158,3,"1,2,3",1,1,1
chr7,156432290,156434570,3,"1,2,3",1,1,1
chr7,157092159,157093166,3,"1,2,3",1,1,1
chr7,157102448,157103300,3,"1,2,3",1,1,1
chr7,157128959,157132053,3,"1,2,3",1,1,1
chr7,157132729,157132811,3,"1,2,3",1,1,1
chr7,157139988,157140072,3,"1,2,3",1,1,1
chr7,158533541,158533763,3,"1,2,3",1,1,1
chr7,158595500,158596081,3,"1,2,3",1,1,1
chr7,158613435,158614951,3,"1,2,3",1,1,1
chr7,158619927,158623537,3,"1,2,3",1,1,1
chr8,493565,496400,3,"1,2,3",1,1,1
chr8,1734694,1734861,3,"1,2,3",1,1,1
chr8,1771146,1771954,3,"1,2,3",1,1,1
chr8,1972066,1972375,3,"1,2,3",1,1,1
chr8,2074800,2075462,3,"1,2,3",1,1,1
chr8,2075711,2076443,3,"1,2,3",1,1,1
chr8,2590963,2591353,3,"1,2,3",1,1,1
chr8,6698386,6698453,3,"1,2,3",1,1,1
chr8,6949487,6949585,3,"1,2,3",1,1,1
chr8,6949752,6949836,3,"1,2,3",1,1,1
chr8,7079298,7079369,3,"1,2,3",1,1,1
chr8,7812754,7812812,3,"1,2,3",1,1,1
chr8,8084524,8084583,3,"1,2,3",1,1,1
chr8,8084787,8085248,3,"1,2,3",1,1,1
chr8,8085459,8087007,3,"1,2,3",1,1,1
chr8,8146357,8147389,3,"1,2,3",1,1,1
chr8,8152685,8154960,3,"1,2,3",1,1,1
chr8,8168513,8168603,3,"1,2,3",1,1,1
chr8,8187848,8188989,3,"1,2,3",1,1,1
chr8,8192154,8192203,3,"1,2,3",1,1,1
chr8,8194655,8194833,3,"1,2,3",1,1,1
chr8,8194991,8195034,3,"1,2,3",1,1,1
chr8,8231824,8231928,3,"1,2,3",1,1,1
chr8,8238662,8238937,3,"1,2,3",1,1,1
chr8,8239521,8245087,3,"1,2,3",1,1,1
chr8,8313611,8313939,3,"1,2,3",1,1,1
chr8,8324547,8324641,3,"1,2,3",1,1,1
chr8,8325003,8325100,3,"1,2,3",1,1,1
chr8,8405675,8406240,3,"1,2,3",1,1,1
chr8,8457870,8457964,3,"1,2,3",1,1,1
chr8,8458535,8458721,3,"1,2,3",1,1,1
chr8,8463680,8463789,3,"1,2,3",1,1,1
chr8,8558358,8560143,3,"1,2,3",1,1,1
chr8,8638037,8638084,3,"1,2,3",1,1,1
chr8,8638782,8639139,3,"1,2,3",1,1,1
chr8,8639332,8640479,3,"1,2,3",1,1,1
chr8,8706063,8706070,3,"1,2,3",1,1,1
chr8,8707681,8707804,3,"1,2,3",1,1,1
chr8,8708826,8709046,3,"1,2,3",1,1,1
chr8,8729430,8730443,3,"1,2,3",1,1,1
chr8,8932252,8933141,3,"1,2,3",1,1,1
chr8,8953905,8953925,3,"1,2,3",1,1,1
chr8,8960258,8960277,3,"1,2,3",1,1,1
chr8,8992775,8992840,3,"1,2,3",1,1,1
chr8,8993156,8993715,3,"1,2,3",1,1,1
chr8,9005438,9005633,3,"1,2,3",1,1,1
chr8,9005885,9005951,3,"1,2,3",1,1,1
chr8,9007023,9009663,3,"1,2,3",1,1,1
chr8,9226623,9226962,3,"1,2,3",1,1,1
chr8,9911105,9913356,3,"1,2,3",1,1,1
chr8,10657395,10657425,3,"1,2,3",1,1,1
chr8,10696107,10696569,3,"1,2,3",1,1,1
chr8,11058982,11059523,3,"1,2,3",1,1,1
chr8,11141280,11143520,3,"1,2,3",1,1,1
chr8,11204158,11205975,3,"1,2,3",1,1,1
chr8,11314679,11316031,3,"1,2,3",1,1,1
chr8,11323143,11325397,3,"1,2,3",1,1,1
chr8,11331773,11332080,3,"1,2,3",1,1,1
chr8,11421405,11422623,3,"1,2,3",1,1,1
chr8,11561119,11562514,3,"1,2,3",1,1,1
chr8,11584552,11584568,3,"1,2,3",1,1,1
chr8,11759627,11759671,3,"1,2,3",1,1,1
chr8,11759890,11760531,3,"1,2,3",1,1,1
chr8,11801565,11801598,3,"1,2,3",1,1,1
chr8,11843666,11844331,3,"1,2,3",1,1,1
chr8,11973437,11973565,3,"1,2,3",1,1,1
chr8,12050320,12050358,3,"1,2,3",1,1,1
chr8,12051071,12051220,3,"1,2,3",1,1,1
chr8,12051666,12051882,3,"1,2,3",1,1,1
chr8,12052090,12052186,3,"1,2,3",1,1,1
chr8,12052411,12052508,3,"1,2,3",1,1,1
chr8,12293477,12293542,3,"1,2,3",1,1,1
chr8,12295054,12295059,3,"1,2,3",1,1,1
chr8,12583947,12584114,3,"1,2,3",1,1,1
chr8,12584463,12584503,3,"1,2,3",1,1,1
chr8,12668338,12668361,3,"1,2,3",1,1,1
chr8,13078309,13078867,3,"1,2,3",1,1,1
chr8,13082060,13082067,3,"1,2,3",1,1,1
chr8,16683591,16683993,3,"1,2,3",1,1,1
chr8,16858390,16859735,3,"1,2,3",1,1,1
chr8,17471742,17471855,3,"1,2,3",1,1,1
chr8,17472390,17472434,3,"1,2,3",1,1,1
chr8,17645792,17647498,3,"1,2,3",1,1,1
chr8,17649943,17650075,3,"1,2,3",1,1,1
chr8,17650402,17651515,3,"1,2,3",1,1,1
chr8,17652459,17652776,3,"1,2,3",1,1,1
chr8,17653039,17653157,3,"1,2,3",1,1,1
chr8,17653756,17653795,3,"1,2,3",1,1,1
chr8,17707423,17709031,3,"1,2,3",1,1,1
chr8,17751821,17751991,3,"1,2,3",1,1,1
chr8,17752719,17753215,3,"1,2,3",1,1,1
chr8,17753463,17753589,3,"1,2,3",1,1,1
chr8,18054548,18054720,3,"1,2,3",1,1,1
chr8,18054940,18055224,3,"1,2,3",1,1,1
chr8,18523957,18523997,3,"1,2,3",1,1,1
chr8,18524202,18524518,3,"1,2,3",1,1,1
chr8,18578063,18578759,3,"1,2,3",1,1,1
chr8,18811967,18812075,3,"1,2,3",1,1,1
chr8,18812331,18812736,3,"1,2,3",1,1,1
chr8,18814509,18814560,3,"1,2,3",1,1,1
chr8,18814896,18816260,3,"1,2,3",1,1,1
chr8,18816825,18818214,3,"1,2,3",1,1,1
chr8,18818372,18818894,3,"1,2,3",1,1,1
chr8,18865814,18865990,3,"1,2,3",1,1,1
chr8,18867525,18867770,3,"1,2,3",1,1,1
chr8,18868187,18868199,3,"1,2,3",1,1,1
chr8,18868375,18868793,3,"1,2,3",1,1,1
chr8,18868954,18871171,3,"1,2,3",1,1,1
chr8,18871393,18872652,3,"1,2,3",1,1,1
chr8,18998203,18999165,3,"1,2,3",1,1,1
chr8,19272009,19272166,3,"1,2,3",1,1,1
chr8,19673636,19677196,3,"1,2,3",1,1,1
chr8,21541341,21541367,3,"1,2,3",1,1,1
chr8,21541818,21542022,3,"1,2,3",1,1,1
chr8,21545238,21545333,3,"1,2,3",1,1,1
chr8,21906130,21907363,3,"1,2,3",1,1,1
chr8,21916326,21918500,3,"1,2,3",1,1,1
chr8,21923913,21924880,3,"1,2,3",1,1,1
chr8,22014286,22014791,3,"1,2,3",1,1,1
chr8,22021707,22025045,3,"1,2,3",1,1,1
chr8,22025548,22025549,3,"1,2,3",1,1,1
chr8,22027326,22027815,3,"1,2,3",1,1,1
chr8,22036011,22036435,3,"1,2,3",1,1,1
chr8,22036778,22037030,3,"1,2,3",1,1,1
chr8,22085015,22085684,3,"1,2,3",1,1,1
chr8,22101398,22103775,3,"1,2,3",1,1,1
chr8,22145045,22145136,3,"1,2,3",1,1,1
chr8,22210058,22210446,3,"1,2,3",1,1,1
chr8,22210615,22210651,3,"1,2,3",1,1,1
chr8,22216158,22216740,3,"1,2,3",1,1,1
chr8,22224233,22226098,3,"1,2,3",1,1,1
chr8,22226369,22226741,3,"1,2,3",1,1,1
chr8,22240086,22240930,3,"1,2,3",1,1,1
chr8,22241159,22241685,3,"1,2,3",1,1,1
chr8,22424391,22424981,3,"1,2,3",1,1,1
chr8,22436583,22437175,3,"1,2,3",1,1,1
chr8,22446469,22447687,3,"1,2,3",1,1,1
chr8,22549041,22550623,3,"1,2,3",1,1,1
chr8,22551071,22551375,3,"1,2,3",1,1,1
chr8,22551717,22553630,3,"1,2,3",1,1,1
chr8,22560839,22561292,3,"1,2,3",1,1,1
chr8,22613917,22613942,3,"1,2,3",1,1,1
chr8,22625786,22626065,3,"1,2,3",1,1,1
chr8,22722395,22723251,3,"1,2,3",1,1,1
chr8,23018761,23018886,3,"1,2,3",1,1,1
chr8,23019048,23021921,3,"1,2,3",1,1,1
chr8,23075830,23076482,3,"1,2,3",1,1,1
chr8,23077051,23077296,3,"1,2,3",1,1,1
chr8,23077617,23077749,3,"1,2,3",1,1,1
chr8,23080933,23084645,3,"1,2,3",1,1,1
chr8,23087955,23088370,3,"1,2,3",1,1,1
chr8,23145252,23145588,3,"1,2,3",1,1,1
chr8,23201611,23201881,3,"1,2,3",1,1,1
chr8,23203100,23203248,3,"1,2,3",1,1,1
chr8,23203895,23204462,3,"1,2,3",1,1,1
chr8,23211213,23211286,3,"1,2,3",1,1,1
chr8,23211724,23211918,3,"1,2,3",1,1,1
chr8,23260120,23262264,3,"1,2,3",1,1,1
chr8,23267744,23268017,3,"1,2,3",1,1,1
chr8,23385772,23388889,3,"1,2,3",1,1,1
chr8,23389238,23389294,3,"1,2,3",1,1,1
chr8,23389791,23390112,3,"1,2,3",1,1,1
chr8,23605374,23605675,3,"1,2,3",1,1,1
chr8,23609169,23609328,3,"1,2,3",1,1,1
chr8,23710371,23712584,3,"1,2,3",1,1,1
chr8,24075790,24076856,3,"1,2,3",1,1,1
chr8,24812492,24815183,3,"1,2,3",1,1,1
chr8,24945636,24946041,3,"1,2,3",1,1,1
chr8,25176536,25176725,3,"1,2,3",1,1,1
chr8,25177002,25177204,3,"1,2,3",1,1,1
chr8,25336698,25337777,3,"1,2,3",1,1,1
chr8,25337939,25338102,3,"1,2,3",1,1,1
chr8,25338299,25338818,3,"1,2,3",1,1,1
chr8,25339113,25339786,3,"1,2,3",1,1,1
chr8,25434835,25434836,3,"1,2,3",1,1,1
