chrom,start,end,peak_count,files,ENCFF001XHD.bed.gz,ENCFF001XHB.bed.gz,TF_TSS_10kb_named.bed
chr7,41099306,41099440,3,"1,2,3",1,1,1
chr7,41661952,41662120,3,"1,2,3",1,1,1
chr7,41956294,41956648,3,"1,2,3",1,1,1
chr7,41961173,41961373,3,"1,2,3",1,1,1
chr7,42109512,42109658,3,"1,2,3",1,1,1
chr7,42664966,42665028,3,"1,2,3",1,1,1
chr7,42895746,42898582,3,"1,2,3",1,1,1
chr7,42908188,42908613,3,"1,2,3",1,1,1
chr7,42909199,42909777,3,"1,2,3",1,1,1
chr7,42926459,42929107,3,"1,2,3",1,1,1
chr7,42950035,42952262,3,"1,2,3",1,1,1
chr7,43152879,43153827,3,"1,2,3",1,1,1
chr7,43766158,43766260,3,"1,2,3",1,1,1
chr7,43766414,43766434,3,"1,2,3",1,1,1
chr7,43766865,43767593,3,"1,2,3",1,1,1
chr7,43767853,43770283,3,"1,2,3",1,1,1
chr7,43776087,43776376,3,"1,2,3",1,1,1
chr7,43874079,43874185,3,"1,2,3",1,1,1
chr7,43878111,43878350,3,"1,2,3",1,1,1
chr7,43878534,43878732,3,"1,2,3",1,1,1
chr7,43908697,43910080,3,"1,2,3",1,1,1
chr7,43912603,43912835,3,"1,2,3",1,1,1
chr7,43944144,43946951,3,"1,2,3",1,1,1
chr7,43964252,43964448,3,"1,2,3",1,1,1
chr7,43964662,43967181,3,"1,2,3",1,1,1
chr7,43982898,43983543,3,"1,2,3",1,1,1
chr7,43983711,43983730,3,"1,2,3",1,1,1
chr7,44025761,44026040,3,"1,2,3",1,1,1
chr7,44029893,44030170,3,"1,2,3",1,1,1
chr7,44057522,44057645,3,"1,2,3",1,1,1
chr7,44057842,44057949,3,"1,2,3",1,1,1
chr7,44058202,44059258,3,"1,2,3",1,1,1
chr7,44062514,44062714,3,"1,2,3",1,1,1
chr7,44078834,44079070,3,"1,2,3",1,1,1
chr7,44080036,44080122,3,"1,2,3",1,1,1
chr7,44080338,44080640,3,"1,2,3",1,1,1
chr7,44083298,44083378,3,"1,2,3",1,1,1
chr7,44112411,44112711,3,"1,2,3",1,1,1
chr7,44117459,44117669,3,"1,2,3",1,1,1
chr7,44120421,44123009,3,"1,2,3",1,1,1
chr7,44151859,44153503,3,"1,2,3",1,1,1
chr7,44203024,44203306,3,"1,2,3",1,1,1
chr7,44360534,44360786,3,"1,2,3",1,1,1
chr7,44364132,44366089,3,"1,2,3",1,1,1
chr7,44517275,44517655,3,"1,2,3",1,1,1
chr7,44582639,44583158,3,"1,2,3",1,1,1
chr7,44583393,44584002,3,"1,2,3",1,1,1
chr7,44611298,44615105,3,"1,2,3",1,1,1
chr7,44787262,44787976,3,"1,2,3",1,1,1
chr7,44788141,44790088,3,"1,2,3",1,1,1
chr7,44790241,44790538,3,"1,2,3",1,1,1
chr7,44790849,44791189,3,"1,2,3",1,1,1
chr7,44833901,44836791,3,"1,2,3",1,1,1
chr7,44838416,44839689,3,"1,2,3",1,1,1
chr7,44839996,44840195,3,"1,2,3",1,1,1
chr7,44884964,44887754,3,"1,2,3",1,1,1
chr7,44887910,44889357,3,"1,2,3",1,1,1
chr7,44889526,44889691,3,"1,2,3",1,1,1
chr7,44919761,44926501,3,"1,2,3",1,1,1
chr7,44961208,44961819,3,"1,2,3",1,1,1
chr7,44962041,44962125,3,"1,2,3",1,1,1
chr7,45003980,45004221,3,"1,2,3",1,1,1
chr7,45075602,45075981,3,"1,2,3",1,1,1
chr7,45113768,45113843,3,"1,2,3",1,1,1
chr7,45147791,45148653,3,"1,2,3",1,1,1
chr7,45149614,45152532,3,"1,2,3",1,1,1
chr7,45383584,45384024,3,"1,2,3",1,1,1
chr7,45807030,45809440,3,"1,2,3",1,1,1
chr7,45959657,45964145,3,"1,2,3",1,1,1
chr7,46630688,46631124,3,"1,2,3",1,1,1
chr7,46972379,46972867,3,"1,2,3",1,1,1
chr7,47267954,47268521,3,"1,2,3",1,1,1
chr7,47611939,47612022,3,"1,2,3",1,1,1
chr7,47614138,47614240,3,"1,2,3",1,1,1
chr7,47615787,47616423,3,"1,2,3",1,1,1
chr7,47618025,47618807,3,"1,2,3",1,1,1
chr7,47619767,47622357,3,"1,2,3",1,1,1
chr7,47631144,47631292,3,"1,2,3",1,1,1
chr7,47783385,47784092,3,"1,2,3",1,1,1
chr7,47786982,47787164,3,"1,2,3",1,1,1
chr7,47803253,47803362,3,"1,2,3",1,1,1
chr7,47990450,47990653,3,"1,2,3",1,1,1
chr7,48030932,48032172,3,"1,2,3",1,1,1
chr7,48657126,48657525,3,"1,2,3",1,1,1
chr7,49239909,49240040,3,"1,2,3",1,1,1
chr7,49266587,49267152,3,"1,2,3",1,1,1
chr7,49781247,49781374,3,"1,2,3",1,1,1
chr7,50132208,50133313,3,"1,2,3",1,1,1
chr7,50535451,50535914,3,"1,2,3",1,1,1
chr7,50599217,50599758,3,"1,2,3",1,1,1
chr7,50838783,50838972,3,"1,2,3",1,1,1
chr7,50839175,50839459,3,"1,2,3",1,1,1
chr7,50849341,50851420,3,"1,2,3",1,1,1
chr7,50859437,50861806,3,"1,2,3",1,1,1
chr7,51258604,51258704,3,"1,2,3",1,1,1
chr7,51381619,51381999,3,"1,2,3",1,1,1
chr7,51382183,51385834,3,"1,2,3",1,1,1
chr7,51392448,51392539,3,"1,2,3",1,1,1
chr7,53356058,53356452,3,"1,2,3",1,1,1
chr7,53493616,53494513,3,"1,2,3",1,1,1
chr7,53513946,53514566,3,"1,2,3",1,1,1
chr7,53929655,53929681,3,"1,2,3",1,1,1
chr7,54421549,54422620,3,"1,2,3",1,1,1
chr7,54613760,54615061,3,"1,2,3",1,1,1
chr7,54628100,54628269,3,"1,2,3",1,1,1
chr7,54628664,54628738,3,"1,2,3",1,1,1
chr7,54755182,54755343,3,"1,2,3",1,1,1
chr7,54755728,54755854,3,"1,2,3",1,1,1
chr7,55253789,55253869,3,"1,2,3",1,1,1
chr7,55339654,55339874,3,"1,2,3",1,1,1
chr7,55432039,55436301,3,"1,2,3",1,1,1
chr7,55601357,55601657,3,"1,2,3",1,1,1
chr7,55631721,55631995,3,"1,2,3",1,1,1
chr7,55638664,55641340,3,"1,2,3",1,1,1
chr7,55790455,55790619,3,"1,2,3",1,1,1
chr7,55954398,55955300,3,"1,2,3",1,1,1
chr7,55955590,55956405,3,"1,2,3",1,1,1
chr7,56019014,56020464,3,"1,2,3",1,1,1
chr7,56100487,56102753,3,"1,2,3",1,1,1
chr7,56117681,56121679,3,"1,2,3",1,1,1
chr7,56171594,56171712,3,"1,2,3",1,1,1
chr7,56172535,56175077,3,"1,2,3",1,1,1
chr7,56354653,56356167,3,"1,2,3",1,1,1
chr7,56606396,56606535,3,"1,2,3",1,1,1
chr7,63360312,63362106,3,"1,2,3",1,1,1
chr7,63372822,63372948,3,"1,2,3",1,1,1
chr7,63384927,63388025,3,"1,2,3",1,1,1
chr7,63766807,63768468,3,"1,2,3",1,1,1
chr7,63773842,63776130,3,"1,2,3",1,1,1
chr7,63955331,63955752,3,"1,2,3",1,1,1
chr7,64021594,64021999,3,"1,2,3",1,1,1
chr7,64022618,64024380,3,"1,2,3",1,1,1
chr7,64309732,64309994,3,"1,2,3",1,1,1
chr7,64310252,64310276,3,"1,2,3",1,1,1
chr7,64362936,64365078,3,"1,2,3",1,1,1
chr7,64459185,64459417,3,"1,2,3",1,1,1
chr7,64465070,64467512,3,"1,2,3",1,1,1
chr7,64498109,64498381,3,"1,2,3",1,1,1
chr7,64498695,64500716,3,"1,2,3",1,1,1
chr7,64541498,64542332,3,"1,2,3",1,1,1
chr7,64677094,64677143,3,"1,2,3",1,1,1
chr7,64733812,64735319,3,"1,2,3",1,1,1
chr7,64772650,64772873,3,"1,2,3",1,1,1
chr7,64838440,64840528,3,"1,2,3",1,1,1
chr7,64840685,64840823,3,"1,2,3",1,1,1
chr7,64974188,64974827,3,"1,2,3",1,1,1
chr7,65234515,65234710,3,"1,2,3",1,1,1
chr7,65235249,65236501,3,"1,2,3",1,1,1
chr7,65337628,65337826,3,"1,2,3",1,1,1
chr7,65338317,65339533,3,"1,2,3",1,1,1
chr7,65348274,65348500,3,"1,2,3",1,1,1
chr7,65757858,65758042,3,"1,2,3",1,1,1
chr7,65771519,65771607,3,"1,2,3",1,1,1
chr7,65878229,65879655,3,"1,2,3",1,1,1
chr7,65957254,65959631,3,"1,2,3",1,1,1
chr7,66022766,66022850,3,"1,2,3",1,1,1
chr7,66023665,66023768,3,"1,2,3",1,1,1
chr7,66055436,66058098,3,"1,2,3",1,1,1
chr7,66058252,66058333,3,"1,2,3",1,1,1
chr7,66092113,66095127,3,"1,2,3",1,1,1
chr7,66117918,66121733,3,"1,2,3",1,1,1
chr7,66204272,66207759,3,"1,2,3",1,1,1
chr7,66207913,66207950,3,"1,2,3",1,1,1
chr7,66214653,66215199,3,"1,2,3",1,1,1
chr7,66385124,66387702,3,"1,2,3",1,1,1
chr7,66387973,66388243,3,"1,2,3",1,1,1
chr7,66389155,66389278,3,"1,2,3",1,1,1
chr7,66857470,66858189,3,"1,2,3",1,1,1
chr7,67085237,67085359,3,"1,2,3",1,1,1
chr7,67085567,67085936,3,"1,2,3",1,1,1
chr7,67090395,67090722,3,"1,2,3",1,1,1
chr7,67343334,67343931,3,"1,2,3",1,1,1
chr7,68153784,68154100,3,"1,2,3",1,1,1
chr7,72719872,72720080,3,"1,2,3",1,1,1
chr7,72720922,72721095,3,"1,2,3",1,1,1
chr7,72721589,72723638,3,"1,2,3",1,1,1
chr7,72771936,72772858,3,"1,2,3",1,1,1
chr7,72813869,72814156,3,"1,2,3",1,1,1
chr7,72932932,72934418,3,"1,2,3",1,1,1
chr7,72969380,72972724,3,"1,2,3",1,1,1
chr7,73002119,73002536,3,"1,2,3",1,1,1
chr7,73038156,73039362,3,"1,2,3",1,1,1
chr7,73062125,73062821,3,"1,2,3",1,1,1
chr7,73095490,73099439,3,"1,2,3",1,1,1
chr7,73099605,73099920,3,"1,2,3",1,1,1
chr7,73149277,73149879,3,"1,2,3",1,1,1
chr7,73150294,73150568,3,"1,2,3",1,1,1
chr7,73151079,73155272,3,"1,2,3",1,1,1
chr7,73155904,73156244,3,"1,2,3",1,1,1
chr7,73156521,73158213,3,"1,2,3",1,1,1
chr7,73160681,73160913,3,"1,2,3",1,1,1
chr7,73181159,73185573,3,"1,2,3",1,1,1
chr7,73236088,73236289,3,"1,2,3",1,1,1
chr7,73236629,73237799,3,"1,2,3",1,1,1
chr7,73241799,73248818,3,"1,2,3",1,1,1
chr7,73330910,73331119,3,"1,2,3",1,1,1
chr7,73437169,73437650,3,"1,2,3",1,1,1
chr7,73497565,73497961,3,"1,2,3",1,1,1
chr7,73498286,73499276,3,"1,2,3",1,1,1
chr7,73587083,73590534,3,"1,2,3",1,1,1
chr7,73591028,73591035,3,"1,2,3",1,1,1
chr7,73667195,73670161,3,"1,2,3",1,1,1
chr7,73684071,73684576,3,"1,2,3",1,1,1
chr7,73693879,73694079,3,"1,2,3",1,1,1
chr7,73702925,73703690,3,"1,2,3",1,1,1
chr7,73703844,73704523,3,"1,2,3",1,1,1
chr7,73727051,73727257,3,"1,2,3",1,1,1
chr7,73867057,73869817,3,"1,2,3",1,1,1
chr7,73869970,73870135,3,"1,2,3",1,1,1
chr7,73994590,73994749,3,"1,2,3",1,1,1
chr7,74020544,74021981,3,"1,2,3",1,1,1
chr7,74024718,74024996,3,"1,2,3",1,1,1
chr7,74025353,74025495,3,"1,2,3",1,1,1
chr7,74050054,74050402,3,"1,2,3",1,1,1
chr7,74072933,74073730,3,"1,2,3",1,1,1
chr7,74074147,74074343,3,"1,2,3",1,1,1
chr7,74075163,74075500,3,"1,2,3",1,1,1
chr7,74076239,74076395,3,"1,2,3",1,1,1
chr7,74488376,74490042,3,"1,2,3",1,1,1
chr7,74490201,74490344,3,"1,2,3",1,1,1
chr7,74573137,74573205,3,"1,2,3",1,1,1
chr7,75155346,75155670,3,"1,2,3",1,1,1
chr7,75155972,75158257,3,"1,2,3",1,1,1
chr7,75194790,75194918,3,"1,2,3",1,1,1
chr7,75240862,75241285,3,"1,2,3",1,1,1
chr7,75357284,75357671,3,"1,2,3",1,1,1
chr7,75367388,75368393,3,"1,2,3",1,1,1
chr7,75368627,75369194,3,"1,2,3",1,1,1
chr7,75391625,75391871,3,"1,2,3",1,1,1
chr7,75495606,75496317,3,"1,2,3",1,1,1
chr7,75507577,75510116,3,"1,2,3",1,1,1
chr7,75535172,75535577,3,"1,2,3",1,1,1
chr7,75622847,75624479,3,"1,2,3",1,1,1
chr7,75807367,75808017,3,"1,2,3",1,1,1
chr7,75830397,75831002,3,"1,2,3",1,1,1
chr7,75831192,75831641,3,"1,2,3",1,1,1
chr7,75889560,75889651,3,"1,2,3",1,1,1
chr7,75896322,75896704,3,"1,2,3",1,1,1
chr7,75911261,75912680,3,"1,2,3",1,1,1
chr7,75912839,75913024,3,"1,2,3",1,1,1
chr7,75920654,75920822,3,"1,2,3",1,1,1
chr7,75921210,75921946,3,"1,2,3",1,1,1
chr7,75922736,75923178,3,"1,2,3",1,1,1
chr7,75923572,75924164,3,"1,2,3",1,1,1
chr7,75926121,75926959,3,"1,2,3",1,1,1
chr7,75931240,75932755,3,"1,2,3",1,1,1
chr7,75933782,75934675,3,"1,2,3",1,1,1
chr7,75936287,75936384,3,"1,2,3",1,1,1
chr7,75936538,75937152,3,"1,2,3",1,1,1
chr7,75939937,75940470,3,"1,2,3",1,1,1
chr7,75943387,75943769,3,"1,2,3",1,1,1
chr7,75946692,75948908,3,"1,2,3",1,1,1
chr7,75985921,75989484,3,"1,2,3",1,1,1
chr7,75994030,75994249,3,"1,2,3",1,1,1
chr7,76092691,76092738,3,"1,2,3",1,1,1
chr7,76178458,76179516,3,"1,2,3",1,1,1
chr7,76179734,76179896,3,"1,2,3",1,1,1
chr7,76357468,76358202,3,"1,2,3",1,1,1
chr7,76541621,76542106,3,"1,2,3",1,1,1
chr7,77044906,77046569,3,"1,2,3",1,1,1
chr7,77068884,77069451,3,"1,2,3",1,1,1
chr7,77069824,77069878,3,"1,2,3",1,1,1
chr7,77087945,77088261,3,"1,2,3",1,1,1
chr7,77089222,77089543,3,"1,2,3",1,1,1
chr7,77108592,77108911,3,"1,2,3",1,1,1
chr7,77109096,77109254,3,"1,2,3",1,1,1
chr7,77127687,77128534,3,"1,2,3",1,1,1
chr7,77307992,77308790,3,"1,2,3",1,1,1
chr7,77314514,77314887,3,"1,2,3",1,1,1
chr7,77420814,77421122,3,"1,2,3",1,1,1
chr7,77425855,77426673,3,"1,2,3",1,1,1
chr7,77647945,77648730,3,"1,2,3",1,1,1
chr7,77648920,77649971,3,"1,2,3",1,1,1
chr7,79544172,79544870,3,"1,2,3",1,1,1
chr7,80135592,80135761,3,"1,2,3",1,1,1
chr7,80253181,80253559,3,"1,2,3",1,1,1
chr7,80362101,80362571,3,"1,2,3",1,1,1
chr7,80975504,80975692,3,"1,2,3",1,1,1
chr7,84671377,84671519,3,"1,2,3",1,1,1
chr7,86780072,86785064,3,"1,2,3",1,1,1
chr7,86785413,86785427,3,"1,2,3",1,1,1
chr7,87104649,87105448,3,"1,2,3",1,1,1
chr7,87396982,87397706,3,"1,2,3",1,1,1
chr7,87503081,87508761,3,"1,2,3",1,1,1
chr7,87509112,87509193,3,"1,2,3",1,1,1
chr7,87935536,87936758,3,"1,2,3",1,1,1
chr7,88753260,88753527,3,"1,2,3",1,1,1
chr7,89748343,89749631,3,"1,2,3",1,1,1
chr7,89873776,89875575,3,"1,2,3",1,1,1
chr7,90247658,90248513,3,"1,2,3",1,1,1
chr7,90268739,90268868,3,"1,2,3",1,1,1
chr7,90269140,90270038,3,"1,2,3",1,1,1
chr7,91111662,91112534,3,"1,2,3",1,1,1
chr7,91265824,91265838,3,"1,2,3",1,1,1
chr7,91266138,91266451,3,"1,2,3",1,1,1
chr7,91388501,91388642,3,"1,2,3",1,1,1
chr7,91388877,91389091,3,"1,2,3",1,1,1
chr7,91686403,91686560,3,"1,2,3",1,1,1
chr7,91686804,91688609,3,"1,2,3",1,1,1
chr7,92103539,92103708,3,"1,2,3",1,1,1
chr7,92237017,92238689,3,"1,2,3",1,1,1
chr7,92439110,92439443,3,"1,2,3",1,1,1
chr7,92460284,92465734,3,"1,2,3",1,1,1
chr7,92546179,92546251,3,"1,2,3",1,1,1
chr7,92554169,92554782,3,"1,2,3",1,1,1
chr7,92563048,92563251,3,"1,2,3",1,1,1
chr7,93222340,93223293,3,"1,2,3",1,1,1
chr7,93223448,93223705,3,"1,2,3",1,1,1
chr7,93223910,93224200,3,"1,2,3",1,1,1
chr7,93678956,93679145,3,"1,2,3",1,1,1
chr7,93716928,93717282,3,"1,2,3",1,1,1
chr7,94025278,94025456,3,"1,2,3",1,1,1
chr7,94730636,94730916,3,"1,2,3",1,1,1
chr7,95106435,95106456,3,"1,2,3",1,1,1
chr7,95108007,95108227,3,"1,2,3",1,1,1
chr7,95401398,95402542,3,"1,2,3",1,1,1
chr7,95545840,95546033,3,"1,2,3",1,1,1
chr7,96337429,96340230,3,"1,2,3",1,1,1
chr7,96465806,96466124,3,"1,2,3",1,1,1
chr7,97600177,97602314,3,"1,2,3",1,1,1
chr7,97735735,97738004,3,"1,2,3",1,1,1
chr7,97739918,97740249,3,"1,2,3",1,1,1
chr7,97847115,97847912,3,"1,2,3",1,1,1
chr7,97852335,97852596,3,"1,2,3",1,1,1
chr7,97852941,97853002,3,"1,2,3",1,1,1
chr7,97879970,97883014,3,"1,2,3",1,1,1
chr7,97909859,97910761,3,"1,2,3",1,1,1
chr7,97911089,97912746,3,"1,2,3",1,1,1
chr7,97913950,97914068,3,"1,2,3",1,1,1
chr7,97915315,97915643,3,"1,2,3",1,1,1
chr7,97915842,97916040,3,"1,2,3",1,1,1
chr7,97982229,97982284,3,"1,2,3",1,1,1
chr7,97983382,97984477,3,"1,2,3",1,1,1
chr7,98099751,98100639,3,"1,2,3",1,1,1
chr7,98247551,98247897,3,"1,2,3",1,1,1
chr7,98248288,98249838,3,"1,2,3",1,1,1
chr7,98394893,98395163,3,"1,2,3",1,1,1
chr7,98475555,98478316,3,"1,2,3",1,1,1
chr7,98868298,98868790,3,"1,2,3",1,1,1
chr7,98871919,98872293,3,"1,2,3",1,1,1
chr7,98989616,98991566,3,"1,2,3",1,1,1
chr7,99003332,99003469,3,"1,2,3",1,1,1
chr7,99004163,99008397,3,"1,2,3",1,1,1
chr7,99008781,99008873,3,"1,2,3",1,1,1
chr7,99035281,99037438,3,"1,2,3",1,1,1
chr7,99437182,99437646,3,"1,2,3",1,1,1
chr7,99513969,99514158,3,"1,2,3",1,1,1
chr7,99514436,99514651,3,"1,2,3",1,1,1
chr7,99552838,99553191,3,"1,2,3",1,1,1
chr7,99553581,99553900,3,"1,2,3",1,1,1
chr7,99577707,99577830,3,"1,2,3",1,1,1
chr7,99588458,99588611,3,"1,2,3",1,1,1
chr7,99591768,99592532,3,"1,2,3",1,1,1
chr7,99601369,99601700,3,"1,2,3",1,1,1
chr7,99601974,99602252,3,"1,2,3",1,1,1
chr7,99606147,99606623,3,"1,2,3",1,1,1
chr7,99612700,99615910,3,"1,2,3",1,1,1
chr7,99620020,99621198,3,"1,2,3",1,1,1
chr7,99639064,99639069,3,"1,2,3",1,1,1
chr7,99641863,99642891,3,"1,2,3",1,1,1
chr7,99646410,99648561,3,"1,2,3",1,1,1
chr7,99676492,99676850,3,"1,2,3",1,1,1
chr7,99677210,99677339,3,"1,2,3",1,1,1
chr7,99677545,99680609,3,"1,2,3",1,1,1
chr7,99685876,99687685,3,"1,2,3",1,1,1
chr7,99688301,99688676,3,"1,2,3",1,1,1
chr7,99715991,99718426,3,"1,2,3",1,1,1
chr7,99719671,99720302,3,"1,2,3",1,1,1
chr7,99722171,99723037,3,"1,2,3",1,1,1
chr7,99746960,99748287,3,"1,2,3",1,1,1
chr7,99754091,99754148,3,"1,2,3",1,1,1
chr7,99754607,99757133,3,"1,2,3",1,1,1
chr7,99760607,99760832,3,"1,2,3",1,1,1
chr7,99766407,99766533,3,"1,2,3",1,1,1
chr7,99768520,99769642,3,"1,2,3",1,1,1
chr7,99774362,99775606,3,"1,2,3",1,1,1
chr7,99867095,99867491,3,"1,2,3",1,1,1
chr7,99867693,99867971,3,"1,2,3",1,1,1
chr7,99868268,99870492,3,"1,2,3",1,1,1
chr7,99931977,99932201,3,"1,2,3",1,1,1
chr7,99932776,99934797,3,"1,2,3",1,1,1
chr7,99935011,99935476,3,"1,2,3",1,1,1
chr7,99935843,99936069,3,"1,2,3",1,1,1
chr7,100025462,100025572,3,"1,2,3",1,1,1
chr7,100047880,100048782,3,"1,2,3",1,1,1
chr7,100080184,100081780,3,"1,2,3",1,1,1
chr7,100130986,100131261,3,"1,2,3",1,1,1
chr7,100135673,100138251,3,"1,2,3",1,1,1
chr7,100179752,100180813,3,"1,2,3",1,1,1
chr7,100181379,100183916,3,"1,2,3",1,1,1
chr7,100184134,100184943,3,"1,2,3",1,1,1
chr7,100201304,100203697,3,"1,2,3",1,1,1
chr7,100208794,100210973,3,"1,2,3",1,1,1
chr7,100211648,100211846,3,"1,2,3",1,1,1
chr7,100223806,100224821,3,"1,2,3",1,1,1
chr7,100302486,100305315,3,"1,2,3",1,1,1
chr7,100305491,100306059,3,"1,2,3",1,1,1
chr7,100316547,100317023,3,"1,2,3",1,1,1
chr7,100322755,100323716,3,"1,2,3",1,1,1
chr7,100399336,100400600,3,"1,2,3",1,1,1
chr7,100400841,100401669,3,"1,2,3",1,1,1
chr7,100422255,100425940,3,"1,2,3",1,1,1
chr7,100434516,100435461,3,"1,2,3",1,1,1
chr7,100449166,100451391,3,"1,2,3",1,1,1
chr7,100464311,100466684,3,"1,2,3",1,1,1
chr7,100471552,100473359,3,"1,2,3",1,1,1
chr7,100473927,100475138,3,"1,2,3",1,1,1
chr7,100475290,100475682,3,"1,2,3",1,1,1
chr7,100485643,100489296,3,"1,2,3",1,1,1
chr7,100492410,100493927,3,"1,2,3",1,1,1
chr7,100527502,100527510,3,"1,2,3",1,1,1
chr7,100539816,100540860,3,"1,2,3",1,1,1
chr7,100608699,100610181,3,"1,2,3",1,1,1
chr7,100728170,100730507,3,"1,2,3",1,1,1
chr7,100743312,100743626,3,"1,2,3",1,1,1
chr7,100797291,100799348,3,"1,2,3",1,1,1
chr7,100799760,100800710,3,"1,2,3",1,1,1
chr7,100805128,100805344,3,"1,2,3",1,1,1
chr7,100805590,100809340,3,"1,2,3",1,1,1
chr7,100812729,100813307,3,"1,2,3",1,1,1
chr7,100816316,100817499,3,"1,2,3",1,1,1
chr7,100822345,100822889,3,"1,2,3",1,1,1
chr7,100825298,100826563,3,"1,2,3",1,1,1
chr7,100835839,100836067,3,"1,2,3",1,1,1
chr7,100846900,100847314,3,"1,2,3",1,1,1
chr7,100859448,100862636,3,"1,2,3",1,1,1
chr7,100862971,100863255,3,"1,2,3",1,1,1
chr7,100875158,100876827,3,"1,2,3",1,1,1
chr7,100886825,100889263,3,"1,2,3",1,1,1
chr7,100893703,100896525,3,"1,2,3",1,1,1
chr7,100926215,100926360,3,"1,2,3",1,1,1
chr7,100933610,100933763,3,"1,2,3",1,1,1
chr7,100934124,100934211,3,"1,2,3",1,1,1
chr7,100950881,100952518,3,"1,2,3",1,1,1
chr7,100963947,100966041,3,"1,2,3",1,1,1
chr7,101006921,101007782,3,"1,2,3",1,1,1
chr7,101030015,101030072,3,"1,2,3",1,1,1
chr7,101085742,101086116,3,"1,2,3",1,1,1
chr7,101132006,101132812,3,"1,2,3",1,1,1
chr7,101150942,101151224,3,"1,2,3",1,1,1
chr7,101186018,101186349,3,"1,2,3",1,1,1
chr7,101208424,101208435,3,"1,2,3",1,1,1
chr7,101245938,101246008,3,"1,2,3",1,1,1
chr7,101288112,101288504,3,"1,2,3",1,1,1
chr7,101360689,101361534,3,"1,2,3",1,1,1
chr7,101372517,101372820,3,"1,2,3",1,1,1
chr7,101386402,101387517,3,"1,2,3",1,1,1
chr7,101397696,101398329,3,"1,2,3",1,1,1
chr7,101619010,101619137,3,"1,2,3",1,1,1
chr7,101627720,101627817,3,"1,2,3",1,1,1
chr7,101950315,101950740,3,"1,2,3",1,1,1
chr7,102153111,102153190,3,"1,2,3",1,1,1
chr7,102388591,102389910,3,"1,2,3",1,1,1
chr7,102390135,102390465,3,"1,2,3",1,1,1
chr7,102678358,102678775,3,"1,2,3",1,1,1
chr7,102761556,102761774,3,"1,2,3",1,1,1
chr7,102919497,102921630,3,"1,2,3",1,1,1
chr7,103032629,103033027,3,"1,2,3",1,1,1
chr7,103033310,103033679,3,"1,2,3",1,1,1
chr7,103085999,103087126,3,"1,2,3",1,1,1
chr7,103087628,103088385,3,"1,2,3",1,1,1
chr7,103088572,103088626,3,"1,2,3",1,1,1
chr7,103144858,103145674,3,"1,2,3",1,1,1
chr7,103164469,103165002,3,"1,2,3",1,1,1
chr7,103357018,103357034,3,"1,2,3",1,1,1
chr7,103452437,103452785,3,"1,2,3",1,1,1
chr7,104657749,104657838,3,"1,2,3",1,1,1
chr7,104658068,104658597,3,"1,2,3",1,1,1
chr7,104907751,104907979,3,"1,2,3",1,1,1
chr7,104908451,104910449,3,"1,2,3",1,1,1
chr7,104944340,104945357,3,"1,2,3",1,1,1
chr7,104953128,104953304,3,"1,2,3",1,1,1
chr7,104953463,104953571,3,"1,2,3",1,1,1
chr7,104954093,104954838,3,"1,2,3",1,1,1
chr7,104957037,104957786,3,"1,2,3",1,1,1
chr7,105018498,105018717,3,"1,2,3",1,1,1
chr7,105331033,105332807,3,"1,2,3",1,1,1
chr7,105528090,105528427,3,"1,2,3",1,1,1
chr7,105816897,105817288,3,"1,2,3",1,1,1
chr7,105819993,105820561,3,"1,2,3",1,1,1
chr7,105879919,105880198,3,"1,2,3",1,1,1
chr7,106209082,106209819,3,"1,2,3",1,1,1
chr7,106239146,106239819,3,"1,2,3",1,1,1
chr7,106243849,106244075,3,"1,2,3",1,1,1
chr7,106377225,106377532,3,"1,2,3",1,1,1
chr7,106787376,106787444,3,"1,2,3",1,1,1
chr7,106787708,106788273,3,"1,2,3",1,1,1
chr7,106873874,106874199,3,"1,2,3",1,1,1
chr7,106874438,106874450,3,"1,2,3",1,1,1
chr7,106874647,106874994,3,"1,2,3",1,1,1
chr7,107201836,107202096,3,"1,2,3",1,1,1
chr7,107202348,107205902,3,"1,2,3",1,1,1
chr7,107206053,107206128,3,"1,2,3",1,1,1
chr7,107301728,107302903,3,"1,2,3",1,1,1
chr7,107589780,107589840,3,"1,2,3",1,1,1
chr7,107635713,107636450,3,"1,2,3",1,1,1
chr7,107642962,107644303,3,"1,2,3",1,1,1
chr7,107644606,107644824,3,"1,2,3",1,1,1
chr7,107738234,107738450,3,"1,2,3",1,1,1
chr7,107931223,107931776,3,"1,2,3",1,1,1
chr7,107932123,107932138,3,"1,2,3",1,1,1
chr7,107939660,107940328,3,"1,2,3",1,1,1
chr7,107951410,107951519,3,"1,2,3",1,1,1
chr7,108036186,108036337,3,"1,2,3",1,1,1
chr7,108886498,108886647,3,"1,2,3",1,1,1
chr7,109653152,109653396,3,"1,2,3",1,1,1
chr7,109760364,109760730,3,"1,2,3",1,1,1
chr7,109996637,109996884,3,"1,2,3",1,1,1
chr7,110422922,110423079,3,"1,2,3",1,1,1
chr7,111085184,111085767,3,"1,2,3",1,1,1
chr7,111390644,111390776,3,"1,2,3",1,1,1
chr7,111800513,111800847,3,"1,2,3",1,1,1
chr7,112330542,112330600,3,"1,2,3",1,1,1
chr7,112428929,112431135,3,"1,2,3",1,1,1
chr7,112725689,112726284,3,"1,2,3",1,1,1
chr7,112757642,112759687,3,"1,2,3",1,1,1
